,Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,Fin_S,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
0,7000.0,8.515998429,8.00947220455237,34189.76348560955,105589.1567977567,LowClb,4527.8034032312635,3361126.5281075677,3361126.5281075677,0.11016214044813673,1.5,123.40043662403667,0.8851630789398899,1.0296972621085583,0.8852879795157319,111.70467872274119,1.5741977305575503,Fuselage too big,34189.76348560955,26351.504375098026,0.0,52.254400000000004,34137.50908560955,14.827446222962887,601.5106773491945,3653.183786654133,10.05484173159786,28.457002546623055,3418.969894682223,58.9873947411842,0.0,0.013666583599209305
1,7001.0,9.210419578,3.8599843994972654,1711.560438246221,202535.57607616798,LowClb,5012.886799439242,2444975.8728161957,2444975.8728161957,0.2858944456899292,1.5,10.502072923806516,0.5807208664681113,2.5526665023651787,0.5808755918812991,8.901043734987512,1.3404005562512684,Fuselage too big,1711.560438246221,1409.9575610527036,0.0,52.254400000000004,1659.306038246221,0.2777093442890912,21.632007206194455,5.1722206452499755,41.86878381013756,3.1112477525479845,171.14988645683377,6.122964160157548,0.0,0.013657818107202579
2,7002.0,9.949212013,7.603839770726772,10998.948743953903,36852.67286054094,LowClb,3855.338285998304,1900254.7769638652,1900254.7769638652,0.10717367427794654,1.5,65.86776237198282,0.963517062468395,1.8029814095963426,0.9638615697307513,59.15828856186286,1.5771671616872047,Fuselage too big,10998.948743953903,9137.445643306675,0.0,52.254400000000004,10946.694343953903,11.633718806362644,156.17862419037303,486.75869085759336,17.605847257844978,12.764560212439749,1099.8879644185479,24.404801304721808,0.0,0.01449359934415407
3,7003.0,8.810973603,5.405492252001361,11996.862831600385,38850.15947866632,LowAcc,6026.345776843487,1512144.4242779906,1512144.4242779906,0.18551588783654802,1.5,96.68539015385176,0.5206774343639865,1.1898330388161074,0.5207239206399323,86.69083723848905,1.7810934787490036,Fuselage too big,11996.862831600385,9512.45467999952,0.0,52.254400000000004,11944.608431600385,0.9870553231603456,97.26976441507213,1086.9407065625721,11.618543947396457,13.571787554866898,1199.6780433245792,22.07504301576328,0.0,0.012807457455203888
4,7004.0,13.10708037,7.004682054420064,127114.22907008743,290581.0498903685,LowClb,3813.1448157671325,2304787.46223786,2304787.46223786,0.2274465735374097,1.5,483.9442540153146,0.840998530648855,1.720650917363725,0.8410815854683037,437.4380566555759,1.5684295125434315,Fuselage too big,127114.22907008743,32505.267913796775,0.0,52.254400000000004,127061.97467008742,16.118910836119728,780.1650639378636,80920.0440521679,16.80190215713804,33.79157810984301,12711.413248014454,78.35788471776286,0.0,0.014116349569972625
5,7005.0,6.172057537,3.2344763815565036,20900.04181113755,67565.34575611455,LowClb,26745.76064471764,2650695.04022758,2650695.04022758,0.3070886051925502,1.5,97.86593727530683,0.47288243385582096,1.1936793742149567,0.47289374797554395,88.40062163806148,1.7654251747488656,Fuselage too big,20900.04181113755,17464.794455299387,0.0,52.254400000000004,20847.78741113755,0.28410977092897577,182.20252168150103,1042.955258717114,11.656102844661929,20.51576534318672,2089.996197234315,35.37014027407635,0.0,0.012859972379986609
6,7006.0,5.459882818,3.1045093650085933,8802.94242545394,121193.36327668541,LowClb,7911.6984576169525,4818534.173564807,4818534.173564807,0.28409764155546063,1.5,35.861565663603535,0.4267830172578993,0.9922386694174049,0.4268116660436271,32.11537763946521,1.7399634291227484,Fuselage too big,8802.94242545394,7611.339893252697,0.0,52.254400000000004,8750.688025453941,0.32392177230809505,91.91621069989584,129.4091791941936,9.68906410466053,10.906977687348736,880.2878269249995,16.802193519810803,0.0,0.012758298027245249
7,7007.0,11.34953246,7.666470793629779,34527.637500254714,108729.6300969911,LowClb,20134.126892184107,3639015.5434566136,3639015.5434566136,0.13836539456335545,1.5,113.32248356750634,0.6510963100684788,1.6608845633416445,0.6511192648092763,102.56630895465868,1.7514163562754996,Fuselage too big,34527.637500254714,27891.789309265572,0.0,52.254400000000004,34475.383100254716,1.2438992943439948,367.2577826711968,2661.3779521016504,16.21829253450382,29.613329789599273,3452.7570518871175,55.112759465667516,0.0,0.01272324506891547
8,7008.0,8.632300729,4.77809379627091,111766.20610916501,323623.5652315644,LowClb,2281.2566917247686,3164446.373969071,3164446.373969071,0.3339256684573842,1.5,520.9341225818628,0.5587053082203072,1.175164817473482,0.5588314458196104,471.88793916481194,1.5754991664077387,Fuselage too big,111766.20610916501,44103.34794062687,0.0,52.254400000000004,111713.951709165,17.884837703024566,1296.9512804722829,54951.408427301365,11.475310931721413,42.17124579998089,11176.612743825857,114.0846148797226,0.0,0.015307624187054026
9,7009.0,17.80557867,11.716959746879583,38854.19867029711,188179.72020191586,LowClb,11978.49540944543,4942801.748564111,4942801.748564111,0.10489841225751823,1.5,205.0381486883822,2.716564151468342,1.0197282944104265,2.7165973872216242,185.48135597931648,1.7851078070152184,Fuselage too big,38854.19867029711,26206.698563717073,0.0,52.254400000000004,38801.944270297114,4.23611432551797,329.1282943812271,8288.927167356234,9.957496233925205,27.534176555761135,3885.410353763182,50.03941210543159,0.0,0.012691858762833283
