,Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,Fin_S,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
0,256.0,1.364109896,4.390199976309523,3030.826675401646,9623.408931182215,LowAcc,90378.79885765474,4978320.504794714,4978320.504794714,0.09133080691060524,1.5,11.335505355467168,1.7568034875502583,0.0697047933218311,1.7565819032513965,9.841981850149436,1.7349719773937915,Fuselage too big,3030.826675401646,2613.1292671061883,0.0,52.254400000000004,2978.572275401646,1.906932456266404,34.25263498491848,13.053721669359879,0.6806570150041442,4.730124284485916,303.0764769406608,7.7294466289168025,0.0,0.013014315844875305
1,257.0,4.179205468,5.1596628387904175,1821.5433316710019,5714.726947259127,LowAcc,6144.615412388165,2965088.819274555,2965088.819274555,0.1031747211061,1.5,11.679695587975221,1.101886158336443,0.3908325954112465,1.1019105423244708,9.868842898920013,1.3358144351474623,Fuselage too big,1821.5433316710019,1555.1092068001706,0.0,52.254400000000004,1769.2889316710018,0.3321641072901295,10.776782322469536,8.432614134291958,3.816422588482516,3.090563549355918,182.1477769867472,5.570730734780503,0.0,0.012670447413766784
2,258.0,8.549099845,10.545765021448787,1050.4658650189353,3383.0962116900514,LowAcc,4505.775195707267,2318179.3345402046,2318179.3345402046,0.011544093992190387,0.4499924121121818,6.946644337111305,1.5648760819532097,0.6853515345066603,1.565152395808037,5.631006316539868,1.024108712168171,Fuselage too big,1050.4658650189353,841.5109367409037,0.0,52.254400000000004,998.2114650189354,17.583685497766552,16.82708564973926,2.6202646425641785,6.692356543573762,2.0228196345254954,105.03989731350413,5.899099711325965,0.0,0.015319285032511861
3,259.0,5.670685754,9.096093089641954,6278.809619264919,20862.24633423088,LowAcc,4367.09493112228,3304333.158051658,3304333.158051658,0.06101405983008346,1.5,34.43729634981302,0.6513577451780871,0.7560102552493204,0.6524626019905845,30.65400744536488,1.5700857981498284,Fuselage too big,6278.809619264919,5312.643527442235,0.0,52.254400000000004,6226.555219264919,39.19313357455473,113.78424695805681,101.31287361822433,7.3823285189966885,8.191772555910964,627.8724046873904,16.159615751172534,0.0,0.015316158379116592
4,260.0,6.596630111,8.594148407988877,290621.5990277146,628268.491170379,LowAcc,1538718.029148801,5527983.5018353155,5527983.5018353155,0.31577088635352185,1.5,646.2461520733505,0.5269034456829177,1.2364267399089874,0.5269178531575378,586.1126852152105,1.5520214475973595,Fuselage too big,290621.5990277146,66442.8060610472,0.0,52.254400000000004,290569.3446277146,16.856782181874625,1780.5502766785014,193058.2226811269,12.073524559094825,54.14496733667202,29062.150025284034,142.52597325408155,0.0,0.014336246245965696
5,261.0,18.12503342,13.21766031623699,61008.9771428079,174710.22230507102,LowAcc,17808.39370229562,2776151.342610456,2776151.342610456,0.08530783655700803,1.5,186.22579638895078,1.0611590997318345,2.9113176620602172,1.0615156555458416,168.8281923579267,1.5702708934698797,Fuselage too big,61008.9771428079,41440.88668737181,0.0,52.254400000000004,60956.7227428079,58.22289109993158,1152.2800720196235,12036.894965902002,28.428587119361328,40.25172752658737,6100.890199989148,98.85311702023894,0.0,0.014494759202768945
6,262.0,18.84198329,13.01196954875378,379.1790075964673,918.1937515025661,LowClb,3258.4698739122755,1786478.0083342462,1786478.0083342462,0.006562840513705495,0.254438291062024,5.032306324086158,1.1186047583331264,3.158642217419147,1.1228528081090752,3.0633032213757474,0.5297561983092476,Fuselage too big,379.1790075964673,241.48852753272172,0.0,52.254400000000004,326.92460759646724,4.280899903607335,4.284244398114425,0.7416794076186162,30.843674885429095,0.7287288528963336,37.910996037338464,6.630536109353466,0.0,0.015320469387794964
7,263.0,6.355344833,7.706067422713733,952.0623583337947,2974.132962737129,LowAcc,5646.016462417846,1636491.9846596883,1636491.9846596883,0.07499081418614675,1.5,6.260404959345665,0.7068196665304778,0.7213709270808555,0.708433646849878,5.010151975770569,0.9620094458836516,Fuselage too big,952.0623583337947,773.3392996607995,0.0,52.254400000000004,899.8079583337947,5.189301435464402,10.000527149293545,1.56401668807498,7.044080593864228,1.8328231327695026,95.20035704879167,5.622381857430208,0.0,0.015170767306637875
8,264.0,0.702731799,2.303341424996177,1615.5584608467602,5485.229910491115,LowAcc,109607.74895202862,2224300.263968838,2224300.263968838,0.13497437258106526,1.5,23.453627409040717,0.1847594172147371,0.10341800219004708,0.18476623658978553,18.898322197018125,1.3141812376024724,Fuselage too big,1615.5584608467602,1367.5289379895723,0.0,52.254400000000004,1563.3040608467602,0.099116554670646,11.053218500305832,11.890044193741039,1.009861521909471,3.010385803340013,161.54985501369092,7.149902407493679,0.0,0.012738862036438474
9,265.0,1.055392497,2.991128849558205,1386.3504990612826,4443.131642210945,LowClb,28754.288433314403,2984487.127383679,2984487.127383679,0.11004077266242325,1.5,5.653746564792043,0.2693758041431076,0.13714248999874323,0.2693863268803498,4.677711722879995,1.1768656807375146,Fuselage too big,1386.3504990612826,1174.98087626478,0.0,52.254400000000004,1334.0960990612825,0.11318682244536733,10.032447257762023,1.2808481855515066,1.339176166003272,2.5224953256197886,138.6264432459357,5.1878040318517495,0.0,0.012821761333390653
