Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,Fin_S,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
4168,3.635373137,6.124937467,654.9455072,2034.884416,LowClb,5290.799298,1591237.555,1591237.555,0.072762427,1.5,3.114241871,0.929802085,0.313085,0.92978297,2.311072821,0.794005612,1,654.9455072,522.3014497,0,52.2544,602.6911072,0.542307314,4.613966796,0.563115517,3.057228799,1.357561323,65.48757203,4.755033869,0,0.012871862
4169,5.018552519,4.21753733,7848.566507,27731.31609,LowClb,6825.009611,1708525.787,1708525.787,0.174401093,1.5,29.65002839,0.730392567,0.507365617,0.730420402,26.49955186,1.764105205,Fuselage too big,7848.566507,6794.326971,0,52.2544,7796.312107,0.44996955,74.90062573,109.922951,4.954350335,10.49325595,784.8510092,16.40012634,0,0.012847652
4170,11.3970587,8.066907878,6780.277329,22503.07953,LowClb,4044.462946,2074533.257,2074533.257,0.104205535,1.5,35.52156276,0.781956553,1.865845572,0.782231293,31.68624459,1.599480949,Fuselage too big,6780.277329,5776.938248,0,52.2544,6728.022929,4.029297801,70.33880028,156.7266151,18.21970653,8.83084514,678.0178619,14.9078479,0,0.013705868
4171,14.10947731,6.15778253,10698.70339,35481.9405,LowClb,8692.971264,1401341.804,1401341.804,0.221042817,1.5,79.81571786,0.821561517,1.758825584,0.821595853,71.5436048,1.771844061,Fuselage too big,10698.70339,8853.537237,0,52.2544,10646.44899,0.452909976,69.83898774,602.723669,17.17467214,12.65055596,1069.862588,20.19557302,0,0.012792973
4172,10.32431395,7.948410316,14186.82635,44427.93883,LowClb,1766.566724,3487298.881,3487298.881,0.101954279,1.5,49.119296,0.602312468,1.830807753,0.603682265,44.18750747,1.566960489,Fuselage too big,14186.82635,11809.21446,0,52.2544,14134.57195,48.21772745,286.4475129,508.9072456,17.8775674,14.49943308,1418.674535,30.71812965,0,0.015334445
4173,11.35492099,10.777702,277.2895898,610.0185504,LowClb,566.5451149,1266298.165,1266298.165,0.008405761,0.31777159,1.70212375,0.830500915,1.455917365,0.834705583,0.880473414,0.429013774,1,277.2895898,161.3205758,0,52.2544,225.0351898,6.388122827,4.624942367,0.144155671,14.21681811,0.529473183,27.72048623,10.07553032,0,0.015085301
4174,18.65598585,11.59518748,670.7668512,1861.209338,LowAcc,847.8956768,2975173.293,2975173.293,0.005585952,0.143522692,3.172636809,1.417033292,1.836239678,1.421067765,2.392387463,0.759237703,1,670.7668512,508.4188446,0,52.2544,618.5124512,7.1030987,10.74591821,0.644801736,17.93060933,1.266390753,67.06935056,5.318288038,0,0.015149342
4175,15.00010188,13.76623171,1452.359283,4512.731516,LowClb,6632.744239,1890008.496,1890008.496,0.056712962,1.5,6.108423022,3.740919308,0.884786829,3.740651027,5.075630445,1.18607571,Fuselage too big,1452.359283,1227.899202,0,52.2544,1400.104883,0.647555702,6.851765737,3.202057846,8.639812746,2.55407776,145.2268269,5.070847152,0,0.012737151
4176,13.43777167,13.29103854,359.4103783,931.9939986,LowClb,2314.824789,1554054.344,1554054.344,0.008347875,0.403382114,4.530191513,1.147262716,1.575849832,1.150544788,2.79700293,0.524093014,Span too big,359.4103783,236.6142959,0,52.2544,307.1559783,7.207969633,4.187094856,0.740820703,15.38794094,0.716911649,35.93455299,6.351082173,0,0.015309442
4177,19.4005196,16.37508527,1663.655681,5414.744246,LowClb,2121.004651,3237751.905,3237751.905,0.006048156,0.191051419,15.07326532,2.002206099,1.183138906,2.005737209,12.42725437,1.265693577,Span too big,1663.655681,1342.6181,0,52.2544,1611.401281,30.9999973,29.34533645,20.17278166,11.55317673,2.833948505,166.3588347,7.50399944,0,0.015105702
4178,18.94391941,6.839033415,29532.95159,326396.8846,LowAcc,679.1649693,4337503.915,4337503.915,0.23640639,1.5,133.6187419,2.537607009,1.543089808,2.540123604,120.8439499,1.633770536,Fuselage too big,29532.95159,21861.82736,0,52.2544,29480.69719,79.07603687,803.6941039,3689.17457,15.06804414,24.04588115,2953.287425,54.5086694,0,0.015097795
4179,13.86940116,8.217246398,6191.563371,117588.1948,LowAcc,3882.95839,5902671.723,5902671.723,0.101285227,1.308537552,22.84785917,2.143766277,1.007050322,2.14513161,20.29878793,1.56578611,Fuselage too big,6191.563371,5259.402578,0,52.2544,6139.308971,20.61744776,127.9049518,78.90819347,9.833697707,7.865577378,619.1481968,15.61303429,0,0.01529387
4180,15.75334312,14.83461187,105005.4831,283878.5106,LowClb,2507.813916,4001241.941,4001241.941,0.087956378,1.5,263.468563,0.832283886,2.39067654,0.832785806,239.018126,1.581151637,Fuselage too big,105005.4831,54983.59691,0,52.2544,104953.2287,145.9130839,1935.968795,37182.12782,23.34460343,48.53158046,10500.53885,133.1918235,0,0.015191603
4181,18.08792184,15.32752307,86864.87966,313825.6369,LowAcc,6388.799173,5184767.653,5184767.653,0.086025119,1.5,325.8131834,4.455407194,1.0976085,4.455287421,294.8405647,1.762937919,Span too big,86864.87966,33776.06377,0,52.2544,86812.62526,12.59847854,490.4626492,43739.67626,10.71798494,32.84779536,8686.480116,63.76538447,0,0.012822126
4182,18.51890946,14.4222833,1084.350285,3177.978837,LowAcc,680.7157922,3743742.784,3743742.784,0.005666989,0.112327438,7.231204369,1.832067153,2.240932831,1.831306312,5.797833318,0.989743732,Span too big,1084.350285,853.9850134,0,52.2544,1032.095885,16.96459857,19.27720751,3.873357662,21.88237823,1.916732286,108.4279945,5.753539699,0,0.015063046
4183,12.08540777,13.24014317,4169.469568,14152.74338,LowAcc,1522.389019,5539550.538,5539550.538,0.014967667,0.593155402,17.53401064,1.912739606,0.892633949,1.907282464,15.42143446,1.55892475,Span too big,4169.469568,3438.154676,0,52.2544,4117.215168,105.6308126,88.01095415,42.62368535,8.716438713,5.723975824,416.9374544,11.40183101,0,0.01533955
4184,11.47741977,9.692316971,11428.7253,44543.54195,LowAcc,6868.96918,3064216.88,3064216.88,0.086615377,1.5,42.40657673,1.586449657,0.91153707,1.588003002,38.07701925,1.596767217,Fuselage too big,11428.7253,9423.507459,0,52.2544,11376.4709,121.4682211,265.8355345,375.3694405,8.901024905,12.64838918,1142.866219,25.85938179,0,0.015228761
4185,8.267042046,7.354534746,222.6962869,444.1361204,LowClb,1927.013365,1025040.949,1025040.949,0.056261259,1.151823148,1.542402099,0.718406371,1.102971309,0.721820931,0.827855836,0.363419167,1,222.6962869,123.1998533,0,52.2544,170.4418869,2.641177004,2.437161511,0.069268155,10.77035198,0.412634942,22.26339736,8.63272532,0,0.015317331
4186,17.73475047,13.89883983,22219.12404,70278.77654,LowAcc,6428.33181,4103025.25,4103025.25,0.074837839,1.5,72.81662699,2.335666458,1.143879108,2.335726028,65.74326694,1.750054679,Span too big,22219.12404,18181.382,0,52.2544,22166.86964,5.523705768,242.3515869,1446.600567,11.1698106,21.11724784,2221.90623,36.80566628,0,0.012819201
4187,12.48570379,12.9503268,7348.707151,25256.23263,LowAcc,6728.947798,2737208.559,2737208.559,0.054881082,1.5,28.17573316,0.842687936,2.123767066,0.842751708,25.14537711,1.773291015,Span too big,7348.707151,6337.059879,0,52.2544,7296.452751,2.346091705,59.79921132,117.6449908,20.73827183,9.53242297,734.8610223,14.4581429,0,0.012718209
4188,17.88618638,12.35688678,6729.707764,20852.88594,LowClb,4940.206358,2834381.797,2834381.797,0.084026778,1.5,44.21753022,1.455594105,1.543628351,1.455970139,39.28644814,1.660068042,Span too big,6729.707764,5626.79759,0,52.2544,6677.453364,4.885969671,55.66464579,279.9180166,15.07330294,8.347664772,672.9637779,13.7890226,0,0.013373738
4189,18.16032587,14.97612504,30536.10996,169116.4093,LowAcc,64888.28012,6298766.743,6298766.743,0.07195145,1.5,103.4099728,3.496451009,0.781413585,3.496239961,93.5202352,1.563980465,Span too big,30536.10996,23107.25781,0,52.2544,30483.85556,198.8863693,716.9370605,3319.224046,7.630388287,24.09175802,3053.604917,56.20790193,0,0.015305635
4190,14.2420236,14.18293677,13439.57953,44032.88913,LowAcc,5664.513843,2710710.952,2710710.952,0.057737279,1.5,49.37781324,0.755423372,2.699512341,0.755951407,44.42338,1.585897904,Fuselage too big,13439.57953,11166.15055,0,52.2544,13387.32513,21.97858385,195.763593,591.8149547,26.36033943,14.62938249,1343.949514,26.66443926,0,0.013768041
4191,5.014630874,7.76950192,5836.104919,18349.75227,LowClb,1762.041963,3662106.802,3662106.802,0.069543917,1.5,26.7164525,1.462388709,0.329284367,1.462317166,23.73032743,1.580343261,Fuselage too big,5836.104919,4933.41745,0,52.2544,5783.850519,37.68023469,102.773021,101.038131,3.21541323,7.506280677,583.602436,14.60232195,0,0.015230136
4192,2.490458483,4.988583485,73138.79675,257684.0973,LowAcc,9104.618709,5081302.874,5081302.874,0.274333686,1.5,259.544585,1.016594764,0.165191845,1.016594685,235.3473692,1.754082727,Fuselage too big,73138.79675,44328.75981,0,52.2544,73086.54235,1.366599711,725.4720947,20589.45238,1.613073973,41.69525025,7313.872568,84.29783806,0,0.012732838
4193,14.3171359,12.96080379,6572.36693,20955.18935,LowAcc,4266.569641,3210746.318,3210746.318,0.068663911,1.5,25.25675477,2.671057398,0.717087051,2.671299658,22.48262791,1.596041765,Fuselage too big,6572.36693,5643.84386,0,52.2544,6520.11253,10.36562034,74.53912386,104.527479,7.002249176,8.375724696,657.2279541,14.21680737,0,0.013711928
4194,15.01768139,10.12438263,53871.6747,256112.1269,LowAcc,3276.240211,4449098.323,4449098.323,0.125862219,1.5,238.4826559,3.275045759,0.54300581,3.275637181,215.9102263,1.554720403,Fuselage too big,53871.6747,30368.35322,0,52.2544,53819.4203,132.9973887,1008.424028,16810.43912,5.302371559,30.67586847,5387.157778,76.05523835,0,0.015294274
4195,12.34907245,11.76370232,7031.490432,22378.68776,LowClb,5317.143387,3270390.182,3270390.182,0.058530175,1.5,28.68253589,4.505564046,0.847599129,4.505126332,25.57445122,1.762404288,Fuselage too big,7031.490432,6048.268059,0,52.2544,6979.236032,3.456666839,58.67329602,134.8652798,8.276680344,8.887534723,703.139376,13.65620439,0,0.012935349
4196,11.93818334,10.02664297,3738.12518,11833.4449,LowClb,4001.264935,2443117.534,2443117.534,0.080030287,1.5,15.88653383,2.696742223,0.905109062,2.696437398,13.93672643,1.594813241,Fuselage too big,3738.12518,3211.664581,0,52.2544,3685.87078,5.917235605,35.49612106,35.30744502,8.838256351,5.445891606,373.8043931,9.383058303,0,0.013797815
4197,13.6405686,5.862908106,166764.7868,392373.4436,LowAcc,5888.16901,2883561.743,2883561.743,0.295596469,1.5,358.2127578,1.105071839,1.54464,1.105130343,325.1704845,1.574432239,Fuselage too big,166764.7868,78000.72768,0,52.2544,166712.5324,12.34870922,2247.256587,69522.23965,15.08318154,64.88197805,16676.46883,173.5116689,0,0.014089538
4198,18.07621756,12.2005034,560.5179891,1567.790306,LowClb,8219.984393,1014091.25,1014091.25,0.074194476,1.5,2.880462897,0.918157566,2.497368839,0.918392263,2.117911005,0.695416869,Span too big,560.5179891,419.4304842,0,52.2544,508.2635891,0.337817637,2.282435016,0.604250353,24.38643798,1.105576449,56.04596315,4.057845034,0,0.012779296
4199,19.81174503,7.593844881,68732.69931,179977.5912,LowAcc,4706.756566,3323078.601,3323078.601,0.179905279,1.5,196.2520592,0.785124977,7.457362195,0.785607971,177.935055,1.589552315,Fuselage too big,68732.69931,45329.20448,0,52.2544,68680.44491,33.5063816,1217.958014,15005.13922,72.82004077,40.95141252,6873.262157,107.5880082,0,0.015201678
4200,16.79941443,15.52455738,69037.10171,212935.2272,LowAcc,5466.105682,2196133.627,2196133.627,0.075854109,1.5,247.1989873,3.005178577,1.385143579,3.005055473,223.9958221,1.661460072,Span too big,69037.10171,33940.80572,0,52.2544,68984.84731,23.31312994,651.5266646,27342.71129,13.52572254,35.37359619,6903.700346,73.87752141,0,0.01331847
4201,12.56869267,6.9919801,20337.12985,60458.10294,LowClb,13436.14511,2910239.009,2910239.009,0.157638686,1.5,93.75808714,1.210455294,2.07166754,1.210882242,84.61918196,1.59024187,Fuselage too big,20337.12985,16076.5639,0,52.2544,20284.87545,17.28079482,308.8092627,1769.854955,20.22952765,18.46992219,2033.704983,39.94694236,0,0.015161063
4202,16.49146132,13.39356976,16704.18367,54174.765,LowAcc,3323.388406,3878460.567,3878460.567,0.067344135,1.5,63.01925575,1.532978703,1.703186537,1.533355541,56.79039728,1.564003925,Span too big,16704.18367,13537.44553,0,52.2544,16651.92927,50.38442229,261.9949205,1067.795012,16.63136506,16.05642196,1670.410331,31.19700121,0,0.014270652
4203,9.707113195,7.822897501,9370.045757,32409.67088,LowClb,6033.232582,1556366.093,1556366.093,0.101269173,1.5,51.25599636,0.829163805,1.302408197,0.829206902,45.98269937,1.785066394,Fuselage too big,9370.045757,7928.093577,0,52.2544,9317.791357,1.129578841,78.64069273,330.2237875,12.71782375,11.83314408,936.9956013,18.14445532,0,0.012696657
4204,19.35274319,4.403021496,12663.21031,144627.293,LowAcc,580.1804213,2508999.83,2508999.83,0.072662278,0.508106378,133.3749965,1.54383706,3.902541879,1.547721562,118.9697017,1.669309079,Fuselage too big,12663.21031,9186.477982,0,52.2544,12610.95591,24.6671212,305.0883983,1749.346082,38.10774524,13.1035281,1266.314414,27.83568101,0,0.014959219
4205,2.489937034,3.699688671,3258.481395,10811.10941,LowClb,9281.424383,3033164.399,3033164.399,0.132054313,1.5,12.26058858,1.181497593,0.174687384,1.181492556,10.68846056,1.6883529,Fuselage too big,3258.481395,2815.991578,0,52.2544,3206.226995,0.922628595,34.06046008,13.99690345,1.705796513,5.139576966,325.8414921,8.555330163,0,0.013229314
4206,15.47609157,4.062928471,6623.469868,275257.0402,LowAcc,23659.4692,4141951.637,4141951.637,0.399820257,1.5,24.03138223,0.892857818,3.670054102,0.892938185,21.38959663,1.768272882,Fuselage too big,6623.469868,5741.146336,0,52.2544,6571.215468,0.310695044,67.36020517,65.41675182,12.33271636,8.8220867,662.3388738,13.47504376,0,0.012759593
4207,15.66700678,13.97740281,928.3975865,2756.992281,LowClb,1035.42203,2410321.036,2410321.036,0.008923574,0.39538792,3.882959209,1.759665543,1.577234381,1.761215365,3.059749035,0.913501503,Span too big,928.3975865,732.0120176,0,52.2544,876.1431865,14.388247,12.97368482,1.073811974,15.40146086,1.689753283,92.83401364,5.754974433,0,0.015222885
4208,1.315958429,1.846526507,353.2197159,939.509955,LowClb,753.1609638,953049.358,953049.358,0.202991546,1.5,2.040738614,0.237571975,0.370819917,0.238110798,1.256110284,0.536056617,1,353.2197159,248.4878753,0,52.2544,300.9653159,0.720244371,4.723532686,0.11706794,3.621001741,0.741960408,35.31570064,7.222946873,0,0.014986042
4209,19.37788668,13.98145768,29503.85507,181059.7854,LowAcc,16710.48987,4791296.988,4791296.988,0.072355861,1.5,141.8578575,0.91308951,3.700819976,0.915706511,128.2297692,1.566165379,Span too big,29503.85507,20597.18425,0,52.2544,29451.60067,258.6923148,693.1613243,4840.964772,36.13796065,22.82960528,2950.376822,52.23839633,0,0.015222313
4210,11.13239515,7.585294516,12876.82542,40986.55155,LowClb,4750.926384,2751950.764,2751950.764,0.125487349,1.5,47.26460825,1.614656125,1.368582086,1.614824796,42.49473292,1.572173657,Fuselage too big,12876.82542,10892.63465,0,52.2544,12824.57102,10.00917614,180.724709,400.165403,13.364002,13.7749664,1287.675829,26.2079838,0,0.014300076
4211,13.46249587,5.728938016,9356.215972,28792.41376,LowClb,21123.59772,2487099.629,2487099.629,0.222189724,1.5,55.45095912,1.102338068,2.364376759,1.103165976,49.61843912,1.592813579,Fuselage too big,9356.215972,7814.629068,0,52.2544,9303.961572,8.797693171,118.6111194,371.2461939,23.08778996,10.63774891,935.6119437,21.3247922,0,0.015222539
4212,12.2467418,13.27591022,3823.444079,17647.35034,LowClb,2180.560492,4413361.153,4413361.153,0.032885745,1.109866258,13.71449258,3.844926434,0.596307241,3.827900084,12.00241061,1.574247526,Span too big,3823.444079,3172.16136,0,52.2544,3771.189679,91.68850014,71.86975412,31.00939501,5.822852165,5.385498316,382.3359914,10.9010848,0,0.015243077
4213,1.291167738,3.2905916,492.6347306,1415.048361,LowClb,4433.481279,1896296.904,1896296.904,0.098222572,1.5,2.500572692,0.386421862,0.126155586,0.386503761,1.697189271,0.660519168,1,492.6347306,377.3604494,0,52.2544,440.3803306,0.539407767,4.834017435,0.255929997,1.231890671,1.021266884,49.25424983,5.869227427,0,0.013891185
4214,7.765067654,6.761655474,24128.72686,148318.934,LowAcc,28923.17251,5888890.554,5888890.554,0.120863489,1.5,103.8876048,0.730520381,1.271299679,0.730760009,93.85799899,1.567674013,Fuselage too big,24128.72686,18826.53166,0,52.2544,24076.47246,16.51530194,388.7053975,2358.738285,12.41405366,20.64003616,2412.866077,40.04789129,0,0.013760974
4215,2.400626995,4.860427703,397.4619462,1034.782037,LowClb,668.8125665,1636076.357,1636076.357,0.079755049,1.5,2.115616498,1.674213505,0.097318003,1.671869418,1.297603828,0.563256846,1,397.4619462,283.8374255,0,52.2544,345.2075462,5.805250875,6.121874386,0.190641583,0.950295928,0.800100983,39.7389245,7.747949807,0,0.015082629
4216,11.77793548,10.84183878,21543.33225,66220.66474,LowClb,3943.796852,3703939.93,3703939.93,0.077262789,1.5,80.80360922,3.778442635,0.676069097,3.777197848,72.95922301,1.590048666,Fuselage too big,21543.33225,17180.36686,0,52.2544,21491.07785,56.86691059,406.1482094,1624.112588,6.601714912,19.53924364,2154.326011,43.10107773,0,0.01523655
4217,14.11257123,11.51910927,185006.8272,451557.2531,LowAcc,2121.663575,5073216.555,5073216.555,0.129197239,1.5,338.0955146,4.056388408,0.760497796,4.056006397,306.8869266,1.585206822,Fuselage too big,185006.8272,80414.32967,0,52.2544,184954.5728,112.8876979,2923.179746,82746.0456,7.426148694,63.00892617,18500.67426,187.0054581,0,0.015291137
4218,7.28016521,7.788037805,102268.843,266590.6118,LowAcc,2811.535818,4605229.819,4605229.819,0.157569907,1.5,258.9953063,3.367949956,0.279098955,3.367615735,234.9853882,1.558630709,Fuselage too big,102268.843,61010.75683,0,52.2544,102216.5886,92.37570539,2537.034821,28146.1142,2.725360083,52.47326994,10226.87483,148.218326,0,0.015239002
4219,8.824734568,5.6420856,31641.84341,194821.5571,LowAcc,2356.003456,4896785.026,4896785.026,0.186748221,1.5,117.5020935,2.628861724,0.538825631,2.6289672,106.3195629,1.551795459,Fuselage too big,31641.84341,24445.53055,0,52.2544,31589.58901,53.74876422,832.8233789,3001.212276,5.261552733,25.8584021,3164.17571,60.96314315,0,0.015229295
4220,11.90853196,6.374696845,2197.280751,7349.60561,LowClb,5448.925629,1196888.552,1196888.552,0.182583028,1.5,10.05996438,1.287557142,1.064131637,1.287891085,8.646451773,1.515650596,Fuselage too big,2197.280751,1875.692244,0,52.2544,2145.026351,1.324799036,17.8657941,9.206878753,10.39108831,3.791746608,219.7201072,7.019940369,0,0.013752838
4221,3.860849941,2.281132348,10533.90671,34927.02278,LowClb,9653.841481,2648920.297,2648920.297,0.384069058,1.5,45.26270971,0.685342522,0.584304682,0.685370911,40.64145198,1.643201264,Fuselage too big,10533.90671,9094.171868,0,52.2544,10481.65231,0.427904071,113.5628869,181.0613834,5.705648949,12.36637237,1053.38271,20.96010808,0,0.013433075
4222,1.117828806,2.463353995,274.0742888,668.0465016,LowClb,8763.197291,1690133.629,1690133.629,0.129408145,1.5,1.772030699,0.49210229,0.155854137,0.492156302,1.012535494,0.449458463,1,274.0742888,182.4789391,0,52.2544,221.8198888,0.208192029,2.617514837,0.072144601,1.521892634,0.568005245,27.39922415,6.940085091,0,0.013891047
4223,0.774256882,2.171311991,2258.495758,7176.150147,LowClb,6432.758577,3981277.442,3981277.442,0.151756333,1.5,10.04765702,0.387436552,0.076804812,0.387441975,8.626096542,1.494575564,Fuselage too big,2258.495758,1944.474051,0,52.2544,2206.241358,0.227993591,20.0106669,4.713888379,0.74998765,3.706383293,225.8415613,6.503625351,0,0.0132007
4224,7.367544993,4.249769553,29117.80869,94178.96938,LowAcc,9451.469508,2012216.786,2012216.786,0.248538605,1.5,108.1160245,0.587021132,1.132133876,0.587169585,97.81439417,1.57439054,Fuselage too big,29117.80869,23018.2769,0,52.2544,29065.55429,6.307881555,524.0160646,2513.149525,11.05512014,26.05914546,2911.774145,54.90147267,0,0.014033397
4225,2.730092989,2.122673251,8659.031738,28320.02413,LowClb,3744.181162,3076283.492,3076283.492,0.343516133,1.5,51.69281926,0.461332459,0.277209149,0.461380464,46.25979764,1.587223748,Fuselage too big,8659.031738,7409.262456,0,52.2544,8606.777338,0.721599451,101.4395236,197.8815719,2.706906413,10.49584888,865.8960893,18.35950246,0,0.013839621
4226,3.910011615,2.250546306,9597.30891,30744.82799,LowClb,6615.917863,3115432.257,3115432.257,0.409633436,1.5,34.49415963,0.721433128,0.400485802,0.72144226,30.8946639,1.785994473,Fuselage too big,9597.30891,8338.861606,0,52.2544,9545.05451,0.123467739,76.59962307,137.0120797,3.910684726,11.37690699,959.7239931,17.43349257,0,0.012656568
4227,6.734086118,6.425221207,21070.7488,62250.6654,LowAcc,212496.3033,3230380.017,3230380.017,0.122046375,1.5,127.8907431,0.596338232,1.023376136,0.59671983,115.3703478,1.557487584,Fuselage too big,21070.7488,15517.65809,0,52.2544,21018.4944,24.9622703,363.9038074,2936.745945,9.993116866,18.97497117,2107.068222,39.17349847,0,0.014482088
4228,8.797550232,7.492270844,9781.515155,33133.89789,LowClb,2470.70015,2315032.78,2315032.78,0.103050572,1.5,38.32823334,0.974727274,1.168899517,0.975951083,34.37307025,1.594110441,Fuselage too big,9781.515155,8213.261151,0,52.2544,9729.260755,39.62993303,205.1339866,245.8195794,11.4141312,11.82870371,978.1429854,24.01504838,0,0.015235858
4229,0.560791416,1.938197832,2556.404503,8527.048501,LowClb,19014.72017,4030988.49,4030988.49,0.172266862,1.5,15.15686462,0.304903518,0.042134492,0.305044604,13.12341034,1.558088991,Fuselage too big,2556.404503,2169.005358,0,52.2544,2504.150103,4.630905205,51.45263209,9.890248737,0.411437093,4.256756764,255.6308458,8.856611919,0,0.015307631
4230,4.765643925,4.347243233,25145.41642,80182.45896,LowClb,12002.54851,2979227.007,2979227.007,0.183907633,1.5,125.8671959,0.551705819,0.731645383,0.551914312,113.807146,1.563498001,Fuselage too big,25145.41642,19815.10223,0,52.2544,25093.16202,13.54955753,523.9775301,2144.441039,7.144409142,23.05223194,2514.531787,51.34831663,0,0.014923868
4231,6.907363167,6.13991136,10984.35046,37588.28518,LowAcc,5284.511309,1959536.664,1959536.664,0.117410334,1.5,40.04727841,0.774518052,1.114296755,0.776303782,35.9504734,1.584846056,Fuselage too big,10984.35046,9156.31099,0,52.2544,10932.09606,58.4782572,284.0273588,284.1291522,10.88094329,12.94861194,1098.425199,26.88027607,0,0.015275215
4232,8.691218984,5.706141396,35747.51338,113526.557,LowAcc,5884.071481,2190165.58,2190165.58,0.186203776,1.5,130.5446804,1.225878463,0.947793179,1.226060824,118.2031877,1.557155528,Fuselage too big,35747.51338,27731.65956,0,52.2544,35695.25898,13.2893677,715.9998547,3552.187459,9.25506045,29.99694338,3574.745299,68.11100236,0,0.014434702
4233,13.30835772,12.16561119,2628.475432,9372.693252,LowAcc,5345.9968,3748164.332,3748164.332,0.011726352,0.455004568,11.30629494,1.744849302,1.403572857,1.745450113,9.772373497,1.599404513,Span too big,2628.475432,2173.971116,0,52.2544,2576.221032,46.30516017,51.67159539,14.99281416,13.70568172,4.139330648,262.8419574,8.578167909,0,0.015208602
4234,16.93146622,10.13469764,1855.436891,6264.11383,LowClb,2418.055931,2216923.582,2216923.582,0.006769394,0.150604476,7.485404489,1.342359501,1.414646374,1.346511282,6.346282535,1.397743808,Fuselage too big,1855.436891,1533.217594,0,52.2544,1803.182491,12.51665568,42.78657225,4.37555245,13.81381297,3.325050751,185.5368506,7.59537483,0,0.015027616
4235,4.268842035,3.113004641,2868.233886,9811.765229,LowClb,26397.35046,1242052.248,1242052.248,0.235106264,1.5,13.00888758,0.563968654,0.560561489,0.565345658,11.32996909,1.617212305,Fuselage too big,2868.233886,2441.325706,0,52.2544,2815.979486,6.31358705,48.20409738,13.54826337,5.473800174,4.745062113,286.8174065,9.536396441,0,0.015166955
4236,15.87363299,10.70445041,766.4842829,2318.778758,LowClb,5954.760776,1211289.857,1211289.857,0.077788294,1.5,4.072148728,4.300704315,1.111355657,4.297272232,3.174434087,0.848439156,Fuselage too big,766.4842829,606.0271824,0,52.2544,714.2298829,6.161316556,6.73163727,1.206911514,10.8522239,1.505286062,76.64003763,5.090589533,0,0.014698066
4237,14.81574675,9.171850097,28043.7565,201028.9556,LowAcc,6997.07145,5097063.726,5097063.726,0.127398763,1.5,117.2723642,2.708450105,0.756329946,2.710239799,106.0532656,1.618272691,Fuselage too big,28043.7565,21418.68251,0,52.2544,27991.5021,118.1287384,786.6896394,2779.252119,7.385450252,23.58593862,2804.367426,53.39516597,0,0.01511713
4238,11.95194412,6.272219619,93807.24645,344033.9116,LowAcc,2241.145094,2316667.957,2316667.957,0.239996219,1.5,386.0776364,1.247356339,1.03224925,1.248262305,349.6023286,1.66719454,Fuselage too big,93807.24645,35741.9066,0,52.2544,93754.99205,102.9599969,1441.952585,46947.82956,10.07976151,36.82584131,9380.716303,92.70636028,0,0.015040621
4239,3.357388781,4.538808236,68659.79054,237723.8505,LowAcc,723.9238476,3881520.619,3881520.619,0.250319097,1.5,274.7022535,1.93204673,0.139107289,1.932104504,248.9683845,1.696201718,Fuselage too big,68659.79054,38677.74049,0,52.2544,68607.53614,67.06159367,1662.307417,21202.23786,1.35836214,37.64779846,6865.97099,93.19670297,0,0.0149266
4240,14.12065327,10.00781387,28612.51915,175425.3131,LowAcc,77865.48504,2835855.568,2835855.568,0.102204095,1.5,106.8277634,3.021894124,1.001428569,3.021889519,96.63254637,1.601441358,Fuselage too big,28612.51915,21859.90923,0,52.2544,28560.26475,21.66997629,479.3664797,3253.321324,9.778802121,25.11731036,2861.245908,49.8421552,0,0.01356559
4241,19.57209247,16.98604779,14831.15283,60789.60956,LowAcc,749.1124923,2586651.08,2586651.08,0.017852257,0.622086269,87.59402426,4.255658464,1.201940031,4.2419908,78.797708,1.648836749,Span too big,14831.15283,10842.21301,0,52.2544,14778.89843,321.2929376,400.0255113,1675.265472,11.73676694,14.81801132,1483.106336,30.42534906,0,0.015039464
4242,15.2898012,12.91444718,20192.71837,68337.10271,LowClb,4320.080168,2308048.146,2308048.146,0.070309901,1.5,100.2578048,5.028766597,0.673384399,5.027709889,90.54938641,1.558517812,Span too big,20192.71837,16144.52841,0,52.2544,20140.46397,32.6280476,333.5108148,1543.995597,6.575499228,19.85670272,2019.265027,40.08963769,0,0.0142339
4243,15.6159417,10.68542782,61647.87852,251775.7268,LowAcc,927.9547561,4230642.426,4230642.426,0.120196272,1.5,307.3605983,3.806707317,0.844667796,3.806569729,278.2603674,1.603009495,Fuselage too big,61647.87852,33387.63552,0,52.2544,61595.62412,142.174367,1087.360306,20689.49687,8.248056317,33.1407948,6164.779822,82.77320235,0,0.015184453
4244,9.980286189,7.13428495,31964.99943,96863.26168,LowClb,2520.753255,3144271.998,3144271.998,0.13025935,1.5,113.4295088,3.072803374,0.58236528,3.072906318,102.6389119,1.572107673,Fuselage too big,31964.99943,24401.56469,0,52.2544,31912.74503,30.3493378,671.2023581,3518.686121,5.686710974,26.56798153,3196.4935,62.17923182,0,0.015091796
