,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
10,11.0,0.4809746565043419,1.7331005887781104,0.0,6.244897959183673,1.7308523409363743,0.35,0.0,203.6191968553758,517.589325493449,LowAcc,75.0,111902.97196510962,111902.97196510962,0.12890909737662135,1.2521773003040026,2.8333880709155213,0.7575760562316328,0.1065013029548939,0.0798093403535542,0.10711881917470632,2.8333880709155213,3.0,0.0,0.34265795041377817,4.0,1,1,Titan,203.6191968553758,118.3879722524703,0.0,52.254400000000004,151.3647968553758,1.9398028121713242,9.119810087184886,0.11416574564437719,0.9452168478954333,0.47201956011442175,20.35602635268986,0.015188388029885183,0.0,0.014594809175303324,0.0,0.27
11,12.0,0.4992395168779245,1.7971572044073116,0.0,6.469387755102041,1.760130088398996,0.35,0.0,188.57256921673175,460.68370094947005,LowAcc,75.0,111902.97196510962,111902.97196510962,0.10887262580880043,1.1172204164241506,2.7436531814163843,0.7347167232256788,0.10882481071479916,0.08389486580402959,0.10943649538187332,2.7436531814163843,3.0,0.0,0.3223800652773606,4.0,1,1,Titan,188.57256921673175,105.64723409581632,0.0,52.254400000000004,136.31816921673175,1.8495716246721359,8.417821335498358,0.10355442145446848,0.9913861965178391,0.43025909141402413,18.847763539453833,0.01598410272947893,0.0,0.014594809175303324,0.0,0.27
12,13.0,0.5175043772515071,1.861212221494008,0.0,6.6938775510204085,1.7894078358616177,0.35,0.0,179.86286694319364,427.20105447425436,LowAcc,75.0,111902.97196510962,111902.97196510962,0.09632235858956437,1.0280086847198402,2.691364339782782,0.7213965079775218,0.11114522169878682,0.08801760265215748,0.11174900582393137,2.691364339782782,3.0,0.0,0.3099529314891563,4.0,1,1,Titan,179.86286694319364,98.22316032153611,0.0,52.254400000000004,127.60846694319363,1.8126984123699152,8.022629502171508,0.0980731733154349,1.0379188616460218,0.40538222894463927,17.977452225475613,0.016557408559069908,0.0,0.014594809175303324,0.0,0.27
13,14.0,0.5357692376250898,1.9252657995922804,0.0,6.918367346938775,1.818685583324239,0.35,0.0,173.5140432245509,403.45916107236184,LowAcc,75.0,111902.97196510962,111902.97196510962,0.08708813033707616,0.9579131946283373,2.6530817642388764,0.7116442906675295,0.11347065282288925,0.09216654007677087,0.11406387409218241,2.6530817642388764,3.0,0.0,0.3005289115897956,4.0,1,1,Titan,173.5140432245509,92.78772407494762,0.0,52.254400000000004,121.2596432245509,1.791645290226194,7.73959787098474,0.09439806190318158,1.08470732892472,0.3868839206445808,17.343049427957837,0.017042439786728356,0.0,0.014594809175303324,0.0,0.27
14,15.0,0.5540340979986723,1.9893180777030683,0.0,7.142857142857142,1.84796333078686,0.35,0.0,169.7308074632796,387.8479110302988,LowAcc,75.0,111902.97196510962,111902.97196510962,0.08040392893793993,0.9061362041106288,2.6299652923570314,0.7057555317731983,0.11579481057112356,0.096343422051342,0.11637875431591203,2.6299652923570314,3.0,0.0,0.2946924335981776,4.0,1,1,Titan,169.7308074632796,89.50560140230445,0.0,52.254400000000004,117.4764074632796,1.80228793924076,7.571561090363394,0.09262783315231728,1.1317686320853861,0.37558753574345943,16.96501136003626,0.017366861178284426,0.0,0.014594809175303324,0.0,0.27
15,16.0,0.572298958372255,2.0533691774808167,0.0,7.36734693877551,1.8772410782494815,0.35,0.0,168.9476095709091,379.64131242566015,LowAcc,75.0,111902.97196510962,111902.97196510962,0.0758094632906094,0.8731691746623366,2.6245118447069538,0.7043663042769648,0.11811240501860591,0.10054766227102875,0.11869219411642846,2.6245118447069538,3.0,0.0,0.29329860864060436,4.0,1,1,Titan,168.9476095709091,88.73131005421818,0.0,52.254400000000004,116.69320957090908,1.8649757401993585,7.533051833155262,0.09308000184190758,1.1790912033819294,0.37290800902151,16.886750691606903,0.017447228308721276,0.0,0.014594809175303324,0.0,0.27
16,17.0,0.5905638187458375,2.1174192058578636,0.0,7.591836734693878,1.906518825712103,0.35,0.0,166.746786802231,369.930624948138,LowAcc,75.0,111902.97196510962,111902.97196510962,0.07122888425815586,0.8351412539712454,2.6107786003902125,0.7008678567183759,0.12043883676426352,0.10477712571673949,0.12100691164324821,2.6107786003902125,3.0,0.0,0.28975888330652916,4.0,1,1,Titan,166.746786802231,86.78143670108231,0.0,52.254400000000004,114.492386802231,1.891914089645594,7.4347268671109745,0.09241688162657126,1.2266717362600421,0.3661347788059926,16.666834394990904,0.017656543533300272,0.0,0.014594809175303324,0.0,0.27
17,18.0,0.6088286791194202,2.1814682572063093,0.0,7.816326530612245,1.935796573174724,0.35,0.0,164.9315966758622,362.204213491743,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06737071575831072,0.8012684838827182,2.599340618753508,0.697954111210817,0.1227676860218644,0.10903193006397885,0.12332236688893458,2.599340618753508,3.0,0.0,0.2867774126501992,4.0,1,1,Titan,164.9315966758622,85.15744931014376,0.0,52.254400000000004,112.6771966758622,1.9214234782165431,7.353471839036779,0.09200725711643207,1.2744938441452323,0.3604650716491669,16.48545223349482,0.017838832884184162,0.0,0.014594809175303324,0.0,0.27
18,19.0,0.6270935394930028,2.2455164151297593,0.0,8.040816326530612,1.965074320637346,0.35,0.0,171.09602592102596,367.8742049376038,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06631353864375947,0.8070062445137697,2.5791895742731934,0.773756872281958,0.1251162059297683,0.11330836153851521,0.12564038880281725,1.931270848867699,2.0,0.0,0.2863714228715419,4.0,1,1,Titan,171.09602592102596,84.93760867296403,0.0,52.254400000000004,118.84162592102594,1.9872480068340825,8.277700479341949,0.09463179411253873,1.3225271111947825,0.35969552518933445,17.101372384127878,4.746247138086041,0.0,0.014594809175303324,0.0,0.27
19,20.0,0.6453583998665854,2.30956375395683,0.0,8.26530612244898,1.9943520680999671,0.35,0.0,169.88570173417907,362.2425494870898,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06324584437487098,0.7786192934172632,2.569463081332636,0.7708389243997907,0.12745028137484574,0.11760865964162855,0.127958476117766,1.9236345300914017,2.0,0.0,0.2843606660230072,4.0,1,1,Titan,169.88570173417907,83.85338893911698,0.0,52.254400000000004,117.63130173417905,2.0229359740624435,8.201321700776466,0.09453273306057038,1.3707934080031607,0.3558930314311095,16.980433392554943,4.737407745998058,0.0,0.014594809175303324,0.0,0.27
20,21.0,0.6636232602401679,2.3736103399927733,0.0,8.489795918367346,2.0236298155625883,0.35,0.0,168.7084483984645,357.0074937016767,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06043185000742484,0.7519423252875613,2.5600017191145943,0.7680005157343782,0.12978916887572647,0.12193151068083373,0.13027928319438487,1.9162063667856206,2.0,0.0,0.2823909825135391,4.0,1,1,Titan,168.7084483984645,82.79872353314094,0.0,52.254400000000004,116.45404839846451,2.0553213654528264,8.12739482121569,0.09443072961485467,1.4192799085167422,0.3521825264087272,16.862798886114984,4.729321818824438,0.0,0.014594809175303324,0.0,0.27
21,22.0,0.6818881206137506,2.437656232573728,0.0,8.714285714285715,2.05290756302521,0.35,0.0,167.93844052989712,353.68856735381263,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05815237089712946,0.7284609755385171,2.553551135127674,0.7660653405383022,0.13213411593774554,0.12626887354751598,0.13260429626574044,1.9111419806889622,2.0,0.0,0.28104017413142346,4.0,1,1,Titan,167.93844052989712,82.0796719185252,0.0,52.254400000000004,115.68404052989712,2.090124556299176,8.077479008387225,0.0946523360346446,1.467908094251877,0.3496460678210234,16.785857526743236,4.724106212659438,0.0,0.014594809175303324,0.0,0.27
22,23.0,0.7001529809873331,2.5017014849589785,0.0,8.938775510204081,2.0821853104878314,0.35,0.0,166.40179435800343,349.5630594736564,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05586993754949905,0.7029660683995312,2.541604522882483,0.7624813568647449,0.13448428918044297,0.13062960204198723,0.1349296669024891,1.9017626350236094,2.0,0.0,0.27852114812116757,4.0,1,1,Titan,166.40179435800343,80.74797375886838,0.0,52.254400000000004,114.14739435800342,2.097004533196908,7.984539027786778,0.09418657025362945,1.5167489971044947,0.3449338743152014,16.632311237651457,4.7151015496512745,0.0,0.014594809175303324,0.0,0.27
23,24.0,0.7184178413609158,2.565746145089545,0.0,9.16326530612245,2.111463057950453,0.35,0.0,165.99232663018932,347.163859609251,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05398760299994773,0.683408227121834,2.53778596014607,0.7613357880438211,0.13683428676686624,0.13500714881915193,0.13725790269249033,1.8987646621159284,2.0,0.0,0.27771115880221087,4.0,1,1,Titan,165.99232663018932,80.32231560036723,0.0,52.254400000000004,113.73792663018934,2.137689079303912,7.955647583418352,0.09466799382672184,1.5657849618344322,0.3434236250939908,16.591396125283833,4.7124068518855555,0.0,0.014594809175303324,0.0,0.27
24,25.0,0.7366827017344985,2.629790256235894,0.0,9.387755102040815,2.140740805413074,0.35,0.0,165.85750861122926,345.92630935864685,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05241238831759443,0.665922923059195,2.5360071628286893,0.7608021488486068,0.13918896136183195,0.13940332432203995,0.13958902212543933,1.897368119350005,2.0,0.0,0.2773330346015942,4.0,1,1,Titan,165.85750861122926,80.12403167975934,0.0,52.254400000000004,113.60310861122927,2.1796232172180185,7.942682852716083,0.0953730523299717,1.6149762298444166,0.3427194270281697,16.577924844524187,4.711182498633761,0.0,0.014594809175303324,0.0,0.27
25,26.0,0.754947562108081,2.693833857553232,0.0,9.612244897959185,2.170018552875696,0.35,0.0,165.80734080696243,345.1907722499128,LowAcc,75.0,111902.97196510962,111902.97196510962,0.051005425202153856,0.6496153325353555,2.5348515770482813,0.7604554731144844,0.1415466265632132,0.1438159421830222,0.14192186326325704,1.8964608631121722,2.0,0.0,0.2770871118226993,4.0,1,1,Titan,165.80734080696243,79.9952176339436,0.0,52.254400000000004,113.55294080696241,2.2224852301131484,7.934583638883886,0.09613762965070469,1.6643503626391911,0.34226171596969535,16.572912077515213,4.710397709071679,0.0,0.014594809175303324,0.0,0.27
26,27.0,0.7732124224816637,2.757876984559407,0.0,9.83673469387755,2.1992963003383164,0.35,0.0,165.7966735761213,344.60675973442204,LowAcc,75.0,111902.97196510962,111902.97196510962,0.049691302572660134,0.6342292826340142,2.533985279402436,0.7601955838207307,0.14390957792360193,0.14824480136887255,0.1442586575581577,1.8957807284511738,2.0,0.0,0.2769026098565105,4.0,1,1,Titan,165.7966735761213,79.89865076151065,0.0,52.254400000000004,113.5422735761213,2.2659050500536644,7.928743013199211,0.0969234281307038,1.7138768290701754,0.3419184673078002,16.571846334706787,4.709814882966993,0.0,0.014594809175303324,0.0,0.27
27,28.0,0.7914772828552462,2.821919669547724,0.0,10.06122448979592,2.2285740478009384,0.35,0.0,165.84557045867393,344.23630067907754,LowAcc,75.0,111902.97196510962,111902.97196510962,0.048473933662582194,0.6197759531754286,2.5335557187353146,0.7600667156205944,0.1462777884616096,0.1526898951395908,0.14659943429599592,1.8954434781999328,2.0,0.0,0.2768110774626148,4.0,1,1,Titan,165.84557045867393,79.85076729981242,0.0,52.254400000000004,113.59117045867393,2.310187294431337,7.9263060726867804,0.09775002511557243,1.763556668097798,0.34174822633084334,16.57673242653984,4.709527636484025,0.0,0.014594809175303324,0.0,0.27
28,29.0,0.8097421432288289,2.885961941944777,0.0,10.285714285714285,2.25785179526356,0.35,0.0,166.00775296959813,344.18377891988877,LowAcc,75.0,111902.97196510962,111902.97196510962,0.047362752559266634,0.6063884601805981,2.5339490720973536,0.760184721629206,0.1486449693828044,0.15714989455545803,0.14893803864592695,1.8957523019129208,2.0,0.0,0.27689489583620475,4.0,1,1,Titan,166.00775296959813,79.89461470504921,0.0,52.254400000000004,113.75335296959811,2.3571955523050194,7.93028791590934,0.09866785457588713,1.8133590109938038,0.3419041188220661,16.592938376446703,4.709790626320766,0.0,0.014594809175303324,0.0,0.27
29,30.0,0.8280070036024114,2.950003828621666,0.0,10.510204081632654,2.2871295427261806,0.35,0.0,166.35241263591638,344.83403292405086,LowAcc,75.0,111902.97196510962,111902.97196510962,0.046414841050017926,0.5942434360556181,2.535700737744378,0.7607102213233133,0.15102154838340998,0.16162516717612713,0.15128442184865884,1.8971275434672936,2.0,0.0,0.2772678448491181,4.0,1,1,Titan,166.35241263591638,80.08987423725802,0.0,52.254400000000004,114.09801263591639,2.4046611009246948,7.944834995637684,0.09974552069302542,1.8633523209958032,0.3425980743011508,16.627377995429413,4.710973581501313,0.0,0.014594809175303324,0.0,0.27
30,31.0,0.846271863975994,3.014045354165526,0.0,10.73469387755102,2.316407290188802,0.35,0.0,165.5364440962063,341.38618567742526,LowAcc,75.0,111902.97196510962,111902.97196510962,0.044860773288676443,0.5785661478817279,2.5288471588683215,0.7586541476604964,0.1712957753064608,0.1689830771231788,0.1712645158242848,1.891746764045984,2.0,0.0,0.2758057685137236,4.0,1,1,Titan,165.5364440962063,79.32590046888026,0.0,52.254400000000004,113.2820440962063,2.4156873334848874,7.89248852903969,0.09973336759665968,1.9414592791624785,0.33988048320860104,16.545844131753878,4.706455693904553,0.0,0.014594809175303324,0.0,0.27
31,32.0,0.8645367243495766,3.078086541117157,0.0,10.959183673469388,2.3456850376514247,0.35,0.0,166.1437411338197,343.12233033719804,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04417577381454108,0.5684206393848178,2.53252689772862,0.759758069318586,0.1718153876568537,0.1732150057503336,0.1717746692164729,1.894635745626755,2.0,0.0,0.276591729281533,4.0,1,1,Titan,166.1437411338197,79.73608382192664,0.0,52.254400000000004,113.8893411338197,2.4698433866941114,7.9219983965920955,0.1010345653024957,1.9890740685187291,0.34134038642563136,16.606527297886288,4.708844401298391,0.0,0.014594809175303324,0.0,0.27
32,33.0,0.8828015847231593,3.142127410179585,0.0,11.183673469387756,2.3749627851140462,0.35,0.0,166.75779638074164,344.88680708495536,LowAcc,75.0,111902.97196510962,111902.97196510962,0.0435234673372469,0.5587175882342303,2.5362542620262225,0.7608762786078668,0.17234980789461474,0.17745411193857147,0.1722991647284047,1.8975621181791058,2.0,0.0,0.2773855920360786,4.0,1,1,Titan,166.75779638074164,80.15157601951475,0.0,52.254400000000004,114.50339638074162,2.5241494097447976,7.951937929702689,0.10234113976468627,2.0367426425331026,0.34281727568840575,16.667885758507012,4.71135139611088,0.0,0.014594809175303324,0.0,0.27
33,34.0,0.9010664450967418,3.2061679804016237,0.0,11.408163265306122,2.404240532576667,0.35,0.0,167.38745440620806,346.71035013428394,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04290641697983462,0.5494591210564289,2.5400915813109504,0.7620274743932851,0.17289470818220024,0.18170227979179523,0.17283365920755178,1.9005748169476862,2.0,0.0,0.2782005067082711,4.0,1,1,Titan,167.38745440620806,80.5793249850464,0.0,52.254400000000004,115.13305440620806,2.5790115261776374,7.982799472572056,0.10366178126533068,2.084499693440127,0.34433574052559934,16.730803290896233,4.714023107109381,0.0,0.014594809175303324,0.0,0.27
34,35.0,0.9193313054703244,3.270208269339871,0.0,11.63265306122449,2.4335182800392885,0.35,0.0,168.03473546486487,348.60128300770816,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04232374647732336,0.5406252393193822,2.544055931457475,0.7632167794372424,0.17345336653347687,0.18595768962564643,0.17338144055481244,1.9036872482880194,2.0,0.0,0.2790398990025039,4.0,1,1,Titan,168.03473546486487,81.02123417955353,0.0,52.254400000000004,115.78033546486486,2.634197430725875,8.01471945266601,0.10499922130722522,2.132327452813071,0.34590236701985866,16.795481762631216,4.71687878897276,0.0,0.014594809175303324,0.0,0.27
35,36.0,0.937596165843907,3.334248293202024,0.0,11.857142857142858,2.4627960275019087,0.35,0.0,168.72856222458267,350.62434751744735,LowAcc,75.0,111902.97196510962,111902.97196510962,0.041782202578475494,0.5322823709644836,2.5483527924953315,0.7645058377485994,0.17402504607552458,0.19021844946394825,0.17394171295498603,1.9070607356100227,2.0,0.0,0.27994685322056695,4.0,1,1,Titan,168.72856222458267,81.50020862176144,0.0,52.254400000000004,116.47416222458266,2.6909531461325016,8.049324835834861,0.10638190875399392,2.1802074462662984,0.34759799751830084,16.86481121619421,4.7200822429457405,0.0,0.014594809175303324,0.0,0.27
36,37.0,0.9558610262174896,3.398288066973992,0.0,12.081632653061224,2.492073774964532,0.35,0.0,169.48388357355677,352.7846466137363,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04127955202739097,0.5244486263642926,2.5530964957897178,0.7659289487369153,0.1746041992248173,0.1944889530332494,0.17450900679961406,1.9107850410464724,2.0,0.0,0.28094472369084367,4.0,1,1,Titan,169.48388357355677,82.02899291788144,0.0,52.254400000000004,117.22948357355676,2.748858783955025,8.0875277657602,0.10782638831329336,2.2281825783369964,0.3494670901073305,16.94028538291536,4.723747857111806,0.0,0.014594809175303324,0.0,0.27
37,38.0,0.9741258865910724,3.462327604532902,0.0,12.306122448979592,2.5213515224271528,0.35,0.0,170.30696916676462,355.3406741304987,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04085193035400517,0.5171144042789919,2.558339880570741,0.7675019641712223,0.17519780237373395,0.19876607299828716,0.1750902732460508,1.914901648944035,2.0,0.0,0.2820435977339939,4.0,1,1,Titan,170.30696916676462,82.61347709799469,0.0,52.254400000000004,118.05256916676461,2.807154734301295,8.12976369608872,0.10934135003291212,2.276222311471351,0.3515295921433713,17.02253073643433,4.727954839122652,0.0,0.014594809175303324,0.0,0.27
38,39.0,0.9923907469646548,3.5263669187477835,0.0,12.53061224489796,2.550629269889774,0.35,0.0,171.13923207887115,357.92731619952497,LowAcc,75.0,111902.97196510962,111902.97196510962,0.040444150226951935,0.510077506398248,2.563645173208586,0.7690935519625757,0.17579776644943357,0.20304530378413077,0.1756774600110201,1.9190668610129398,2.0,0.0,0.28315110563410084,4.0,1,1,Titan,171.13923207887115,83.20486219506294,0.0,52.254400000000004,118.88483207887113,2.8659323543573336,8.172609751378968,0.11086960149097987,2.3242826497787785,0.3536127715997791,17.105693099987942,4.732374846039095,0.0,0.014594809175303324,0.0,0.27
39,40.0,1.0106556073382376,3.590406021569485,0.0,12.755102040816327,2.579907017352395,0.35,0.0,171.23909075654961,359.96131866113484,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04000180112272089,0.5011514864612004,2.5639358454431855,0.7691807536329556,0.17640734924947357,0.20733186478798357,0.17627621496003393,1.919295069253709,2.0,0.0,0.2832116598559138,4.0,1,1,Titan,171.23909075654961,83.23726365515341,0.0,52.254400000000004,118.9846907565496,2.8712950093779135,8.175419067873918,0.11168387799226612,2.3724145602584583,0.35372680110101856,17.115671265083318,4.73262171053398,0.0,0.014594809175303324,0.0,0.27
40,41.0,1.02892046771182,3.654444924111127,0.0,12.979591836734691,2.6091847648150166,0.35,0.0,172.11869106074317,362.6840972893969,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03964091322332016,0.4947838639026165,2.5695831846994435,0.770874955409833,0.17702558585380163,0.21162521183539307,0.1768809530085655,1.9237288238518195,2.0,0.0,0.2843855816723019,4.0,1,1,Titan,172.11869106074317,83.86677695483749,0.0,52.254400000000004,119.86429106074318,2.9309171449547216,8.221109465942916,0.1132625271572151,2.420612729458462,0.355940058528235,17.2035637018136,4.737513668875243,0.0,0.014594809175303324,0.0,0.27
41,42.0,1.0471853280854029,3.718483636720247,0.0,13.20408163265306,2.638462512277638,0.35,0.0,173.0078711829173,365.41749940662265,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03929370837538338,0.4886654261681588,2.5752898478288344,0.7725869543486503,0.17765187846342537,0.2159254748845498,0.1774932311611713,1.9282091539226174,2.0,0.0,0.2855669331635546,4.0,1,1,Titan,173.0078711829173,84.5029031328049,0.0,52.254400000000004,120.7534711829173,2.99159558763686,8.267417262073128,0.11485630105679348,2.468878426709846,0.35817240401314754,17.292413367199163,4.742639892248158,0.0,0.014594809175303324,0.0,0.27
42,43.0,1.065450188458985,3.7825221690436095,0.0,13.428571428571429,2.66774025974026,0.35,0.0,167.5988580961272,363.3439264538609,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03854873973098336,0.46527230728637947,2.5992318697857946,0.6979264081748976,0.17829362866031873,0.22022896273855871,0.1781139138236569,2.5992318697857946,3.0,0.0,0.28674891693374155,4.0,1,1,Titan,167.5988580961272,85.14200891532992,0.0,52.254400000000004,115.3444580961272,3.0524089755252217,7.373739975180261,0.11430031922497813,2.5171756083076247,0.36041103892370696,16.751977852255294,0.01784060220488454,0.0,0.014594809175303324,0.0,0.27
