,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,1.0,0.354670298,1.3316724409553575,0.0,5.0,1.438074866,0.35,0.0,404.3073110920676,1177.9081126694723,LowAcc,8884658.325136796,28.153783320457816,0.040812564035060485,0.3885614779194733,9.520633831916939,1.0478297449467242,7.229197471108119,0.7263855758111433,0.20191128464357785,0.060645579000000005,0.4582917796388611,0.20008206688692204,7.229197471108119,8.0,0.0,4.0,0.5587273470175042,3.0,Fuselage greater than aeroshell diameter,1,Titan,404.3073110920676,269.34356448630496,0.0,52.254400000000004,352.0529110920676,5.321457513422219,34.97127891777991,0.7555146818879308,0.2960975623638335,0.9230690010713909,40.42190339632987,0.005441968467127579,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0
1,2.0,1.418681194,4.910965312237503,0.0,17.0,1.460846448,0.35,0.0,68.64186122795381,1177.9081126694723,LowAcc,2514414.2466130992,7.967697944752134,0.040812564035060485,0.38592591820512095,9.456056666118478,0.6753621406516153,1.8172176,0.54516528,0.20191128464357785,0.201383207,-0.0644628666935804,0.20008206688692204,0.6665213999999999,1.0,0.0,3.0,0.0,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,68.64186122795381,0.0,0.0,52.254400000000004,16.387461227953807,5.296875579032033,3.2137315889401776,0.03556870025759102,0.9832386412488746,0.0,6.8580467184751335,0.0,0.0,0.0,0.0,Conventional,no,no,0.0
2,3.0,0.37155936,2.030403794195533,0.0,11.0952381,2.16676547,0.35,0.0,204.7907262985949,507.1492362509354,LowAcc,5835567.437854684,18.491797341542714,0.05155277252757061,0.8161862234067407,15.832052931202515,2.270157035654206,2.819834396569549,0.7541233528622058,0.27408820920285637,0.18205394313890652,0.1551624460000198,0.2695560157700796,2.819834396569549,3.0,0.0,6.0,0.36046906690351116,3.0,1,1,Titan,204.7907262985949,115.25875516589184,0.0,52.254400000000004,152.5363262985949,4.625996535998821,10.669944555461745,0.1207363607975088,0.8888649374120768,0.4691250298713619,20.473039765038024,0.015280383683171587,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0
3,4.0,0.895120277,3.1514397664326306,0.0,11.0952381,1.460846448,0.35,0.0,65.10350255039069,176.30748266165762,LowAcc,2728568.44190429,8.64631163936513,0.02605898851341963,0.4926365380112095,18.904668450869295,1.4476707086628053,1.8172176,0.54516528,0.0790578146995801,0.064678233,-0.4684160298259368,0.08018923558230996,0.6665213999999999,1.0,0.0,2.0,0.0,3.0,Tail sizing failure,1,Titan,65.10350255039069,0.0,0.0,52.254400000000004,12.849102550390684,2.8178333623251226,3.1836295548779376,0.02891473929303367,0.3157866978118891,0.0,6.5029381960827015,0.0,0.0,0.0,0.0,Conventional,yes,no,0.0
4,5.0,0.895120277,3.1514397664326306,0.0,11.0952381,2.16676547,0.35,0.0,145.59558504578146,251.96937015639105,LowAcc,4302650.133790225,13.634275527258806,0.024267895502411325,0.4430656777772461,18.25727648008134,1.0214054615254922,2.3459416673400106,0.7037825002020032,0.14067058497261598,0.4750951271867705,0.15162044781797004,0.14043224153853684,1.7481467380364466,2.0,0.0,5.0,0.2477187153300584,3.0,1,1,Titan,145.59558504578146,58.55549641315448,0.0,52.254400000000004,93.34118504578146,6.12069364570029,6.708896124102938,0.08153776084224836,2.319616885031935,0.2659724154142842,14.553293035568807,4.721095201526135,0.0,0.014583564440330758,0.0,Conventional,yes,no,0.0
5,6.0,1.418681194,2.7136011052949125,0.0,5.19047619,2.872684492,0.35,0.0,312.6530515346092,850.8512008819324,LowAcc,7007414.1809503315,22.205155591522587,0.014311452880156082,0.16603167504122823,11.60131514470091,-0.37534741110372194,5.373628925421637,0.7202374587414365,0.23476009253696936,0.5385623857998743,0.2940823985801977,0.23521067562132913,5.373628925421637,6.0,0.0,5.0,0.47301169050866776,3.0,Fuselage greater than aeroshell diameter,1,Titan,312.6530515346092,193.89013982117166,0.0,52.254400000000004,260.3986515346092,10.365954641188289,22.17861578463635,0.5078710978623605,1.4624721501871072,0.7122896875590223,31.259093038865718,0.007631748698370834,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0
6,7.0,1.418681194,2.7136011052949125,0.0,5.19047619,2.872684492,0.35,0.0,290.4378959999236,776.763189981133,LowAcc,6841626.582006451,21.679806392141515,0.014299487196322978,0.16672592027574623,11.659573380968427,-0.453675819370168,4.588740073925867,0.7371599282149965,0.19489988136856606,0.6576405095821637,0.24818150218734897,0.196791250548695,4.588740073925867,5.0,0.0,3.0,0.4513387433073872,3.0,Fuselage greater than aeroshell diameter,1,Titan,290.4378959999236,176.50322421671072,0.0,52.254400000000004,238.1834959999236,11.05624565458383,19.094130645837026,0.37568022289794045,1.4300284025265506,0.6624529757249921,29.038214489485952,0.008935827716285084,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0
7,8.0,0.37155936,2.5132666233410257,0.0,17.0,2.872684492,0.35,0.0,133.0728468431301,223.14011345193987,LowAcc,4387164.834458073,13.90208645289272,0.049787886519057016,0.9383539837680459,18.847033874572638,2.619348822434249,2.2873673468910694,0.6862102040673208,0.29363794033176094,0.19974466500000002,0.15224973885156487,0.28812363242308187,1.702159742951299,2.0,0.0,1.0,0.23147651467742597,3.0,1,1,Titan,133.0728468431301,51.86578707007675,0.0,52.254400000000004,80.8184468431301,3.2306956499301935,6.317967377759294,0.06709414420892756,0.9752385808977192,0.2402668717638046,13.297670597919222,4.809142986133864,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0
8,9.0,0.37155936,2.030403794195533,0.0,11.0952381,2.872684492,0.35,0.0,190.92917510697376,457.96322886179576,LowAcc,5782834.152722658,18.32469564454413,0.04852127805619502,0.7748827268317107,15.969957055423778,2.1415848808319633,2.739399444645541,0.7336331136518874,0.27373685078480264,0.138849991,0.15431539592926208,0.2690381315260086,2.739399444645541,3.0,0.0,4.0,0.3410638234956972,3.0,1,1,Titan,190.92917510697376,103.95658611310768,0.0,52.254400000000004,138.67477510697375,4.502562439772071,9.88363353883864,0.1091708807021032,0.6779248305855932,0.4311874982827185,19.08311498842818,0.01601125281644723,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0
9,10.0,1.418681194,4.910965312237503,0.0,17.0,2.872684492,0.35,0.0,67.92052102570135,201.0136706411075,LowAcc,2245593.3551104874,7.115855943134102,0.01981251570734537,0.47877044418528714,24.165050580012206,1.4705635870039717,1.8172176,0.54516528,0.05673688243358239,0.076316775,-0.5197573467969098,0.060634959419938045,0.6665213999999999,1.0,0.0,1.0,0.0,3.0,Tail sizing failure,1,Titan,67.92052102570135,0.0,0.0,52.254400000000004,15.666121025701349,5.2682333879028365,3.2074434102371367,0.035255224196839886,0.37261101992231205,0.0,6.7825779834422235,0.0,0.0,0.0,0.0,Conventional,yes,yes,2.0
10,11.0,1.418681194,2.7136011052949125,0.0,5.19047619,2.872684492,0.35,0.0,306.50661994752375,822.9337575340049,LowAcc,6931690.844835795,21.96520281908572,0.014247546128324816,0.1680230827404647,11.793124319592595,-0.535601546490728,5.329026342882386,0.7145563613840922,0.11428103990465685,0.46006134480609856,0.20009893823323482,0.11943348263724439,5.329026342882386,6.0,0.0,5.0,0.4649636358647718,3.0,Fuselage greater than aeroshell diameter,1,Titan,306.50661994752375,187.59839907246032,0.0,52.254400000000004,254.2522199475237,11.776255119264551,21.610531307739173,0.49350965952899073,1.4129498937345846,0.6936184271067498,30.64461005057102,0.007762852677982177,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0
11,12.0,1.418681194,3.9674432113670246,0.0,11.0952381,2.872684492,0.35,0.0,141.5489614794233,215.57651526328283,LowAcc,3779885.355072659,11.97773390585044,0.017789939165494244,0.35215834520667827,19.795365342773756,0.4220242817423933,2.2816816900793877,0.6845045070238163,0.137410073470637,0.9914700125555556,0.14671991681573912,0.13973899584885807,1.6976959050467249,2.0,0.0,1.0,0.22983882033301012,3.0,1,1,Titan,141.5489614794233,51.43878828423539,0.0,52.254400000000004,89.2945614794233,7.833308111633886,5.876389493315027,0.08320379964093017,4.840779141947665,0.2377271586293181,14.148985011793076,4.820796913787681,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0
