,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,1.0,0.354670298,1.3316724409553575,30.0,5.0,1.438074866,0.35,0.0,553.9954630632059,1675.6876679779502,LowAcc,9697995.551236462,30.731093464764307,0.04575982960042563,0.37702969947040316,8.239316071817196,1.230729744563262,10.02404415544226,0.7322143938518709,0.12369653017643142,0.062361211,0.16894114172794608,0.1297226932372017,10.02404415544226,11.0,0.0,4.0,0.6684129263117455,3.0,Fuselage greater than aeroshell diameter,1,Titan,553.9954630632059,382.2593539861298,0.0,52.254400000000004,501.7410630632059,7.604912289476013,53.33185962968825,1.6060089868962928,0.30447400894889104,1.2239384410632623,55.39219216919644,0.003739987366578014,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0
1,2.0,1.418681194,4.910965312237503,30.0,17.0,1.460846448,0.35,0.0,68.64186122795381,1675.6876679779502,LowAcc,15932266.427889463,50.48630576434666,0.04575982960042563,0.009612193014954343,0.21005744774156537,-2.4205653893130443,1.8172176,0.54516528,0.12369653017643142,0.201383207,1.4963894236731055,0.1297226932372017,0.6665213999999999,1.0,0.0,3.0,0.0,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,68.64186122795381,0.0,0.0,52.254400000000004,16.387461227953807,5.296875579032033,3.2137315889401776,0.03556870025759102,0.9832386412488746,0.0,6.8580467184751335,0.0,0.0,0.0,0.0,No_tail,no,no,0.0
2,3.0,0.37155936,2.030403794195533,30.0,11.0952381,2.16676547,0.35,0.0,496.9613514452068,1490.8625995393186,LowAcc,9271808.411387417,29.380587913489677,0.04306747833243236,0.37628047064096265,8.736997967155212,1.0750879150113544,9.062235136600599,0.7283525709958518,0.17122234369845035,0.115572908,0.1788768887702322,0.1793134598982794,9.062235136600599,10.0,0.0,6.0,0.6299199485290372,3.0,Fuselage greater than aeroshell diameter,1,Titan,496.9613514452068,336.8130080384932,0.0,52.254400000000004,444.70695144520676,8.85982766473275,46.1723294209544,1.4746034593369326,0.5642761912471738,1.1144221842734279,49.6896892860019,0.004211635726618732,0.0,0.014583564440330758,0.0,No_tail,no,no,0.0
3,4.0,0.895120277,3.1514397664326306,30.0,11.0952381,1.460846448,0.35,0.0,365.58653968564,1024.286782102426,LowAcc,7807223.1852739155,24.739597387868265,0.02104910009980817,0.20520456542137683,9.748852181250587,-0.14365190077809886,6.317241416114371,0.7254787230765792,0.31440247706836794,0.11033494412385442,0.21561501091008023,0.33031303325440287,6.317241416114371,7.0,0.0,2.0,0.5202278736475864,3.0,Fuselage greater than aeroshell diameter,1,Titan,365.58653968564,232.07035256415736,0.0,52.254400000000004,313.33213968564,14.258147485405278,28.30661484239635,0.7800310111045823,0.5193880910766754,0.8257176995654745,36.550971571536735,0.0063328559572156514,0.0,0.014583564440330758,0.0,No_tail,yes,no,0.0
4,5.0,0.895120277,3.1514397664326306,30.0,11.0952381,2.16676547,0.35,0.0,394.52750559339484,1116.0110349717975,LowAcc,7912187.017572615,25.072207701386084,0.021354454627963895,0.2077210366365112,9.727292981975676,-0.10337925860437858,7.130306985953652,0.7169387045444993,0.3140417832668716,0.1727190027683092,0.21496998947500628,0.32921842555405384,7.130306985953652,8.0,0.0,5.0,0.5435432627636619,3.0,Fuselage greater than aeroshell diameter,1,Titan,394.52750559339484,253.64908380013742,0.0,52.254400000000004,342.27310559339486,14.449881610898851,32.00512644204363,0.9984895701047419,0.8219623822287996,0.8841560970066515,39.44422769012902,0.005594436405385594,0.0,0.014583564440330758,0.0,No_tail,yes,no,0.0
5,6.0,1.418681194,2.7136011052949125,30.0,5.19047619,2.872684492,0.35,0.0,354.3253796919603,986.5237824694602,LowAcc,7533603.470297385,23.872548832285677,0.013676214332889233,0.13834036968211297,10.115399357951363,-0.8944259827878872,6.256908982120767,0.7188918956814565,0.3146979104646318,0.26352631146792266,0.176605619934363,0.3302717714248344,6.256908982120767,7.0,0.0,5.0,0.5103194346868785,3.0,Fuselage greater than aeroshell diameter,1,Titan,354.3253796919603,224.4666041276887,0.0,52.254400000000004,302.07097969196025,12.25362594306425,27.127803027340214,0.7091522461377366,1.2662233274777521,0.8013668048558696,35.425166310618316,0.0064543403370516846,0.0,0.014583564440330758,0.0,No_tail,no,no,0.0
6,7.0,1.418681194,2.7136011052949125,30.0,5.19047619,2.872684492,0.35,0.0,296.8216206139274,798.6413214592285,LowAcc,6971551.61145594,22.091513966385087,0.014034402608212855,0.15364905506801024,10.948029592516868,-1.1776475770765198,4.623693889463161,0.742502471658169,0.30282611113817487,0.20090161963044395,0.1550699233778737,0.31886925841635655,4.623693889463161,5.0,0.0,3.0,0.4578455066525919,3.0,Fuselage greater than aeroshell diameter,1,Titan,296.8216206139274,181.41469519782802,0.0,52.254400000000004,244.56722061392736,11.775252506780053,19.647822274875033,0.38675302727409905,0.9656016303593398,0.6772667111815986,29.6764236533317,0.008822047857166226,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0
7,8.0,0.37155936,2.5132666233410257,30.0,17.0,2.872684492,0.35,0.0,2930.0547599774745,8739.371297209354,LowAcc,21225104.120857492,67.258296324364,0.024520848541168382,0.019496885331537536,0.7951146265923038,-1.8152431035389929,52.6359147425201,0.7293401517693496,0.23687985821931218,0.189744665,-0.39932763775858593,0.23163442571894272,52.6359147425201,58.0,0.0,1.0,1.5343517350221263,3.0,Fuselage greater than aeroshell diameter,1,Titan,2930.0547599774745,1964.0470412842687,0.0,52.254400000000004,2877.8003599774747,3.0377035629991718,513.5756798915919,98.42481736240208,0.9264143191384517,4.776343852492265,292.99739260820326,0.0003835319384980246,0.0,0.014583564440330758,0.0,No_tail,no,yes,0.0
8,9.0,0.37155936,2.030403794195533,30.0,11.0952381,2.872684492,0.35,0.0,478.3275853290271,1423.24804281036,LowAcc,9221975.967801837,29.222678428656923,0.042740132794248126,0.37196736062634456,8.702999647123303,1.0549773303749908,8.95421006389701,0.7200969823712706,0.17175311688070158,0.138849991,0.18046408216511325,0.18000099838929876,8.95421006389701,10.0,0.0,4.0,0.6152366743094194,3.0,Fuselage greater than aeroshell diameter,1,Titan,478.3275853290271,321.63406400445274,0.0,52.254400000000004,426.07318532902707,8.813919744438197,44.62392957605416,1.404100448480391,0.6779248305855932,1.0737617399736885,47.82658758881056,0.004313831791417232,0.0,0.014583564440330758,0.0,No_tail,no,yes,0.0
9,10.0,1.418681194,4.910965312237503,30.0,17.0,2.872684492,0.35,0.0,2064.389312024638,5924.067400027994,LowAcc,15126174.360763144,47.93195414341758,0.011998773707188983,0.010551916768563967,0.879416265867391,-2.4154668872950964,36.14063111814934,0.7262832410212394,0.5866215521143271,0.076316775,1.334699045328298,0.5494192949690639,36.14063111814934,40.0,0.0,1.0,1.2621319554498134,3.0,Fuselage greater than aeroshell diameter,1,Titan,2064.389312024638,1332.0331324238787,0.0,52.254400000000004,1891.103846765416,11.019480400515112,284.06317721603585,53.525159663952806,0.5783011856808606,3.4394598739422415,206.42981201102504,0.0007404259451127897,0.0,0.014583564440330758,0.0,No_tail,yes,yes,2.0
