,Case,Planform,Span,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,S_Vtail,cgx,RTG_h,PropD,Check,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater
0,1.0,0.2983260527685158,1.125,191.90395452350165,456.95013525942403,LowClb,75.0,111902.97196510962,111902.97196510962,0.1569392594457722,1.5,2.595069447939072,0.06571677779284636,0.2948697202089765,0.06614115780631674,1.4295923421115957,0.36820630785998626,CL > CLmax,191.90395452350165,105.52571850209293,0.0,52.254400000000004,139.64955452350165,0.7978009458245465,4.188103809587701,0.08102971555971186,2.976632844081312,0.42080462552400016,19.181066597276708,6.463802674379448,0.0,0.014594809175303324
1,2.0,0.5966521055370317,2.25,193.46455063669066,416.6333619997309,LowClb,75.0,111902.97196510962,111902.97196510962,0.06962542608812207,0.9590682656896214,2.5167124493900284,0.10854383214463703,1.2119106217883697,0.10894055539050873,1.358358707067011,0.3518319320496159,1,193.46455063669066,96.9974300439299,0.0,52.254400000000004,141.21015063669066,1.4518165873967768,4.0720883483766475,0.1006207246117719,12.152007052801876,0.39309809996320777,19.337019890961553,6.691475079473631,0.0,0.014594809175303324
2,3.0,0.8949781583055476,3.3749999999999996,229.51135266721295,493.41660938754785,LowClb,75.0,111902.97196510962,111902.97196510962,0.05582832271306541,0.7585095193037314,2.6684410362797606,0.18080296313126226,3.07142084880706,0.1805866413528588,1.4962937860576764,0.382904583401461,1,229.51135266721295,113.51140046528528,0.0,52.254400000000004,177.25695266721294,2.2951736507964737,4.44068227402162,0.14672358276648803,27.172422440472285,0.4462443459547586,22.94450646002866,6.285204638712091,0.0,0.014594809175303324
3,4.0,1.1933042110740637,4.5,300.430177959082,655.665550634111,LowClb,75.0,111902.97196510962,111902.97196510962,0.05696992960303523,0.7446662677679113,3.0028063235654954,0.22104119951172152,5.488604753678902,0.22026650949539825,1.8002622290447081,0.4437645859799983,1,300.430177959082,149.9033459605497,0.0,52.254400000000004,248.175777959082,3.6734463116531395,5.218176823297271,0.2427422289661843,52.78820056057305,0.5571748653882109,30.033593715384786,5.744502684094327,0.0,0.014594809175303324
