,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_x,S_Vtail,cgx,RTG_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
0,1.0,0.2983260527685158,1.125,0.0,4.242421968362426,1.4380748663101606,0.35,0.0,199.53837346730037,547.1287962131911,LowClb,75.0,111902.97196510962,111902.97196510962,0.19494897264783143,1.5,0.0,0.1832747587262559,0.050522619552451686,0.1832026636317011,1.605143383872851,0.3550301819751906,4.0,Winglet too big,Tail span too big,Titan,199.53837346730037,126.54317636920797,0.0,52.254400000000004,147.28397346730037,0.9342812470895104,0.0,0.0031154211049827627,0.5928677081049132,0.4982021665070757,19.944385331883694,-1.246649585773093,0.0,0.014594809175303324,0.0,0.27
1,2.0,0.3125320552813023,1.1785714285714286,0.0,4.44444206209397,1.4608464476699772,0.35,0.0,201.7202744252533,558.3290169563884,LowClb,75.0,111902.97196510962,111902.97196510962,0.1904293030577973,1.5,0.0,0.18066693072438333,0.0533312869585766,0.18059942287898986,1.6203986090353337,0.35774236486916206,4.0,Winglet too big,Tail span too big,Titan,201.7202744252533,128.3695742583294,0.0,52.254400000000004,149.4658744252533,1.021544042211442,0.0,0.0031973479396062788,0.6293035510507695,0.5040123959845114,20.162424916017002,-1.238776895454762,0.0,0.014594809175303324,0.0,0.27
2,3.0,0.3267380577940887,1.232142857142857,0.0,4.646462155825515,1.4836180290297931,0.35,0.0,203.75764718174312,568.6186946378341,LowClb,75.0,111902.97196510962,111902.97196510962,0.18596083954593906,1.5,0.0,0.1782513873427654,0.0560749869779333,0.1781889727894,1.6345753150022178,0.36024449647857526,4.0,Winglet too big,Tail span too big,Titan,203.75764718174312,130.06684883650408,0.0,52.254400000000004,151.50324718174312,1.1137167398659062,0.0,0.0032767466363783928,0.6610252552049454,0.5093950620236924,20.36602164856245,-1.2316319162296308,0.0,0.014594809175303324,0.0,0.27
3,4.0,0.3409440603068753,1.2857142857142856,0.0,4.8484822495570565,1.5063896103896104,0.35,0.0,238.55719975709673,701.3937940471594,LowClb,75.0,111902.97196510962,111902.97196510962,0.22429972104195803,1.5,0.0,0.08802536519875277,0.05046122877605723,0.08847673746250406,1.892674440498674,0.4030916540907583,4.0,CL > CLmax,1,Titan,238.55719975709673,160.9671923561871,0.0,52.254400000000004,186.30279975709672,1.3764024802518848,0.0,0.003777043491744484,0.6111733049839562,0.6048744028405585,23.849041312252385,-1.124255952086206,0.0,0.014594809175303324,0.0,0.27
4,5.0,0.3551500628196617,1.339285714285714,0.0,5.050502343288601,1.5291611917494272,0.35,0.0,238.04788810303546,698.8240567360335,LowClb,75.0,111902.97196510962,111902.97196510962,0.2144521583456467,1.5,0.0,0.08985782891773413,0.053426989264232845,0.09032851482676946,1.8877663834012424,0.4023194300484212,4.0,CL > CLmax,1,Titan,238.04788810303546,160.37958614081097,0.0,52.254400000000004,185.79348810303546,1.4752062314656729,0.0,0.003828131744770918,0.6450203140075781,0.6030988349796838,23.798129452972432,-1.1259758121209504,0.0,0.014594809175303324,0.0,0.27
5,6.0,0.3693560653324482,1.3928571428571426,0.0,5.252522437020145,1.5519327731092438,0.35,0.0,237.1040464599555,696.8797210097723,LowClb,75.0,111902.97196510962,111902.97196510962,0.20563003954548056,1.5,0.0,0.09168570912107178,0.056424400888462845,0.0921759889938609,1.8795815931195052,0.401028343738912,4.0,CL > CLmax,1,Titan,237.1040464599555,159.39968033579999,0.0,52.254400000000004,184.8496464599555,1.5772365140575928,0.0,0.003871917439728526,0.6792136940525495,0.6001347065094318,23.703781078682226,-1.1288665957613546,0.0,0.014594809175303324,0.0,0.27
6,7.0,0.3835620678452346,1.4464285714285712,0.0,5.454542530751691,1.5747043544690604,0.35,0.0,237.8489944007017,696.1219428027692,LowClb,75.0,111902.97196510962,111902.97196510962,0.19767773769329758,1.5,0.0,0.0935156195210012,0.059446740734476124,0.09402119525372993,1.8839892372663223,0.4017241305398449,4.0,CL > CLmax,1,Titan,237.8489944007017,159.92737572410164,0.0,52.254400000000004,185.5945944007017,1.682347381057009,0.0,0.003936377192068161,0.7136673904884197,0.6017314293195779,23.77824760052782,-1.1273063111601178,0.0,0.014594809175303324,0.0,0.27
7,8.0,0.3977680703580211,1.5,0.0,5.656562624483235,1.5974759358288764,0.35,0.0,237.78184762621643,695.4544737342623,LowClb,75.0,111902.97196510962,111902.97196510962,0.19040793339513185,1.5,0.0,0.09534353505218082,0.06249477477962795,0.09586527885947632,1.8822968831428597,0.4014571196360282,4.0,CL > CLmax,1,Titan,237.78184762621643,159.7247623922224,0.0,52.254400000000004,185.52744762621643,1.7909884046633868,0.0,0.003988947235620491,0.7483635389922813,0.6011184891680815,23.771535457188335,-1.1279044124289936,0.0,0.014594809175303324,0.0,0.27
8,9.0,0.4119740728708076,1.5535714285714286,0.0,5.8585827182147785,1.6202475171886936,0.35,0.0,237.06164030169248,695.2774325083486,LowClb,75.0,111902.97196510962,111902.97196510962,0.18385948015840112,1.5,0.0,0.09717051561305211,0.06556722662249073,0.09770895622031125,1.875696187835201,0.4004139944504892,4.0,CL > CLmax,1,Titan,237.06164030169248,158.9345088333113,0.0,52.254400000000004,184.80724030169247,1.9027878051063736,0.0,0.004031424163532104,0.7832981236855473,0.5987262169559324,23.699542032484743,-1.1302489431902616,0.0,0.014594809175303324,0.0,0.27
9,10.0,0.4261800753835941,1.6071428571428572,0.0,6.060602811946323,1.6430190985485102,0.35,0.0,233.61806023172207,694.6652806036697,LowClb,75.0,111902.97196510962,111902.97196510962,0.17788204935595348,1.5,0.0,0.09899792516821584,0.06866235298350885,0.09955111277992802,1.8489434258241209,0.3961580605523527,4.0,CL > CLmax,1,Titan,233.61806023172207,155.73159392744876,0.0,52.254400000000004,181.36366023172206,1.9906123183483013,0.0,0.004034943313600657,0.81845412170075,0.5890035578355489,23.35531464281855,-1.1399480889187374,0.0,0.014594809175303324,0.0,0.27
10,11.0,0.4403860778963806,1.6607142857142856,0.0,6.262622905677865,1.6657906799083264,0.35,0.0,238.4956176293529,696.9604322335294,LowClb,75.0,111902.97196510962,111902.97196510962,0.1723558442731238,1.5,0.0,0.10083145392003205,0.07177999634053588,0.10139352190897048,1.883888569026453,0.4017082525888459,4.0,CL > CLmax,1,Titan,238.4956176293529,159.91532344307396,0.0,52.254400000000004,186.2412176293529,2.1360785199520933,0.0,0.004152399317157728,0.8538299948573875,0.6016949738245895,23.84288534365878,-1.1273418545063447,0.0,0.014594809175303324,0.0,0.27
11,12.0,0.454592080409167,1.7142857142857144,0.0,6.464642999409413,1.688562261268143,0.35,0.0,239.12166605823214,698.2282612306858,LowClb,75.0,111902.97196510962,111902.97196510962,0.16727283549830702,1.5,0.0,0.10266519230810772,0.0749181000332087,0.10323745658104425,1.8872613032604777,0.4022398776012363,4.0,CL > CLmax,1,Titan,239.12166605823214,160.31911654478048,0.0,52.254400000000004,186.86726605823213,2.2577095416294393,0.0,0.004210418775141251,0.8894056601706752,0.6029160340357519,23.905466425764402,-1.1261533760990592,0.0,0.014594809175303324,0.0,0.27
12,13.0,0.4687980829219535,1.7678571428571428,0.0,6.666663093140954,1.7113338426279605,0.35,0.0,222.5405603528512,645.9997219701166,LowClb,75.0,111902.97196510962,111902.97196510962,0.14927653403474223,1.404082575452923,0.0,0.10450532495543388,0.0780749530915604,0.10508300386035,1.7635889957723903,0.3822629231192998,4.0,Power Unconverged,1,Titan,222.5405603528512,145.5127247063617,0.0,52.254400000000004,170.2861603528512,2.1971931497997086,0.0,0.004020852019046516,0.925164410271508,0.5576841649865567,22.247984839236413,-1.1732065789990627,0.0,0.014594809175303324,0.0,0.27
13,14.0,0.48300408543474,1.8214285714285714,0.0,6.868683186872498,1.7341054239877771,0.35,0.0,208.4457826015708,583.5271651658247,LowClb,75.0,111902.97196510962,111902.97196510962,0.12938247448694015,1.2764729265855252,0.0,0.1063526420162736,0.08125094013018255,0.10692857172201096,1.6586280302807126,0.3644504088171352,4.0,Power Unconverged,1,Titan,208.4457826015708,132.9465066550147,0.0,52.254400000000004,156.1913826015708,2.1276387937493912,0.0,0.003858315592201876,0.961119549792643,0.5184913425065935,20.839041733794858,-1.2198685980548643,0.0,0.014594809175303324,0.0,0.27
14,15.0,0.4972100879475264,1.875,0.0,7.070703280604043,1.7568770053475933,0.35,0.0,198.60025334147014,541.721458759208,LowClb,75.0,111902.97196510962,111902.97196510962,0.11564216983753343,1.1814331870777377,0.0,0.10820708952455774,0.08444419881191141,0.10877765175069526,1.5852447903850564,0.35146101439214583,4.0,1,1,Titan,198.60025334147014,124.1608615390098,0.0,52.254400000000004,146.34585334147013,2.0854079509705437,0.0,0.0037513336305515133,0.9972242465024729,0.49059465267791286,19.85063777927618,-1.257218969772646,0.0,0.014594809175303324,0.0,0.27
15,16.0,0.511416090460313,1.9285714285714284,0.0,7.272723374335585,1.7796485867074103,0.35,0.0,190.51427673201871,509.4324072533857,LowClb,75.0,111902.97196510962,111902.97196510962,0.10492731745121982,1.1018499036061153,0.0,0.11006515639387568,0.08765536174525183,0.11062681960594871,1.5249489316365152,0.3404174572683496,4.0,1,1,Titan,190.51427673201871,116.9420740109219,0.0,52.254400000000004,138.2598767320187,2.047618641706734,0.0,0.003666790169286752,1.0335133245138182,0.4673348709472296,19.04259782634883,-1.2915235417643995,0.0,0.014594809175303324,0.0,0.27
16,17.0,0.5256220929730994,1.9821428571428572,0.0,7.474743468067132,1.802420168067227,0.35,0.0,184.55670588577738,486.05900151867354,LowClb,75.0,111902.97196510962,111902.97196510962,0.09681553783807924,1.0385454761909716,0.0,0.11192754358812573,0.09088165711627799,0.11247842308449688,1.480416398051415,0.33202530421839366,4.0,1,1,Titan,184.55670588577738,111.61051551402842,0.0,52.254400000000004,132.30230588577737,2.025789641558763,0.0,0.0036113123380934493,1.0699501685448882,0.4499430528735842,18.447251647005896,-1.3193502597475686,0.0,0.014594809175303324,0.0,0.27
17,18.0,0.5398280954858858,2.0357142857142856,0.0,7.676763561798674,1.825191749427043,0.35,0.0,179.68061153161494,467.43773045885536,LowClb,75.0,111902.97196510962,111902.97196510962,0.09018515412792037,0.9844984412045918,0.0,0.11379425471909031,0.09412309908071975,0.11433251219637514,1.4439117244730526,0.32498440715829674,4.0,1,1,Titan,179.68061153161494,107.24007469414744,0.0,52.254400000000004,127.42621153161492,2.009902547990751,0.0,0.00356994264728852,1.1065349168242953,0.43554177192456456,17.959978524418744,-1.3439856755134645,0.0,0.014594809175303324,0.0,0.27
18,19.0,0.5540340979986723,2.0892857142857144,0.0,7.878783655530221,1.84796333078686,0.35,0.0,176.90762128624579,455.5196462943477,LowClb,75.0,111902.97196510962,111902.97196510962,0.0853005652167247,0.9444508208401711,0.0,0.1156632310540185,0.09737973127819935,0.1161900789615038,1.4228357845818231,0.32084900494032914,4.0,1,1,Titan,176.90762128624579,104.71680468543863,0.0,52.254400000000004,124.6532212862458,2.0240027064540738,0.0,0.0035599513384455338,1.1432679954865075,0.42716463756412676,17.682870753349203,-1.3590442525605042,0.0,0.014594809175303324,0.0,0.27
19,20.0,0.5682401005114588,2.142857142857143,0.0,8.080803749261763,1.8707349121466768,0.35,0.0,174.72409684157032,445.765411658511,LowClb,75.0,111902.97196510962,111902.97196510962,0.08110922018656284,0.909473868879742,0.0,0.11753300536607679,0.10065137095173782,0.11804744753086638,1.4061089531064712,0.3175286284250897,4.0,1,1,Titan,174.72409684157032,102.71422200488895,0.0,52.254400000000004,122.46969684157031,2.043491305171066,0.0,0.003558028450254141,1.180147619936608,0.42048223700661297,17.46466890491912,-1.3714680679776043,0.0,0.014594809175303324,0.0,0.27
20,21.0,0.5824461030242454,2.196428571428571,0.0,8.282823842993304,1.8935064935064936,0.35,0.0,171.85577734255347,436.1255951894154,LowClb,75.0,111902.97196510962,111902.97196510962,0.07719674775996886,0.8727255533887407,0.0,0.11941183772191187,0.10393464912097256,0.11990928655156018,1.3844890297015644,0.31318479269854416,4.0,1,1,Titan,171.85577734255347,100.12582478038917,0.0,52.254400000000004,119.60137734255346,2.0386290336267296,0.0,0.0035435492027761496,1.2171408925787806,0.411799076077045,17.17803478535621,-1.388189583852555,0.0,0.014594809175303324,0.0,0.27
21,22.0,0.5966521055370317,2.25,0.0,8.484843936724852,1.91627807486631,0.35,0.0,170.56542604496536,429.80729927757415,LowClb,75.0,111902.97196510962,111902.97196510962,0.07407996222968781,0.8455496720469085,0.0,0.12128980964655384,0.10723202962843496,0.12177302158326059,1.3743449295609436,0.31112575560972544,4.0,1,1,Titan,170.56542604496536,98.91134496206233,0.0,52.254400000000004,118.31102604496537,2.066773484266473,0.0,0.0035538843922103317,1.2542718724715614,0.4077065661310881,17.04908864640856,-1.396308179942143,0.0,0.014594809175303324,0.0,0.27
22,23.0,0.6108581080498181,2.303571428571429,0.0,8.6868640304564,1.9390496562261264,0.35,0.0,169.64201830262306,425.5161147243569,LowClb,75.0,111902.97196510962,111902.97196510962,0.07151208285048244,0.8214145429477339,0.0,0.12317230694961344,0.11053953969887065,0.12363979656877086,1.366917485606001,0.3096094584744429,4.0,1,1,Titan,169.64201830262306,98.02211076090241,0.0,52.254400000000004,117.38761830262304,2.0966957694106734,0.0,0.0035695134791978366,1.291501766051166,0.4047024524409818,16.956811553442083,-1.4023683222787782,0.0,0.014594809175303324,0.0,0.27
23,24.0,0.6250641105626048,2.3571428571428568,0.0,8.888884124187935,1.9618212375859432,0.35,0.0,168.8176083894839,421.6275216739509,LowClb,75.0,111902.97196510962,111902.97196510962,0.06913758333851744,0.7988449228990377,0.0,0.12505689252345864,0.11386340749339371,0.1255078025459964,1.3602178510986425,0.3082353436406032,4.0,1,1,Titan,168.8176083894839,97.22001192645074,0.0,52.254400000000004,116.5632083894839,2.1276307169841115,0.0,0.0035860889149276435,1.3288913903912958,0.4019871162061111,16.87442741533495,-1.40792107397353,0.0,0.014594809175303324,0.0,0.27
24,25.0,0.6392701130753912,2.4107142857142856,0.0,9.090904217919482,1.98459281894576,0.35,0.0,168.14589140603698,418.26721773575883,LowClb,75.0,111902.97196510962,111902.97196510962,0.06696548794302441,0.7779848835081812,0.0,0.12694623574713418,0.11719588661333845,0.12737970428239348,1.3546351931668765,0.3070856275337098,4.0,1,1,Titan,168.14589140603698,96.55164062719652,0.0,52.254400000000004,115.89149140603696,2.160876040775884,0.0,0.0036046003508872697,1.3663651030527222,0.3997203869117565,16.80730203846283,-1.4126121998889334,0.0,0.014594809175303324,0.0,0.27
25,26.0,0.6534761155881775,2.4642857142857144,0.0,9.29292431165103,2.0073644003055766,0.35,0.0,167.78442967721048,416.15195045254825,LowClb,75.0,111902.97196510962,111902.97196510962,0.06511433195465637,0.759436098570275,0.0,0.1288380469237159,0.12053947776432115,0.12925278519284006,1.3513433686025418,0.30640567344884184,4.0,1,1,Titan,167.78442967721048,96.15753425566649,0.0,52.254400000000004,115.53002967721046,2.196168779101768,0.0,0.003627863533900284,1.4039473230565636,0.3983820430660325,16.771180787345788,-1.4154061837354015,0.0,0.014594809175303324,0.0,0.27
26,27.0,0.6676821181009641,2.517857142857143,0.0,9.494944405382572,2.030135981665393,0.35,0.0,167.50326674783346,414.5972867738416,LowClb,75.0,111902.97196510962,111902.97196510962,0.06344547457103615,0.7420323438943173,0.0,0.13073493045740234,0.12389577327694413,0.131129895089045,1.3486443411056224,0.3058470387525286,4.0,1,1,Titan,167.50326674783346,95.83439919403678,0.0,52.254400000000004,115.24886674783346,2.2319121765680663,0.0,0.0036520233186883863,1.441653599276047,0.3972837279139691,16.74308387772811,-1.4177126601835024,0.0,0.014594809175303324,0.0,0.27
27,28.0,0.6818881206137506,2.5714285714285707,0.0,9.696964499114111,2.0529075630252103,0.35,0.0,166.3091089406418,411.9262749417688,LowClb,75.0,111902.97196510962,111902.97196510962,0.0616903422170416,0.7213934782148573,0.0,0.13263898692104958,0.12725929727605975,0.13300983354938212,1.3394363075484053,0.30393346735272475,4.0,1,1,Titan,166.3091089406418,94.73198786462416,0.0,52.254400000000004,114.0547089406418,2.2334452307662436,0.0,0.003659658675659307,1.4794304605988575,0.3935299805443738,16.623750454841947,-1.425689518584747,0.0,0.014594809175303324,0.0,0.27
28,29.0,0.6960941231265371,2.625,0.0,9.89898459284566,2.0756791443850267,0.35,0.0,166.31310575975832,411.20108483967067,LowClb,75.0,111902.97196510962,111902.97196510962,0.06029644045862995,0.7066881453883216,0.0,0.1345408341444714,0.13063784536237524,0.13489063733207485,1.3388112006656865,0.3038031236032417,4.0,1,1,Titan,166.31310575975832,94.65714833397726,0.0,52.254400000000004,114.05870575975831,2.2747333309693456,0.0,0.003687832403398608,1.517354029914897,0.3932747696936443,16.624149851430662,-1.4262371978062047,0.0,0.014594809175303324,0.0,0.27
29,30.0,0.7103001256393235,2.6785714285714284,0.0,10.101004686577202,2.0984507257448435,0.35,0.0,166.45140268691006,410.8307915765547,LowClb,75.0,111902.97196510962,111902.97196510962,0.05901500133248189,0.6931302730127235,0.0,0.1364477821737465,0.13402273211770185,0.1367753304642098,1.3391804833112577,0.3038801310889365,4.0,1,1,Titan,166.45140268691006,94.70135987705034,0.0,52.254400000000004,114.19700268691007,2.3165084798598947,0.0,0.0037180481975687594,1.555339495397937,0.39342554168182586,16.63796999549746,-1.4259135599502362,0.0,0.014594809175303324,0.0,0.27
30,31.0,0.72450612815211,2.7321428571428568,0.0,10.303024780308744,2.12122230710466,0.35,0.0,166.6874537630896,411.2524189542097,LowClb,75.0,111902.97196510962,111902.97196510962,0.05791948997790815,0.6805031641785365,0.0,0.13835933012306958,0.13741592416142642,0.138663578284651,1.3402711807186962,0.30410746324845456,4.0,1,1,Titan,166.6874537630896,94.83194119731264,0.0,52.254400000000004,114.43305376308959,2.3588917037930712,0.0,0.003749712011343421,1.593406060795923,0.3938707564751174,16.661558811893265,-1.424959288367106,0.0,0.014594809175303324,0.0,0.27
31,32.0,0.7387121306648965,2.7857142857142856,0.0,10.50504487404029,2.143993888464477,0.35,0.0,166.97624244791413,411.8975559511221,LowClb,75.0,111902.97196510962,111902.97196510962,0.056902250495207043,0.6685728747614483,0.0,0.14027302687872947,0.14082007183007408,0.1405530106051684,1.3417467530195835,0.3044147440144217,4.0,1,1,Titan,166.97624244791413,95.00860080783184,0.0,52.254400000000004,114.72184244791413,2.4020666782281737,0.0,0.003782055349239614,1.6315796062537051,0.3944728396648764,16.690417751609854,-1.4236721001988732,0.0,0.014594809175303324,0.0,0.27
32,33.0,0.7529181331776829,2.8392857142857144,0.0,10.707064967771837,2.166765469824293,0.35,0.0,167.299253363899,412.6820797108075,LowClb,75.0,111902.97196510962,111902.97196510962,0.05594543426709275,0.6572272253658621,0.0,0.1421896404569598,0.14423324377847338,0.14244442646555375,1.3434708101613764,0.30477337808325616,4.0,1,1,Titan,167.299253363899,95.21500971304022,0.0,52.254400000000004,115.044853363899,2.445893956574517,0.0,0.003814769215321635,1.6698412724708436,0.3951759719490781,16.722696554000066,-1.4221736825263602,0.0,0.014594809175303324,0.0,0.27
33,34.0,0.7671241356904693,2.8928571428571423,0.0,10.90908506150338,2.1895370511841104,0.35,0.0,167.64884781103797,413.567049639768,LowClb,75.0,111902.97196510962,111902.97196510962,0.05503953753403462,0.6464042834266778,0.0,0.1441131056542435,0.1476523538416349,0.14434169848763992,1.3453879159074655,0.30517167474843515,4.0,1,1,Titan,167.64884781103797,95.44453093285748,0.0,52.254400000000004,115.39444781103798,2.4902385662995585,0.0,0.003847734308992625,1.708160923501884,0.3959574060857609,16.757631875940515,-1.4205144371314995,0.0,0.014594809175303324,0.0,0.27
34,35.0,0.7813301382032559,2.946428571428571,0.0,11.11110515523492,2.2123086325439267,0.35,0.0,168.05252631918074,414.65009323036827,LowClb,75.0,111902.97196510962,111902.97196510962,0.05419646794802048,0.6361796436338907,0.0,0.14603586000130983,0.15108160400631243,0.1462374188928131,1.3476970244121143,0.30565072458982145,4.0,1,1,Titan,168.05252631918074,95.7209838107222,0.0,52.254400000000004,115.79812631918075,2.535742299924018,0.0,0.0038814760598363802,1.7465795911270603,0.3968980256241539,16.79797187352926,-1.418525566981092,0.0,0.014594809175303324,0.0,0.27
35,36.0,0.7955361407160423,3.0,0.0,11.31312524896647,2.2350802139037422,0.35,0.0,168.49816761225765,415.8327113110129,LowClb,75.0,111902.97196510962,111902.97196510962,0.053397489229996514,0.6264761871823741,0.0,0.14796419890075638,0.1545212682298959,0.1481377523466732,1.3503043709617608,0.3061907462286639,4.0,1,1,Titan,168.49816761225765,96.0331425749333,0.0,52.254400000000004,116.24376761225763,2.5828742123897737,0.0,0.00391579534269613,1.785068007175653,0.397959348861974,16.842505255225195,-1.4162923908462441,0.0,0.014594809175303324,0.0,0.27
36,37.0,0.8097421432288289,3.0535714285714284,0.0,11.51514534269801,2.25785179526356,0.35,0.0,169.04581313827128,417.29241741031035,LowClb,75.0,111902.97196510962,111902.97196510962,0.0526655285371291,0.6174858010858454,0.0,0.14989552728485953,0.15796437762067345,0.15004005668945036,1.353662446152673,0.30688485526413645,4.0,1,1,Titan,169.04581313827128,96.43518065532012,0.0,52.254400000000004,116.79141313827128,2.6309086764496117,0.0,0.003951835878339644,1.8236557641633373,0.39932503773007494,16.89723202438624,-1.4134356648317554,0.0,0.014594809175303324,0.0,0.27
