,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,3.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.872684492,0.35,0.0,177.7847796584339,360.9791292889327,LowAcc,4842979.836268495,15.34647703332476,0.016188424572404363,0.26943735639071764,16.64382813692783,-0.2790894723411027,2.5625581257760066,0.768767437732802,0.07195216833252707,0.138849991,0.15029745045256565,0.0790679471473824,1.9182134145784584,2.0,0.0,6.0,0.3002464419942931,3.0,1,1,Titan,177.7847796584339,83.08368817219231,0.0,52.254400000000004,125.5303796584339,9.92186468440869,8.867824055312164,0.11267472619059951,0.6779248305855932,0.355363610687916,17.769708976735537,4.726747037880756,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
1,5.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.16676547,0.35,0.0,177.0277669153433,360.45756201807103,LowAcc,4923457.298003885,15.601494720776882,0.016004043369534565,0.25959097677461224,16.220336997384788,-0.313795146096864,2.5611273810449346,0.7683382143134804,0.07601156784272042,0.1187421863691232,0.1503226702105578,0.08278320727979556,1.9170901296574958,2.0,0.0,3.0,0.2999296796551589,3.0,1,1,Titan,177.0277669153433,82.92420194411335,0.0,52.254400000000004,124.77336691534332,9.448919862405793,8.91931410202426,0.1121945221719091,0.5797499589153793,0.3547965874595037,17.694057359141976,4.725549014670823,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
2,9.0,1.418681194,4.910965312237503,0.0,17.0,1.813805959,0.35,0.0,140.63828867630167,209.0495391334899,LowAcc,3492774.523144724,11.067934580401312,0.01731166674668109,0.4097802515023349,23.67075669250022,0.8604105520606798,2.288120608366563,0.6864361825099689,0.09840761039371552,0.21138320700000002,0.15406359607751036,0.10011462235643431,1.7027511323435423,2.0,0.0,5.0,0.23169261541504516,3.0,1,1,Titan,140.63828867630167,51.948885060779475,0.0,52.254400000000004,83.06754724496017,4.993862448397478,5.882351210305667,0.08998010854823166,1.0320629030081419,0.24060271645374057,14.057574292203306,4.807644940823783,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
3,11.0,0.37155936,2.284627834843524,0.0,14.04761905,2.16676547,0.35,0.0,160.92002846758234,326.96302570379083,LowAcc,4805794.957516677,15.2286452630006,0.0566700621622416,0.9456377134537022,16.686724478021944,3.3537162369267977,2.493801038270782,0.7481403114812346,0.04210114187067129,0.053039692,0.15434298557740372,0.04280678144683071,1.8642318776022324,2.0,0.0,6.0,0.2846255161225945,3.0,1,1,Titan,160.92002846758234,74.63905442157622,0.0,52.254400000000004,108.66562846758234,4.375657912501895,8.195411033897367,0.08611172147764007,0.2589623805838925,0.32780046978119703,16.084512493020963,4.683534470302832,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
4,14.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,146.17110062535858,271.020137507154,LowAcc,4564334.811730888,14.463504232675767,0.054291828824502654,0.9522515475711829,17.539500292932086,3.4871809122540944,2.381643335685195,0.7144930007055585,0.060419272314048776,0.0843063,0.1527747156767051,0.06056643598847958,1.7761762983307525,2.0,0.0,4.0,0.25711572417403383,3.0,1,1,Titan,146.17110062535858,62.509409317568824,0.0,52.254400000000004,93.91670062535856,4.189870370090007,7.130818466622136,0.07697423067565906,0.4116192859155331,0.2812687930029782,14.61077138454034,4.6913852125027455,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
5,23.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,140.1656860927668,246.8880468280034,LowAcc,4390218.708888684,13.911763597005743,0.05446723011129123,0.9869940921343171,18.12087910689826,3.465921801678611,2.336018520892843,0.7008055562678528,0.1485234389782868,0.16451265759024236,0.16149963510264695,0.14621390155939584,1.7403560255980004,2.0,0.0,4.0,0.245042859782611,3.0,1,1,Titan,140.1656860927668,57.45652097003231,0.0,52.254400000000004,87.9112860927668,3.8928208952797405,6.667209113933005,0.07225561928193058,0.8032209056898734,0.26167325224969606,14.010699962734094,4.732301809125834,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
6,27.0,1.418681194,4.910965312237503,0.0,17.0,1.460846448,0.35,0.0,144.16383997198636,214.01649347350752,LowAcc,3511626.550030686,11.127673048744791,0.01754960958600285,0.4155547458786303,23.67885985395748,0.9004033418611554,2.311547194581198,0.6934641583743594,0.11576263766094208,0.2591247100443481,-0.06074512756507107,0.11679447725831563,1.721143463605043,2.0,0.0,6.0,0.23831559867902347,3.0,1,1,Titan,144.16383997198636,54.74635370400325,0.0,52.254400000000004,86.38103461471587,4.84156674373758,5.993203827490945,0.09322680214586969,1.2651572671499536,0.25097652992222563,14.409849154888178,4.7661170209375365,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
7,29.0,1.156900736,3.582748822340919,0.0,11.0952381,2.519724981,0.35,0.0,139.08130990596777,227.75654002123525,LowAcc,4242907.550352555,13.44496270423782,0.017935698275527948,0.3367587598536749,18.775893454516883,0.3147004196152848,2.299040845412191,0.6897122536236573,0.09657107348659327,0.201383207,0.15043035306064398,0.0998544790547234,1.7113246656512604,2.0,0.0,1.0,0.2348031459040806,3.0,1,1,Titan,139.08130990596777,53.36129195035223,0.0,52.254400000000004,86.82690990596777,7.11235256187935,6.34061108488243,0.07992019952771552,0.9832386412488746,0.24545535174804087,13.902362721830436,4.787093830058354,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
8,30.0,0.633339819,2.6508595002406112,0.0,11.0952381,1.460846448,0.35,0.0,192.94133087121855,448.96475375117643,LowAcc,5445325.405990006,17.25519496409742,0.03125290777880788,0.5181006833772015,16.57767933288171,1.3965652562644637,2.7339193838300395,0.7322371066386328,0.13540689629608163,0.178106124,0.1531758970894939,0.13438011392354948,2.7339193838300395,3.0,0.0,5.0,0.33970140560549045,3.0,1,1,Titan,192.94133087121855,103.1865654656801,0.0,52.254400000000004,140.68693087121855,7.204270174619329,9.56190703160916,0.12116481660265511,0.8695900019104551,0.4285692518093454,19.284212829187,0.016067735360178116,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
9,32.0,0.633339819,3.2812767214911944,0.0,17.0,2.872684492,0.35,0.0,135.53213104314347,219.34604678275653,LowAcc,4240059.710951813,13.435938445736726,0.02913918689706623,0.6002537647188111,20.599537208749137,1.901881642257286,2.284793642963623,0.6854380928890869,0.051031248019275256,0.06303969200000001,0.1497504781785867,0.052876502135990974,1.7001391149874583,2.0,0.0,2.0,0.23073662597512298,3.0,1,1,Titan,135.53213104314347,52.12106521368999,0.0,52.254400000000004,83.27773104314346,5.934302574532845,6.22821461270442,0.07503359466514027,0.30778664234316,0.23911827056599114,13.543284576605021,4.81434199359655,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
