,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type
10,11.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,62.18761466638909,97.34594296598742,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0070305356991909726,0.24179,34.39140491496595,1.8172176,0.54516528,0.04664756016798796,0.0562241091462278,0.07577706592475289,0.04664756016798796,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,0.27,No_tail
11,12.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,703.6470964375399,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06845885458554156,0.24839,3.628310778843497,1.8172176,0.54516528,0.04775435462889811,0.0748614844064036,0.07414924728369247,0.04775435462889811,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,No_tail
12,13.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,196.41218142492042,LowAcc,45.0,210597.0059803815,210597.0059803815,0.010945144238515841,0.19691,17.990626318753836,1.8172176,0.54516528,0.040917519574581604,0.0189316975992143,0.04219979613366789,0.040917519574581604,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,No_tail
13,14.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,131.11984813218527,274.12470158580095,LowAcc,45.0,201552.7694708866,201552.7694708866,0.008326980721003472,0.22739,27.307616964507346,2.304261570925083,0.6912784712775248,0.04287287889239144,0.2567241667754591,0.0699883458532093,0.045121463117319266,0.8577117418214336,1.0,0.0,0.1445928539834196,3.0,Tail too big,Tail span too big,Titan,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,131.11984813218527,0.27,No_tail
14,15.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,62.18761466638909,97.34594296598742,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0070305356991909726,0.24179,34.39140491496595,1.8172176,0.54516528,0.04664753340228159,0.0562241091462278,0.07577688152810243,0.04664753340228159,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,0.27,No_tail
15,16.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,703.6470964375399,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06845885458554156,0.24839,3.628310778843497,1.8172176,0.54516528,0.04775437619885908,0.0748614844064036,0.0741494284886438,0.04775437619885908,0.6665213999999999,1.0,0.0,0.0,3.0,Tail too big,Tail span too big,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,No_tail
16,17.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,3190.2256830214865,58471.05716861193,LowAcc,45.0,1506516.6140904038,1506516.6140904038,0.010650297616048155,0.19865,18.652060924632643,55.17095319604926,0.7269909764101458,0.05426480457668315,0.0189316975992143,0.0668351163806679,0.054819963440861805,55.17095319604926,61.0,0.0,1.483765768627938,3.0,Required airspeed too high,1,Titan,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,3190.2256830214865,0.27,Inverted_V
17,18.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,346.760958598092,1159.8499454526095,LowAcc,45.0,333534.35066521727,333534.35066521727,0.008815380529843767,0.2199,24.945037738932097,5.490121911158703,0.735075343808688,0.0668919565691264,0.037583575870284505,0.06991482456959244,0.07062287474084569,5.490121911158703,6.0,0.0,0.4934128178473015,3.0,Power Unconverged,1,Titan,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,0.27,Inverted_V
18,19.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,131.0945387989964,222.19022329809607,LowAcc,45.0,162145.69373016813,162145.69373016813,0.008273601664388,0.23399,28.281516259981597,2.2659280236915147,0.6797784071074544,0.14338335137235358,0.18416510914622783,0.3286196521859721,0.14345146032714845,0.8426638109644036,1.0,0.0,0.1355000678103224,3.0,Tail sizing exceeded iter. lim,1,Titan,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,0.27,Inverted_V
19,20.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,115.84312877661468,LowAcc,45.0,119068.04349397456,119068.04349397456,0.007412954152308806,0.24438,32.96661425106568,1.8172176,0.54516528,0.09510617042510419,0.0748614844064036,-0.1112410252219956,0.09510617042510419,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,Inverted_V
20,21.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,172.79314578693302,LowAcc,45.0,218616.93788063218,218616.93788063218,0.007914552396965644,0.18275,23.090377172822105,1.8172176,0.54516528,0.05610036781168226,0.0189316975992143,-0.08860690743714995,0.05610036781168226,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Inverted_V
21,22.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,346.760958598092,1159.8499454526095,LowAcc,45.0,333534.35066521727,333534.35066521727,0.008815380529843767,0.2199,24.945037738932097,5.490121911158703,0.735075343808688,0.06689194187227208,0.037583575870284505,0.06991463521090675,0.07062286075346727,5.490121911158703,6.0,0.0,0.4934128178473015,3.0,Power Unconverged,1,Titan,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,346.760958598092,0.27,Inverted_V
22,23.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,131.0945387989964,222.19022329809607,LowAcc,45.0,162145.69373016813,162145.69373016813,0.008273601664388,0.23399,28.281516259981597,2.2659280236915147,0.6797784071074544,0.1433833367476052,0.18416510914622783,0.3286196521859721,0.14345144633977003,0.8426638109644036,1.0,0.0,0.1355000678103224,3.0,Tail sizing exceeded iter. lim,1,Titan,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,131.0945387989964,0.27,Inverted_V
23,24.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,115.84312877661468,LowAcc,45.0,119068.04349397456,119068.04349397456,0.007412954152308806,0.24438,32.96661425106568,1.8172176,0.54516528,0.09510620261575956,0.0748614844064036,-0.11124085210576848,0.09510620261575956,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,Inverted_V
24,25.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,182.7070172318488,LowAcc,45.0,223977.69807881952,223977.69807881952,0.007994552396965645,0.17412,21.77983098416964,1.8172176,0.54516528,0.05704560814004467,0.0189316975992143,-0.08476346544745594,0.05704560814004467,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Inverted_V
25,26.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,427.89639269317865,1632.2771442400708,LowAcc,45.0,373583.56962222257,373583.56962222257,0.00898920030178614,0.21634,24.066656959130565,7.2414854127902055,0.7275594258839927,0.06820191666075837,0.037583575870284505,0.06987083862510526,0.07145975461970908,7.2414854127902055,8.0,0.0,0.5605853655030323,3.0,Power Unconverged,1,Titan,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,0.27,Inverted_V
26,27.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,165.41433174784999,297.05186121217395,LowAcc,45.0,182689.9368146706,182689.9368146706,0.008017418333211864,0.23269,29.023058337381514,2.4382713354588934,0.731481400637668,0.07878784435885375,0.0562241091462278,0.06999938818408667,0.08397734568981391,1.8206352272148665,2.0,0.0,0.27135412153365135,3.0,1,1,Titan,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,0.27,Inverted_V
27,28.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,138.98695000786847,200.69751824622256,LowAcc,45.0,142122.5895487685,142122.5895487685,0.008001132276746096,0.24203,30.2494686537577,2.3293393328387864,0.6988017998516359,0.15507798421495766,0.20480048440640364,0.3265522802938648,0.1544712627347969,0.8675560806463054,1.0,0.0,0.1502438797407883,3.0,Tail sizing exceeded iter. lim,1,Titan,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,0.27,Inverted_V
28,29.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,182.7070172318488,LowAcc,45.0,223977.69807881952,223977.69807881952,0.007994552396965645,0.17412,21.77983098416964,1.8172176,0.54516528,0.05701781246582337,0.0189316975992143,-0.3262689992417509,0.05701781246582337,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Inverted_V
29,30.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,427.89639269317865,1632.2771442400708,LowAcc,45.0,373583.56962222257,373583.56962222257,0.00898920030178614,0.21634,24.066656959130565,7.2414854127902055,0.7275594258839927,0.06820191421253863,0.037583575870284505,0.06987083862510526,0.07145975227443552,7.2414854127902055,8.0,0.0,0.5605853655030323,3.0,Power Unconverged,1,Titan,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,427.89639269317865,0.27,Inverted_V
30,31.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,165.41433174784999,297.05186121217395,LowAcc,45.0,182689.9368146706,182689.9368146706,0.008017418333211864,0.23269,29.023058337381514,2.4382713354588934,0.731481400637668,0.07878784181735785,0.0562241091462278,0.06999938818408667,0.08397734334454035,1.8206352272148665,2.0,0.0,0.27135412153365135,3.0,1,1,Titan,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,165.41433174784999,0.27,Inverted_V
31,32.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,138.98695000786847,200.69751824622256,LowAcc,45.0,142122.5895487685,142122.5895487685,0.008001132276746096,0.24203,30.2494686537577,2.3293393328387864,0.6988017998516359,0.15507798435049272,0.20480048440640364,0.3265521129334613,0.1544712628612958,0.8675560806463054,1.0,0.0,0.1502438797407883,3.0,Tail sizing exceeded iter. lim,1,Titan,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,138.98695000786847,0.27,Inverted_V
32,33.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,172.83391353893828,LowAcc,45.0,218808.89825124538,218808.89825124538,0.007894552396965645,0.18243,23.108339881323595,1.8172176,0.54516528,0.05491541795132583,0.0189316975992143,-0.33481783787290736,0.05491541795132583,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,V-tail
33,34.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,149.91053588606718,358.9146905628969,LowAcc,45.0,220318.54127315737,220318.54127315737,0.00887291914687442,0.21764,24.528567926449096,2.390723196861264,0.7172169590583792,0.10045450361002954,0.09336263766397754,0.2060299191782796,0.10162476062220249,1.7833049432399437,2.0,0.0,0.2594513463474235,3.0,Tail sizing exceeded iter. lim,1,Titan,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,0.27,V-tail
34,35.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,62.18761466638909,100.4568214316644,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0075112335990066585,0.23421,31.18129624286664,1.8172176,0.54516528,0.08199270746024853,0.0562241091462278,-0.004316397080502854,0.08199270746024853,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,0.27,V-tail
35,36.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,139.33275758570798,200.42829205233772,LowAcc,45.0,141915.2303099216,141915.2303099216,0.008014148891805472,0.24334,30.363798237990935,2.3282857773954135,0.6984857332186241,0.15548350608991285,0.21798548440640364,0.33726498199047,0.1547748382492506,0.8671425047940806,1.0,0.0,0.15001075531567906,3.0,Tail sizing exceeded iter. lim,1,Titan,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,139.33275758570798,0.27,V-tail
36,37.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,172.83391353893828,LowAcc,45.0,218808.89825124538,218808.89825124538,0.007894552396965645,0.18243,23.108339881323595,1.8172176,0.54516528,0.054915239213030445,0.0189316975992143,-0.33605297468225054,0.054915239213030445,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,V-tail
37,38.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,149.91053588606718,358.9146905628969,LowAcc,45.0,220318.54127315737,220318.54127315737,0.00887291914687442,0.21764,24.528567926449096,2.390723196861264,0.7172169590583792,0.1004545219047364,0.09336263766397754,0.20603010204940006,0.10162477842721523,1.7833049432399437,2.0,0.0,0.2594513463474235,3.0,Tail sizing exceeded iter. lim,1,Titan,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,149.91053588606718,0.27,V-tail
38,39.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,62.18761466638909,100.4568214316644,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0075112335990066585,0.23421,31.18129624286664,1.8172176,0.54516528,0.08199272526526127,0.0562241091462278,-0.004316397080502854,0.08199272526526127,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,62.18761466638909,0.27,V-tail
