,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
0,890.0,0.712218285,2.770594451729719,0.0,10.77786653,2.382257454,0.35,0.0,178.0113798135859,400.58887402369476,LowAcc,400000.0,16.867878494457425,0.026013725609305375,0.44481471887845125,17.099231596389888,1.0433008462143878,2.6558411096262975,0.7123472145296033,0.08091929125510253,0.110707084,0.096093375,0.014613709,0.15044045616846477,0.08218756878620695,2.6558411096262975,3.0,0.0,5.0,0.3196599604951676,3.0,1,1,Titan,178.0113798135859,91.97829442092441,0.0,52.254400000000004,125.75697981358591,6.022646856104981,8.890391473502733,0.11045651680241726,0.5405191647821211,0.39074795660704265,17.79235157837119,0.016988282050692114,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,fall,0.025048072148445746,30.0,4.185078187
1,891.0,1.029194758,2.9509027352272375,0.0,8.460815492,2.543748615,0.35,0.0,186.85490838961442,423.085629404207,LowAcc,400000.0,17.21730067847537,0.019105298326834875,0.31012890617248706,16.23261259086894,0.25754750887070377,2.683621504508341,0.7194240750594381,0.09354744282099439,0.159046735,0.136082774,0.022963961,0.1509348055366965,0.09709693804548086,2.683621504508341,3.0,0.0,5.0,0.326931572974098,3.0,1,1,Titan,186.85490838961442,95.87184547582216,0.0,52.254400000000004,134.60050838961442,9.573487847704342,9.147623404908385,0.11943531004186386,0.7765339421596846,0.404319918322907,18.676044997469955,0.016633928744791842,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,summer,0.024539725791546087,30.0,4.602041343
2,892.0,0.768050407,3.201726165839654,0.0,13.34684592,2.408551271,0.35,0.0,146.4686467816488,242.2216512459381,LowAcc,400000.0,13.755957500617944,0.025501687898692654,0.5103154594186777,20.011046384299885,1.3340850222570162,2.3742616179911664,0.71227848539735,0.06697790293080723,0.086010749,0.047691655,0.038319094000000005,0.14661093775802786,0.06871823878120395,1.7703808744536433,2.0,0.0,6.0,0.25520116471693916,3.0,1,1,Titan,146.4686467816488,61.29828467215989,0.0,52.254400000000004,94.2142467816488,5.931117134881957,6.851474228312693,0.08394414511409275,0.41994113232866526,0.27812730208196623,14.64052439659428,4.696250205734934,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,winter,0.03071453495704724,30.0,3.572191463
3,894.0,0.607820643,3.1162744480169184,0.0,15.97702636,2.615875497,0.35,0.0,137.6965689261244,229.29230382585462,LowAcc,400000.0,13.2013684999916,0.032887002027241194,0.6582262460934791,20.0147841249942,2.092331310905422,2.307370430836081,0.6922111292508243,0.11724554370354326,0.170466699,0.145389804,0.025076895,0.15230224975535905,0.1162398257460864,1.7178642652746763,2.0,0.0,6.0,0.23714832568240332,3.0,1,1,Titan,137.6965689261244,53.92440455575141,0.0,52.254400000000004,85.4421689261244,5.48521161743706,6.32401671946852,0.07570389732634425,0.8322910733214259,0.24913683505685422,13.763990864259583,4.772829799062858,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,fall,0.009601455429124372,100.0,4.917571161
4,899.0,1.415340701,3.4777311152072303,0.0,8.545372645,1.47698463,0.35,0.0,169.59859448609325,341.6208668839829,LowAcc,400000.0,15.106279140649702,0.016017226635386534,0.2658959192121465,16.60062164723998,-0.0028208010215657886,2.5249954394038303,0.7574986318211491,0.06938283571419683,0.12206904,0.097199766,0.024869274,0.1518778119903315,0.07565903314616343,1.8887227596234775,2.0,0.0,6.0,0.29181621884858105,3.0,1,1,Titan,169.59859448609325,77.93091794395534,0.0,52.254400000000004,117.34419448609326,8.244978843893879,8.459276709762136,0.10697928903617794,0.5959930761662492,0.3403869844368987,16.951715640697568,4.69936243370468,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,winter,0.0839070628021404,10.0,4.668341507
5,900.0,0.649960946,2.5055326722009688,0.0,9.658571042,2.722048123,0.35,0.0,168.7020200521903,343.13816661896135,LowAcc,400000.0,15.96489782115149,0.030233637696658273,0.5156632297764666,17.05594394396884,1.1701374294273212,2.5420958681749126,0.7626287604524737,0.08187973409041598,0.177584745,0.158529426,0.019055319,0.07161439812507814,0.08281777355975764,1.9021483926965088,2.0,0.0,4.0,0.29568388651666583,3.0,1,1,Titan,168.7020200521903,79.76282637315393,0.0,52.254400000000004,116.4476200521903,4.983436593142636,8.804336127606783,0.0953085055683051,0.8670444074332765,0.3472286079603308,16.862096285783917,4.7107595871007675,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,summer,0.026464800605276412,30.0,4.357018534
6,902.0,1.018063125,3.5841336598420055,0.0,12.61809192,2.131237727,0.35,0.0,145.82309774464275,238.36044559102965,LowAcc,400000.0,13.6165890048684,0.02003650381322822,0.3911833705925495,19.523534357041264,0.7252570213763584,2.360884629182835,0.7082653887548506,0.05744328575627532,0.07826666900000001,0.049526449,0.028740220000000004,0.14780550552218086,0.06117419078660032,1.7598785329178321,2.0,0.0,4.0,0.25169453543222703,3.0,1,1,Titan,145.82309774464275,59.86827388523152,0.0,52.254400000000004,93.56869774464275,6.9159272471929105,6.746159274848861,0.08647016851629158,0.38213123342819455,0.27240657951159547,14.576023348900705,4.706722442572338,0.0,0.014583564440330758,0.0,0.0,V-tail,no,no,0.0,fall,0.09308671298722276,10.0,4.387385256
7,903.0,0.855698204,3.326090215829992,0.0,12.92847884,1.758581518,0.35,0.0,148.25368813028103,266.08463321708894,LowAcc,400000.0,13.480637442352952,0.02510423858984554,0.48275797698065875,19.23013817977058,1.1866613116055618,2.377353005015834,0.7132059015047502,0.1134136805496317,0.198799818,0.168129598,0.030670219999999998,0.1514338184802262,0.11384751851461962,1.7728079380340662,2.0,0.0,5.0,0.256004704987397,3.0,1,1,Titan,148.25368813028103,61.623484602146426,0.0,52.254400000000004,95.99928813028102,6.641280709693392,6.870695600337975,0.0861401887087395,0.9706254351726734,0.27944423323164075,14.818898035316899,4.694135761232912,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,spring,0.00940254878881989,100.0,4.051084924
8,905.0,1.401428711,3.943842444922931,0.0,11.09859753,2.07492827,0.35,0.0,152.98439251371175,237.10826752532515,LowAcc,400000.0,13.076612024845723,0.016751721788052634,0.32325933008593916,19.297080871799604,0.4294107267927839,2.360497942204175,0.7081493826612525,0.09728158012594754,0.202734585,0.136059419,0.06667516600000001,0.14335427160941985,0.10082065310029227,1.7595749430161338,2.0,0.0,2.0,0.25159244290542104,3.0,1,1,Titan,152.98439251371175,59.76933185423504,0.0,52.254400000000004,95.10043495773877,7.241186241639854,6.721926487484904,0.0930697837385713,0.9898366445696462,0.27224066851152173,15.291201717723991,4.707057995394902,0.0,0.014583564440330758,0.0,5.629557555972987,V-tail,yes,yes,2.0,fall,0.009693057423076006,100.0,3.209318405
9,910.0,0.643183692,3.291702483089609,0.0,16.84636189,2.074322581,0.35,0.0,134.12331639177472,216.04340262037155,LowAcc,400000.0,13.35297211208402,0.028623524692236252,0.5922141847857288,20.689771478295928,1.8504074860423632,2.2791586509980406,0.6837475952994121,0.05436053441065989,0.075153337,0.060042789,0.015110548,0.15059022665185565,0.05612680859606881,1.695715054309674,2.0,0.0,1.0,0.22910833517882045,3.0,1,1,Titan,134.12331639177472,50.86866437318604,0.0,52.254400000000004,81.8689163917747,5.911270730610226,6.1678919506488645,0.07421497521374515,0.36693061977704405,0.23659743994445495,13.40259471379909,4.826168024154908,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,spring,0.09492444842403955,10.0,4.768719868
