,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,1901.0,0.549681398,2.9376989102876556,0.0,15.70013997,2.734061244,0.35,0.0,139.69418372599918,236.01002746434236,LowAcc,4273321.762949621,13.541339528194861,0.0366599697075398,0.701793690725834,19.143324348724086,2.070607882490466,2.321350023066262,0.6964050069198786,0.25213857260524875,0.2967608125601118,0.14430876557827094,0.2467224613269064,1.7288397138032183,2.0,0.0,3.0,0.24103297672258567,3.0,1,1,Titan,139.69418372599918,55.832004090761174,0.0,52.254400000000004,87.43978372599918,4.601776175757279,6.496543812153697,0.0756208935581027,1.4489127592327808,0.25527803041416697,13.963595581337854,4.751468818343797,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0,winter
1,1905.0,1.270027875,3.5037487539478387,0.0,9.66613062,2.844430072,0.35,0.0,152.6096586709735,269.24173352354364,LowAcc,4317248.29266923,13.680534301306912,0.018385472651485074,0.32510831669535245,17.682891425099807,0.29251815971860873,2.379666000983862,0.7138998002951586,0.09598725428172539,0.683202748767967,0.1509713425183463,0.100038630427563,1.7746238828610559,2.0,0.0,5.0,0.2566042734295146,3.0,1,1,Titan,152.6096586709735,62.29042209500106,0.0,52.254400000000004,100.3552586709735,7.41891804031827,6.978409318571845,0.09001127631923096,3.3356869840498273,0.2804283354848104,15.254172506245162,4.692626550542954,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,winter
2,1909.0,0.501876587,2.8280992323008824,0.0,15.93647816,2.504494083,0.35,0.0,145.17930996375048,235.49743310586274,LowAcc,4140623.1719406326,13.120843067725785,0.04579089441769525,0.8508436067948421,18.58106546322549,2.7949558005361395,2.360312209059462,0.7080936627178386,0.25357361208657725,0.42541310516181713,-0.030316607022904472,0.24866095575751102,1.759429122985315,2.0,0.0,3.0,0.2515433911830687,3.0,1,1,Titan,145.17930996375048,60.5391785185922,0.0,52.254400000000004,92.92490996375047,4.06357664264623,6.6605569543286585,0.07888526963505312,2.0770480802243343,0.27216096730595984,14.51170012788647,4.7072198386912225,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0,summer
3,1912.0,0.499912005,2.6644296180384326,0.0,14.20086959,2.79939959,0.35,0.0,142.769567082167,254.79213351389384,LowAcc,4491377.976248335,14.232317971735286,0.03972203498766346,0.7139309846244709,17.97317244310866,2.2034972613675823,2.3486813418176897,0.7046044025453069,0.17982679889561323,0.23249168440931187,0.1535504565584327,0.17696685253739802,1.7502976703182775,2.0,0.0,3.0,0.2484524137311839,3.0,1,1,Titan,142.769567082167,58.85891176524546,0.0,52.254400000000004,90.515167082167,4.332977124364427,6.8417316283299625,0.07555816949122846,1.1351234856453245,0.267155608004684,14.270886046657916,4.7182396899876595,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
4,1913.0,0.773643666,2.8870764543090437,0.0,10.77396587,1.714253276,0.35,0.0,155.5477126278654,289.6882578087045,LowAcc,4450156.585237611,14.101695265918865,0.029754885542413817,0.511971085619797,17.206286506799454,1.274691758366428,2.419317775868129,0.7257953327604386,0.19474007305725544,0.6391544068636913,0.15299912094650137,0.1922143096944468,1.8057546917674883,2.0,0.0,6.0,0.26667314354004257,3.0,1,1,Titan,155.5477126278654,66.68180411339846,0.0,52.254400000000004,103.29331262786538,5.511172366133653,7.357194296948566,0.08724725581145323,3.1206242065302203,0.2971408571392559,15.547736941591547,4.675809025871903,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0,winter
5,1917.0,1.040171863,3.2944486893594758,0.0,10.43422972,1.957947648,0.35,0.0,149.10315873185615,261.2734696851545,LowAcc,4393904.152431224,13.923442062866705,0.020425105565375825,0.37441561135744955,18.33114693870422,0.5439817157432352,2.3637750078177575,0.7091325023453272,0.10076836161590381,0.4889851084817518,0.1514323937490579,0.1031270122052596,1.7621477837953432,2.0,0.0,5.0,0.2524563412947736,3.0,1,1,Titan,149.10315873185615,60.92517938972114,0.0,52.254400000000004,96.84875873185615,6.642225526335624,6.91216302735606,0.08547306529883009,2.3874336932896854,0.27364574325428015,14.903781014154312,4.704273708005896,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
6,1918.0,1.167869648,3.147811871611012,0.0,8.484439677,1.511174633,0.35,0.0,176.82987851526582,358.17846324565323,LowAcc,4739631.351840453,15.018985448324502,0.02089054970173861,0.3398955777345771,16.27030320347623,0.32122301190430813,2.5593863642213925,0.7678159092664177,0.12176769615325994,0.6041785357787742,0.1518347115401989,0.12414235153683931,1.9157232485482703,2.0,0.0,6.0,0.2995437722504304,3.0,1,1,Titan,176.82987851526582,81.87426952733715,0.0,52.254400000000004,124.57547851526583,8.132737315539673,8.74268281484789,0.10883470059160134,2.9498570980193817,0.3541062412663502,17.674300093497447,4.724107159726003,0.0,0.014583564440330758,0.0,Conventional,yes,no,0.0,spring
7,1919.0,1.142984951,3.3466685695165266,0.0,9.799070849,2.605150454,0.35,0.0,160.47166481386185,297.3433210684852,LowAcc,4507919.872453279,14.284736077690567,0.020173096354202814,0.34840055201621145,17.270554103293446,0.41292740235653036,2.4417938928959746,0.7325381678687923,0.09882683692617374,0.5010796731921033,0.15221270109268845,0.1019365155159763,1.8234008048656973,2.0,0.0,5.0,0.2722152208171468,3.0,1,1,Titan,160.47166481386185,69.62200519646487,0.0,52.254400000000004,108.21726481386185,7.424961812781716,7.593954442468011,0.09583987456773387,2.4464845126179453,0.3064885998596035,16.03975612761295,4.6731906830486825,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
8,1920.0,0.827997083,3.2711380231356824,0.0,12.92316626,2.357041329,0.35,0.0,143.61779583283237,242.4423703035563,LowAcc,4125538.0492873304,13.073041198593463,0.027069128877110035,0.5139153869560634,18.98529462433629,1.3731917556119373,2.335198985272876,0.7005596955818627,0.15443542126915538,0.47145717885096794,0.13607445685472588,0.15303234000119564,1.739712604039907,2.0,0.0,6.0,0.24482055801039296,3.0,1,1,Titan,143.61779583283237,57.142458147597274,0.0,52.254400000000004,91.36339583283238,5.938567981344439,6.534455319659842,0.08119947813019272,2.301854870850544,0.2613172249899992,14.35566995258107,4.7332892932387,0.0,0.014583564440330758,0.0,Conventional,yes,no,0.0,summer
9,1921.0,1.250382062,3.8807159391782653,0.0,12.04428363,2.031232549,0.35,0.0,142.98179169171215,216.3671071149092,LowAcc,3963983.3984030946,12.561105402195016,0.0187322050312612,0.3669844907081078,19.59109939783739,0.5686259206891955,2.3129157118672024,0.6938747135601607,0.15520431120863437,0.6049541498764045,0.09194014463906992,0.1553384999853024,1.722217893444315,2.0,0.0,2.0,0.2386968143153403,3.0,1,1,Titan,142.98179169171215,55.255854109154,0.0,52.254400000000004,90.72739169171214,6.855656070661399,6.255012910060558,0.08494721579726894,2.9536439765920703,0.25157839870301585,14.292135630074515,4.763979816228975,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,fall
10,1923.0,0.825377641,3.1827746988218766,0.0,12.27323625,2.651946837,0.35,0.0,150.4309200097344,255.55922785899477,LowAcc,4353329.134508496,13.79486758976759,0.026391500570261184,0.48496988297977073,18.375987439162547,1.267102511315938,2.391130386903312,0.7173391160709935,0.16256076152132254,0.42856837050506214,0.050669924624608904,0.16102566983850708,1.7836246302003536,2.0,0.0,3.0,0.2595555958713979,3.0,1,1,Titan,150.4309200097344,63.56008778652642,0.0,52.254400000000004,98.17652000973439,5.404360102364662,7.01074610206081,0.08650229131856348,2.0924534303281876,0.28529068374690864,15.036453522958993,4.686042525989513,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,summer
11,1926.0,0.862704686,3.1555337970559747,0.0,11.54206498,2.701392071,0.35,0.0,149.96031054277205,268.08320380264547,LowAcc,4373052.90857584,13.857368458234594,0.025536530379868135,0.4583719939954167,17.94965828078104,1.1018404528202943,2.3772865829171685,0.7131859748751506,0.1947870484857044,0.49042041943200976,0.1527741131600614,0.19231255590077997,1.772755789708632,2.0,0.0,6.0,0.2559874664914229,3.0,1,1,Titan,149.96031054277205,62.431325176045966,0.0,52.254400000000004,97.70591054277206,5.83235341994089,6.984934658599965,0.08524737615825571,2.3944414930438187,0.2794159572924674,14.989428879715929,4.69418001753443,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0,summer
12,1927.0,0.534619608,2.8828258377921014,0.0,15.54504303,1.952649944,0.35,0.0,136.01238456175534,227.54548025934477,LowAcc,4258578.369292527,13.494620532906584,0.03736859284243263,0.7074205121033945,18.93088442174647,2.108243553071064,2.2966776173119237,0.689003285193577,0.2441900590483924,0.3161436065014687,0.15412534759199065,0.23920965271315411,1.7094692833233198,2.0,0.0,4.0,0.23413350563394267,3.0,1,1,Titan,136.01238456175534,52.892873666221924,0.0,52.254400000000004,83.75798456175534,4.307428347516699,6.300252795502422,0.07229116690386411,1.5435478197346564,0.24440774569604495,13.591239904838455,4.791359550900922,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,fall
13,1928.0,0.605999395,2.4423523300065706,0.0,9.843384256,2.243140699,0.35,0.0,164.41796619688327,328.2801388192208,LowAcc,4901811.469721073,15.532903230033567,0.03451353597028481,0.5694259280166363,16.498626176897556,1.4093968417295166,2.498822607588434,0.7496467822765301,0.17640342881377027,0.40114461612430297,0.15218524292822777,0.174257147408043,1.8681743370581962,2.0,0.0,2.0,0.28579526926006826,3.0,1,1,Titan,164.41796619688327,75.19302184729372,0.0,52.254400000000004,112.16356619688327,5.118386212555736,8.33942997521483,0.09008027072190802,1.9585589740973839,0.329836145452873,16.434041211514625,4.685627995591861,0.0,0.014583564440330758,0.0,Conventional,yes,no,0.0,fall
