,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
0,1.0,0.775930177761364,0.8808689901235961,0.0,1.0,1.4380748663101606,0.35,0.0,215.55472018504807,571.7344854584401,LowAcc,75.0,69253.73667424679,69253.73667424679,0.37507311541276833,1.5,2.2636130656137547,0.9007496414312655,0.3910900332463084,0.118138697427363,0.3915386481972874,2.2636130656137547,0.0,0.363254374396058,4.0,Winglet too big,Tail span too big,Titan,215.55472018504807,132.12421786808838,0.0,52.254400000000004,163.30032018504807,0.434701914253382,7.2024066250075895,0.06584449941416451,1.3728067215533128,0.5158984687897268,21.549238830600082,0.020610448166141118,0.0,0.014594809175303324,0.0,0.27
1,2.0,1.93982544440341,3.684939363249261,0.0,7.0,2.155379679144385,0.35,0.0,94.66306881851088,96.07547685428284,LowAcc,75.0,69253.73667424679,69253.73667424679,0.01458151076258907,0.3754211091917051,1.5011080100844514,0.6093854282413321,0.26833287540005846,0.4709691515693724,0.26893264449194765,1.5011080100844514,0.0,0.13176773610715845,4.0,1,1,Titan,94.66306881851088,23.86223292724547,0.0,52.254400000000004,42.40866881851087,0.9999480664290472,2.666033363368051,0.030832825127383792,5.212153878758774,0.11334211245606136,9.458647496978235,0.050883338972544635,0.0,0.014594809175303324,0.0,0.27
2,3.0,3.103720711045456,6.352036621713616,0.0,13.0,2.872684491978609,0.35,0.0,102.24125484767697,103.7515363532906,LowAcc,75.0,69253.73667424679,69253.73667424679,0.010357383520975526,0.25342199034910873,1.513658607576135,0.6141811931175264,0.3835855206815841,0.8593928137322231,0.3820360914534169,1.513658607576135,0.0,0.1387402925746155,4.0,1,1,Titan,102.24125484767697,25.64419173104648,0.0,52.254400000000004,49.98685484767697,1.7889950631925982,2.749166959711608,0.0406460976238139,9.36416080054199,0.12227652010958455,10.214672040046684,0.04815082622890734,0.0,0.014594809175303324,0.0,0.27
