,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
21,22.0,0.6043743045253254,1.9268069476501044,0.0,6.142857142857142,2.0529075630252103,0.35,0.0,141.57747838166085,1943.8438827048412,LowAcc,75.0,41875.21381208429,41875.21381208429,0.15044682184396754,1.5,0.8081106814901418,0.4,0.12193228422564965,0.10478121359313415,0.12357931606488404,0.0,0.0,0.009254672245438167,0.6763800017775876,4.0,CL > CLmax,1,Earth,141.57747838166085,-0.0,31.012704360159894,52.254400000000004,89.32307838166085,3.247319828142954,1.782882244263545,0.06307814596253492,1.2256578144192587,1.3537549608049617,14.152146486543117,0.0,0.0,0.0,36.48553454136458,0.27
22,23.0,0.6205629019679679,1.990980623507708,0.0,6.387755102040816,2.082185310487831,0.35,0.0,141.46974735883995,1934.5941457338636,LowAcc,75.0,41875.21381208429,41875.21381208429,0.14580968353996487,1.5,0.8076263029446711,0.4,0.1237277070567375,0.108758237916642,0.1253859245784555,0.0,0.0,0.009210637832213552,0.6747411159286131,4.0,CL > CLmax,1,Earth,141.46974735883995,-0.0,30.86514362512887,52.254400000000004,89.21534735883995,3.4328616954632056,1.7816131256660102,0.06375194716967342,1.2700941060264512,1.3485683933048174,14.141380789458736,0.0,0.0,0.0,36.31193367662219,0.27
23,24.0,0.6367514994106106,2.055079507416944,0.0,6.63265306122449,2.111463057950454,0.35,0.0,141.423210990415,1926.8089345259036,LowAcc,75.0,41875.21381208429,41875.21381208429,0.14151802582339995,1.5,0.8072160024207202,0.4,0.12555514238508333,0.1127401946356749,0.12721904749334403,0.0,0.0,0.009173337784581669,0.6733497511875364,4.0,CL > CLmax,1,Earth,141.423210990415,-0.0,30.74014996580207,52.254400000000004,89.16881099041497,3.62320399595191,1.7806378214611858,0.06443854812638962,1.3145964917340083,1.3441715960218419,14.136730258609251,0.0,0.0,0.0,36.164882312708315,0.27
24,25.0,0.6529400968532533,2.119110386312732,0.0,6.877551020408163,2.140740805413074,0.35,0.0,141.52796769280945,1922.7168428247137,LowAcc,75.0,41875.21381208429,41875.21381208429,0.13770895228139093,1.5,0.8069990392254127,0.4,0.12741315791954808,0.11672846004523249,0.129076017616472,0.0,0.0,0.009153613857735533,0.6726128467614064,4.0,CL > CLmax,1,Earth,141.52796769280945,-0.0,30.67405445254366,52.254400000000004,89.27356769280945,3.8185908956420573,1.780410179738605,0.06518792559029028,1.3591576299306882,1.3418453301560425,14.147198393862631,0.0,0.0,0.0,36.08712288534548,0.27
25,26.0,0.6691286942958959,2.1830792440732476,0.0,7.122448979591836,2.170018552875696,0.35,0.0,141.6583913542575,1919.0264940530828,LowAcc,75.0,41875.21381208429,41875.21381208429,0.13411277762286009,1.5,0.806808256282638,0.4,0.12929780726939805,0.12072335673192607,0.13095415754772705,0.0,0.0,0.009136269953846907,0.6719641944939866,4.0,CL > CLmax,1,Earth,141.6583913542575,-0.0,30.6159344727665,52.254400000000004,89.4039913542575,4.019288113515501,1.7802949822640934,0.06593578348186263,1.4037611059174533,1.339799033265851,14.160231424497411,0.0,0.0,0.0,36.018746438548824,0.27
26,27.0,0.6853172917385386,2.246991377682577,0.0,7.36734693877551,2.199296300338317,0.35,0.0,141.821970395174,1916.194652420298,LowAcc,75.0,41875.21381208429,41875.21381208429,0.13074626053148403,1.5,0.8066540335770909,0.4,0.1312080425542846,0.12472477947532885,0.1328520497138741,0.0,0.0,0.009122249707888077,0.6714393871492164,4.0,CL > CLmax,1,Earth,141.821970395174,-0.0,30.568952177613674,52.254400000000004,89.56757039517397,4.225001729956687,1.7803307847450918,0.06668740579277459,1.4484031116310876,1.3381443702301323,14.17657766507079,0.0,0.0,0.0,35.96347315013374,0.27
27,28.0,0.7015058891811812,2.3108514936723576,0.0,7.612244897959184,2.2285740478009384,0.35,0.0,142.04508002248474,1914.5452903585897,LowAcc,75.0,41875.21381208429,41875.21381208429,0.1276154641430004,1.5,0.8065711046207802,0.4,0.13314810709895408,0.1287307976434727,0.13477315666707157,0.0,0.0,0.009114710711859849,0.6711570169836175,4.0,CL > CLmax,1,Earth,142.04508002248474,-0.0,30.5436887594401,52.254400000000004,89.79068002248472,4.435869579674176,1.7806497364612526,0.06745847473465245,1.4931347759488762,1.337254434915737,14.198872779615698,0.0,0.0,0.0,35.93375148169424,0.27
28,29.0,0.7176944866238238,2.3746637886629736,0.0,7.857142857142857,2.25785179526356,0.35,0.0,142.3645853895999,1915.4595028894428,LowAcc,75.0,41875.21381208429,41875.21381208429,0.12479631607639943,1.5,0.8066092244487533,0.4,0.13510924237795,0.13274199148984164,0.13670823474143973,0.0,0.0,0.009118176150766481,0.6712868284011682,4.0,CL > CLmax,1,Earth,142.3645853895999,-0.0,30.555301556678014,52.254400000000004,90.1101853895999,4.651363568508919,1.7814388659669154,0.06827117583896793,1.5379324119495026,1.3376635263442591,14.230800688221553,0.0,0.0,0.0,35.94741359609178,0.27
29,30.0,0.7338830840664665,2.43843201699742,0.0,8.10204081632653,2.287129542726181,0.35,0.0,142.70767568076,1916.5613530848368,LowAcc,75.0,41875.21381208429,41875.21381208429,0.12211366202960465,1.5,0.8066709571037922,0.4,0.1370950861116785,0.1367561894427608,0.13866155002564054,0.0,0.0,0.00912378821031547,0.6714969965713989,4.0,CL > CLmax,1,Earth,142.70767568076,-0.0,30.574107748731993,52.254400000000004,90.45327568075999,4.872040136553228,1.7823291188696717,0.06908664915975458,1.582762100058028,1.338325965602447,14.265085433864868,0.0,0.0,0.0,35.969538527919994,0.27
30,31.0,0.7500716815091091,2.502159547830738,0.0,8.346938775510203,2.316407290188803,0.35,0.0,143.0764062752489,1918.3199289119866,LowAcc,75.0,41875.21381208429,41875.21381208429,0.11958857200937117,1.5,0.8067586638426478,0.4,0.13910320229575113,0.1407811628594647,0.1406303574547305,0.0,0.0,0.009131761550211451,0.6717954801681225,4.0,CL > CLmax,1,Earth,143.0764062752489,-0.0,30.600826667176566,52.254400000000004,90.8220062752489,5.098115347110145,1.7833298263285335,0.06990685142770821,1.6276556211836812,1.3392670026716846,14.301932409731089,0.0,0.0,0.0,36.0009725496195,0.27
31,32.0,0.7662602789517517,2.5658494135538117,0.0,8.591836734693878,2.3456850376514247,0.35,0.0,143.72665962750335,1921.138160730619,LowAcc,75.0,41875.21381208429,41875.21381208429,0.11723505915909116,1.5,0.8072096362224295,0.4,0.14115799646342725,0.14483977198142622,0.14263515205906677,0.0,0.0,0.009172759039282505,0.6733281402046267,4.0,Power Unconverged,1,Earth,143.72665962750335,-0.0,30.738210571689898,52.254400000000004,91.47225962750335,5.328075326939238,1.7857220200059272,0.0708789689162716,1.6757568651862904,1.3441033506679942,14.366911851521387,0.0,0.0,0.0,36.16260067257636,0.27
32,33.0,0.7824488763943944,2.629504351055509,0.0,8.83673469387755,2.374962785114046,0.35,0.0,144.1570361433949,1924.0767499013277,LowAcc,75.0,41875.21381208429,41875.21381208429,0.11498726374598182,1.5,0.8073639742498671,0.4,0.14320704429005504,0.14887648938434958,0.14463078459543613,0.0,0.0,0.009186789769049542,0.6738518677360098,4.0,Power Unconverged,1,Earth,144.1570361433949,-0.0,30.78522799842125,52.254400000000004,91.90263614339489,5.56425967640448,1.7869959870573229,0.0717186107400153,1.720841856783466,1.345757632510302,14.409919089217766,0.0,0.0,0.0,36.21791529226029,0.27
33,34.0,0.7986374738370371,2.693126837034744,0.0,9.081632653061224,2.404240532576667,0.35,0.0,144.6459697819306,1928.3532535019776,LowAcc,75.0,41875.21381208429,41875.21381208429,0.11291048134267322,1.5,0.8075885810566408,0.4,0.14528057448964574,0.15291483974354722,0.14664311806016989,0.0,0.0,0.009207208569665355,0.6746133175129474,4.0,Power Unconverged,1,Earth,144.6459697819306,-0.0,30.853652056031642,52.254400000000004,92.3915697819306,5.805488799863304,1.7885459756137243,0.07258477227087484,1.7659417769371168,1.3481642957590296,14.458777921888284,0.0,0.0,0.0,36.298414183566635,0.27
34,35.0,0.8148260712796798,2.7567191183443365,0.0,9.326530612244898,2.4335182800392885,0.35,0.0,145.16523268709003,1933.258941952381,LowAcc,75.0,41875.21381208429,41875.21381208429,0.11095303014908585,1.5,0.8078462333634706,0.4,0.14737443511863785,0.15696098456557062,0.14866809111857568,0.0,0.0,0.009230631506649871,0.6754857392741661,4.0,Power Unconverged,1,Earth,145.16523268709003,-0.0,30.9321430712381,52.254400000000004,92.91083268709002,6.051532408410571,1.790230265148115,0.07346209350928827,1.811116864915109,1.3509238788479512,14.510667550623133,0.0,0.0,0.0,36.39075655439776,0.27
35,36.0,0.8310146687223223,2.820283238166884,0.0,9.571428571428571,2.4627960275019096,0.35,0.0,145.7370776554524,1939.348074586967,LowAcc,75.0,41875.21381208429,41875.21381208429,0.10913974975058084,1.5,0.8081660414975895,0.4,0.14948642561799025,0.1610098315089518,0.15070324778039781,0.0,0.0,0.009259704973387966,0.6765670585450719,4.0,Power Unconverged,1,Earth,145.7370776554524,-0.0,31.02956919339147,52.254400000000004,93.48267765545239,6.30273273034676,1.7921590689625828,0.07436453170564011,1.856317460964361,1.3543474594921452,14.567811688952402,0.0,0.0,0.0,36.50537552163702,0.27
36,37.0,0.847203266164965,2.8838210586783104,0.0,9.816326530612244,2.492073774964532,0.35,0.0,145.7149596078835,1931.9773200323207,LowAcc,75.0,41875.21381208429,41875.21381208429,0.10663817471658946,1.5,0.8077789211304323,0.4,0.17027305667448916,0.1680172402617791,0.17056682753723698,0.0,0.0,0.009224512212737295,0.6752579259362753,4.0,Power Unconverged,1,Earth,145.7149596078835,-0.0,30.911637120517135,52.254400000000004,93.46055960788348,6.469877325963411,1.791284249640744,0.07491747900027719,1.9304071586527969,1.350203051361258,14.565601316257125,0.0,0.0,0.0,36.366631906490746,0.27
37,38.0,0.8633918636076077,2.9473342807390206,0.0,10.06122448979592,2.5213515224271528,0.35,0.0,146.4109761518414,1940.8091233105188,LowAcc,75.0,41875.21381208429,41875.21381208429,0.10512526048356302,1.5,0.8082427774293186,0.4,0.17075402342409673,0.17183216401781665,0.1710035520838346,0.0,0.0,0.009266680967181508,0.6768262572528163,4.0,Power Unconverged,1,Earth,146.4109761518414,-0.0,31.052945972968303,52.254400000000004,94.1565761518414,6.73744074226043,1.7937866587849163,0.07588068931603432,1.9733219488621743,1.3551686430628314,14.635153881329888,0.0,0.0,0.0,36.53287761525682,0.27
38,39.0,0.8795804610502502,3.0108244610594292,0.0,10.306122448979592,2.5506292698897743,0.35,0.0,147.11704370849853,1949.740485925991,LowAcc,75.0,41875.21381208429,41875.21381208429,0.1036734115329503,1.5,0.8087118626972221,0.4,0.17125593381019205,0.17564870954636255,0.17145792546851713,0.0,0.0,0.009309325082445466,0.6784085809236425,4.0,Power Unconverged,1,Earth,147.11704370849853,-0.0,31.195847774815864,52.254400000000004,94.86264370849852,7.010485621284299,1.7963177141958782,0.07684635715721663,2.0162518625492805,1.3601861516780365,14.705710844681636,0.0,0.0,0.0,36.7009973821363,0.27
39,40.0,0.8957690584928929,3.074293027211249,0.0,10.551020408163264,2.579907017352395,0.35,0.0,147.83488947667507,1958.8183451673676,LowAcc,75.0,41875.21381208429,41875.21381208429,0.10228181706432124,1.5,0.8091886421336381,0.4,0.17178152400706584,0.17946848251029768,0.17193245942748642,0.0,0.0,0.00935266866757419,0.6800130856643016,4.0,Power Unconverged,1,Earth,147.83488947667507,-0.0,31.34109352267788,52.254400000000004,95.58048947667507,7.288879835276811,1.7988862611724896,0.07781589204447002,2.059212624453209,1.3652818038879009,14.777444804600094,0.0,0.0,0.0,36.87187473256221,0.27
40,41.0,0.9119576559355356,3.1377412907945597,0.0,10.79591836734694,2.609184764815017,0.35,0.0,148.57119329721547,1968.2107481426142,LowAcc,75.0,41875.21381208429,41875.21381208429,0.10095605799620852,1.5,0.8096819417627752,0.4,0.17232871228509228,0.1832856729580308,0.17242511052381446,0.0,0.0,0.009397514088404835,0.6816692105626024,4.0,Power Unconverged,1,Earth,148.57119329721547,-0.0,31.491371970281826,52.254400000000004,96.31679329721547,7.5727088189863245,1.801525367235923,0.07879377941084348,2.10214754310215,1.3705496369111547,14.851023275073324,0.0,0.0,0.0,37.048672906213916,0.27
41,42.0,0.9281462533781784,3.2011704590205765,0.0,11.040816326530612,2.638462512277638,0.35,0.0,149.32236304412658,1977.820739960217,LowAcc,75.0,41875.21381208429,41875.21381208429,0.09968770568429022,1.5,0.8101866694040538,0.4,0.17289462097556507,0.18710586926486497,0.17293286648091916,0.0,0.0,0.009443398419430163,0.6833595478695297,4.0,Power Unconverged,1,Earth,149.32236304412658,-0.0,31.645131839363476,52.254400000000004,97.06796304412656,7.862136589468314,1.8042161535607342,0.07977814291604665,2.1451112265671894,1.37593492599147,14.926087296419944,0.0,0.0,0.0,37.22956686983938,0.27
42,43.0,0.9443348508208208,3.2645816449288576,0.0,11.285714285714285,2.66774025974026,0.35,0.0,150.08902140824142,1987.6748267950306,LowAcc,75.0,41875.21381208429,41875.21381208429,0.09847514823652585,1.5,0.8107042171917616,0.4,0.17348189757657664,0.1909252147079827,0.17345831590847127,0.0,0.0,0.009490448218312682,0.6850884891117985,4.0,Power Unconverged,1,Earth,150.08902140824142,-0.0,31.802797228720486,52.254400000000004,97.83462140824142,8.15681872252854,1.8069627089441074,0.08076981772534185,2.188066049840936,1.381452223466291,15.002699093815147,0.0,0.0,0.0,37.415055563200575,0.27
