,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,180.0,0.8611591508536405,3.559682821703661,0.0,14.714285714285714,2.59942551566081,0.35,0.0,147.76183562713774,251.32293035994806,LowAcc,4206545.073477566,13.329736968202797,0.022903716556488003,0.4889912947254316,21.34986666986645,1.2757380789129633,2.393116677854432,0.7179350033563296,0.07293334786309758,0.1238227185382618,0.12847566659419007,0.07406594481731034,1.7851840772670329,2.0,0.0,4.0,0.26006353051473385,3.0,1,1,Titan,147.76183562713774,64.19591817215937,0.0,52.254400000000004,95.50743562713774,3.892821391684564,6.969636433092574,0.08900123850091654,0.6045552821656195,0.28613055917898267,14.769739215821325,4.685049770094051,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
1,181.0,0.8731196946154967,3.6074424683704107,0.0,14.904761904761903,2.6221970970206265,0.35,0.0,148.66880553917082,253.93562787990584,LowAcc,4188875.009838764,13.273743915376214,0.02289514819254965,0.489355674157543,21.373771859523718,1.2785073989555247,2.3998061814260825,0.7199418544278248,0.07318911397831065,0.1255383209728338,0.11957956435654775,0.0743253339553674,1.7904360403374322,2.0,0.0,4.0,0.26176692237989585,3.0,1,1,Titan,148.66880553917082,64.94160233872887,0.0,52.254400000000004,96.41440553917083,3.9207054777155386,7.00297555004724,0.09026739539859902,0.6129315843996574,0.2889536520267186,14.860367932563296,4.682018043850569,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
2,182.0,0.885080238377353,3.6552013530989282,0.0,15.095238095238097,2.644968678380444,0.35,0.0,149.75241265326412,255.78551116797811,LowAcc,4173047.4120524083,13.223589284522298,0.022781201425393388,0.48995693628999637,21.50707186776633,1.2827439499728972,2.407824430667344,0.7223473292002033,0.07351398042167233,0.1272539193345594,0.10988902912586972,0.07465025042844443,1.7967312083500222,2.0,0.0,4.0,0.26379416834857017,3.0,1,1,Titan,149.75241265326412,65.83540281865619,0.0,52.254400000000004,97.4980126532641,3.948639023585744,7.046398154958038,0.09170595361342421,0.6213078667483236,0.2923265420129821,14.968646810792492,4.6790019184565645,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
3,183.0,0.897040782139209,3.7029595053704845,0.0,15.285714285714285,2.66774025974026,0.35,0.0,150.10926546985561,257.31268542794817,LowAcc,4152308.0847942485,13.157870322186252,0.022657939941243353,0.48942881922686576,21.600764257300277,1.2808710522069169,2.4102747780806912,0.7230824334242073,0.07380879395504494,0.1289695137793673,0.10528907957872301,0.07495315372396344,1.7986549884910605,2.0,0.0,4.0,0.264410586552951,3.0,1,1,Titan,150.10926546985561,66.10854495082738,0.0,52.254400000000004,97.85486546985561,3.9840054635242614,7.049706679744439,0.0924686057819993,0.6296841299729281,0.2933549358608038,15.004305932420118,4.678211207283358,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
4,184.0,0.9090013259010652,3.7507169531643654,0.0,15.476190476190476,2.690511841100076,0.35,0.0,145.9899615856009,251.87620361615177,LowAcc,4123413.1399264466,13.06630776715101,0.021837059054341978,0.47634119398249325,21.813431597959607,1.21074433969684,2.3511377417959047,0.7053413225387714,0.07282775941994855,0.1306851044553253,0.14983979392348565,0.0751758190051427,1.7522262023585904,2.0,0.0,4.0,0.2491084124685517,3.0,1,1,Titan,145.9899615856009,59.516493516354075,0.0,52.254400000000004,93.73556158560088,7.28355042986909,6.618723278369317,0.08746290727216019,0.6380603747964013,0.2682150982786262,14.592707474552856,4.715764941668026,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
5,185.0,0.9209618696629212,3.798473723052339,0.0,15.666666666666666,2.7132834224598934,0.35,0.0,149.74212549093778,257.91367286983234,LowAcc,4104567.1038936228,13.00658828267556,0.022158176427603118,0.4866771855354037,21.963774281043047,1.2680023565123348,2.4066447923831373,0.7219934377149412,0.07445890341146885,0.1324006915031294,0.12654989390728427,0.07563603440765068,1.7958050683698688,2.0,0.0,4.0,0.2634969000875117,3.0,1,1,Titan,149.74212549093778,65.70390762153272,0.0,52.254400000000004,97.48772549093779,4.094932194744714,6.996059379308408,0.09294836456994338,0.6464366019056811,0.2918310661533979,14.967622468628825,4.679404229653772,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
6,186.0,0.9329224134247772,3.8462298402860924,0.0,15.857142857142856,2.73605500381971,0.35,0.0,148.97703492536513,257.7997886300232,LowAcc,4077136.1171096116,12.91966473087184,0.021889266391363876,0.48443637086160524,22.1312291695958,1.2568012787354086,2.4003799510830923,0.7201139853249277,0.07481939077479717,0.1341162750565575,0.14110362013469435,0.07601833732966506,1.790886509795629,2.0,0.0,4.0,0.26191250923334536,3.0,1,1,Titan,148.97703492536513,65.00556088870306,0.0,52.254400000000004,96.72263492536513,4.155391097238185,6.93751103563549,0.09262686259526387,0.6548128119539278,0.2891954036196375,14.891173179672988,4.681780081506232,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
7,187.0,0.9448829571866334,3.8939853288782214,0.0,16.047619047619047,2.758826585179526,0.35,0.0,148.99855679201778,258.4854421370931,LowAcc,4056078.6871202923,12.852937761807908,0.02169433018711924,0.4833532769267445,22.280165958464575,1.251839781420549,2.4001404223092817,0.7200421266927844,0.07522163671636402,0.135831855242889,0.14825454585035472,0.07643217255573762,1.7906984545444617,2.0,0.0,4.0,0.2618517416538929,3.0,1,1,Titan,148.99855679201778,64.97886042996866,0.0,52.254400000000004,96.74415679201779,4.207265828281061,6.9229112466769,0.09304837671071128,0.663189005562574,0.28909448822212946,14.893324849302005,4.681879002853403,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
8,188.0,0.9568435009484896,3.94174021167733,0.0,16.238095238095237,2.781598166539344,0.35,0.0,149.26743033318468,259.2533236192668,LowAcc,4037329.5989771057,12.793525486656483,0.021504910926741855,0.4826242035697707,22.442511164722674,1.2486719585693626,2.401823652187474,0.7205470956562422,0.0756385082378426,0.1375474321832949,0.15362315575592528,0.07685628001983151,1.7920199668307732,2.0,0.0,4.0,0.262278472792255,3.0,1,1,Titan,149.26743033318468,65.16649137379301,0.0,52.254400000000004,97.01303033318467,4.252990990080118,6.922500705358369,0.0937058349447387,0.6715651833232281,0.28980342101984596,14.920192704545181,4.681196555679846,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
9,189.0,0.9688040447103458,3.989494510437735,0.0,16.428571428571427,2.8043697478991603,0.35,0.0,150.10900681546127,263.412242574864,LowAcc,4023338.9435716756,12.749191774950171,0.02169930173250262,0.48269292211966364,22.2446292544361,1.2498997325790195,2.407855680328781,0.7223567040986343,0.07608773716432422,0.13926300599320018,0.15551343264567105,0.07730626065931032,1.7967557426171874,2.0,0.0,4.0,0.263802038693216,3.0,1,1,Titan,150.10900681546127,65.83888624272416,0.0,52.254400000000004,97.85460681546125,4.296952506511475,6.953710467160228,0.09491456944459423,0.6799413457994442,0.2923396641547653,15.00428700235956,4.678991452866698,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
