,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type
0,3.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.7734563400169,260.7369826659342,LowAcc,45.0,178873.56141750928,178873.56141750928,0.007135108455079403,0.23546,33.0001991535782,2.3646833086749637,0.709404992602489,0.05972719597381189,0.2563151091462278,0.0700000181987927,0.06677830870812938,1.762860895389913,2.0,0.0,0.25269526436405493,3.0,1,1,Titan,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,0.27,Conventional
1,4.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.56534682333802,221.42548546443794,LowAcc,45.0,156750.44065271175,156750.44065271175,0.006522077227817787,0.24538,37.62298289775102,2.3022303981811825,0.6906691194543547,0.06731334203396173,0.27649148440640364,0.06997408893831018,0.07517916246485634,1.7138287996537924,2.0,0.0,0.2357039155538348,3.0,1,1,Titan,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,0.27,Conventional
2,7.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,156.7734563400169,260.7369826659342,LowAcc,45.0,178873.56141750928,178873.56141750928,0.007135108455079403,0.23546,33.0001991535782,2.3646833086749637,0.709404992602489,0.05972720141555121,0.2563151091462278,0.0700000181987927,0.06677831369957932,1.762860895389913,2.0,0.0,0.25269526436405493,3.0,1,1,Titan,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,156.7734563400169,0.27,Conventional
3,8.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,150.56534682333802,221.42548546443794,LowAcc,45.0,156750.44065271175,156750.44065271175,0.006522077227817787,0.24538,37.62298289775102,2.3022303981811825,0.6906691194543547,0.0673133475864526,0.27649148440640364,0.06997408893831018,0.07517916745630626,1.7138287996537924,2.0,0.0,0.2357039155538348,3.0,1,1,Titan,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,150.56534682333802,0.27,Conventional
