,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
0,700.0,0.372344478,2.0684783133459788,0.0,11.49097888,2.728181374,0.35,0.0,196.67853327635626,478.170024786643,LowAcc,400000.0,18.384001173224256,0.05251178402048189,0.7914024593302439,15.07094977046604,2.756710230903327,2.771872459902967,0.741905386272049,0.07906094846928048,0.098320932,0.089266711,0.009054221000000003,0.15367737095115072,0.07891149706513817,2.771872459902967,3.0,0.0,1.0,0.3490279489425213,3.0,1,1,Titan,196.67853327635626,108.23845752140421,0.0,52.254400000000004,144.42413327635626,5.259241777976985,10.19268646734226,0.11464286835432955,0.48004469203831385,0.44661191321082927,19.662169322371717,0.015695149217300183,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,summer,0.022982365674331876,30.0,4.254355982
1,701.0,0.849562352,2.234942352684142,0.0,5.879459357,2.613705757,0.35,0.0,233.9492739072974,598.3759910549446,LowAcc,400000.0,17.36699616105691,0.025128405136692934,0.3042572747522908,12.108101294021603,0.21768749426867273,3.637216581689452,0.7307068789261207,0.09539548032552822,0.165809149,0.135073574,0.030735575,0.15214652550401384,0.09539603628169446,3.637216581689452,4.0,0.0,5.0,0.394297809555988,3.0,Fuselage greater than aeroshell diameter,1,Titan,233.9492739072974,136.07955927405368,0.0,52.254400000000004,181.6948739072974,7.579719026225132,13.068365281140643,0.20575155451037686,0.8095509292857382,0.5381092510437729,23.38757802543968,0.011657001158017585,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,spring,0.007298461408101214,100.0,3.639975766
2,702.0,1.408080052,4.1932243990691545,0.0,12.48730911,2.237255495,0.35,0.0,63.51047681332723,598.3759910549446,LowAcc,400000.0,13.155587007519639,0.025128405136692934,0.13196628623620416,5.251677753456175,-1.3397628982715495,1.8172176,0.54516528,0.09539548032552822,0.078339313,0.046845833,0.03149348,0.04158934804194272,0.09539603628169446,0.6665213999999999,1.0,0.0,6.0,0.0,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,63.51047681332723,0.0,0.0,52.254400000000004,11.25607681332723,4.019089516565309,0.4810902949688959,0.03150835607877831,0.38248591239531854,0.0,6.341902733318928,0.0,0.0,0.0,0.0,0.0,V-tail,no,no,0.0,spring,0.009634868530280335,100.0,2.216675591
3,703.0,0.785618581,3.238274453590397,0.0,13.34798042,2.801550587,0.35,0.0,135.66935130260148,219.46894621601504,LowAcc,400000.0,13.210486109548885,0.025506920012796967,0.5010693459397043,19.644447298549373,1.2856731438704332,2.2856218464238576,0.6856865539271573,0.11458386218013976,0.196775657,0.165332618,0.031443039,0.14361125221456025,0.11463480058495848,1.7007893417107633,2.0,0.0,2.0,0.23097497663095434,3.0,1,1,Titan,135.66935130260148,51.58042108838634,0.0,52.254400000000004,83.41495130260148,5.959517246234745,6.2157837323938665,0.07476931570320342,0.9607426185219833,0.23948807101773756,13.556990353054502,4.8126553128487926,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,winter,0.09594828699338769,10.0,3.172434557
4,704.0,0.483372258,2.7500039390900652,0.0,15.64533657,1.697573095,0.35,0.0,146.92137431807,270.8783388462014,LowAcc,400000.0,14.294769962889204,0.04202601816601279,0.7532070026685596,17.92239749417164,2.5815815564297036,2.385266808238385,0.7155800424715155,0.07481087829437501,0.099982919,0.083652979,0.01632994,0.15006340366174,0.07499188008264036,1.7790211049493792,2.0,0.0,6.0,0.25805032860942967,3.0,1,1,Titan,146.92137431807,62.49372571913757,0.0,52.254400000000004,94.66697431807,4.812152220194935,7.120474483119136,0.08010173054201523,0.4881592208711637,0.2828069575736694,14.68574452394018,4.689225898251001,0.0,0.014583564440330758,0.0,0.0,V-tail,no,no,0.0,winter,0.008867043791902833,100.0,4.940432267
5,705.0,1.299331908,3.9154732398686476,0.0,11.79908736,2.468216421,0.35,0.0,145.6695953737875,239.4593569328486,LowAcc,400000.0,13.19707753883144,0.017005615893295332,0.32595579287700777,19.167538236913828,0.5129608137955346,2.3601636658943326,0.7080490997682998,0.05813377164104248,0.09451338100000001,0.06594239,0.028570991,0.14047794528852336,0.06305178092727091,1.7593125009954673,2.0,0.0,6.0,0.25150415436885676,3.0,1,1,Titan,145.6695953737875,59.732525916812335,0.0,52.254400000000004,93.41519537378751,6.900118069465697,6.677141109383924,0.08923665343612316,0.4614546053697377,0.2720972198115498,14.560688645822854,4.707349589244969,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,winter,0.00960457729244647,100.0,4.860095069
6,706.0,1.288979203,3.2204854685361397,0.0,8.046310312,2.101079733,0.35,0.0,137.43712349801518,133.69478774883135,LowAcc,400000.0,13.816421497277478,0.007427351597482443,0.13013405575768874,17.52092304365915,-1.2907006603218503,2.399887164847305,0.7199661494541915,0.08219825334322467,0.176814952,0.16617258,0.030642372,0.20122675287790748,0.08525090012194277,0.8952498104154074,1.0,0.0,6.0,0.16510699139431984,3.0,Fuselage greater than aeroshell diameter,1,Titan,137.43712349801518,32.05119530207001,0.0,52.254400000000004,80.9539001052955,0.019601383957600454,7.01616512470014,0.0812782106646379,0.9609344734585663,0.15505644003331684,13.73751429370486,26.91757131226604,0.0,0.014583564440330758,0.0,4.228823392719673,V-tail,yes,yes,2.0,winter,0.009174036220673516,100.0,2.189200108
7,707.0,0.555431087,3.0183421209206696,0.0,16.40237533,2.424208556,0.35,0.0,63.06418036079366,133.69478774883135,LowAcc,400000.0,12.178652710901101,0.007427351597482443,0.3876319002910153,52.189787329094,0.593898909237885,1.8172176,0.54516528,0.08219825334322467,0.121022872,0.092820264,0.028202608,0.17433743694864448,0.08525090012194277,0.6665213999999999,1.0,0.0,6.0,0.0,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,63.06418036079366,0.0,0.0,52.254400000000004,10.809780360793651,2.3974300962465698,1.496271153553471,0.027733914270786888,0.5908852381386321,0.0,6.297459958584191,0.0,0.0,0.0,0.0,0.0,V-tail,no,no,0.0,fall,0.10407748234963617,10.0,2.799203081
8,708.0,0.695065265,3.2225987012565307,0.0,14.94124784,2.556683833,0.35,0.0,135.78844654305186,220.68087469934045,LowAcc,400000.0,13.643924967672225,0.026098316765140985,0.5314030216653266,20.3615821835342,1.5217187900817954,2.289943967599217,0.686983190279765,0.0451151441258022,0.05901312,0.047565713,0.011447407,0.14967074263445304,0.047791969022395964,1.7041826608944128,2.0,0.0,2.0,0.23221488044773647,3.0,1,1,Titan,135.78844654305186,52.055277268596285,0.0,52.254400000000004,83.53404654305184,6.184080638161699,6.302722442682975,0.07490420746737225,0.2881272018111063,0.24141506577410493,13.568873653992956,4.80406250012501,0.0,0.014583564440330758,0.0,0.0,V-tail,no,no,0.0,fall,0.09290021130755374,10.0,4.250824393
9,709.0,0.563353206,2.897450323415238,0.0,14.90222881,2.229059081,0.35,0.0,133.05051508650547,116.66817964881763,LowAcc,400000.0,11.504191189194445,0.020727507456767696,0.4308459394322237,20.786191505701236,0.8912783047518039,2.3305901184981765,0.6991770355494529,0.06781319560037397,0.084980836,0.054821126,0.03015971,0.24698733098864434,0.06796631086311686,0.8680470797183396,1.0,0.0,6.0,0.1505201773086927,3.0,Fuselage greater than aeroshell diameter,1,Titan,133.05051508650547,28.27100906190611,0.0,52.254400000000004,76.04003026994188,0.6846908479459931,6.00177549473439,0.07280017005430651,0.414912658138538,0.1369342188535331,13.299228151889253,27.144096101979425,0.0,0.014583564440330758,0.0,4.756084816563603,V-tail,yes,yes,2.0,fall,0.11017928089996508,10.0,2.505504521
