,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
16,17.0,2.446906497639187,3.1470852145417334,0.0,4.047619047619048,1.8024201680672276,0.35,0.0,87.33250240939614,792.0662506035837,LowAcc,75.0,18192.12508181002,18192.12508181002,0.1771735230886571,1.5,2.1291133077716897,1.5101472289060827,0.33605631423237586,0.6283713833313419,0.33927821328325636,1.9292084103222922,0.4264025157290989,4.0,CL > CLmax,1,Earth,87.33250240939614,9.95197336177167e-15,3.8462982008490476,52.254400000000004,35.07810240939613,1.785901023413139,0.30247973868513767,0.006014144053938225,6.843518512514912,0.6595290487688039,8.727555731764076,-0.11077480570839099,0.0,0.0002943979998598659,13.0172864170556,0.27
17,18.0,2.513039105683489,3.263510236990886,0.0,4.238095238095238,1.8251917494270435,0.35,0.0,87.45092572649455,779.9921155676885,LowAcc,75.0,18192.12508181002,18192.12508181002,0.1697424573363857,1.5,2.1087790463886273,1.495455139844058,0.33975220745251805,0.6539046150089671,0.3429438604389843,1.9099836880006502,0.4230011467672451,4.0,CL > CLmax,1,Earth,87.45092572649455,9.800452103638503e-15,3.787737358555532,52.254400000000004,35.19652572649454,1.8914153726640632,0.30093487988168793,0.006050400577260911,7.112316555222437,0.6514600642262525,8.739371082163684,-0.11214939360625768,0.0,0.0002943979998598659,12.819095008810017,0.27
18,19.0,2.579171713727792,3.379651780996751,0.0,4.428571428571429,1.84796333078686,0.35,0.0,87.59459648420209,768.8351339473002,LowAcc,75.0,18192.12508181002,18192.12508181002,0.16289683024053908,1.5,2.0898484780909827,1.4817915264472454,0.3436628910735343,0.6794997846260087,0.34681049180717033,1.8921047347520643,0.41981314911269246,4.0,CL > CLmax,1,Earth,87.59459648420209,9.659537637098716e-15,3.7332758925303557,52.254400000000004,35.34019648420208,2.0003275310811475,0.2994885663718058,0.006087650832908911,7.381740816257157,0.6439320030918221,8.75370538777263,-0.11343315788991554,0.0,0.0002943979998598659,12.634777396154304,0.27
19,20.0,2.645304321772094,3.4955381029446335,0.0,4.619047619047619,1.8707349121466768,0.35,0.0,87.77135594122272,758.8814550087319,LowAcc,75.0,18192.12508181002,18192.12508181002,0.15665489971547825,1.5,2.0729676819441627,1.4696192748840897,0.3477555976390939,0.705142989738099,0.3508437931122851,1.8761772410278603,0.4169525871983407,4.0,CL > CLmax,1,Earth,87.77135594122272,9.534003762142161e-15,3.684758809552045,52.254400000000004,35.51695594122272,2.111455004785815,0.2982042703334375,0.0061285469694645515,7.651571763091419,0.6372058067882903,8.771340972436589,-0.11458139070084324,0.0,0.0002943979998598659,12.47057775996663,0.27
20,21.0,2.7114369298163967,3.6111937738058444,0.0,4.809523809523809,1.8935064935064936,0.35,0.0,87.97351926303611,749.780785544938,LowAcc,75.0,18192.12508181002,18192.12508181002,0.15089821850533622,1.5,2.0575463777977596,1.4585094357599553,0.35204364313103903,0.7308514722112968,0.35505631271718097,1.8616399229311666,0.4143244604759344,4.0,CL > CLmax,1,Earth,87.97351926303611,9.419426672754847e-15,3.6404763706076455,52.254400000000004,35.719119263036106,2.2255259720347875,0.2970349231486256,0.006171589250229139,7.921978436267065,0.6310500826843852,8.791511117549447,-0.1156333416970117,0.0,0.0002943979998598659,12.320709715191063,0.27
21,22.0,2.777569537860699,3.7266402682984436,0.0,5.0,1.91627807486631,0.35,0.0,88.19222365355185,741.1843508653362,LowAcc,75.0,18192.12508181002,18192.12508181002,0.1455199525191177,1.5,2.0429668211749012,1.4480149849936867,0.3564607259857975,0.756581285363114,0.35938321485852676,1.8479078456855187,0.41182650541620136,4.0,CL > CLmax,1,Earth,88.19222365355185,9.311196156535632e-15,3.5986467932285495,52.254400000000004,35.93782365355184,2.3427167204660146,0.29592722734971477,0.0062149354840646265,8.192959028938832,0.6252205286182012,8.81333157865413,-0.11663061243323426,0.0,0.0002943979998598659,12.179143055245694,0.27
22,23.0,2.843702145905001,3.8418964433110316,0.0,5.19047619047619,1.939049656226127,0.35,0.0,88.43376624689489,733.4395472143057,LowAcc,75.0,18192.12508181002,18192.12508181002,0.14056395411611952,1.5,2.0297161668862658,1.4384847975788364,0.36102813225269736,0.7823976089055764,0.363843405728222,1.8354375151593265,0.40954487026655434,4.0,CL > CLmax,1,Earth,88.43376624689489,9.212910202697018e-15,3.560660649809965,52.254400000000004,36.179366246894894,2.462530296727374,0.2949296154333128,0.006260644568696917,8.464301464542688,0.6199139503095636,8.837430622209986,-0.11753938278218931,0.0,0.0002943979998598659,12.050583988075624,0.27
23,24.0,2.909834753949304,3.9569789293653677,0.0,5.3809523809523805,1.9618212375859432,0.35,0.0,88.72189418121881,727.376721704449,LowAcc,75.0,18192.12508181002,18192.12508181002,0.13616541135958665,1.5,2.0193848902350884,1.4310594772764171,0.3657476997981855,0.8082148966047701,0.36843761424959065,1.8257214209837034,0.4077583155497988,4.0,CL > CLmax,1,Earth,88.72189418121881,9.136331993191575e-15,3.5310642452841603,52.254400000000004,36.46749418121881,2.5852539399253236,0.29419928679105506,0.006315201839704153,8.73624936868055,0.6157709256496458,8.866177507931907,-0.11824957297483546,0.0,0.0002943979998598659,11.950418880091437,0.27
24,25.0,2.975967361993606,4.071902453184517,0.0,5.571428571428571,1.98459281894576,0.35,0.0,89.0070619267752,721.0711453323772,LowAcc,75.0,18192.12508181002,18192.12508181002,0.13191542992523736,1.5,2.0085773526976314,1.4232967900938038,0.3705761361127789,0.8341465185632668,0.3731245729098782,1.8155638794029592,0.4058821815654937,4.0,CL > CLmax,1,Earth,89.0070619267752,9.056274479012464e-15,3.5001231382737266,52.254400000000004,36.75266192677519,2.7109592961910396,0.2934146798571238,0.0063660575684442965,9.00873495336243,0.6114316246452964,8.894629061697422,-0.11899408761440014,0.0,0.0002943979998598659,11.84570280479424,0.27
25,26.0,3.042099970037908,4.186680105232756,0.0,5.761904761904762,2.007364400305577,0.35,0.0,89.29951314903242,714.8628948164537,LowAcc,75.0,18192.12508181002,18192.12508181002,0.12786855318221718,1.5,1.9980181403703097,1.4157174064565035,0.3755433323450683,0.8600755876893644,0.37793170098251405,1.8056461920556284,0.4040419440697543,4.0,CL > CLmax,1,Earth,89.29951314903242,8.978107396050374e-15,3.469912656429231,52.254400000000004,37.04511314903242,2.839342753939639,0.2926450671664475,0.006416030581346832,9.28177185495271,0.6071867635128853,8.923807297201753,-0.1197231062750522,0.0,0.0002943979998598659,11.743459433523585,0.27
26,27.0,3.1082325780822107,4.301323562968321,0.0,5.9523809523809526,2.030135981665393,0.35,0.0,89.6322379498564,710.1823668581955,LowAcc,75.0,18192.12508181002,18192.12508181002,0.12427637089507651,1.5,1.9899743813684032,1.4099469301584202,0.380590123061692,0.8860429471782605,0.3828005064161828,1.7980954752020926,0.4026352612030397,4.0,CL > CLmax,1,Earth,89.6322379498564,8.918595789156211e-15,3.446912254578688,52.254400000000004,37.377837949856406,2.9705706546401114,0.29211466469501624,0.006474366629946,9.555180284631613,0.6039496099923928,8.957003646813616,-0.12027955238953598,0.0,0.0002943979998598659,11.665617622264696,0.27
27,28.0,3.174365186126513,4.415843278201152,0.0,6.142857142857142,2.0529075630252103,0.35,0.0,89.9726037921588,705.6680792455791,LowAcc,75.0,18192.12508181002,18192.12508181002,0.1208639187616101,1.5,1.9821885838671518,1.4043642780208165,0.38573378682735526,0.9120993786641071,0.38774788285687695,1.790790527845004,0.40126967162074717,4.0,CL > CLmax,1,Earth,89.9726037921588,8.861021235119786e-15,3.424660496504693,52.254400000000004,37.71820379215879,3.104851446301963,0.291604924857091,0.006532387140273521,9.828994015823444,0.6008133532918416,8.990962352143592,-0.12081907853549445,0.0,0.0002943979998598659,11.590309496631514,0.27
28,29.0,3.2404977941708157,4.530248635165091,0.0,6.333333333333333,2.0756791443850267,0.35,0.0,90.31726827414087,701.0968178686646,LowAcc,75.0,18192.12508181002,18192.12508181002,0.11758057097413323,1.5,1.9744240934698856,1.398799642500271,0.3910008924517949,0.9381807350360238,0.39279872937338056,1.783509155383129,0.3999038485066042,4.0,CL > CLmax,1,Earth,90.31726827414087,8.803632488593266e-15,3.402480550428687,52.254400000000004,38.06286827414086,3.241863034897041,0.291092688813145,0.006589212171259076,10.103629290798231,0.5976828029863448,9.025349940869384,-0.12135805400963343,0.0,0.0002943979998598659,11.515244409186531,0.27
29,30.0,3.306630402215118,4.644548084549141,0.0,6.523809523809524,2.0984507257448435,0.35,0.0,90.66508397687825,696.5783126557632,LowAcc,75.0,18192.12508181002,18192.12508181002,0.11443770462128508,1.5,1.9666399908453092,1.3932237255671718,0.396338350027038,0.9643177789081618,0.3979012632979227,1.7762130210978802,0.3985305613093861,4.0,CL > CLmax,1,Earth,90.66508397687825,8.746127395520222e-15,3.3802556380433573,52.254400000000004,38.410683976878246,3.3817645049874634,0.29057347144661194,0.006644684374792308,10.378430101318711,0.5945414438989736,9.060051934326339,-0.12189933874599405,0.0,0.0002943979998598659,11.440027139228123,0.27
30,31.0,3.3727630102594204,4.758749257678545,0.0,6.7142857142857135,2.12122230710466,0.35,0.0,91.04637191569283,693.2354731331155,LowAcc,75.0,18192.12508181002,18192.12508181002,0.11161839626608012,1.5,1.9608950775359435,1.3891103215886214,0.4017599226584513,0.990491684866822,0.40306757974588103,1.7708305973356413,0.3975144341284082,4.0,CL > CLmax,1,Earth,91.04637191569283,8.703705372116421e-15,3.3638601206557026,52.254400000000004,38.79197191569283,3.5244642200283365,0.29025597795866026,0.006707688761384985,10.653835654163888,0.5922211479860985,9.098093468727866,-0.12229944451641561,0.0,0.0002943979998598659,11.384538683927435,0.27
31,32.0,3.4388956183037225,4.872859064216425,0.0,6.904761904761904,2.143993888464477,0.35,0.0,91.43422742159589,689.9933417556115,LowAcc,75.0,18192.12508181002,18192.12508181002,0.10892430658175986,1.5,1.9553449887875263,1.3851378767533138,0.4072718232281409,1.0167124963841023,0.4083034393008129,1.7656326197999466,0.396530656298088,4.0,CL > CLmax,1,Earth,91.43422742159589,8.662737077085716e-15,3.3480264489063636,52.254400000000004,39.17982742159589,3.670081836280929,0.28995587443598564,0.006770621246436051,10.929664735365945,0.5899780200800235,9.136790257521207,-0.12268649095539604,0.0,0.0002943979998598659,11.330951720714525,0.27
32,33.0,3.5050282263480246,4.986883776114029,0.0,7.095238095238095,2.166765469824293,0.35,0.0,91.83451959646243,687.1318688755346,LowAcc,75.0,18192.12508181002,18192.12508181002,0.10639427034278796,1.5,1.9503993658556356,1.3815992953973328,0.41284673152966644,1.0429636158140239,0.41358228094332294,1.761002356282343,0.39565226498711864,4.0,CL > CLmax,1,Earth,91.83451959646243,8.626243267607617e-15,3.3339221031012456,52.254400000000004,39.58011959646243,3.818606467140827,0.28971527174443734,0.006835352466948399,11.205854591301605,0.5879779301204526,9.176727862402084,-0.12303181174511876,0.0,0.0002943979998598659,11.283217431930082,0.27
33,34.0,3.571160834392327,5.1008291000302615,0.0,7.285714285714286,2.1895370511841104,0.35,0.0,92.23524288046572,684.128388355823,LowAcc,75.0,18192.12508181002,18192.12508181002,0.10393503607232031,1.5,1.945220516675468,1.3778950827881173,0.41847011742694723,1.0692705181512372,0.41888972852604406,1.7561553628744033,0.394730664543455,4.0,CL > CLmax,1,Earth,92.23524288046572,8.588041283358022e-15,3.3191575716915755,52.254400000000004,39.980842880465715,3.9699701940237397,0.28944904393135445,0.0068982913488278026,11.482627680963844,0.5858822380668274,9.21670848570329,-0.12339385574114174,0.0,0.0002943979998598659,11.233248832477534,0.27
34,35.0,3.6372934424366297,5.2147002400382325,0.0,7.476190476190476,2.2123086325439267,0.35,0.0,92.6462385782406,681.4306744671989,LowAcc,75.0,18192.12508181002,18192.12508181002,0.10161351785999634,1.5,1.9405192964819147,1.374533605317882,0.4242012172036964,1.0955793556371178,0.42428179237812624,1.751756841283436,0.39389246964506336,4.0,CL > CLmax,1,Earth,92.6462385782406,8.55337396727206e-15,3.305759139979339,52.254400000000004,40.3918385782406,4.124191543025363,0.2892299294961241,0.006962614613583512,11.759527558479368,0.5839786851676351,9.257713996442119,-0.12372290333122311,0.0,0.0002943979998598659,11.187903616368429,0.27
