,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,1381.0,3.0359379111721325,4.989457973729359,0.0,8.2,1.8206374331550803,0.35,0.0,221.56954368938307,866.8855448705648,LowAcc,45.0,119068.04349397456,119068.04349397456,0.030494358646368513,0.18855,6.18311085622566,3.5940492097421783,0.7224594402555904,0.08636716718594288,0.0675208544167073,0.2450438682374535,0.08649092065502709,3.5940492097421783,4.0,0.0,4.0,0.3849217995635025,3.0,Tail sizing failure,1,Titan,221.56954368938307,131.75411968097706,0.0,52.254400000000004,169.31514368938306,2.9695339736850874,11.382226385899958,0.18426195316634406,0.3296655870250708,0.518630189011033,22.15020288902128,0.011919466156901206,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
1,1382.0,2.685223016849149,4.915995031694229,0.0,9.0,1.91627807486631,0.35,0.0,280.5468566618642,711.5914146825562,LowAcc,45.0,119068.04349397456,119068.04349397456,0.027629816634281584,0.20347,7.364145867965893,4.484617735402343,0.7212452674428953,0.06564737444468004,0.0749904535441688,0.14864459019343193,0.06621969120965729,4.484617735402343,5.0,0.0,4.0,0.4313747943141281,3.0,Fuselage greater than aeroshell diameter,1,Titan,280.5468566618642,163.56477636891506,0.0,52.254400000000004,211.0996185122061,3.5430787926065355,14.65935575927885,0.32443491621856435,0.317311091569401,0.6178017075613703,28.0489548331597,0.009321478456283946,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
2,1383.0,2.6956432886578026,5.139776671106096,0.0,9.8,2.01191871657754,0.35,0.0,270.52272996288315,677.9268493911103,LowAcc,45.0,119068.04349397456,119068.04349397456,0.025983305884348294,0.20487,7.884677989470488,4.430833206018811,0.7130245287228115,0.08433822857221393,0.08245969342167479,0.2108571082450574,0.08471267712871974,4.430833206018811,5.0,0.0,4.0,0.420691472120305,3.0,Fuselage greater than aeroshell diameter,1,Titan,270.52272996288315,155.92834187192912,0.0,52.254400000000004,202.60746437815496,4.088849327115997,14.206751636908127,0.3198323443281968,0.40260336562087967,0.5944059068817018,27.042543470932884,0.009552889997700204,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
3,1384.0,1.6795908487533642,4.21943870636672,0.0,10.6,2.107559358288769,0.35,0.0,183.37310651361562,427.9005877422059,LowAcc,45.0,119068.04349397456,119068.04349397456,0.024386836851461827,0.28206,11.566075654583813,2.696659235530534,0.722745345489946,0.0728772177071872,0.0899286583306887,0.14947367309975257,0.0737701102326252,2.696659235530534,3.0,0.0,4.0,0.3302890508448331,3.0,1,1,Titan,183.37310651361562,98.9749401550594,0.0,52.254400000000004,131.11870651361562,4.471383390333501,8.35073320602527,0.11268312014671837,0.43907003539972744,0.4106444726007154,18.328190183438718,0.01647838617125037,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,0.0
4,1385.0,1.5495746686674818,4.202993126666911,0.0,11.4,2.2032,0.35,0.0,170.58781703609895,376.59613252217684,LowAcc,45.0,119068.04349397456,119068.04349397456,0.022737674172048514,0.28441,12.508315399717794,2.616023926487979,0.7022040667105308,0.0771196893969207,0.097397408091618,0.14983317100443252,0.07818614316073755,2.616023926487979,3.0,0.0,4.0,0.3089393640584927,3.0,1,1,Titan,170.58781703609895,87.5261785370719,0.0,52.254400000000004,118.33341703609894,5.029302397983544,7.744146051302837,0.10442737951007976,0.4755356547339352,0.3710542864779364,17.050631462097876,0.01755770248048729,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,0.0
5,1386.0,1.5929174099116559,4.408354840631843,0.0,12.2,2.2988406417112297,0.35,0.0,171.68541794037682,377.2054544266235,LowAcc,45.0,119068.04349397456,119068.04349397456,0.022139809549154066,0.28616,12.925133767057803,2.6180223939004077,0.7027131622511531,0.07982804077920197,0.10486598634048591,0.14763065809275985,0.08100131624972792,2.6180223939004077,3.0,0.0,4.0,0.30948629424777835,3.0,1,1,Titan,171.68541794037682,87.80992491664037,0.0,52.254400000000004,119.43101794037682,5.671573282515729,7.765157566224632,0.10789111315556604,0.5120004366731651,0.37204984640208383,17.16031000254953,0.017527211775444976,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,0.0
6,1387.0,1.609990548529173,4.574918264939741,0.0,13.0,2.394481283422459,0.35,0.0,169.5230742966802,363.9606971056524,LowAcc,45.0,119068.04349397456,119068.04349397456,0.020960793348718445,0.28761,13.72133178430408,2.600412441875137,0.6982271506250018,0.08287796692239566,0.1123344256570543,0.15020417757133936,0.08418077936205312,2.600412441875137,3.0,0.0,4.0,0.3046330998763937,3.0,1,1,Titan,169.5230742966802,85.30962888955975,0.0,52.254400000000004,117.26867429668017,6.321677736362676,7.640693156381162,0.10833180576324578,0.5484645402856992,0.3632502324901962,16.94424089257777,0.01780347881936515,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,0.0
7,1388.0,1.6598957844527058,4.786080006168654,0.0,13.8,2.49012192513369,0.35,0.0,179.93847357766748,369.3804753593635,LowAcc,45.0,119068.04349397456,119068.04349397456,0.020493833466911138,0.28977,14.139375167064564,2.6033260615345033,0.698969374774582,0.08468590151905947,0.1198027508588089,0.15109586882975015,0.08604744481650203,2.6033260615345033,3.0,0.0,4.0,0.3054413993796463,3.0,1,1,Titan,179.93847357766748,85.72331040602751,0.0,52.254400000000004,119.57008451451837,7.024415618709229,7.739536821580711,0.1164694307182446,0.5849280867410792,0.36471040483545103,17.984373619067295,0.017756562398536915,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
8,1389.0,1.4737506046680562,4.63861604664081,0.0,14.6,2.58576256684492,0.35,0.0,172.69115663819036,352.50404489985624,LowAcc,45.0,119068.04349397456,119068.04349397456,0.021880281492862655,0.30273,13.835745216474956,2.5456463929712942,0.7636939178913882,0.07211062968429047,0.1272709811832587,0.151452505356634,0.0742438383910673,1.904935927662505,2.0,0.0,4.0,0.2964805965625159,3.0,1,1,Titan,172.69115663819036,81.19852416164116,0.0,52.254400000000004,120.43675663819037,7.836670322025228,8.331547907866753,0.11128112461065771,0.6213911699650227,0.34864413751141815,17.260760184975595,4.71335406515422,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
9,1390.0,2.0985947545569577,5.684923853507375,0.0,15.4,2.68140320855615,0.35,0.0,181.8751303973135,345.6987942085863,LowAcc,45.0,119068.04349397456,119068.04349397456,-0.011974128362101672,0.2239,-18.698647052143475,2.5399727620890173,0.7619918286267051,0.08438797560856734,0.1347391317730396,0.9367779843672178,0.0860786862704666,1.9004815313758994,2.0,0.0,4.0,0.29520645079908886,3.0,Negative aerodynamic coefficient,1,Titan,181.8751303973135,80.56608011395377,0.0,52.254400000000004,121.54464291752261,8.586134022607217,8.368541716037326,0.11798353086960081,0.6578538638903318,0.3463813540910971,18.17783970332459,4.709245048308342,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
10,1391.0,1.596466172368881,5.08554343137249,0.0,16.200000000000003,2.77704385026738,0.35,0.0,185.74213872046806,358.0619362864423,LowAcc,45.0,119068.04349397456,119068.04349397456,0.020317755928412583,0.30058,14.793956628825603,2.5597088027797272,0.7679126408339182,0.07789206858798368,0.1422072147105958,0.15166923505734847,0.08013214324546047,1.915976396690387,2.0,0.0,4.0,0.29961528030192974,3.0,1,1,Titan,185.74213872046806,82.76607192144806,0.0,52.254400000000004,125.22744040293071,9.447038474314416,8.538790743207043,0.12380212106301583,0.6943162275086482,0.354234123979249,18.564230360650523,4.724372866319415,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
11,1392.0,1.5616905328750683,5.1525468516915165,0.0,17.0,2.872684491978609,0.35,0.0,182.08905435173165,342.25839799783506,LowAcc,45.0,119068.04349397456,119068.04349397456,0.019634005180348794,0.30123,15.342259372605946,2.527409646344064,0.7582228939032192,0.07831757543877624,0.1496752397541722,0.150041539805608,0.08086415771512015,1.8906181656963794,2.0,0.0,4.0,0.2923653508349658,3.0,1,1,Titan,182.08905435173165,79.1656598296306,0.0,52.254400000000004,121.84345662424948,10.286549141156568,8.282716367967684,0.12172325617500715,0.7307783084638819,0.34135531129587254,18.19923186021291,4.700858984906631,0.0,0.014583564440330758,0.0,Inverted_V,no,yes,2.0
12,1393.0,1.401801366191007,2.6474528949454483,0.0,5.0,1.4380748663101606,0.35,0.0,157.8467957882705,767.267640745822,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05902833965103338,0.29091,4.928310735484277,2.7146862845815662,0.8144058853744698,0.03418146636933919,0.0376351364361565,0.12437576432309147,0.034543419522291945,1.0188250005420045,1.0,0.0,4.0,0.21948829952048546,3.0,Tail sizing failure,1,Titan,157.8467957882705,50.02076618365114,0.0,52.254400000000004,105.5923957882705,1.229250236200389,9.398069348005373,0.07467330979998185,0.18375077527046496,0.2303835314999902,15.777118696400521,28.663800143002298,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
13,1394.0,4.694094981540766,5.217830094295563,0.0,5.8,1.53371550802139,0.35,0.0,239.85531424225297,642.5249488577753,LowAcc,45.0,119068.04349397456,119068.04349397456,0.04964196666908796,0.28462,5.733455362420861,3.7077516056127227,0.744183105476167,0.0274818210069509,0.039887920386264465,0.190731321187512,0.028120083216708204,3.7077516056127227,4.0,0.0,4.0,0.4091560103561178,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,239.85531424225297,147.89781208040614,0.0,52.254400000000004,187.60091424225297,2.4460975332442683,12.309704403246512,0.17914279069869765,0.19474982659717976,0.5695368302480369,23.97800661483126,0.011280598540527001,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
14,1395.0,2.0668129951815364,3.6933678084098447,0.0,6.6,1.6293561497326203,0.35,0.0,403.49992952055277,1228.657935798627,LowAcc,45.0,119068.04349397456,119068.04349397456,0.06618727685477441,0.18353,2.7728894240911965,7.310278433528643,0.7341311280042169,0.02929824214604492,0.0525800245670022,0.06576956992010678,0.03018314317467629,7.310278433528643,8.0,0.0,4.0,0.5708756436206942,3.0,Fuselage greater than aeroshell diameter,1,Titan,403.49992952055277,280.8556008576134,0.0,52.254400000000004,351.2455295205528,2.4591833804786027,25.54550774609251,0.8121350857594928,0.25688105334625416,0.9546852568734611,40.34162295249982,0.005329623448931093,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
