,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type,Winglet,Wing Folding
0,1.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,1348.5146808012148,718799.2815533752,LowAcc,45.0,1013505.3721048326,1013505.3721048326,0.48388759186790203,0.18549,0.3833328300152765,25.42676170172874,0.7297855908438001,0.055703108072653364,0.0189316975992143,0.069343306269216,0.05590056439646916,25.42676170172874,28.0,0.0,1.0657987646663656,3.0,Fuselage too big,1,Titan,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,1348.5146808012148,0.27,Inverted_V,yes,no
1,2.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1568.299843277411,280496.8691953944,LowAcc,45.0,709387.8755526597,709387.8755526597,0.2750914190010894,0.2201,0.8000976577140283,29.89708282164623,0.728160514958103,0.0701569348048873,0.037583575870284505,0.06959797740089052,0.07060990402457289,29.89708282164623,33.0,0.0,1.152598067478122,3.0,Fuselage too big,1,Titan,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,0.27,Inverted_V,yes,no
2,3.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,140.1670139588114,432.61346051211694,LowAcc,45.0,167674.43773843526,167674.43773843526,0.018837592529866918,0.23399,12.421438654064202,2.4089645077408934,0.722689352322268,0.14338646394253168,0.18416210914622783,0.3286139504677892,0.14345003759432465,0.8988131443118507,1.0,0.0,0.1669233478224071,3.0,Tail sizing exceeded iter. lim,1,Titan,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,0.27,Inverted_V,yes,no
3,4.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,148.01436917374963,LowAcc,45.0,119068.04349397456,119068.04349397456,0.011141317666986401,0.24438,21.934568899703763,1.8172176,0.54516528,0.09510617921132787,0.0748614844064036,-0.11123565861895492,0.09510617921132787,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,Inverted_V,yes,no
4,5.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,445.86331925010717,LowAcc,45.0,218616.93788063218,218616.93788063218,0.027190456815907742,0.18275,6.7211081166198845,1.8172176,0.54516528,0.05610037659790594,0.0189316975992143,-0.08860690743714995,0.05610037659790594,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Inverted_V,yes,no
5,6.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1568.299843277411,280496.8691953944,LowAcc,45.0,709387.8755526597,709387.8755526597,0.2750914190010894,0.2201,0.8000976577140283,29.89708282164623,0.728160514958103,0.07015697134957476,0.037583575870284505,0.06959816658443488,0.07060994034562416,29.89708282164623,33.0,0.0,1.152598067478122,3.0,Fuselage too big,1,Titan,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,1568.299843277411,0.27,Inverted_V,yes,no
6,7.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,140.1670139588114,432.61346051211694,LowAcc,45.0,167674.43773843526,167674.43773843526,0.018837592529866918,0.23399,12.421438654064202,2.4089645077408934,0.722689352322268,0.14338645195748898,0.18416210914622783,0.3286139504677892,0.14345002609780105,0.8988131443118507,1.0,0.0,0.1669233478224071,3.0,Tail sizing exceeded iter. lim,1,Titan,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,140.1670139588114,0.27,Inverted_V,yes,no
7,8.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,62.2897059769736,148.01436917374963,LowAcc,45.0,119068.04349397456,119068.04349397456,0.011141317666986401,0.24438,21.934568899703763,1.8172176,0.54516528,0.09510621389283808,0.0748614844064036,-0.11123548550272779,0.09510621389283808,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,62.2897059769736,0.27,Inverted_V,yes,no
8,9.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,477.7659712998787,LowAcc,45.0,223977.69807881952,223977.69807881952,0.027270456815907743,0.17412,6.384931546083605,1.8172176,0.54516528,0.05704556105270678,0.0189316975992143,-0.08476370277110964,0.05704556105270678,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Inverted_V,no,no
9,10.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1755.0731649462004,382479.28693701344,LowAcc,45.0,757203.3359278106,757203.3359278106,0.30850928979814135,0.2162,0.70078927004584,33.481694749545255,0.7273492570483566,0.07107269627112173,0.037583575870284505,0.06957046025840735,0.07146911311315896,33.481694749545255,37.0,0.0,1.2181710111242594,3.0,Fuselage too big,1,Titan,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,0.27,Inverted_V,no,no
10,11.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,3472.1347859191555,963808.9618563466,LowAcc,45.0,833289.5368890647,833289.5368890647,0.3889824294223462,0.23547,0.605348679501236,63.49814622245381,0.7290349211658766,0.083418547588836,0.0562241091462278,0.06947785665147993,0.0837924405252023,63.49814622245381,70.0,0.0,1.6856798385895828,3.0,Fuselage too big,1,Titan,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,0.27,Inverted_V,no,no
11,12.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,147.92928105901385,345.1356590419146,LowAcc,45.0,146634.43985816298,146634.43985816298,0.015955452184686303,0.24203,15.169109417801092,2.4602739220308303,0.738082176609249,0.1550328550926835,0.20478548440640365,0.32652937923758313,0.15446563683639625,0.9189547845791921,1.0,0.0,0.17683983375628284,3.0,Tail sizing exceeded iter. lim,1,Titan,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,0.27,Inverted_V,no,no
12,13.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,477.7659712998787,LowAcc,45.0,223977.69807881952,223977.69807881952,0.027270456815907743,0.17412,6.384931546083605,1.8172176,0.54516528,0.057017789551398246,0.0189316975992143,-0.3262462161709964,0.057017789551398246,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Inverted_V,no,no
13,14.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,1755.0731649462004,382479.28693701344,LowAcc,45.0,757203.3359278106,757203.3359278106,0.30850928979814135,0.2162,0.70078927004584,33.481694749545255,0.7273492570483566,0.07107271811662183,0.037583575870284505,0.06957046025840735,0.07146913484257125,33.481694749545255,37.0,0.0,1.2181710111242594,3.0,Fuselage too big,1,Titan,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,1755.0731649462004,0.27,Inverted_V,no,no
14,15.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,3472.1347859191555,963808.9618563466,LowAcc,45.0,833289.5368890647,833289.5368890647,0.3889824294223462,0.23547,0.605348679501236,63.49814622245381,0.7290349211658766,0.08341856874484688,0.0562241091462278,0.06947803659604622,0.0837924615548302,63.49814622245381,70.0,0.0,1.6856798385895828,3.0,Fuselage too big,1,Titan,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,3472.1347859191555,0.27,Inverted_V,no,no
15,16.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,147.92928105901385,345.1356590419146,LowAcc,45.0,146634.43985816298,146634.43985816298,0.015955452184686303,0.24203,15.169109417801092,2.4602739220308303,0.738082176609249,0.15503282726472387,0.20478548440640365,0.32652937923758313,0.15446561075157653,0.9189547845791921,1.0,0.0,0.17683983375628284,3.0,Tail sizing exceeded iter. lim,1,Titan,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,147.92928105901385,0.27,Inverted_V,no,no
16,17.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,5407.543294969266,LowAcc,45.0,218050.01340124346,218050.01340124346,0.36162674183561055,0.1837,0.5079823440809224,1.8172176,0.54516528,0.047021621740600636,0.0189316975992143,-0.3668929153601896,0.047021621740600636,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional,yes,no
17,18.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,467.11622673244653,181167.10808147315,LowAcc,45.0,389194.0910079422,389194.0910079422,1.0748685325947038,0.21762,0.20246196944166853,8.972541733299552,0.7214979415893632,0.05731737745250735,0.23448257587028457,0.06993888096154127,0.05785015123578455,8.972541733299552,10.0,0.0,0.6156769513651931,3.0,Fuselage too big,1,Titan,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,467.11622673244653,0.27,Conventional,yes,no
18,19.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,10319.228764634829,162321964.33016804,LowAcc,45.0,1433672.0029356938,1433672.0029356938,12.875131369194293,0.2365,0.018368744614587946,165.73694615488532,0.7279267875478761,0.066657297345136,0.2563331091462278,0.06952877266352346,0.06670098515750397,165.73694615488532,183.0,0.0,1.7918658780883991,3.0,Required airspeed too high,1,Titan,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,0.27,Conventional,yes,no
19,20.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,5722.385804454303,24946877.64075663,LowAcc,45.0,906148.4772240315,906148.4772240315,5.875035306602581,0.24615,0.04189762055104036,102.34088540373462,0.727930746111896,0.07499683692560531,0.2764884844064036,0.06963486145390256,0.0751149451873488,102.34088540373462,113.0,0.0,1.7993408984995434,3.0,Fuselage too big,1,Titan,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,0.27,Conventional,yes,no
20,21.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,5407.543294969266,LowAcc,45.0,218050.01340124346,218050.01340124346,0.36162674183561055,0.1837,0.5079823440809224,1.8172176,0.54516528,0.04705526808675327,0.0189316975992143,-0.044097347328498945,0.04705526808675327,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional,yes,no
21,22.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,467.1164115135666,181167.25718745394,LowAcc,45.0,389194.168055525,389194.168055525,1.074868779730167,0.21762,0.20246192289130485,8.972542527920686,0.7214980023166095,0.05731736464680108,0.23449157587028455,0.06993888096154127,0.057850138297885004,8.972542527920686,10.0,0.0,0.6156770605845228,3.0,Fuselage too big,1,Titan,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,467.1164115135666,0.27,Conventional,yes,no
22,23.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,10319.228764634829,162321964.33016804,LowAcc,45.0,1433672.0029356938,1433672.0029356938,12.875131369194293,0.2365,0.018368744614587946,165.73694615488532,0.7279267875478761,0.06665733229393765,0.2563331091462278,0.06952895386299146,0.06670102008680101,165.73694615488532,183.0,0.0,1.7918658780883991,3.0,Required airspeed too high,1,Titan,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,10319.228764634829,0.27,Conventional,yes,no
23,24.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,5722.385804454303,24946877.64075663,LowAcc,45.0,906148.4772240315,906148.4772240315,5.875035306602581,0.24615,0.04189762055104036,102.34088540373462,0.727930746111896,0.0749968249231288,0.2764884844064036,0.06963486145390256,0.07511493320507696,102.34088540373462,113.0,0.0,1.7993408984995434,3.0,Fuselage too big,1,Titan,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,5722.385804454303,0.27,Conventional,yes,no
24,25.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,5809.639064186899,LowAcc,45.0,223355.4469538639,223355.4469538639,0.3617067418356106,0.17509,0.4840661777865765,1.8172176,0.54516528,0.04745635183201703,0.0189316975992143,-0.042466396324588915,0.04745635183201703,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional,no,no
25,26.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,477.77032582537345,195227.48911349368,LowAcc,45.0,397226.9441808707,397226.9441808707,1.089518481274284,0.21368,0.19612333675155577,9.03526075851218,0.7262911109724649,0.0579216390299076,0.2317105758702845,0.06993388172190294,0.05841998895803055,9.03526075851218,10.0,0.0,0.6242380541099014,3.0,Fuselage too big,1,Titan,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,0.27,Conventional,no,no
26,27.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,10508.439067293477,171563829.03222835,LowAcc,45.0,1454220.3054133249,1454220.3054133249,13.039577071179883,0.23408,0.017951502469920163,167.70524709359734,0.7285752180105035,0.06718921787492088,0.2534381091462278,0.06952388960558566,0.06723070727376376,167.70524709359734,185.0,0.0,1.7916008574877165,3.0,Required airspeed too high,1,Titan,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,0.27,Conventional,no,no
27,28.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,5783.549397139179,25839869.886625748,LowAcc,45.0,914124.8200444778,914124.8200444778,5.927490221063361,0.24446,0.04124173822021846,103.25102613682306,0.7279607064392218,0.07548770292336432,0.2740524844064036,0.06963306585803855,0.07560141782428617,103.25102613682306,114.0,0.0,1.7992220498436076,3.0,Fuselage too big,1,Titan,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,0.27,Conventional,no,no
28,29.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,61.97222166596787,5809.639064186899,LowAcc,45.0,223355.4469538639,223355.4469538639,0.3617067418356106,0.17509,0.4840661777865765,1.8172176,0.54516528,0.047456125627859426,0.0189316975992143,-0.044445478751772065,0.04745612562785943,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing exceeded iter. lim,1,Titan,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,61.97222166596787,0.27,Conventional,no,no
29,30.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,477.77032582537345,195227.48911349368,LowAcc,45.0,397226.9441808707,397226.9441808707,1.089518481274284,0.21368,0.19612333675155577,9.03526075851218,0.7262911109724649,0.057921673131285524,0.2317105758702845,0.06993408226871387,0.05842002286569953,9.03526075851218,10.0,0.0,0.6242380541099014,3.0,Fuselage too big,1,Titan,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,477.77032582537345,0.27,Conventional,no,no
30,31.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,10508.439067293477,171563829.03222835,LowAcc,45.0,1454220.3054133249,1454220.3054133249,13.039577071179883,0.23408,0.017951502469920163,167.70524709359734,0.7285752180105035,0.06718920272354846,0.2534381091462278,0.06952388960558566,0.06723069213036878,167.70524709359734,185.0,0.0,1.7916008574877165,3.0,Required airspeed too high,1,Titan,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,10508.439067293477,0.27,Conventional,no,no
31,32.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,5783.549397139179,25839869.886625748,LowAcc,45.0,914124.8200444778,914124.8200444778,5.927490221063361,0.24446,0.04124173822021846,103.25102613682306,0.7279607064392218,0.07548768775549831,0.2740524844064036,0.06963306585803855,0.07560140268089119,103.25102613682306,114.0,0.0,1.7992220498436076,3.0,Fuselage too big,1,Titan,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,5783.549397139179,0.27,Conventional,no,no
