,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
0,1.0,0.7860862311557761,1.9825315018377088,0.0,5.0,1.4380748663101606,0.35,0.0,137.23754407147783,213.41153387605803,LowAcc,5.0,67888.96114493917,67888.96114493917,0.12897734561953778,1.360664503620679,10.5496395284364,2.341437454420061,0.7024312363260183,0.17437799570858153,0.11187874018200569,0.17507138993282553,1.7446104577036219,2.0,0.0,0.24650771840348049,3.0,Power Unconverged,1,Titan,137.23754407147783,58.435194937189685,0.0,52.254400000000004,84.98314407147784,1.2852134957991355,5.134210381218455,0.06529314590264505,1.3492412383525503,0.26166670700690825,13.718213201871464,4.719542752981471,0.0,0.0145682111555312,0.0,0.27
1,2.0,1.5721724623115525,3.761589047304872,0.0,9.0,1.91627807486631,0.35,0.0,129.4610649285517,108.22638683369443,LowAcc,5.0,67888.96114493917,67888.96114493917,0.021734576553852143,0.6417816525391403,29.52814152826887,2.295609376949334,0.6886828130848003,0.23013527793910699,0.30126390303009487,0.23045507405399485,0.8543153012072796,1.0,0.0,0.15130400158750343,3.0,1,1,Titan,129.4610649285517,26.663351747053852,0.0,52.254400000000004,77.20666492855169,1.700687570248088,4.872584987734418,0.07664927783173972,3.450960656622376,0.12697314394999568,12.93712797448925,27.36376135946643,0.0,0.0145682111555312,0.0,0.27
2,3.0,2.358258693467328,5.536909157199101,0.0,13.0,2.39448128342246,0.35,0.0,130.15414978494547,96.59174496034726,LowAcc,5.0,67888.96114493917,67888.96114493917,0.011262686664974365,0.4301450034670466,38.192042117690015,2.2479528389502375,0.6743858516850713,0.28286859630644107,0.5164928207941171,0.2824057200907495,0.8356076067607859,1.0,0.0,0.14045166400628348,3.0,1,1,Titan,130.15414978494547,24.00719606682917,0.0,52.254400000000004,77.89974978494547,2.2862434728501873,4.664936433335594,0.08603155952278337,5.8044497106973925,0.11381427391137897,13.006365852205676,27.916144204437746,0.0,0.0145682111555312,0.0,0.27
3,4.0,3.144344924623105,7.311214927670557,0.0,17.0,2.872684491978609,0.35,0.0,134.0507266715681,98.3177570374667,LowAcc,5.0,67888.96114493917,67888.96114493917,0.00866255535605897,0.3322670678432601,38.356703557554525,2.255323963356917,0.6765971890070751,0.3363588579235133,0.745269604819426,0.33464684644230547,0.8385011602776166,1.0,0.0,0.14218437569535933,3.0,1,1,Titan,134.0507266715681,24.41802855245406,0.0,52.254400000000004,81.79632667156811,2.9286296954403355,4.722015375707117,0.09814587036530971,8.29052318229259,0.11588268304809017,13.395505998752236,27.813027102352848,0.0,0.0145682111555312,0.0,0.27
