,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,13.0,0.5428543571913406,2.288212803098712,0.0,9.64516129032258,1.9934076246334316,0.35,0.0,208.4621282955025,508.3302813048401,LowAcc,5959934.1632721955,18.88589171316005,0.03532142330090081,0.5451729248597039,15.434625049376203,1.4818193232796295,2.8188922020228175,0.7538833354172593,0.06784757197840097,0.078163181918913,0.15070595389284933,0.06894992324603062,2.8188922020228175,3.0,0.0,4.0,0.3602478092919538,3.0,1,1,Titan,208.4621282955025,116.32981994464468,0.0,52.254400000000004,156.2077282955025,7.230335206073167,10.799411575033611,0.1279522678124185,0.38162596539462507,0.468685704470182,20.84002607649803,0.015287991135495374,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
1,14.0,0.5671612687073707,2.3853528485049584,0.0,10.032258064516128,2.0396853544937037,0.35,0.0,174.15420212525368,362.75295780626584,LowAcc,5170831.500884972,16.38537626715901,0.03556374607440843,0.5791352306030957,16.28442710707126,1.5635572240401279,2.5699123834951294,0.7709737150485388,0.05851318814580367,0.081650152984063,0.1512823906704361,0.059923584280875145,1.923987279490455,2.0,0.0,4.0,0.30186940599108714,3.0,1,1,Titan,174.15420212525368,83.90347300066028,0.0,52.254400000000004,121.89980212525369,5.8136087971729165,9.173617017219453,0.09761558918268151,0.39865084419781266,0.35827404136126667,17.406889280758577,4.733089990260346,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
2,15.0,0.591468180223401,2.4824819929968274,0.0,10.419354838709676,2.0859630843539763,0.35,0.0,163.93447253647955,326.03442647699495,LowAcc,5015680.667572893,15.893732944117719,0.03299497292694091,0.5555875555419253,16.838551641552627,1.4680692839223846,2.4952424899656327,0.7485727469896898,0.06047994176354202,0.08513706674769381,0.15047488956811458,0.06200153175784313,1.8653635686145822,2.0,0.0,4.0,0.28496178749158213,3.0,1,1,Titan,163.93447253647955,75.57996188686916,0.0,52.254400000000004,111.68007253647954,5.77637617488316,8.40503807358733,0.090214441845358,0.4156754432305629,0.3283851972748845,16.38572079616732,4.68411695818143,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
3,16.0,0.6157750917394311,2.5796014679235255,0.0,10.806451612903226,2.1322408142142484,0.35,0.0,153.46320073675895,289.70232397956187,LowAcc,4856651.912545448,15.389801228691182,0.03032778197598477,0.5328212576851482,17.568751256094686,1.3597111200756675,2.418646435595761,0.7255939306787282,0.06056535630771817,0.0886239295836019,0.1458760059294531,0.06224454071808337,1.805227619125941,2.0,0.0,4.0,0.2665058343558583,3.0,1,1,Titan,153.46320073675895,67.04174012593508,0.0,52.254400000000004,101.20880073675896,5.669439417760853,7.655361449356838,0.08274387749484889,0.4326997936124667,0.2968602970338581,15.339412317770318,4.675959893354374,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
4,17.0,0.6400820032554613,2.6767123258112444,0.0,11.193548387096774,2.1785185440745214,0.35,0.0,148.1194567568794,268.49374146269076,LowAcc,4732917.050385665,14.997709110913584,0.028738400053394328,0.5209452377752705,18.127148233979053,1.3154379345808354,2.379063960455252,0.7137191881365756,0.062354384439342055,0.092110746953716,0.14281077437969641,0.06409885890902811,1.7741512177986523,2.0,0.0,4.0,0.2564483490891634,3.0,1,1,Titan,148.1194567568794,62.62945083275117,0.0,52.254400000000004,95.8650567568794,5.657429764911492,7.2557259010190975,0.07950110088543333,0.44972392201098793,0.28017228868888844,14.805455961365212,4.693013420806795,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
5,18.0,0.6643889147714914,2.773815471703805,0.0,11.580645161290322,2.224796273934793,0.35,0.0,144.59525069793835,253.72287217843902,LowAcc,4626822.002754468,14.661514192316487,0.027647390604526447,0.5126718018698099,18.54322562310365,1.2758450733473428,2.3523289345594485,0.7056986803678346,0.061877502329022255,0.09559752356559559,0.12851682457725114,0.0637559127227762,1.7531614138188802,2.0,0.0,4.0,0.24942590761014483,3.0,1,1,Titan,144.59525069793835,59.6492767002769,0.0,52.254400000000004,92.34085069793835,5.726600830293731,6.969344677808736,0.07766268091054414,0.46674785141043806,0.2687284201315806,14.453312324084372,4.714593648581712,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
6,19.0,0.6886958262875216,2.870911688132167,0.0,11.967741935483872,2.271074003795066,0.35,0.0,143.11818437954264,246.76891679452459,LowAcc,4539327.212098507,14.38425993135887,0.02733535405037696,0.5085782141691237,18.60514457694066,1.2482164516835286,2.340322135095412,0.7020966405286236,0.06836577350275755,0.09908426349836451,0.15768110833669954,0.07009810629127342,1.7437348148637577,2.0,0.0,4.0,0.24620693501502447,3.0,1,1,Titan,143.11818437954264,58.31086942451868,0.0,52.254400000000004,90.86378437954262,5.861998803121568,6.8186175046414,0.07740629797506908,0.483771601726838,0.2635404182299107,14.305723866644236,4.727272898244572,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
7,20.0,0.7130027378035518,2.96800165517496,0.0,12.35483870967742,2.317351733655338,0.35,0.0,143.156202669572,248.31665622791724,LowAcc,4467303.5892363405,14.156030842764787,0.027410333061601302,0.5073426841444124,18.509176192942387,1.214857206082296,2.339900214611348,0.7019700643834044,0.07513844276564267,0.1025709703042244,0.16349916701469952,0.07667286759207344,1.7434035629588573,2.0,0.0,4.0,0.24609305411693486,3.0,1,1,Titan,143.156202669572,58.263837619968776,0.0,52.254400000000004,90.901802669572,5.982469564081874,6.761115376780346,0.07836230761231465,0.5007951903035502,0.26335754381109705,14.309527118129495,4.727754384444221,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
8,21.0,0.737309649319582,3.065085966700712,0.0,12.741935483870968,2.363629463515612,0.35,0.0,140.6809868536915,239.36898891151796,LowAcc,4371612.30829,13.852803471398332,0.02523864717703597,0.5034722898753425,19.94846579310478,1.2978085001644553,2.319088649065774,0.6957265947197321,0.07575494447755582,0.1160576470908995,0.17818786741940124,0.07738488785543521,1.7270642976439003,2.0,0.0,4.0,0.24040884151341133,3.0,1,1,Titan,140.6809868536915,55.94395622030466,0.0,52.254400000000004,88.4265868536915,6.187017894131272,6.56604693291285,0.07713934658881072,0.5666428940730764,0.25428773284905726,14.062199083189046,4.754713185202419,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
9,22.0,0.7616165608356121,3.16216514361393,0.0,13.129032258064516,2.409907193375884,0.35,0.0,145.58166505931996,248.1640483238596,LowAcc,4322352.552851839,13.696708725796128,0.025524738050374886,0.5159448635680746,20.213522369938556,1.3659621970570268,2.3785178485188387,0.7135553545556516,0.07768082439960652,0.1195442965890683,0.14235809040371228,0.07850721966883947,1.7737224625567083,2.0,0.0,4.0,0.25630682782017344,3.0,1,1,Titan,145.58166505931996,62.56857531040541,0.0,52.254400000000004,93.32726505931996,3.6029485664265932,6.948919082734254,0.08338193092527263,0.5836662028492177,0.27993996664643406,14.551882464431976,4.693367970460486,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
