,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type,Winglet,Wing Folding
15,16.0,0.6649132126521841,2.7297643836176744,0.0,11.20689655172414,2.180114327862806,0.35,0.0,957.7059536166961,23363.22270834648,LowAcc,45.0,478840.0217853866,478840.0217853866,0.05806963607469205,0.2311,3.979704637768828,18.137598371965215,0.7288542146425817,0.6239371062238009,0.04786860722443399,1.601449357267241,0.6186384635313407,18.137598371965215,20.0,0.0,0.8970568172233638,3.0,Tail sizing failure,1,Titan,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,957.7059536166961,0.27,V-tail,yes,no
16,17.0,0.691869153705651,2.835488796874386,0.0,11.620689655172413,2.2295836252996497,0.35,0.0,64.80871602454084,257.25579749080714,LowAcc,45.0,122101.58597087036,122101.58597087036,0.031366518848654254,0.23016,7.337760403395061,1.8172176,0.54516528,0.10098148629876688,0.0497968662738884,-1.9008186081284375,0.1005914314242094,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,64.80871602454084,0.27,V-tail,yes,no
17,18.0,0.7188250947591179,2.941205230741726,0.0,12.03448275862069,2.279052922736493,0.35,0.0,761.2487989536465,13672.920644689853,LowAcc,45.0,408178.3252336145,408178.3252336145,0.05060576373156492,0.23378,4.619631890945689,14.448230310777728,0.7259000692200769,0.5108486323549842,0.0517250822530609,1.2618722453006888,0.5056371828666661,14.448230310777728,16.0,0.0,0.7946841573241333,3.0,Tail sizing failure,1,Titan,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,761.2487989536465,0.27,V-tail,yes,no
18,19.0,0.7457810358125848,3.046914515783892,0.0,12.448275862068964,2.3285222201733355,0.35,0.0,65.11215248800735,255.01071864564483,LowAcc,45.0,119068.04349397456,119068.04349397456,0.031045873979338612,0.23303,7.5059893677041964,1.8172176,0.54516528,0.10160446235358331,0.0536532595869329,-1.463963044195009,0.10116145450390959,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,65.11215248800735,0.27,V-tail,yes,no
19,20.0,0.7727369768660518,3.1526173711150642,0.0,12.862068965517242,2.3779915176101785,0.35,0.0,693.0525431601457,10488.047420422388,LowAcc,45.0,373557.0071414077,373557.0071414077,0.04701387941595859,0.23635,5.027238826834026,12.76210483386466,0.7324453249601116,0.4600184557262796,0.055581402114225895,1.0651590710105692,0.45473953906626213,12.76210483386466,14.0,0.0,0.7561511362743416,3.0,Tail sizing failure,1,Titan,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,693.0525431601457,0.27,V-tail,yes,no
20,21.0,0.7996929179195187,3.2583144224933376,0.0,13.275862068965518,2.427460815047022,0.35,0.0,65.42388050452982,268.51697790500754,LowAcc,45.0,119068.04349397456,119068.04349397456,0.030762151193985014,0.2356,7.6587621754510895,1.8172176,0.54516528,0.10215161604060632,0.057509513181406104,-1.265436023219805,0.10165406640669178,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,65.42388050452982,0.27,V-tail,yes,no
21,22.0,0.8266488589729857,3.3640062169992335,0.0,13.689655172413794,2.476930112483865,0.35,0.0,646.9338286242196,8562.035949274072,LowAcc,45.0,347221.90875697485,347221.90875697485,0.04459145287471007,0.23867,5.352371017616272,11.848179071556444,0.7323073613204334,0.4334507702765245,0.0594375957191589,0.9591537017749714,0.42789031299657,11.848179071556444,13.0,0.0,0.7279367864153288,3.0,Tail sizing failure,1,Titan,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,646.9338286242196,0.27,V-tail,yes,no
22,23.0,0.8536048000264526,3.4696932350282292,0.0,14.10344827586207,2.526399409920708,0.35,0.0,65.74369532393834,281.9763477828796,LowAcc,45.0,119068.04349397456,119068.04349397456,0.030508267622871135,0.2379,7.79788623008058,1.8172176,0.54516528,0.10264386552503198,0.0613656523050323,-1.1593040554454883,0.10208993289013374,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,65.74369532393834,0.27,V-tail,yes,no
23,24.0,0.8805607410799196,3.575375900153939,0.0,14.517241379310343,2.5758687073575515,0.35,0.0,609.7662491614267,7165.896595962431,LowAcc,45.0,325168.03187385306,325168.03187385306,0.04257638909518238,0.24077,5.655012205514716,10.982671979224252,0.7352299827892288,0.40783407557378476,0.0632936852150835,0.8575625435346753,0.4020728447141163,10.982671979224252,12.0,0.0,0.704424679563132,3.0,Tail sizing failure,1,Titan,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,609.7662491614267,0.27,V-tail,yes,no
24,25.0,0.9075166821333864,3.68105458729048,0.0,14.93103448275862,2.6253380047943944,0.35,0.0,66.07843056684409,295.4734991056777,LowAcc,45.0,119068.04349397456,119068.04349397456,0.030288842476926883,0.23998,7.923049558028157,1.8172176,0.54516528,0.10309423017786111,0.0652216964667167,-1.0580283116144695,0.10248177599023924,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,66.07843056684409,0.27,V-tail,yes,no
25,26.0,0.9344726231868532,3.7867296294867354,0.0,15.344827586206897,2.674807302231238,0.35,0.0,582.1951666991914,6224.436206286233,LowAcc,45.0,307201.0270303899,307201.0270303899,0.04125612260849776,0.24267,5.882036038694918,10.823008081618156,0.72506166858954,0.40524615799982977,0.0671496878544178,0.841391323785067,0.3988540708617597,10.823008081618156,12.0,0.0,0.6849754811342048,3.0,Tail sizing failure,1,Titan,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,582.1951666991914,0.27,V-tail,yes,no
26,27.0,0.9614285642403202,3.8924013236128387,0.0,15.758620689655173,2.72427659966808,0.35,0.0,66.41473944454818,308.9322082425847,LowAcc,45.0,119068.04349397456,119068.04349397456,0.030089715044341638,0.24187,8.038294800850352,1.8172176,0.54516528,0.10350320061774966,0.0690776609797222,-1.0424998272826889,0.10283079201270134,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,66.41473944454818,0.27,V-tail,yes,no
27,28.0,0.9883845052937872,3.9980699351440783,0.0,16.17241379310345,2.7737458971049223,0.35,0.0,557.3812642664378,5418.870482562129,LowAcc,45.0,291210.0176756141,291210.0176756141,0.03978770846730968,0.24441,6.142851886049476,10.024795007947088,0.7322665595982318,0.3808879392857747,0.0710056172764747,0.7456693279579968,0.3744248066741484,10.024795007947088,11.0,0.0,0.6685079804971225,3.0,Tail sizing failure,1,Titan,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,557.3812642664378,0.27,V-tail,yes,no
28,29.0,1.015340446347254,4.1037357022050935,0.0,16.586206896551722,2.823215194541766,0.35,0.0,66.75871714180492,322.3527571353195,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02990761760695341,0.24359,8.144747709472059,1.8172176,0.54516528,0.1038862551331519,0.0729335580322203,-0.9477654959957776,0.1031518314028485,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,66.75871714180492,0.27,V-tail,yes,no
29,30.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,172.82767520213085,937.6475604674573,LowAcc,45.0,163966.6544227134,163966.6544227134,0.03509521597883508,0.22626,6.447032556700917,2.5060902978785986,0.7518270893635796,0.7534032296097859,0.7714986110718316,2.3856045597645212,0.7198595500074585,1.8738802374441088,2.0,0.0,0.28299116383277284,3.0,Tail sizing failure,1,Titan,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,172.82767520213085,0.27,V-tail,yes,no
30,31.0,0.2605740968501802,1.1414335216082017,0.0,5.0,1.4380748663101606,0.35,0.0,62.71218467019307,603.9086442337571,LowAcc,45.0,218488.03790737607,218488.03790737607,0.03781589208474581,0.18515,4.896089707075451,1.8172176,0.54516528,0.06454549040317287,0.0189316975992143,-2.5937888159460116,0.06476058592353895,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,62.71218467019307,0.27,Conventional,yes,no
31,32.0,0.2875300379036472,1.2476490436965784,0.0,5.413793103448276,1.4875441637470033,0.35,0.0,62.81881612664924,566.1820640432678,LowAcc,45.0,204856.19234407888,204856.19234407888,0.03878696669141239,0.19115,4.928201824101946,1.8172176,0.54516528,0.06913187071266563,0.0208625208770708,0.08840038809561009,0.06932877709074035,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,62.81881612664924,0.27,Conventional,yes,no
32,33.0,0.3144859789571141,1.353770347301505,0.0,5.827586206896552,1.5370134611838464,0.35,0.0,62.9355648579033,512.4406542059561,LowAcc,45.0,193212.0817479949,193212.0817479949,0.03794540186726356,0.19679,5.186135613700684,1.8172176,0.54516528,0.07342157693838099,0.0227928625538074,0.0870385263088503,0.07359275378922837,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,62.9355648579033,0.27,Conventional,yes,no
33,34.0,0.341441920010581,1.459817980173711,0.0,6.241379310344827,1.5864827586206895,0.35,0.0,63.049973164215885,467.5700861558576,LowAcc,45.0,183020.00173225516,183020.00173225516,0.03720912695608557,0.20233,5.437644377918113,1.8172176,0.54516528,0.07835068601978092,0.024722824723763998,0.08937683559309555,0.07847508782084377,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,63.049973164215885,0.27,Conventional,yes,no
34,35.0,0.368397861064048,1.565806910910102,0.0,6.655172413793103,1.635952056057533,0.35,0.0,63.173388651415394,434.5294777935144,LowAcc,45.0,174720.25024308273,174720.25024308273,0.036570126087807235,0.20613,5.636567932663633,1.8172176,0.54516528,0.08024785026930653,0.026652482494988403,0.07744388640352269,0.0803617977479454,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,63.173388651415394,0.27,Conventional,yes,no
35,36.0,0.3953538021175148,1.6717483047034873,0.0,7.068965517241379,1.6854213534943752,0.35,0.0,63.29449913689263,807.380169151278,LowAcc,45.0,207014.68709794717,207014.68709794717,0.03984519512434525,0.13717,3.4425731778181126,1.8172176,0.54516528,0.6732755463728853,0.0285818923623486,2.3557527224018755,0.6626939602543261,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,Tail span too big,Titan,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,63.29449913689263,0.27,Conventional,yes,no
36,37.0,0.4223097431709817,1.77765066065127,0.0,7.482758620689655,1.7348906509312183,0.35,0.0,63.41827865916268,381.8173366459351,LowAcc,45.0,163616.0706988352,163616.0706988352,0.03365196048129558,0.20579,6.115245502988811,1.8172176,0.54516528,0.06276361759530877,0.0305110976423334,-2.2722380272932994,0.06325879972970032,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,63.41827865916268,0.27,Conventional,yes,no
37,38.0,0.4492656842244487,1.8835205635613796,0.0,7.896551724137931,1.7843599483680617,0.35,0.0,63.544646314599845,374.10649631625944,LowAcc,45.0,157262.4931049654,157262.4931049654,0.034811772095533114,0.20977,6.025835152095481,1.8172176,0.54516528,0.0665062318192703,0.0324401321070661,0.08444186019392333,0.0669697276692352,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,63.544646314599845,0.27,Conventional,yes,no
38,39.0,0.4762216252779156,1.9893631946964894,0.0,8.310344827586206,1.833829245804905,0.35,0.0,63.67976538762403,354.15905813086795,LowAcc,45.0,151629.63980689878,151629.63980689878,0.034446622195745256,0.21329,6.1918988395426755,1.8172176,0.54516528,0.06940793488198298,0.0343690224777521,0.08116110909839849,0.06984798016891151,0.6665213999999999,1.0,0.0,0.0,3.0,Tail sizing failure,1,Titan,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,63.67976538762403,0.27,Conventional,yes,no
