,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
20,21.0,0.5824461030242454,2.26518714731398,0.0,8.80952380952381,1.8935064935064931,0.35,0.0,157.05146300583831,377.66071727423514,LowAcc,75.0,111902.97196510962,111902.97196510962,0.07484580589174318,0.7975456343785263,1.2794528597246202,1.0135852365812799,0.11954427654529005,0.10451562412953516,0.11999840815697997,1.2794528597246202,0.29020381468924367,4.0,1,1,Titan,157.05146300583831,87.02522820181558,0.0,52.254400000000004,104.79706300583831,1.954985346464222,0.0,0.0033351513280756293,1.2237220042152588,0.3669836528828002,15.698624466617822,-1.4904106266607573,0.0,0.014594809175303324,0.0,0.27
21,22.0,0.5966521055370317,2.317297768918204,0.0,9.0,1.91627807486631,0.35,0.0,156.38646271959436,374.2473400781363,LowAcc,75.0,111902.97196510962,111902.97196510962,0.07227823839048525,0.775259824521936,1.2748321425655538,1.010053950828715,0.12145864992067408,0.10777755984814026,0.12189814040068966,1.2748321425655538,0.28900491711047965,4.0,1,1,Titan,156.38646271959436,86.36916958572746,0.0,52.254400000000004,104.13206271959437,1.9844359707642716,0.0,0.003352017928491976,1.260480949379284,0.36469794649587767,15.632170297265024,-1.496838857141334,0.0,0.014594809175303324,0.0,0.27
22,23.0,0.6108581080498181,2.3694043339605813,0.0,9.19047619047619,1.9390496562261264,0.35,0.0,156.0146242567324,372.03781386113644,LowAcc,75.0,111902.97196510962,111902.97196510962,0.07009669182065556,0.75543006714525,1.2720376650462422,1.007918330250761,0.12337036858823922,0.11105626785179797,0.12379379300057614,1.2720376650462422,0.28827743865779526,4.0,1,1,Titan,156.0146242567324,85.97240410736188,0.0,52.254400000000004,103.76022425673239,2.014892486487494,0.0,0.003373357387789238,1.2974050786237705,0.36331355074126226,15.595012089541783,-1.5007712225869057,0.0,0.014594809175303324,0.0,0.27
23,24.0,0.6250641105626048,2.4215071043113108,0.0,9.38095238095238,1.9618212375859432,0.35,0.0,155.69115364317537,370.2834085314082,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06811697137038539,0.7367305390395058,1.2695417739500061,1.0060108980568647,0.12528386367713137,0.11434752455885819,0.12569031732429234,1.2695417739500061,0.2876261347912289,4.0,1,1,Titan,155.69115364317537,85.61803252344222,0.0,52.254400000000004,103.43675364317536,2.0458100488243263,0.0,0.0033950496731008054,1.334470536701791,0.3620757490489731,15.562687330743849,-1.5043124044342022,0.0,0.014594809175303324,0.0,0.27
24,25.0,0.6392701130753912,2.4736063197586984,0.0,9.571428571428571,1.98459281894576,0.35,0.0,155.41081563074914,368.7044817199369,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06626234591108102,0.7190616689077116,1.2673118151243654,1.0043066989988594,0.12719920014328648,0.11764896059312105,0.12758778778473745,1.2673118151243654,0.2870429760520584,4.0,1,1,Titan,155.41081563074914,85.30141853242728,0.0,52.254400000000004,103.15641563074912,2.0772211350691743,0.0,0.0034170393665220733,1.3716221914387237,0.3609687672722166,15.534672857139459,-1.5074997011395417,0.0,0.014594809175303324,0.0,0.27
25,26.0,0.6534761155881775,2.5257022002902993,0.0,9.761904761904765,2.0073644003055766,0.35,0.0,155.21496068027722,367.38447248067865,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06454058809560648,0.7025434028982428,1.2655971421979275,1.0029962963347279,0.12911606250199345,0.12096455175390126,0.1294860092135825,1.2655971421979275,0.2865937632443001,4.0,1,1,Titan,155.21496068027722,85.05796585864579,0.0,52.254400000000004,102.96056068027723,2.1103958764392514,0.0,0.0034400923724089657,1.4089119762707516,0.3601168930457745,15.515100862617345,-1.5099656882894081,0.0,0.014594809175303324,0.0,0.27
26,27.0,0.6676821181009641,2.577794948096804,0.0,9.952380952380953,2.030135981665393,0.35,0.0,155.18488265477492,366.61889384350917,LowAcc,75.0,111902.97196510962,111902.97196510962,0.06300250765916081,0.6874624265486251,1.2649090309083468,1.002470421776856,0.13103208234668345,0.1242941695874393,0.13138235203368168,1.2649090309083468,0.28641329262385695,4.0,1,1,Titan,155.18488265477492,84.96026644861567,0.0,52.254400000000004,102.93048265477493,2.1449061081470697,0.0,0.0034657095164759575,1.4463386423928197,0.35977486078717125,15.512095126144633,-1.5109590500042027,0.0,0.014594809175303324,0.0,0.27
27,28.0,0.6818881206137506,2.629884749337243,0.0,10.142857142857142,2.05290756302521,0.35,0.0,155.23150618541752,366.3832415065945,LowAcc,75.0,111902.97196510962,111902.97196510962,0.0616368452088926,0.6733425299969461,1.2646964150301496,1.0023079345707362,0.13294896542947376,0.1276301400163503,0.13327859039408074,1.2646964150301496,0.28635750695770357,4.0,1,1,Titan,155.23150618541752,84.93007882318727,0.0,52.254400000000004,102.9771061854175,2.1799465590777616,0.0,0.0034923669877948973,1.4838366326284755,0.3596691584675347,15.516754254844125,-1.5112664189507896,0.0,0.014594809175303324,0.0,0.27
28,29.0,0.6960941231265371,2.6819717756980372,0.0,10.333333333333332,2.0756791443850267,0.35,0.0,155.32772135059946,366.34784371227687,LowAcc,75.0,111902.97196510962,111902.97196510962,0.060365791761523895,0.6600096776931758,1.2647885974637343,1.0023783830537634,0.13487068508543767,0.13098233031157788,0.13517872203919837,1.2647885974637343,0.28638169490742515,4.0,1,1,Titan,155.32772135059946,84.94316706852308,0.0,52.254400000000004,103.07332135059947,2.2156146913748107,0.0,0.0035196143661375932,1.5214741822453963,0.35971498824554776,15.526369126465767,-1.5111331297965733,0.0,0.014594809175303324,0.0,0.27
29,30.0,0.7103001256393235,2.7340561857734773,0.0,10.523809523809524,2.0984507257448435,0.35,0.0,155.4743352383242,366.5125037938951,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05918358313340848,0.6474200078260202,1.2651900783664312,1.0026852063763807,0.13679168798575292,0.1343421790578002,0.13707728149937237,1.2651900783664312,0.28648701654112224,4.0,1,1,Titan,155.4743352383242,85.00017012591475,0.0,52.254400000000004,103.21993523832418,2.2520450957908076,0.0,0.0035474953065295404,1.5591958165208477,0.3599145697879121,15.541020394125491,-1.5105530682974584,0.0,0.014594809175303324,0.0,0.27
30,31.0,0.72450612815211,2.7861381262910507,0.0,10.714285714285714,2.1212223071046594,0.35,0.0,155.6386215252187,366.75313110619345,LowAcc,75.0,111902.97196510962,111902.97196510962,0.058061967619895356,0.6353961982455438,1.2656997551235174,1.0030747161015499,0.13871471218027304,0.1377146510669786,0.13897699118971965,1.2656997551235174,0.28662066575135525,4.0,1,1,Titan,155.6386215252187,85.07253504599005,0.0,52.254400000000004,103.38422152521869,2.288687754738469,0.0,0.0035754366164551443,1.597040646181263,0.36016788948880374,15.55743768280558,-1.509817739777239,0.0,0.014594809175303324,0.0,0.27
31,32.0,0.7387121306648965,2.8382177332016054,0.0,10.904761904761903,2.143993888464477,0.35,0.0,155.85043663187835,367.15252059462983,LowAcc,75.0,111902.97196510962,111902.97196510962,0.057012064243417475,0.624025148274041,1.2664985610912456,1.0036851867353924,0.14063920858930656,0.14109529601152443,0.14087729562449663,1.2664985610912456,0.28683000614322995,4.0,1,1,Titan,155.85043663187835,85.18595110667285,0.0,52.254400000000004,103.59603663187835,2.3264197534045903,0.0,0.003604005524769398,1.6349652181742762,0.36056480562668974,15.578604575177668,-1.5086676418777882,0.0,0.014594809175303324,0.0,0.27
32,33.0,0.7529181331776829,2.8902951326514352,0.0,11.095238095238097,2.166765469824294,0.35,0.0,156.12950203649467,367.71873339070896,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05603027875238526,0.6133473841512167,1.2677062976483797,1.0046081739579908,0.14256707195004784,0.14448425130785908,0.14278008383208887,1.2677062976483797,0.2871462237903307,4.0,1,1,Titan,156.12950203649467,85.35742794608895,0.0,52.254400000000004,103.87510203649468,2.36575252685587,0.0,0.0036335942695420874,1.6729708778245524,0.36116466719861257,15.606491858734898,-1.5069342436530508,0.0,0.014594809175303324,0.0,0.27
33,34.0,0.7671241356904693,2.9423704418509495,0.0,11.285714285714285,2.1895370511841104,0.35,0.0,156.51223914545668,368.8009793349981,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05517705041686686,0.6034648201480972,1.269559471924482,1.006024423361047,0.14449397671232586,0.14788745762980166,0.14468094023202988,1.269559471924482,0.2876307582770602,4.0,1,1,Titan,156.51223914545668,85.62054531707199,0.0,52.254400000000004,104.25783914545667,2.40539451126916,0.0,0.0036649159970868254,1.7111030968775587,0.3620845305337436,15.644739161885964,-1.5042871973541538,0.0,0.014594809175303324,0.0,0.27
34,35.0,0.7813301382032559,2.9944437698525572,0.0,11.476190476190476,2.2123086325439267,0.35,0.0,156.91950960700552,370.02299353558965,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05437955485474677,0.5940344955682801,1.2715624582636846,1.007555163477509,0.14642550958452044,0.1512955923616006,0.1465855412988733,1.2715624582636846,0.2881535467014353,4.0,1,1,Titan,156.91950960700552,85.90493330285514,0.0,52.254400000000004,104.66510960700553,2.445503750443332,0.0,0.0036965217485945123,1.7493084682407674,0.36307797544332227,15.685438108108395,-1.5014433290093354,0.0,0.014594809175303324,0.0,0.27
35,36.0,0.7955361407160423,3.0465152182486293,0.0,11.666666666666666,2.235080213903743,0.35,0.0,157.3606400558511,371.37834062032704,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05363314111409959,0.5850668597276545,1.2737714546686443,1.0092433424470864,0.14835428117627156,0.1547145048361728,0.14848655133488375,1.2737714546686443,0.28872900704674115,4.0,1,1,Titan,157.3606400558511,86.21857100767285,0.0,52.254400000000004,105.10624005585109,2.4863732081645553,0.0,0.003728602463270758,1.787606488727903,0.36417266149025695,15.729520717548832,-1.4983274393918848,0.0,0.014594809175303324,0.0,0.27
36,37.0,0.8097421432288289,3.098584881798989,0.0,11.857142857142858,2.2578517952635595,0.35,0.0,157.802056025156,372.72729534628803,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05291175454631337,0.5764149207172927,1.2759800263682342,1.0109311968445311,0.15029025652255915,0.15814083155301023,0.15039381077627573,1.2759800263682342,0.28930321242268175,4.0,1,1,Titan,157.802056025156,86.53214841197715,0.0,52.254400000000004,105.54765602515597,2.527510785170693,0.0,0.0037605349367387437,1.8259768581611937,0.365266160470039,15.773631859364777,-1.4952333940999218,0.0,0.014594809175303324,0.0,0.27
37,38.0,0.8239481457416152,3.1506528489960743,0.0,12.047619047619047,2.2806233766233763,0.35,0.0,157.52071928139767,373.4904927121848,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05214842824202886,0.5654667917265733,1.2739972597187033,1.0094159091999693,0.1522251762998565,0.1615783380844964,0.1522985404683247,1.2739972597187033,0.28878776637823,4.0,1,1,Titan,157.52071928139767,86.25063125796468,0.0,52.254400000000004,105.26631928139767,2.52110181817269,0.0,0.0037784597925453888,1.8644209797066424,0.36428450589082373,15.745517582898266,-1.498010132203275,0.0,0.014594809175303324,0.0,0.27
38,39.0,0.8381541482544017,3.2027192025748934,0.0,12.238095238095235,2.303394957983193,0.35,0.0,156.96908272187275,370.8156369455853,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05082787392033578,0.5539359114467066,1.2700293369974147,1.006383507845242,0.17307470353004986,0.1679498754810448,0.17281349638547044,1.2700293369974147,0.28775348043972615,4.0,1,1,Titan,156.96908272187275,85.68725769501778,0.0,52.254400000000004,104.71468272187275,2.528449149623847,0.0,0.0037908550580659545,1.9314990771602745,0.362317647785526,15.690391969354108,-1.5036184813021714,0.0,0.014594809175303324,0.0,0.27
39,40.0,0.8523601507671883,3.2547840199739695,0.0,12.428571428571429,2.326166539343009,0.35,0.0,157.6285964121372,372.9158996251271,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05030683203165527,0.5469922466963044,1.2735688413129083,1.0090884994580525,0.17354144161792723,0.1711979796111899,0.17326919955137687,1.2735688413129083,0.28867627251221906,4.0,1,1,Titan,157.6285964121372,86.18980356028554,0.0,52.254400000000004,105.37419641213718,2.5759977520465647,0.0,0.0038264119048152328,1.9682160893931822,0.36407229557178983,15.756297839770731,-1.4986123460107248,0.0,0.014594809175303324,0.0,0.27
40,41.0,0.8665661532799747,3.3068473737526682,0.0,12.61904761904762,2.348938120702826,0.35,0.0,158.29485095024836,375.04357608936414,LowAcc,75.0,111902.97196510962,111902.97196510962,0.049807149860736366,0.5402992512565462,1.277149518645548,1.0118249566818998,0.17401604924046996,0.17444997762538883,0.17373246518509614,1.277149518645548,0.28960680705593966,4.0,1,1,Titan,158.29485095024836,86.69819525244968,0.0,52.254400000000004,106.04045095024837,2.623813649196311,0.0,0.003862012415502119,2.0048666425397874,0.3658448010086744,15.822877330002493,-1.4936035465393696,0.0,0.014594809175303324,0.0,0.27
41,42.0,0.8807721557927612,3.358909331969678,0.0,12.80952380952381,2.371709702062644,0.35,0.0,159.0451332969049,377.3240815602405,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04934484347624415,0.5341043405400319,1.2812523971274934,1.0149604951338413,0.1744983153269265,0.17770480377251432,0.1742031371790743,1.2812523971274934,0.29066938720504615,4.0,1,1,Titan,159.0451332969049,87.28073010281621,0.0,52.254400000000004,106.79073329690492,2.6721349978487363,0.0,0.0038991775215839615,2.041579462905227,0.3678726773024513,15.89785380510852,-1.487931735773123,0.0,0.014594809175303324,0.0,0.27
42,43.0,0.8949781583055476,3.4109699585267705,0.0,13.0,2.39448128342246,0.35,0.0,159.7842281465024,379.75799068842036,LowAcc,75.0,111902.97196510962,111902.97196510962,0.048922662340135675,0.5280691202210631,1.2852838822821655,1.0180414727393274,0.1749885641464118,0.18096402668853442,0.17468142581540186,1.2852838822821655,0.29170970753579367,4.0,1,1,Titan,159.7842281465024,87.85312838652513,0.0,52.254400000000004,107.52982814650238,2.7207041934545213,0.0,0.003936058355142203,2.0783178345188165,0.36986204203234413,15.971712302168976,-1.4824274797278387,0.0,0.014594809175303324,0.0,0.27
43,44.0,0.909184160818334,3.463029313481523,0.0,13.19047619047619,2.4172528647822755,0.35,0.0,160.52854913878235,382.2529177611345,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04852319500861421,0.5222395024857439,1.2893467625321926,1.0211464433850956,0.1754826029615131,0.18422882505757981,0.17516326882221223,1.2893467625321926,0.2927543892238622,4.0,1,1,Titan,160.52854913878235,88.4299842083394,0.0,52.254400000000004,108.27414913878236,2.7694778510155027,0.0,0.0039729795545955056,2.115110613808871,0.3718636956340556,16.046093052997087,-1.476948071742473,0.0,0.014594809175303324,0.0,0.27
