,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,269.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.519724981,0.35,0.0,166.9851000009847,324.82029086562943,LowAcc,4787385.02756358,15.170307715300217,0.0156264641149411,0.25898198735539846,16.57329421745353,-0.10906060082549074,2.499935343236341,0.7499806029709023,0.055978457554171294,0.070497504,0.15011386491160794,0.06346535967951612,1.869047951440389,2.0,0.0,2.0,0.2860538288556765,3.0,1,1,Titan,166.9851000009847,75.61009387447507,0.0,52.254400000000004,114.73070000098467,8.680426209971998,8.27125266404225,0.10317036927307283,0.34419885886710055,0.33028672888365623,16.69057154220892,4.68611618882228,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,fall
1,273.0,1.418681194,3.3988407279839796,0.0,8.142857143,1.460846448,0.35,0.0,174.023467360619,352.05679455040234,LowAcc,4826616.699116409,15.29462538062593,0.01612989699852561,0.26552825902001087,16.461869474075506,-0.06270075810802656,2.5447386659723588,0.7634215997917075,0.06474725951359525,0.10459286970246778,0.15101207265393995,0.07160697780716559,1.9042232666069647,2.0,0.0,5.0,0.29627711355858094,3.0,1,1,Titan,174.023467360619,81.09733912699336,0.0,52.254400000000004,121.76906736061899,8.892199771841524,8.689864485442397,0.10958326044279747,0.5106669648506242,0.3482824041220219,17.39386432961657,4.712683452869371,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,fall
2,291.0,0.895120277,3.1514397664326306,0.0,11.0952381,1.460846448,0.35,0.0,143.41727352711644,250.50771016885255,LowAcc,4524344.88254396,14.33678379390055,0.021717825049533106,0.39471354068814846,18.174634881158788,0.7436706378099588,2.3407261880943633,0.7022178564283089,0.0710021624859218,0.12557290799999998,0.15029108644893716,0.07401377807348399,1.7440520389157739,2.0,0.0,1.0,0.24631594393179157,3.0,1,1,Titan,143.41727352711644,57.752205842939084,0.0,52.254400000000004,91.16287352711645,6.558826653727193,6.817731335624871,0.0802856675063314,0.6131004530064411,0.26371551177279473,14.335610363350435,4.726814134748966,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,winter
3,292.0,0.633339819,2.6508595002406112,0.0,11.0952381,2.872684492,0.35,0.0,147.15247675957997,267.3779316921531,LowAcc,4669821.303235262,14.797770753274207,0.030211935531434954,0.5372836476591382,17.783820804863844,1.3807496877036882,2.373912669288604,0.7121738007865811,0.1308539657910228,0.19974466500000002,0.15186729152948086,0.13001645387614263,1.7701069130632805,2.0,0.0,1.0,0.25511030395841255,3.0,1,1,Titan,147.15247675957997,61.653248162026394,0.0,52.254400000000004,94.89807675957996,5.326394481254802,7.166762930497279,0.07853958703937094,0.9752385808977192,0.27797853075751855,14.708834985004849,4.6964959376616955,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,winter
4,294.0,0.633339819,3.2812767214911944,0.0,17.0,1.813805959,0.35,0.0,135.16551350289154,218.28467441391774,LowAcc,4132088.6729771206,13.093798872465335,0.030361044537449425,0.6303230718514042,20.7609152272057,2.0521724343408017,2.28492637319961,0.685477911959883,0.04833122404034506,0.060669910446836325,0.1513724058358206,0.050289045329407964,1.7002433221667002,2.0,0.0,6.0,0.23077484129234302,3.0,1,1,Titan,135.16551350289154,51.798132680574064,0.0,52.254400000000004,82.91111350289152,6.019042492884017,6.14833160675848,0.07487799400271572,0.2962163588567653,0.23917754781088674,13.506680453300127,4.814070804264152,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,summer
5,297.0,0.37155936,2.284627834843524,0.0,14.04761905,1.813805959,0.35,0.0,155.36081189663804,302.7250368873401,LowAcc,4766654.4531626925,15.104616489095156,0.05584250604612026,0.9280241979806719,16.618598692798955,3.2287388734758538,2.4496647867654615,0.7348994360296385,0.09035941693585949,0.146839516,0.14561606899515214,0.08982987979391416,1.829580283431007,2.0,0.0,2.0,0.27412950934628666,3.0,1,1,Titan,155.36081189663804,70.04269573440726,0.0,52.254400000000004,103.10641189663804,3.9261282919540954,7.812501912367253,0.08145905909290131,0.7169330965788145,0.3097418112929014,15.529024408312873,4.673344018191603,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,summer
6,300.0,0.895120277,3.1514397664326306,0.0,11.0952381,1.460846448,0.35,0.0,146.99601915794696,262.5372127856068,LowAcc,4590809.160318752,14.547396380962912,0.021712547361279415,0.39293350639844604,18.097070779413713,0.7299110432891576,2.3674366480910454,0.7102309944273135,0.05584238100232244,0.070497504,0.15017030488330702,0.059617222243550885,1.7650225560839619,2.0,0.0,2.0,0.25341813738031116,3.0,1,1,Titan,146.99601915794696,60.69883942062919,0.0,52.254400000000004,94.74161915794696,6.880090904456046,7.050841339894056,0.08332348046422637,0.34419885886710055,0.27521310793760245,14.69320808584002,4.7013203954183815,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,spring
7,308.0,0.37155936,2.5132666233410257,0.0,17.0,2.519724981,0.35,0.0,150.16335611503428,283.4217218357786,LowAcc,4565421.859705645,14.466948879843983,0.055770773487114275,0.9777938390226613,17.532370054874324,3.571976968696389,2.4070948921717865,0.7221284676515359,0.07615843733603685,0.117211449,0.15824997378475733,0.07585741068319753,1.7961584439892493,2.0,0.0,6.0,0.2636103645620341,3.0,1,1,Titan,150.16335611503428,65.75408059508408,0.0,52.254400000000004,97.90895611503427,4.179583018568431,7.327524815316586,0.07994571880332083,0.572276246715903,0.29202014863875847,15.00969295054734,4.679249056919528,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,winter
8,310.0,1.156900736,3.069279625886107,0.0,8.142857143,1.460846448,0.35,0.0,200.31258728277962,470.8948716229337,LowAcc,5546266.590756442,17.57505827679051,0.01804164024215079,0.2838468152269418,15.732871923905721,0.30338612252664443,2.7598307724724043,0.7388378509525623,0.07701761957342039,0.10758338299999999,0.1502447587359933,0.08184190938791638,2.7598307724724043,3.0,0.0,5.0,0.3460960608769514,3.0,1,1,Titan,200.31258728277962,107.24491501581562,0.0,52.254400000000004,148.0581872827796,9.74939980897763,9.908079632334116,0.13377882504718341,0.5252679252539526,0.4409099687728652,20.02544376028466,0.015808781853256355,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,winter
9,316.0,1.156900736,3.582748822340919,0.0,11.0952381,1.460846448,0.35,0.0,153.48007952534098,264.31629829536337,LowAcc,4361734.07854569,13.821501250239844,0.018702987933300788,0.3516502363847538,18.801821272559252,0.4559437419185058,2.411565598499459,0.7234696795498377,0.10441239772716818,0.20542875986048714,0.14730957255862231,0.10663577893472388,1.7996684181270977,2.0,0.0,6.0,0.2647347327768581,3.0,1,1,Titan,153.48007952534098,65.82326064593539,0.0,52.254400000000004,101.22567952534098,6.802856387702459,7.176081508694248,0.09305663264504245,1.0029907544310122,0.29389624642615575,15.34113487588538,4.67781890918095,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,winter
