,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,1397.0,3.0359379111721325,4.989457973729359,0.0,8.2,1.8206374331550803,0.35,0.0,221.56954368938307,571.3568681206067,LowAcc,45.0,119068.04349397456,119068.04349397456,0.03128491354707601,0.27526,8.798490032130095,3.5940492097421783,0.7224594402555904,0.0614657845848377,0.0675208544167073,0.2450438682374535,0.062003358373382673,3.5940492097421783,4.0,0.0,4.0,0.3849217995635025,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,221.56954368938307,131.75411968097706,0.0,52.254400000000004,169.31514368938306,2.9695339736850874,11.382226385899958,0.18426195316634406,0.3296655870250708,0.518630189011033,22.15020288902128,0.011919466156901206,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
1,1398.0,2.685223016849149,4.915995031694229,0.0,9.0,1.91627807486631,0.35,0.0,211.48101559936777,531.4854877547491,LowAcc,45.0,119068.04349397456,119068.04349397456,0.029198936946246732,0.27983,9.58356807698678,3.5303483001868616,0.7102889206915043,0.06594271504478626,0.0749904535441688,0.14864469884961357,0.06657104079107082,3.5303483001868616,4.0,0.0,4.0,0.3706528976391218,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,211.48101559936777,122.70973779657315,0.0,52.254400000000004,159.22661559936776,3.4334908825618835,10.879829393472574,0.17918636274046623,0.3661353533286685,0.4895136123983468,21.14177819686968,0.0123604369826821,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
2,1399.0,2.6956432886578026,5.139776671106096,0.0,9.8,2.01191871657754,0.35,0.0,213.76245596688284,537.5473247820912,LowAcc,45.0,119068.04349397456,119068.04349397456,0.028033114234267294,0.27834,9.928971775093078,3.540033054731965,0.7121392631039968,0.0681412009835068,0.08245969342167479,0.21085721857502016,0.0688563583638262,3.540033054731965,4.0,0.0,4.0,0.37285746775473144,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,213.76245596688284,124.08479851664919,0.0,52.254400000000004,161.50805596688284,3.980032314106803,10.962281865600167,0.1876717025030102,0.40260336562087967,0.4939703981521719,21.369825427035824,0.012288812774454995,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
3,1400.0,1.6795908487533642,4.21943870636672,0.0,10.6,2.107559358288769,0.35,0.0,183.37310651361562,427.9005877422059,LowAcc,45.0,119068.04349397456,119068.04349397456,0.024386836851461827,0.28206,11.566075654583813,2.696659235530534,0.722745345489946,0.0728772302274814,0.0899286583306887,0.1494737830501177,0.0737701224476236,2.696659235530534,3.0,0.0,4.0,0.3302890508448331,3.0,1,1,Titan,183.37310651361562,98.9749401550594,0.0,52.254400000000004,131.11870651361562,4.471383390333501,8.35073320602527,0.11268312014671837,0.43907003539972744,0.4106444726007154,18.328190183438718,0.01647838617125037,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
4,1401.0,1.5495746686674818,4.202993126666911,0.0,11.4,2.2032,0.35,0.0,170.58781703609895,376.59613252217684,LowAcc,45.0,119068.04349397456,119068.04349397456,0.022737674172048514,0.28441,12.508315399717794,2.616023926487979,0.7022040667105308,0.07711966749180203,0.097397408091618,0.1498330574612517,0.07818612190142973,2.616023926487979,3.0,0.0,4.0,0.3089393640584927,3.0,1,1,Titan,170.58781703609895,87.5261785370719,0.0,52.254400000000004,118.33341703609894,5.029302397983544,7.744146051302837,0.10442737951007976,0.4755356547339352,0.3710542864779364,17.050631462097876,0.01755770248048729,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
5,1402.0,1.5929174099116559,4.408354840631843,0.0,12.2,2.2988406417112297,0.35,0.0,171.68541794037682,377.2054544266235,LowAcc,45.0,119068.04349397456,119068.04349397456,0.022139809549154066,0.28616,12.925133767057803,2.6180223939004077,0.7027131622511531,0.07982801902915787,0.10486598634048591,0.1476305429366894,0.08100129521818963,2.6180223939004077,3.0,0.0,4.0,0.30948629424777835,3.0,1,1,Titan,171.68541794037682,87.80992491664037,0.0,52.254400000000004,119.43101794037682,5.671573282515729,7.765157566224632,0.10789111315556604,0.5120004366731651,0.37204984640208383,17.16031000254953,0.017527211775444976,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
6,1403.0,1.5748034826752755,4.524648635505146,0.0,13.0,2.394481283422459,0.35,0.0,175.21214720018787,387.7673071096607,LowAcc,45.0,119068.04349397456,119068.04349397456,0.023847499157635933,0.30627,12.842856098893405,2.63421411169743,0.7068378886661126,0.06895279794187316,0.1123344256570543,0.19927009752852745,0.07075430087426157,2.63421411169743,3.0,0.0,4.0,0.3138824214285429,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,175.21214720018787,90.10885722613276,0.0,52.254400000000004,122.95774720018787,6.369421729067318,7.892868521649397,0.11345830705115631,0.5484645402856992,0.38008776091628976,17.512717676519596,0.01728787412533012,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
7,1404.0,1.4810022008778674,4.520821869097982,0.0,13.8,2.49012192513369,0.35,0.0,176.09186012151102,364.3216227060115,LowAcc,45.0,119068.04349397456,119068.04349397456,0.023764597067153864,0.30836,12.975603967895525,2.5778695352442322,0.7733608605732696,0.07218579087305035,0.1198027508588089,0.1523467706449898,0.07408047260999995,1.9302344795530957,2.0,0.0,4.0,0.3036156475201808,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,176.09186012151102,84.79046289561195,0.0,52.254400000000004,123.83746012151101,7.0460508376127455,8.586397983123325,0.1127617687816638,0.5849280867410792,0.3614153061104086,17.600563733585137,4.740295945504396,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
8,1405.0,1.3881289088644593,4.501853181682084,0.0,14.6,2.58576256684492,0.35,0.0,163.6038329234616,315.252831802938,LowAcc,45.0,119068.04349397456,119068.04349397456,0.020385356844684437,0.2983,14.633052650132191,2.4780163449454773,0.7434049034836432,0.07713272437465539,0.1272709811832587,0.1165827967438887,0.0792132498566872,1.8518392350788915,2.0,0.0,4.0,0.28091682106792315,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,163.6038329234616,73.65975010209677,0.0,52.254400000000004,111.34943292346158,7.805043748002692,7.794150341341318,0.10225485013712189,0.6213911699650227,0.3213769099226934,16.35272901541799,4.678153222137631,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
9,1406.0,1.3219969217702234,4.512067441346754,0.0,15.4,2.68140320855615,0.35,0.0,154.84244086235213,175.88190948313135,LowAcc,45.0,119068.04349397456,119068.04349397456,0.015796535799377422,0.29103,18.42365969958237,2.5715856565836455,0.7714756969750936,0.08011102208251533,0.1347391317730396,0.12449579006474785,0.08072173130457339,0.9626504873254291,1.0,0.0,4.0,0.19664108503626274,3.0,"Wingspan greater than aeroshell diameter, folding wings needed",1,Titan,154.84244086235213,42.044997026697224,0.0,52.254400000000004,102.58804086235212,8.290290936195005,8.349860019932468,0.10572753149499083,0.6578538638903318,0.19730106965055577,15.476991098297948,27.450435751753258,0.0,0.014583564440330758,0.0,Inverted_V,no,no,0.0
