,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,1.0,1.332109750344404,2.580803896409415,0.0,5.0,1.4380748663101606,0.35,0.0,260.30092091679,712.7856387020672,LowAcc,45.0,119068.04349397456,119068.04349397456,0.05733867187282725,0.3025,5.275671551495327,4.486525699349355,0.7215368916938742,0.032767617756129776,0.0376351364361565,0.11959072604853681,0.03316998769689857,4.486525699349355,5.0,0.0,4.0,0.4317489216482563,3.0,Fuselage greater than aeroshell diameter,1,Titan,260.30092091679,163.83567288638895,0.0,52.254400000000004,208.04652091679003,2.6470145246551806,14.478680072525124,0.24107444656167662,0.18375077527046496,0.6148227657437758,26.021608173342862,0.009313707861689498,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
1,2.0,2.7116864563036653,3.9658267040506523,0.0,5.8,1.53371550802139,0.35,0.0,256.0891547708828,698.5236264390878,LowAcc,45.0,119068.04349397456,119068.04349397456,0.026602726042614912,0.21378,8.036018551540387,4.463739852837283,0.7180541710521087,0.030185172693398567,0.045108312482097596,0.11734802113536694,0.030505259256275473,4.463739852837283,5.0,0.0,4.0,0.427259503379998,3.0,Fuselage greater than aeroshell diameter,1,Titan,256.0891547708828,160.60049306159178,0.0,52.254400000000004,203.83475477088285,2.2792420191099074,14.286054951113348,0.2510340426624965,0.1882965649648032,0.605035760549586,25.60060639198632,0.009408414464237,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
2,3.0,1.902218106709208,3.543252672937787,0.0,6.6,1.6293561497326203,0.35,0.0,254.404684766856,691.280633279896,LowAcc,45.0,119068.04349397456,119068.04349397456,0.03797355303583985,0.26897,7.083087530580643,4.452168012386569,0.7162854639918039,0.050064901055562584,0.0525800245670022,0.1687139401217024,0.05039699300083381,4.452168012386569,5.0,0.0,4.0,0.42496138398480054,3.0,Fuselage greater than aeroshell diameter,1,Titan,254.404684766856,158.95750012990104,0.0,52.254400000000004,202.150284766856,2.424443920336176,14.193161440860251,0.26214193847665096,0.256718088276803,0.6000491413887936,25.432228392440237,0.009458150735710047,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
3,4.0,3.0213376448238716,4.72841395942621,0.0,7.4,1.7249967914438509,0.35,0.0,347.25294028717985,922.3975462756382,LowAcc,45.0,119068.04349397456,119068.04349397456,0.032965346965616225,0.18215,5.525499251986868,5.487935659603345,0.7347968776924558,0.06560796614908544,0.0600507733566543,0.18321860790758746,0.06590488276478879,5.487935659603345,6.0,0.0,4.0,0.4930377177785953,3.0,Fuselage greater than aeroshell diameter,1,Titan,347.25294028717985,211.3838169992313,0.0,52.254400000000004,269.3630991934531,2.8361170545211127,18.893476949480377,0.48547824257668315,0.27028524753772,0.7543954179275048,34.717610245145444,0.007335472592591088,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
4,5.0,2.8440802827954657,4.829229578195969,0.0,8.2,1.8206374331550803,0.35,0.0,308.6474088211113,803.3877852865048,LowAcc,45.0,119068.04349397456,119068.04349397456,0.029940301298464155,0.19526,6.5216444568651095,4.631277124861447,0.743661537240349,0.07793366670882929,0.0675208544167073,0.21345111298708255,0.07817562077729637,4.631277124861447,5.0,0.0,4.0,0.4592449801368155,3.0,Fuselage greater than aeroshell diameter,1,Titan,308.6474088211113,184.38776829259896,0.0,52.254400000000004,235.83735711328944,3.274410026920252,15.93320297573349,0.3546252486797029,0.3296655870250708,0.6760719890853196,30.85823114221222,0.008798286594095485,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
5,6.0,2.7285054529733257,4.955456495294851,0.0,9.0,1.91627807486631,0.35,0.0,285.97946650313924,729.0171311326699,LowAcc,45.0,119068.04349397456,119068.04349397456,0.027891846752840302,0.20523,7.3580642335596105,4.51245810554603,0.7255005507268607,0.08556229092448596,0.0749904535441688,0.2246826136852675,0.08578638192742266,4.51245810554603,5.0,0.0,4.0,0.436802159904993,3.0,Fuselage greater than aeroshell diameter,1,Titan,285.97946650313924,167.51760751591814,0.0,52.254400000000004,216.12309533569766,3.7667053064649187,14.898270089632689,0.332597636316172,0.3661353533286685,0.6259108514248287,28.59207415182133,0.00921086635055875,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
6,7.0,3.2380336707414457,5.6331811592799115,0.0,9.8,2.01191871657754,0.35,0.0,326.8463792629792,864.1004523957123,LowAcc,45.0,119068.04349397456,119068.04349397456,0.028030910040983653,0.20878,7.448206272816162,5.3947967245951425,0.7229336328439019,0.09015726438719178,0.08245969342167479,0.14972541937704636,0.09040963810587038,5.3947967245951425,6.0,0.0,4.0,0.476783658452336,3.0,Fuselage greater than aeroshell diameter,1,Titan,326.8463792629792,198.1597656881687,0.0,52.254400000000004,254.88986270482678,4.364741532801822,18.043148588309815,0.5034972453256973,0.40260336562087967,0.7163056357736287,32.67764430910909,0.007572775276837751,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
7,8.0,1.6131548574656103,4.135147094014368,0.0,10.6,2.107559358288769,0.35,0.0,178.3426913066146,410.4614310218037,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02420022479234333,0.28562,11.802369707341184,2.665086778829582,0.7147024838385694,0.07207926662842161,0.0899286583306887,0.14955783148672755,0.07304211246460601,2.665086778829582,3.0,0.0,4.0,0.32209827222265,3.0,1,1,Titan,178.3426913066146,94.49221993292107,0.0,52.254400000000004,126.08829130661461,4.688187314154676,8.110237954519672,0.10822833517350935,0.43907003539972744,0.3933663343216957,17.825531116065147,0.016866719618777025,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
8,9.0,1.5231820723555793,4.167046391012897,0.0,11.4,2.2032,0.35,0.0,169.48055668604903,371.0931970004867,LowAcc,45.0,119068.04349397456,119068.04349397456,0.022722038366086078,0.28746,12.651153711149886,2.607786687533038,0.7001056879264078,0.07561918405766453,0.097397408091618,0.1499536414474644,0.07675654332515155,2.607786687533038,3.0,0.0,4.0,0.3066747436014081,3.0,1,1,Titan,169.48055668604903,86.35663896060983,0.0,52.254400000000004,117.22615668604902,5.268011121118633,7.685091402721585,0.10338290919833137,0.4755356547339352,0.3652372768837383,16.93999011800083,0.017685678341822827,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
9,10.0,1.607580861291327,4.428598707012658,0.0,12.2,2.2988406417112297,0.35,0.0,172.62982578909026,377.98426512496303,LowAcc,45.0,119068.04349397456,119068.04349397456,0.021974738606129106,0.28819,13.114604235593465,2.6217473350386853,0.7036620648506074,0.0921939063714562,0.1148659863404859,0.18409125560075065,0.09295569627919151,2.6217473350386853,3.0,0.0,4.0,0.31050314554574376,3.0,1,1,Titan,172.62982578909026,88.33879947097083,0.0,52.254400000000004,120.37542578909027,5.9127958671350465,7.795520663080375,0.10860243242567826,0.5608246984324327,0.37214774995878064,17.254680393940124,0.017470948706668897,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
