,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
23,24.0,0.5062502713647542,1.9856021126397527,0.0,7.787878787878788,1.771368011667477,0.35,0.0,146.52783185189497,278.27789305692454,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05842772482328287,0.8560993238684002,14.652278972999698,2.4017023205101093,0.7205106961530328,0.16120025839317684,0.058911120221482725,0.1611427526877464,1.7919247087175267,2.0,0.0,0.2622477361015376,3.0,1,1,Titan,146.52783185189497,65.15296643733912,0.0,52.254400000000004,94.27343185189497,1.7393947055438614,6.923456398678523,0.07158413019892117,0.7520419151856254,0.287027051637996,14.646437155803,4.6859292483326245,0.0,0.014594809175303324,0.0,0.27
24,25.0,0.515290454781982,2.0187815759654373,0.0,7.909090909090909,1.78585901798736,0.35,0.0,144.16114648374867,269.022463659379,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05498200243780005,0.8274950973884004,15.050290289527519,2.3836494645939568,0.715094839378187,0.16201960555827996,0.060460492958801564,0.16195267883192965,1.7777513202782589,2.0,0.0,0.2576335851227354,3.0,1,1,Titan,144.16114648374867,63.14060054593195,0.0,52.254400000000004,91.90674648374868,1.7327159786221835,6.793938089444853,0.07027455462322058,0.7702988613947276,0.2795065869679389,14.40994938402131,4.694867673567197,0.0,0.014594809175303324,0.0,0.27
25,26.0,0.5243306381992097,2.051958555334838,0.0,8.030303030303031,1.800350024307244,0.35,0.0,142.18803442236987,261.1321685680333,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05200244236503283,0.8020974112835979,15.424225763344904,2.3685053180024997,0.7105515954007499,0.16282680606964509,0.06201833199105244,0.16275028044242756,1.7658615742337076,2.0,0.0,0.25369815548829905,3.0,1,1,Titan,142.18803442236987,61.45247074549129,0.0,52.254400000000004,89.93363442236986,1.7311616194920731,6.686388176932393,0.06924466130854369,0.7886384114997712,0.2731486334147076,14.212788780172744,4.70519858488304,0.0,0.014594809175303324,0.0,0.27
26,27.0,0.5333708216164375,2.085133169316165,0.0,8.151515151515152,1.8148410306271268,0.35,0.0,140.63127539069845,254.80791564026225,LowAcc,75.0,111902.97196510962,111902.97196510962,0.0495183411524307,0.779869545888649,15.749104831440171,2.356465280577038,0.7069395841731114,0.16362180488923567,0.06358421293433876,0.16353558430329193,1.7564088799870483,2.0,0.0,0.2505252661849086,3.0,1,1,Titan,140.63127539069845,60.110358408318874,0.0,52.254400000000004,88.37687539069844,1.7340676257580925,6.601629774885391,0.06850892151887981,0.8070316956340857,0.268060529002143,14.057231636428703,4.715391989976968,0.0,0.014594809175303324,0.0,0.27
27,28.0,0.5424110050336652,2.118305529041883,0.0,8.272727272727273,1.82933203694701,0.35,0.0,139.08131410266728,248.5033968087747,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04712181188157695,0.7584196778894515,16.09487512482448,2.3444572337527636,0.7033371701258291,0.16440580505106944,0.06515835156766656,0.16430973779301064,1.7469813017230975,2.0,0.0,0.2473202674949475,3.0,1,1,Titan,139.08131410266728,58.77181208834469,0.0,52.254400000000004,86.82691410266727,1.73676463677478,6.517688615386825,0.06776931850970433,0.8255550108831318,0.2629554468123841,13.90235368959286,4.727420487187585,0.0,0.014594809175303324,0.0,0.27
28,29.0,0.5514511884508929,2.151475738783184,0.0,8.393939393939394,1.8438230432668936,0.35,0.0,137.68133469806105,242.78798937713927,LowAcc,75.0,111902.97196510962,111902.97196510962,0.044947880537223164,0.7384775378991872,16.429640932404453,2.3335639731939657,0.7000691919581896,0.16517645209953166,0.06674425635128273,0.1650704724658466,1.7384289477915593,2.0,0.0,0.24437645136586394,3.0,1,1,Titan,137.68133469806105,57.55753186052086,0.0,52.254400000000004,85.42693469806106,1.7406297046076133,6.442082001253828,0.06712991598784247,0.8441684326188464,0.25829707574776833,13.762462446594165,4.740038451554826,0.0,0.014594809175303324,0.0,0.27
29,30.0,0.5604913718681208,2.1846438964719583,0.0,8.515151515151516,1.858314049586777,0.35,0.0,136.29032447441767,237.10521031568547,LowAcc,75.0,111902.97196510962,111902.97196510962,0.042851874912514736,0.7192260245619011,16.784003641153486,2.3227241137141825,0.6968172341142548,0.16594091778581818,0.06833121716740966,0.16582491391380266,1.7299185193171047,2.0,0.0,0.2414114351690858,3.0,1,1,Titan,136.29032447441767,56.34920429251289,0.0,52.254400000000004,84.03592447441766,1.7441131105728809,6.367326333422558,0.06648878420113707,0.862792109782411,0.25363497852061806,13.623467390611063,4.7543026656187815,0.0,0.014594809175303324,0.0,0.27
30,31.0,0.5695315552853485,2.2178100941757863,0.0,8.636363636363637,1.87280505590666,0.35,0.0,134.90185809328625,231.43798482102167,LowAcc,75.0,111902.97196510962,111902.97196510962,0.040826194559358715,0.700598881561806,17.160523754992138,2.3119259677091746,0.6935777903127524,0.16669093298184337,0.06993358737167532,0.16656481122812014,1.7214408403025636,2.0,0.0,0.23842117113134506,3.0,1,1,Titan,134.90185809328625,55.14552655798502,0.0,52.254400000000004,82.64745809328623,1.7474258594361316,6.292930617183467,0.06582610429423257,0.8815469017212854,0.24896361608116538,13.480336485493474,4.770307141916134,0.0,0.014594809175303324,0.0,0.27
31,32.0,0.5785717387025763,2.2509744185308143,0.0,8.757575757575758,1.887296062226543,0.35,0.0,133.64074082398622,226.72800833656373,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03909525595007164,0.6832048772774236,17.475390828747642,2.3020415113475274,0.6906124534042583,0.1674332840788456,0.07153949354626855,0.16729698434512888,1.7136805036458433,2.0,0.0,0.2356506674617536,3.0,1,1,Titan,133.64074082398622,54.04369851871709,0.0,52.254400000000004,81.3863408239862,1.7510768664523053,6.225650246441088,0.06526350750927767,0.9003747732378524,0.24466294682986925,13.354397841973833,4.786621313649585,0.0,0.014594809175303324,0.0,0.27
32,33.0,0.5876119221198041,2.2841369511368104,0.0,8.878787878787879,1.9017870685464269,0.35,0.0,132.65169177635732,222.91951086987584,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03762138396077449,0.6677155557254721,17.74829858523169,2.2942302055795714,0.6882690616738714,0.16816684288019876,0.07315348333526085,0.1680205307778416,1.7075478080002708,2.0,0.0,0.2334379864516843,3.0,1,1,Titan,132.65169177635732,53.17296618873027,0.0,52.254400000000004,80.39729177635732,1.7551885214316196,6.1728133325766015,0.06489037497512253,0.9192622289910379,0.24124717903380358,13.255628632059718,4.8007005093838435,0.0,0.014594809175303324,0.0,0.27
33,34.0,0.5966521055370317,2.317297768918204,0.0,9.0,1.91627807486631,0.35,0.0,131.71745176166323,219.15283641133462,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03619853877927142,0.6529673141998186,18.03849923836514,2.286809867286516,0.6860429601859547,0.16889152425293677,0.0747759137191315,0.1687349059003157,1.7017220628956338,2.0,0.0,0.23131645116865815,3.0,1,1,Titan,131.71745176166323,52.34581530728518,0.0,52.254400000000004,79.46305176166322,1.7615619693165334,6.12288485527176,0.06454871652143193,0.9382320584734863,0.23798800504940487,13.162332785031305,4.8150932555388115,0.0,0.014594809175303324,0.0,0.27
34,35.0,0.6056922889542595,2.3504569444544834,0.0,9.12121212121212,1.9307690811861933,0.35,0.0,130.85192334396538,215.6298783866039,LowAcc,75.0,111902.97196510962,111902.97196510962,0.034871954750703156,0.6389948610055518,18.324033326312662,2.2799024617960097,0.6839707385388029,0.169606832106439,0.07640667517732108,0.1694398265765323,1.6962990239272184,2.0,0.0,0.22932392954196035,3.0,1,1,Titan,130.85192334396538,51.575841444325505,0.0,52.254400000000004,78.59752334396539,1.7686581315543282,6.0766341499464716,0.06424950888092266,0.9572831942058115,0.23494123501133504,13.075898647299116,4.829422223566599,0.0,0.014594809175303324,0.0,0.27
35,36.0,0.6147324723714873,2.38361454628294,0.0,9.242424242424242,1.9452600875060768,0.35,0.0,160.4195680622774,250.0617083189286,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04049943002349944,0.7718634699542378,19.058625504269337,2.7308981377124986,0.8192694413137496,0.17028074985845865,0.07804274740489597,0.17013676713084752,1.0251890044650478,1.0,0.0,0.22762436639274816,3.0,Power Unconverged,1,Titan,160.4195680622774,50.92434012310748,0.0,52.254400000000004,108.1651680622774,1.7817536949680965,9.238587083134524,0.10032238123273918,0.9763861452210225,0.23235333599740915,16.034407368180094,28.862423121260733,0.0,0.014594809175303324,0.0,0.27
36,37.0,0.623772655788715,2.416770639176428,0.0,9.363636363636363,1.95975109382596,0.35,0.0,159.28163459556566,245.30862259989306,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03888037259265668,0.755281193239356,19.425770456274016,2.7168494023024237,0.8150548206907271,0.17097974508454383,0.07968533130300548,0.170827425989889,1.0196741378707455,1.0,0.0,0.22556479037438742,3.0,Power Unconverged,1,Titan,159.28163459556566,50.141328391114875,0.0,52.254400000000004,107.02723459556566,1.7851684898959557,9.12657064422252,0.0994742339100298,0.9955526399056083,0.22923074706806706,15.920706180382451,28.71460845989084,0.0,0.014594809175303324,0.0,0.27
37,38.0,0.6328128392059428,2.4499252843985166,0.0,9.484848484848484,1.9742421001458432,0.35,0.0,158.16150913975935,240.6056035186035,LowAcc,75.0,111902.97196510962,111902.97196510962,0.037317906782885726,0.7392559315197575,19.809683748360342,2.7029476125218017,0.8108842837565404,0.17166689769655072,0.08133668136120141,0.17150629102071482,1.0142169551546991,1.0,0.0,0.22350807589700478,3.0,Power Unconverged,1,Titan,158.16150913975935,49.36650673093069,0.0,52.254400000000004,105.90710913975936,1.788327423364751,9.01653894221945,0.0986353897751272,1.0148046946872815,0.22612729746215543,15.808784284767624,28.572789567376994,0.0,0.014594809175303324,0.0,0.27
38,39.0,0.6418530226231706,2.4830785399381483,0.0,9.606060606060606,1.9887331064657263,0.35,0.0,137.32977720444993,213.53307594661337,LowAcc,75.0,111902.97196510962,111902.97196510962,0.032011437711697406,0.6328465609135316,19.769388885719465,2.325006330871707,0.6975018992615121,0.1724299581553758,0.0829943766692518,0.17218236223264627,1.7317102995443767,2.0,0.0,0.24203870640523545,3.0,Power Unconverged,1,Titan,137.32977720444993,56.60360481428723,0.0,52.254400000000004,85.07537720444992,2.230510981025312,6.389186809821523,0.0702544128544594,1.0341186713173969,0.2546187779148373,13.727334966972718,4.751152961081143,0.0,0.014594809175303324,0.0,0.27
39,40.0,0.6508932060403982,2.5162304607257013,0.0,9.727272727272728,2.00322411278561,0.35,0.0,136.25223470048735,210.04179618000362,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03085579101956165,0.6191604327533925,20.066263488784433,2.316542810006548,0.6949628430019644,0.17311050937280836,0.08465754115186631,0.17285032453885138,1.7250655465289604,2.0,0.0,0.23970424985701885,3.0,Power Unconverged,1,Titan,136.25223470048735,55.6601695600891,0.0,52.254400000000004,83.99783470048735,2.2348265818715713,6.331126756847513,0.06976569441677943,1.053486016550333,0.2509642781556082,13.619662798207129,4.763238205174004,0.0,0.014594809175303324,0.0,0.27
