,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb,Tail_type,Winglet,Wing Folding
10,11.0,0.4610157098118573,1.9296601839192988,0.0,8.076923076923077,1.8059234882764292,0.35,0.0,3429.5365259558816,530681.4913556838,LowAcc,45.0,1110460.6963265028,1110460.6963265028,0.15345759969342768,0.22212,1.4474356463527627,62.509322781710836,0.7281299515409414,-0.00041922438933688933,0.0113087223677856,2.522538717871919,4.6629367034256575e-15,62.509322781710836,69.0,0.0,1.6694213655302477,3.0,Tail sizing failure,1,Titan,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,3429.5365259558816,0.27,V-tail,yes,no
11,12.0,0.481059871108025,2.008358034866652,0.0,8.384615384615385,1.8427083504730568,0.35,0.0,3414.8875004601746,491351.5517307904,LowAcc,45.0,1080160.4357994345,1080160.4357994345,0.14793583041693478,0.22401,1.5142376216002684,62.4384751575858,0.7273452587247181,-0.0004292847191211061,0.0117876814725058,2.5242910917448924,4.884981308350689e-15,62.4384751575858,69.0,0.0,1.6658261946219608,3.0,Tail sizing failure,1,Titan,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,3414.8875004601746,0.27,V-tail,yes,no
12,13.0,0.5011040324041928,2.0870434675668275,0.0,8.692307692307693,1.8794932126696835,0.35,0.0,2845.2766460438625,313012.423128402,LowAcc,45.0,963281.5811275137,963281.5811275137,0.12751414866881403,0.22528,1.7667059095152509,52.56682354884802,0.7284297812633971,-0.0005175596650654029,0.0122665746988128,2.1711009294258132,5.10702591327572e-15,52.56682354884802,58.0,0.0,1.5313727109723279,3.0,Tail sizing failure,1,Titan,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,2845.2766460438625,0.27,V-tail,yes,no
13,14.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,2289.4688191113078,186601.27042473148,LowAcc,45.0,845092.7987353251,845092.7987353251,0.10819064125311242,0.22644,2.092972158934179,42.669576404528286,0.7296057643756299,-0.000645193519372673,0.0127454090948254,1.8136724807584248,5.218048215738236e-15,42.669576404528286,47.0,0.0,1.382351571814194,3.0,Tail sizing failure,1,Titan,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,2289.4688191113078,0.27,V-tail,yes,no
14,15.0,0.5411923549965282,2.2443823024571974,0.0,9.307692307692308,1.9530629370629369,0.35,0.0,321416.23123299214,2244359461.1634974,LowAcc,45.0,9483762.400238758,9483762.400238758,0.8888766469194348,0.24326,0.2736712690597308,757.4428843262535,0.7282063316813924,-1.2326155446441152e-05,0.02,41.92107895694809,5.329070518200751e-15,757.4428843262535,836.0,0.0,1.5390294395227515,3.0,Required airspeed too high,1,Titan,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,321416.23123299214,0.27,V-tail,yes,no
15,16.0,0.561236516292696,2.3230378740676714,0.0,9.615384615384617,1.989847799259564,0.35,0.0,108486.35634242115,332427664.4576419,LowAcc,45.0,5426994.263840781,5426994.263840781,0.6774417990312137,0.24177,0.3568867470914062,564.6477268397905,0.7284390255650699,-3.571196779196069e-05,0.02,30.440161590375524,7.105427357601002e-15,564.6477268397905,623.0,0.0,1.5833149125385735,3.0,Required airspeed too high,1,Titan,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,108486.35634242115,0.27,V-tail,yes,no
16,17.0,0.5812806775888637,2.401685424366099,0.0,9.923076923076923,2.0266326614561905,0.35,0.0,50403.94713132767,79490105.98862518,LowAcc,45.0,3642936.380301558,3642936.380301558,0.5170311139870842,0.24068,0.4655039000341715,419.5724575501831,0.7283376672533557,-7.484587666962889e-05,0.02,21.981918724316934,7.993605777301127e-15,419.5724575501831,463.0,0.0,1.6206413001238162,3.0,Required airspeed too high,1,Titan,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,50403.94713132767,0.27,V-tail,yes,no
17,18.0,0.6013248388850314,2.4803257163852988,0.0,10.23076923076923,2.063417523652818,0.35,0.0,27125.592240853934,23425878.59028335,LowAcc,45.0,2632412.0605302667,2632412.0605302667,0.39029972150013476,0.23977,0.614322754519099,305.3388190986765,0.7282198967600299,-0.0001343352867118386,0.02,15.62751295957533,7.993605777301127e-15,305.3388190986765,337.0,0.0,1.653733233270362,3.0,Required airspeed too high,1,Titan,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,27125.592240853934,0.27,V-tail,yes,no
18,19.0,0.621369000181199,2.5589594192956375,0.0,10.538461538461538,2.1002023858494443,0.35,0.0,17964.51284372054,9912727.21011841,LowAcc,45.0,2108409.106801406,2108409.106801406,0.31101392982089926,0.23953,0.7701584303247637,236.45423754407832,0.7281473139751017,-0.00019861659071636358,0.02,11.865658611074831,8.43769498715119e-15,236.45423754407832,261.0,0.0,1.6766678708245448,3.0,Required airspeed too high,1,Titan,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,17964.51284372054,0.27,V-tail,yes,no
19,20.0,0.6414131614773667,2.637587122415379,0.0,10.846153846153848,2.136987248046071,0.35,0.0,12400.46124486633,4475306.778203176,LowAcc,45.0,1724578.0700784237,1724578.0700784237,0.24851116864533876,0.23939,0.9632967455947383,182.22734004096185,0.728643106485303,-0.0002819806010626042,0.02,8.954805190267212,8.881784197001252e-15,182.22734004096185,201.0,0.0,1.6970396032084185,3.0,Required airspeed too high,1,Titan,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,12400.46124486633,0.27,V-tail,yes,no
20,21.0,0.6614573227735345,2.716209346782932,0.0,11.153846153846152,2.1737721102426986,0.35,0.0,9334.624927980432,2387668.1529743527,LowAcc,45.0,1472766.8320884043,1472766.8320884043,0.20638703286384236,0.23959,1.160877195991583,146.8453986158741,0.7285280106118931,-0.0003682435464986554,0.02,7.071877785318567,9.547918011776346e-15,146.8453986158741,162.0,0.0,1.7118812078085672,3.0,Required airspeed too high,1,Titan,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,9334.624927980432,0.27,V-tail,yes,no
21,22.0,0.6815014840697021,2.794826554772305,0.0,11.461538461538462,2.2105569724393246,0.35,0.0,7227.53882791654,1346282.9973274097,LowAcc,45.0,1275855.794058715,1275855.794058715,0.173684655132943,0.2399,1.3812388884693005,119.601673548382,0.7282377614923549,-0.0004668739753427286,0.02,5.654309109828185,9.547918011776346e-15,119.601673548382,132.0,0.0,1.7243623050810375,3.0,Tail sizing failure,1,Titan,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,7227.53882791654,0.27,V-tail,yes,no
22,23.0,0.7015456453658698,2.8734391581273915,0.0,11.76923076923077,2.247341834635952,0.35,0.0,5743.000162339904,801096.7053043786,LowAcc,45.0,1119960.982020966,1119960.982020966,0.14838228412591736,0.2403,1.6194655677094254,98.70400469786253,0.727831224595944,-0.0005800523752867206,0.02,4.592209957403263,1.021405182655144e-14,98.70400469786253,109.0,0.0,1.7347640538415923,3.0,Tail sizing failure,1,Titan,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,5743.000162339904,0.27,V-tail,yes,no
23,24.0,0.7215898066620375,2.9520475247104714,0.0,12.076923076923077,2.28412669683258,0.35,0.0,4608.521801391654,487250.25018164964,LowAcc,45.0,988366.1399559795,988366.1399559795,0.12761594596318662,0.2407,1.8861279300428078,81.50925170592213,0.7279206583225007,-0.0007104597741980645,0.02,3.7433710897449535,1.0547118733938987e-14,81.50925170592213,90.0,0.0,1.7442807246817986,3.0,Tail sizing failure,1,Titan,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,4608.521801391654,0.27,V-tail,yes,no
24,25.0,0.7416339679582052,3.030651984198869,0.0,12.384615384615383,2.3209115590292053,0.35,0.0,3887.6809963508986,328899.280059076,LowAcc,45.0,894081.169744938,894081.169744938,0.11318116631388918,0.24141,2.1329520437215628,69.82843689988303,0.728841145015873,-0.0008380043708366995,0.018009997325998,2.8656651185122306,1.0547118733938987e-14,69.82843689988303,77.0,0.0,1.7511576552586976,3.0,Tail sizing failure,1,Titan,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,3887.6809963508986,0.27,V-tail,yes,no
25,26.0,0.7616781292543731,3.1092528329162636,0.0,12.692307692307692,2.3576964212258327,0.35,0.0,3509.88483586064,256626.8121169472,LowAcc,45.0,837300.7041573932,837300.7041573932,0.10466236912885492,0.24196,2.3118146666650676,63.52843641464751,0.7293656160418137,-0.0009405462484083116,0.02,2.8365649454423223,1.0769163338864018e-14,63.52843641464751,70.0,0.0,1.6871997683359707,3.0,Tail sizing failure,1,Titan,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,3509.88483586064,0.27,V-tail,yes,no
26,27.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,3207.975929939327,206006.71091748323,LowAcc,45.0,789006.5475868799,789006.5475868799,0.09780526616348446,0.24265,2.4809502547071767,58.84490879406637,0.7276516014775029,-0.001040392655890448,0.02,2.5877148845141456,1.099120794378905e-14,58.84490879406637,65.0,0.0,1.618024439691006,3.0,Tail sizing failure,1,Titan,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,3207.975929939327,0.27,V-tail,yes,no
27,28.0,0.8017664518467085,3.2664447406631876,0.0,13.307692307692308,2.431266145619086,0.35,0.0,2891.6961711231165,160856.00561127212,LowAcc,45.0,738607.9161731602,738607.9161731602,0.09073179390213262,0.24334,2.681970558881239,53.42443638077032,0.7277988168601303,-0.0011670835150691828,0.0194452639308437,2.263506664150145,1.099120794378905e-14,53.42443638077032,59.0,0.0,1.5418962778726788,3.0,Tail sizing failure,1,Titan,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,2891.6961711231165,0.27,V-tail,yes,no
28,29.0,0.8218106131428762,3.3450362597355077,0.0,13.615384615384617,2.4680510078157134,0.35,0.0,629653.9531263893,3105992253.9830017,LowAcc,45.0,10431727.82878727,10431727.82878727,0.6087015398669016,0.25938,0.42612016400798974,791.9339400435169,0.7282603993067318,-1.2029567854797438e-05,0.02,29.49660732403635,1.0658141036401503e-14,791.9339400435169,874.0,0.0,1.5868091738682348,3.0,Required airspeed too high,1,Titan,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,629653.9531263893,0.27,V-tail,yes,no
29,30.0,0.8418547744390438,3.4236250937528747,0.0,13.923076923076923,2.5048358700123403,0.35,0.0,277786.4773438403,772013235.6448318,LowAcc,45.0,6848514.393203105,6848514.393203105,0.5219312410435575,0.25917,0.4965596607741117,671.5262063054984,0.7283676108185198,-2.7250764116085555e-05,0.010402027937927,12.515991501827996,1.1546319456101628e-14,671.5262063054984,741.0,0.0,1.6087379122635868,3.0,Required airspeed too high,1,Titan,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,277786.4773438403,0.27,V-tail,yes,no
30,31.0,0.8618989357352116,3.5022114234713753,0.0,14.230769230769232,2.5416207322089672,0.35,0.0,105175.8277123418,143744332.36915833,LowAcc,45.0,4178342.9374541417,4178342.9374541417,0.41790568020849395,0.25747,0.6160959570387933,520.1351230276073,0.7283030774353707,-6.962555562645878e-05,0.010880389033543,10.121588722002036,1.2434497875801753e-14,520.1351230276073,574.0,0.0,1.6373060787922065,3.0,Required airspeed too high,1,Titan,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,105175.8277123418,0.27,V-tail,yes,no
31,32.0,0.8819430970313793,3.5807954137736435,0.0,14.538461538461538,2.578405594405594,0.35,0.0,81350.326025048,88428190.86127713,LowAcc,45.0,3633323.899500936,3633323.899500936,0.38209326722587866,0.25738,0.6736051694097163,476.5992667334427,0.7282446179172863,-9.112652534839801e-05,0.011358737400728599,9.511158987453229,1.3322676295501878e-14,476.5992667334427,526.0,0.0,1.6475794174680238,3.0,Required airspeed too high,1,Titan,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,81350.326025048,0.27,V-tail,yes,no
32,33.0,0.9019872583275472,3.6593772153743975,0.0,14.846153846153848,2.615190456602221,0.35,0.0,56587.22267740154,44801023.70577119,LowAcc,45.0,2998755.629971424,2998755.629971424,0.33663115285366807,0.25697,0.7633577517161746,415.0830928000431,0.7284071742250496,-0.00013103782326176518,0.011837073850690499,8.503933703939497,1.4210854715202004e-14,415.0830928000431,458.0,0.0,1.6610861624666657,3.0,Required airspeed too high,1,Titan,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,56587.22267740154,0.27,V-tail,yes,no
33,34.0,0.9220314196237146,3.7379569663106262,0.0,15.153846153846157,2.6519753187988484,0.35,0.0,30462.44471616802,13922813.757144323,LowAcc,45.0,2181338.1541269547,2181338.1541269547,0.2658303688655765,0.25573,0.9620044582991797,311.76753263507356,0.728411763050615,-0.00023590907544732408,0.010125847871915313,5.438465134471137,1.4432899320127035e-14,311.76753263507356,344.0,0.0,1.6851310284375125,3.0,Required airspeed too high,1,Titan,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,30462.44471616802,0.27,V-tail,yes,no
34,35.0,0.9420755809198824,3.816534793247528,0.0,15.461538461538462,2.6887601809954744,0.35,0.0,26987.30023861484,10762108.282473762,LowAcc,45.0,2033512.4119846988,2033512.4119846988,0.24821846303202347,0.25514,1.0278848595041197,291.75174657674705,0.7282286215550777,-0.00026999512228014893,0.0227937139130846,11.260864919197775,1.4654943925052066e-14,291.75174657674705,322.0,0.0,1.6911044658207919,3.0,Required airspeed too high,1,Titan,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,26987.30023861484,0.27,V-tail,yes,no
35,36.0,0.96211974221605,3.8951108126262226,0.0,15.76923076923077,2.7255450431921013,0.35,0.0,23305.967368480975,7850808.724716497,LowAcc,45.0,1867320.6567071734,1867320.6567071734,0.22895551867779246,0.25585,1.1174659666537936,268.21437748259723,0.7282808404660148,-0.0003143203479216584,0.0132720188370657,5.941759428378677,1.509903313490213e-14,268.21437748259723,296.0,0.0,1.6979687620296695,3.0,Required airspeed too high,1,Titan,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,23305.967368480975,0.27,V-tail,yes,no
36,37.0,0.9821639035122178,3.973685131675184,0.0,16.076923076923077,2.7623299053887287,0.35,0.0,20600.734201656473,6002980.736502735,LowAcc,45.0,1737098.2192074792,1737098.2192074792,0.2130068107575501,0.25599,1.201792558132681,249.11207137049553,0.7280763511854151,-0.0003578866190838778,0.013750314478322001,5.631631432749803,1.554312234475219e-14,249.11207137049553,275.0,0.0,1.7038571115845216,3.0,Required airspeed too high,1,Titan,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,20600.734201656473,0.27,V-tail,yes,no
37,38.0,1.0022080648083855,4.052257849303903,0.0,16.384615384615387,2.799114767585356,0.35,0.0,17824.72087980217,4401850.7004588405,LowAcc,45.0,1599401.4872300397,1599401.4872300397,0.19608228463462865,0.25604,1.3057783393185876,227.42942068548413,0.7282530652122968,-0.00041812194624279455,0.014228601371608801,5.243968662064077,1.554312234475219e-14,227.42942068548413,251.0,0.0,1.7104318246215144,3.0,Required airspeed too high,1,Titan,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,17824.72087980217,0.27,V-tail,yes,no
