,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,3.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.872684492,0.35,0.0,170.4592923795425,328.4606014839668,LowAcc,4528554.468038463,14.3501231653816,0.017857927650617854,0.2954541146276337,16.5447033053363,0.19067523297776437,2.501145243259789,0.7503435729779366,0.12826209924108203,0.8669420282285426,0.15354751468427666,0.13142377731765492,1.8699978500649972,2.0,0.0,6.0,0.2863347009947238,3.0,1,1,Titan,170.4592923795425,76.23794638803183,0.0,52.254400000000004,118.20489237954249,7.482801300051056,8.076627093285468,0.10496167525546703,4.232780451634062,0.3307764508132894,17.03775853202541,4.686656924005595,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0,spring
1,5.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.16676547,0.35,0.0,169.42401519553673,330.4235796357817,LowAcc,4713231.998341061,14.935330945132272,0.01653671260192078,0.2710977340758408,16.393689640851118,0.09811143603633873,2.5060558259156407,0.7518167477746922,0.08221513867823536,0.4982979444271846,0.15125148927162377,0.08766873261434634,1.8738531733317303,2.0,0.0,3.0,0.28747185064419334,3.0,1,1,Titan,169.42401519553673,76.78533285638171,0.0,52.254400000000004,117.16961519553672,7.613658308489917,8.262363853868486,0.10476657824071539,2.4329029272817775,0.33276187174419264,16.934288514325043,4.6889567207645335,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,summer
2,6.0,1.418681194,4.910965312237503,0.0,17.0,2.872684492,0.35,0.0,148.98429831392434,223.95859044531443,LowAcc,3455482.8447482544,10.949764382425325,0.018620364682094298,0.44351832670838587,23.81899249990961,1.068780850476156,2.291321433336648,0.6873964300009944,0.07531541303409808,0.811067624960894,0.14920227340540815,0.07957373065305612,1.7052641162081357,2.0,0.0,6.0,0.23260865060454328,3.0,1,1,Titan,148.98429831392434,52.50637719609264,0.0,52.254400000000004,90.9115396316179,8.641191897565601,5.760008007266434,0.09442839012620093,3.959977802555808,0.24202819579298468,14.89154770407642,4.801396873701481,0.0,0.014583564440330758,0.0,Conventional,yes,yes,2.0,spring
3,10.0,0.37155936,2.030403794195533,0.0,11.0952381,1.460846448,0.35,0.0,194.028041464505,462.1630354412152,LowAcc,5767967.667108807,18.277586594382356,0.05142946891088564,0.7915238832280873,15.390473594032239,2.544784580538895,2.7459422288662196,0.7352998419904567,0.16918812898091637,0.13218821501339492,0.15848755984798824,0.16659610615948048,2.7459422288662196,3.0,0.0,1.0,0.34268335490686086,3.0,1,1,Titan,194.028041464505,105.97223760726304,0.0,52.254400000000004,141.773641464505,5.238494306458927,9.944422088372727,0.11101219622552737,0.6453992011304325,0.4343076209423942,19.397239834899416,0.01594504477218359,0.0,0.014583564440330758,0.0,Conventional,yes,no,0.0,spring
4,11.0,0.37155936,2.284627834843524,0.0,14.04761905,2.16676547,0.35,0.0,158.1780605279642,313.10086827318696,LowAcc,4672826.814094804,14.807294642478528,0.05869838395961727,0.9831777322770637,16.749655884111913,3.4100693426082915,2.4696264557975995,0.7408879367392799,0.178181942214537,0.23573241110432855,0.1593547836454039,0.1754044897587056,1.8452522906969295,2.0,0.0,6.0,0.27892550318716125,3.0,1,1,Titan,158.1780605279642,71.97217274110474,0.0,52.254400000000004,105.92366052796419,3.9977916391886854,7.899945372401425,0.08367489681197356,1.1509460944900987,0.3179470949306617,15.810538696029264,4.676060428567006,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0,summer
5,14.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,141.68831313722143,254.0558520611258,LowAcc,4481146.557764778,14.199896562998385,0.05295631961925805,0.9576369444500793,18.083525277723904,3.1647229149629887,2.348376722225952,0.7045130166677855,0.1841182945207343,0.1608576239027929,0.15792976534035272,0.18097360040395818,1.7500585119369132,2.0,0.0,4.0,0.24837094219099162,3.0,1,1,Titan,141.68831313722143,58.82517554532809,0.0,52.254400000000004,89.43391313722142,3.7687308390692067,6.818154660039132,0.07347570920045882,0.7853754735403762,0.26702413035280764,14.162841018718863,4.718552196532157,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
6,21.0,1.418681194,4.910965312237503,0.0,17.0,2.519724981,0.35,0.0,149.77233601050068,223.92354451688973,LowAcc,3509180.2171108937,11.119921087506318,0.018588603425614726,0.43232346828834284,23.257447501010738,1.0184695536914221,2.2904123023230722,0.6871236906969216,0.16028668353118417,1.0332528145469329,0.15003453342020923,0.15971505264281421,1.7045503528536037,2.0,0.0,6.0,0.23234883613917634,3.0,1,1,Titan,149.77233601050068,52.405692129735876,0.0,52.254400000000004,91.65217641023834,8.271999819541492,5.805287315249865,0.09476982852013101,5.04478058809393,0.24162358262738584,14.970287305009277,4.803152277020065,0.0,0.014583564440330758,0.0,Conventional,no,yes,2.0,summer
7,23.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,140.93480199125827,240.67028451221165,LowAcc,4160732.5533528975,13.184565852133552,0.06003706726779087,1.1049021186548114,18.403665750801544,3.441778635050648,2.3296151599353427,0.6988845479806027,0.30095473520786525,0.6214661726020965,0.14840812354055846,0.2955197935522099,1.735328714540458,2.0,0.0,4.0,0.24330052030161542,3.0,1,1,Titan,140.93480199125827,56.74735714954384,0.0,52.254400000000004,88.68040199125826,3.2507904217457306,6.474406172049463,0.07226726063131492,3.034262708565485,0.25888747916413657,14.087570974772616,4.740276260345358,0.0,0.014583564440330758,0.0,Conventional,yes,no,0.0,fall
8,29.0,1.156900736,3.582748822340919,0.0,11.0952381,2.519724981,0.35,0.0,148.21708801027034,234.2537630935147,LowAcc,4123248.47819022,13.065785985595292,0.020446684763890652,0.3800113156459706,18.585473392590274,0.6590811924970446,2.3560798576791027,0.7068239573037308,0.1782066630569015,0.7295217351385281,0.08855844647590198,0.1772577369197999,1.7561062825215172,2.0,0.0,1.0,0.2504230323373967,3.0,1,1,Titan,148.21708801027034,59.678287685023754,0.0,52.254400000000004,95.96268801027034,6.176243603974457,6.647792010339929,0.08731747777331973,3.5618360155478492,0.27034285426178606,14.815258064416373,4.711026734492527,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
9,30.0,0.633339819,2.6508595002406112,0.0,11.0952381,1.460846448,0.35,0.0,156.60330808867968,302.8873352593439,LowAcc,4726432.226962138,14.977159945503262,0.03223149416912979,0.5581753237341681,17.31769929142066,1.4055479939986943,2.446043624498288,0.7338130873494864,0.21942670537343287,0.33065300761831223,0.15524460418586453,0.21597437305955836,1.8267372906296107,2.0,0.0,5.0,0.27325046825324034,3.0,1,1,Titan,156.60330808867968,69.37057162408227,0.0,52.254400000000004,104.34890808867969,4.864923356980935,7.7633680312394855,0.0864321634754629,1.614388899544554,0.30824638438250007,15.653187072295431,4.673206992238722,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
