,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,0,121.0,0.37155936,2.284627834843524,30.0,14.04761905,2.872684492,0.35,0.0,61.33749113513154,501.5062484015688,LowAcc,9075090.900492132,28.757227737508973,0.0161370981231236,0.1010809229723445,6.263884758034719,-1.283478606511436,1.8172176,0.54516528,0.2184872967731668,0.115572908,-1.0715031889320432,0.2144475046323875,0.6665213999999999,1.0,0.0,1.0,0.0,3.0,1,1,Titan,61.33749113513154,0.0,0.0,52.2544,9.083091135131536,1.565795463842642,0.7891863898625443,0.0245076572403854,0.5642761912471738,0.0,6.13932543293879,0.0,0.0,0.0,0.0,No_tail,no,no,0.0,fall
1,1,173.0,0.37155936,2.284627834843524,30.0,14.04761905,2.519724981,0.35,0.0,61.420516812657205,496.8897079296503,LowAcc,8617688.454344815,27.30780684952219,0.0175966227134086,0.1122475952818347,6.378928338123773,-1.2061605703674658,1.8172176,0.54516528,0.2180181879574865,0.070497504,0.2985922158234728,0.2139616407611776,0.6665213999999999,1.0,0.0,6.0,0.0,3.0,1,1,Titan,61.420516812657205,0.0,0.0,52.2544,9.1661168126572,1.579098777392807,1.0668664084122812,0.0245462310338171,0.3441988588671005,0.0,6.151406536951196,0.0,0.0,0.0,0.0,No_tail,no,no,0.0,fall
2,2,297.0,0.37155936,2.284627834843524,30.0,14.04761905,1.813805959,0.35,0.0,61.616865326453535,500.5908438197552,LowAcc,8952247.279245289,28.367959791762644,0.0165852978229575,0.1043471565566755,6.291545540547173,-1.258835655658928,1.8172176,0.54516528,0.2179763833074834,0.146839516,-0.0605613916266963,0.2139477170978314,0.6665213999999999,1.0,0.0,2.0,0.0,3.0,1,1,Titan,61.616865326453535,0.0,0.0,52.2544,9.362465326453531,1.5736757974174045,0.8779255231110552,0.0246034229955828,0.7169330965788145,0.0,6.1693274863506735,0.0,0.0,0.0,0.0,No_tail,no,no,0.0,summer
3,3,358.0,0.37155936,2.284627834843524,30.0,14.04761905,1.813805959,0.35,0.0,61.88828980685188,503.68466900266895,LowAcc,8971943.096510436,28.43037207046936,0.0165852978229575,0.1043471565566756,6.291545540547176,-1.258835655658928,1.8172176,0.54516528,0.2179275675828425,0.195563936,-0.4514640926296658,0.2139085618972813,0.6665213999999999,1.0,0.0,2.0,0.0,3.0,1,1,Titan,61.88828980685188,0.0,0.0,52.2544,9.633889806851878,1.5773058066386056,0.8786565067380507,0.0246961483689748,0.9548264801936632,0.0,6.198404864912583,0.0,0.0,0.0,0.0,No_tail,no,no,0.0,spring
4,4,444.0,1.218948762,4.270527278202726,30.0,14.96158313,1.921746673,0.35,0.0,64.24713001809863,499.9949184889831,LowAcc,7389616.164732911,23.41628059400243,0.0087588137140642,0.048674094910771,5.55715608297664,-2.064843121663551,1.8172176,0.54516528,0.499498795069148,0.071737539,0.696191695674328,0.4742473266616746,0.6665213999999999,1.0,0.0,5.0,0.0,3.0,1,1,Titan,64.24713001809863,0.0,0.0,52.2544,11.992730018098625,4.119869777450643,1.074841281086025,0.0320177793908846,0.3502532382101658,0.0,6.415747941960905,0.0,0.0,0.0,0.0,No_tail,yes,yes,0.0,spring
5,0,891.0,1.138400928,4.119881788684293,30.0,14.90988415,1.738092943,0.35,0.0,64.13016610522799,501.5057899043571,LowAcc,7468406.9752858495,23.665953606376437,0.0091102001840573,0.0509312735913523,5.5905767779374544,-2.024103128829526,1.8172176,0.54516528,0.4774162763220882,0.095157957,0.6909641955376683,0.4546041185992148,0.6665213999999999,1.0,0.0,5.0,0.0,3.0,1,1,Titan,64.13016610522799,0.0,0.0,52.2544,11.87576610522798,3.900403090531253,1.0745133677925056,0.0315504732019686,0.4646017001045118,0.0,6.404697473597743,0.0,0.0,0.0,0.0,No_tail,yes,yes,0.0,summer
6,1,927.0,0.654459068,3.061245613989304,30.0,14.31903868,2.175153501,0.35,0.0,62.67177037072744,495.447249183982,LowAcc,8315099.010494482,26.348958762689435,0.0112412459092608,0.06984382059021,6.213174336189063,-1.6343335389511902,1.8172176,0.54516528,0.3245710570278409,0.181072296,0.7437277278412756,0.3149562195677046,0.6665213999999999,1.0,0.0,5.0,0.0,3.0,1,1,Titan,62.67177037072744,0.0,0.0,52.2544,10.417370370727443,2.4555953855186528,0.7918674593125556,0.0277400157286519,0.884072117725556,0.0,6.258095392442027,0.0,0.0,0.0,0.0,No_tail,yes,no,0.0,fall
7,2,1132.0,0.761856179,3.345203303499858,30.0,14.6883171,2.450634095,0.35,0.0,63.17136955874848,498.0081500261489,LowAcc,8027968.601096972,25.4390973999828,0.0110935704316583,0.064879774581254,5.848412373720813,-1.721194164301723,1.8172176,0.54516528,0.3638499431894139,0.138188486,0.4317971291751422,0.3513264139964479,0.6665213999999999,1.0,0.0,3.0,0.0,3.0,1,1,Titan,63.17136955874848,0.0,0.0,52.2544,10.91696955874848,2.830517157819768,1.071719374691651,0.028862483261186,0.6746950812580869,0.0,6.31117546171779,0.0,0.0,0.0,0.0,No_tail,yes,no,0.0,winter
8,3,1138.0,1.213055018,4.229587399971064,30.0,14.74740165,1.622426411,0.35,0.0,64.04381513170699,495.3851764172595,LowAcc,7743473.103987137,24.53758557047157,0.0075405838452391,0.0444015849104424,5.888348411970248,-2.1044309125927403,1.8172176,0.54516528,0.4942910872469979,0.096210124,0.9245611389191084,0.4698112988387266,0.6665213999999999,1.0,0.0,5.0,0.0,3.0,1,1,Titan,64.04381513170699,0.0,0.0,52.2544,11.789415131706996,4.03995912293848,0.8514002287657824,0.0318269247793633,0.4697388278067582,0.0,6.396490027416613,0.0,0.0,0.0,0.0,No_tail,no,yes,0.0,winter
