,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
10,10,41.0,1.5477126637729746,4.200467160568204,0.0,11.4,2.2032,0.35,0.0,170.3350766743289,377.1897663713934,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0228173762275173,0.28443,12.46549985256333,2.6145009167033293,0.7018160906620513,0.0763178086942236,0.097397408091618,0.1499803257438692,0.0774088528211266,2.6145009167033293,3.0,0.0,4.0,0.3085219036454587,3.0,1,1,Titan,170.3350766743289,87.30993857751386,0.0,52.2544,118.08067667432888,5.032061847582233,7.732823454389926,0.1042103638090088,0.4755356547339352,0.3685655684498655,17.025376559597344,0.017581083812366,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
11,11,42.0,1.581797631875126,4.392941054564304,0.0,12.2,2.2988406417112297,0.35,0.0,169.57167032804455,369.4310673787554,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0217509941963571,0.28635,13.164915470758451,2.60543575417445,0.6995068041609213,0.0793212160241021,0.1048659863404859,0.150496906376995,0.0805341330115342,2.60543575417445,3.0,0.0,4.0,0.3060253399831019,3.0,1,1,Titan,169.57167032804455,86.02284876470392,0.0,52.2544,117.31727032804454,5.659366592836545,7.671543549460526,0.1060395692647265,0.5120004366731651,0.3640697854870858,16.949095169025814,0.0177228961524263,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
12,12,43.0,1.61648956568413,4.584142706536707,0.0,13.0,2.394481283422459,0.35,0.0,169.40242230644452,365.9336284947845,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0210266995814824,0.28795,13.694493464565785,2.599708360638677,0.6980477908738802,0.0829242978421949,0.1123344256570543,0.1507523241891697,0.0842248658226372,2.599708360638677,3.0,0.0,4.0,0.3044374509385792,3.0,1,1,Titan,169.40242230644452,85.20966203469622,0.0,52.2544,117.14802230644452,6.320399773196109,7.635466711468577,0.1082251131081523,0.5484645402856992,0.3612208679682,16.932184811026815,0.0178148902544157,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
13,13,44.0,1.6977575172205166,4.840356777928991,0.0,13.8,2.49012192513369,0.35,0.0,182.72784421960444,376.88150584999033,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0205099571915496,0.29053,14.165314792548733,2.619086961087659,0.7029843532670047,0.0840123855436456,0.1198027508588089,0.1071719023806168,0.0853624517372906,2.619086961087659,3.0,0.0,4.0,0.30977724527204,3.0,1,1,Titan,182.72784421960444,87.96107428405634,0.0,52.2544,122.18219794459183,6.993353988641072,7.857819014379347,0.1190094378064508,0.5849280867410792,0.3708338112251754,18.26308470034625,0.0175110569557971,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
14,14,45.0,1.3834927970279345,4.494329186498007,0.0,14.6,2.58576256684492,0.35,0.0,163.34778090763334,314.1849376083239,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0202108940508305,0.30796,15.237326920099546,2.476095366873001,0.7428286100619004,0.0523147650198541,0.1272709811832587,0.0719630067146816,0.0555502471150703,1.8503310654834009,2.0,0.0,4.0,0.2804621300431444,3.0,1,1,Titan,163.34778090763334,73.44561718212302,0.0,52.2544,111.09338090763332,7.806620103841585,7.779184333866405,0.1020052606189929,0.6213911699650227,0.3192097509044989,16.327143539699232,4.677626002174231,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
15,15,47.0,1.5869365529458748,5.070342410303586,0.0,16.200000000000003,2.77704385026738,0.35,0.0,184.87296777668016,356.0745983304253,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0203086729443988,0.30097,14.81977679309707,2.553712629909837,0.7661137889729511,0.0762773106217884,0.1422072147105958,0.1507279434491786,0.0786124253604295,1.9112687710588157,2.0,0.0,4.0,0.2982826884114564,3.0,1,1,Titan,184.87296777668016,82.09767386751179,0.0,52.2544,124.41205425880636,9.446040643057986,8.48937274555714,0.1228950698149218,0.6943162275086482,0.3502559233557596,18.47738509079519,4.719531126764573,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
16,16,48.0,1.5485555219884874,5.130832668661519,0.0,17.0,2.872684491978609,0.35,0.0,180.59950431109596,337.7078707662019,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0194810232101588,0.3013,15.466333403005246,2.517108038293314,0.7551324114879943,0.077197431298992,0.1496752397541722,0.1499791532584441,0.0798336467751268,1.8825303211397888,2.0,0.0,4.0,0.2900149146148725,3.0,1,1,Titan,180.59950431109596,78.01733156709645,0.0,52.2544,120.44558695168752,10.282515027964347,8.199349033199931,0.1201699951412139,0.7307783084638819,0.3357218366996036,18.05039966759936,4.694737951082397,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
17,17,56.0,1.6517224028815984,4.184286972776239,0.0,10.6,2.107559358288769,0.35,0.0,180.4455863826344,419.9976929112993,LowAcc,45.0,119068.04349397456,119068.04349397456,0.024285648125956,0.28224,11.621678718895176,2.679193077919936,0.7182959644812472,0.0726513047363101,0.0899286583306887,0.1496054822547037,0.0735689690705486,2.679193077919936,3.0,0.0,4.0,0.3257832917289959,3.0,1,1,Titan,180.4455863826344,96.49506034508182,0.0,52.2544,128.19118638263438,4.463708385586136,8.216078115416275,0.110137231069309,0.4390700353997274,0.4002001796132295,18.035660255049645,0.0166882709778964,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
18,18,57.0,1.5477126637729746,4.200467160568204,0.0,11.4,2.2032,0.35,0.0,170.3350766743289,377.1897663713934,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0228173762275173,0.28443,12.46549985256333,2.6145009167033293,0.7018160906620513,0.0763177988032089,0.097397408091618,0.1499803257438692,0.0774088432223136,2.6145009167033293,3.0,0.0,4.0,0.3085219036454587,3.0,1,1,Titan,170.3350766743289,87.30993857751386,0.0,52.2544,118.08067667432888,5.032061847582233,7.732823454389926,0.1042103638090088,0.4755356547339352,0.3685655684498655,17.025376559597344,0.017581083812366,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
19,19,58.0,1.581797631875126,4.392941054564304,0.0,12.2,2.2988406417112297,0.35,0.0,169.57167032804455,369.4310673787554,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0217509941963571,0.28635,13.164915470758451,2.60543575417445,0.6995068041609213,0.0793212060938729,0.1048659863404859,0.150496906376995,0.0805341234127212,2.60543575417445,3.0,0.0,4.0,0.3060253399831019,3.0,1,1,Titan,169.57167032804455,86.02284876470392,0.0,52.2544,117.31727032804454,5.659366592836545,7.671543549460526,0.1060395692647265,0.5120004366731651,0.3640697854870858,16.949095169025814,0.0177228961524263,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
20,20,61.0,1.3834927970279345,4.494329186498007,0.0,14.6,2.58576256684492,0.35,0.0,163.34778090763334,314.1849376083239,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0202108940508305,0.30796,15.237326920099546,2.476095366873001,0.7428286100619004,0.0523147759195078,0.1272709811832587,0.0719631245967695,0.0555502574938143,1.8503310654834009,2.0,0.0,4.0,0.2804621300431444,3.0,1,1,Titan,163.34778090763334,73.44561718212302,0.0,52.2544,111.09338090763332,7.806620103841585,7.779184333866405,0.1020052606189929,0.6213911699650227,0.3192097509044989,16.327143539699232,4.677626002174231,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
21,21,72.0,1.6270205467239716,4.152880662296245,0.0,10.6,2.107559358288769,0.35,0.0,179.8504247436831,415.8151777883028,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0243573183932729,0.28558,11.724607585655718,2.674071643892061,0.7169913151239607,0.0720295313018856,0.0899286583306887,0.1497383088505575,0.0729823361684958,2.674071643892061,3.0,0.0,4.0,0.3244502475552279,3.0,1,1,Titan,179.8504247436831,95.76790895168364,0.0,52.2544,127.59602474368312,4.69340244667608,8.178923898734194,0.1095242441174936,0.4390700353997274,0.3996693303344914,17.976190168106896,0.0167521041902778,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
22,22,73.0,1.523742106724309,4.167812377813704,0.0,11.4,2.2032,0.35,0.0,169.45081177343002,369.53296289598205,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0225907204859164,0.28746,12.72469375995374,2.6075912982296834,0.7000559138733486,0.0756185828355399,0.097397408091618,0.1499661563363981,0.0767555120026487,2.6075912982296834,3.0,0.0,4.0,0.3066208231791864,3.0,1,1,Titan,169.45081177343002,86.32889719855329,0.0,52.2544,117.19641177343,5.268821723937305,7.683665602187886,0.1033565016359732,0.4755356547339352,0.3668448813518233,16.93701788691394,0.0176887596755152,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
23,23,74.0,1.6106016114738422,4.43275756837444,0.0,12.2,2.2988406417112297,0.35,0.0,173.4588120052639,380.66442269595086,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0221155696007501,0.28996,13.111125113872948,2.626896106337247,0.7049736781856464,0.0772586234726045,0.1048659863404859,0.1455611401329264,0.0785162579220101,2.626896106337247,3.0,0.0,4.0,0.3119032224750542,3.0,1,1,Titan,173.4588120052639,89.0698322644541,0.0,52.2544,121.20441200526388,5.933513920416087,7.833761824819395,0.1093483631566931,0.5120004366731651,0.3764611073746265,17.33751614713304,0.0173943767964479,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
24,24,79.0,1.574288022523494,5.05009563918156,0.0,16.200000000000003,2.77704385026738,0.35,0.0,184.54505410262385,353.56202168980826,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0202867291876286,0.30285,14.928478474720588,2.5488024785612664,0.7646407435683799,0.0756064703282132,0.1422072147105958,0.1505489504887037,0.0780169390651587,1.9074137864136087,2.0,0.0,4.0,0.2971870044227399,3.0,1,1,Titan,184.54505410262385,81.55033547732,0.0,52.2544,124.10443207216356,9.760456235691867,8.452133716176105,0.1223584651281076,0.6943162275086482,0.3499009961570176,18.444622865722486,4.71572452401898,0.0,0.0145835644403307,0.0,V-tail,yes,yes,2.0
25,25,80.0,1.537224253232126,5.112026242591693,0.0,17.0,2.872684491978609,0.35,0.0,180.30142651846097,334.6518898928311,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0193916318453634,0.30302,15.626328016971511,2.51228782150692,0.753686346452076,0.0766090054955467,0.1496752397541722,0.1499834699904868,0.0793235322228412,1.8787459445739787,2.0,0.0,4.0,0.2889085570444655,3.0,1,1,Titan,180.30142651846097,77.48001825250623,0.0,52.2544,120.16585555964195,10.609111698805494,8.163695305122557,0.1196585335945554,0.7307783084638819,0.3352765258972228,18.020618519244795,4.69211485156689,0.0,0.0145835644403307,0.0,V-tail,yes,yes,2.0
26,26,88.0,1.6270205467239716,4.152880662296245,0.0,10.6,2.107559358288769,0.35,0.0,179.8504247436831,415.8151777883028,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0243573183932729,0.28558,11.724607585655718,2.674071643892061,0.7169913151239607,0.0720295289985162,0.0899286583306887,0.1497383088505575,0.0729823339252355,2.674071643892061,3.0,0.0,4.0,0.3244502475552279,3.0,1,1,Titan,179.8504247436831,95.76790895168364,0.0,52.2544,127.59602474368312,4.69340244667608,8.178923898734194,0.1095242441174936,0.4390700353997274,0.3996693303344914,17.976190168106896,0.0167521041902778,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
27,27,89.0,1.523742106724309,4.167812377813704,0.0,11.4,2.2032,0.35,0.0,169.45081177343002,369.53296289598205,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0225907204859164,0.28746,12.72469375995374,2.6075912982296834,0.7000559138733486,0.0756185805202904,0.097397408091618,0.1499661563363981,0.0767555097593884,2.6075912982296834,3.0,0.0,4.0,0.3066208231791864,3.0,1,1,Titan,169.45081177343002,86.32889719855329,0.0,52.2544,117.19641177343,5.268821723937305,7.683665602187886,0.1033565016359732,0.4755356547339352,0.3668448813518233,16.93701788691394,0.0176887596755152,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
28,28,90.0,1.6106016114738422,4.43275756837444,0.0,12.2,2.2988406417112297,0.35,0.0,173.4588120052639,380.66442269595086,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0221155696007501,0.28996,13.111125113872948,2.626896106337247,0.7049736781856464,0.077258621149891,0.1048659863404859,0.1455611401329264,0.0785162556787498,2.626896106337247,3.0,0.0,4.0,0.3119032224750542,3.0,1,1,Titan,173.4588120052639,89.0698322644541,0.0,52.2544,121.20441200526388,5.933513920416087,7.833761824819395,0.1093483631566931,0.5120004366731651,0.3764611073746265,17.33751614713304,0.0173943767964479,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
29,29,104.0,1.681848074976849,4.222273036499961,0.0,10.6,2.107559358288769,0.35,0.0,183.7432332396233,431.3476461031439,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0245935723339561,0.28225,11.476575918590733,2.6988804432070133,0.7233111825488137,0.0724616066549544,0.0899286583306887,0.1493987727795418,0.07336329635548,2.6988804432070133,3.0,0.0,4.0,0.3308576597400087,3.0,1,1,Titan,183.7432332396233,99.29031164050416,0.0,52.2544,131.4888332396233,4.470594238305435,8.367919459501458,0.1130078173816763,0.4390700353997274,0.4117191945930649,18.36517475956407,0.0164525299333925,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
30,30,105.0,1.5468978668081068,4.199361342110538,0.0,11.4,2.2032,0.35,0.0,170.3051114979957,377.0107455931504,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0228161292473288,0.28443,12.46618113514145,2.614316443851982,0.7017690974984886,0.0763224301079742,0.097397408091618,0.1499691155034718,0.0774141723711708,2.614316443851982,3.0,0.0,4.0,0.3084713008621528,3.0,1,1,Titan,170.3051114979957,87.28374675503375,0.0,52.2544,118.0507114979957,5.031034024230147,7.731457783946634,0.1041844094534672,0.4755356547339352,0.3702030691588261,17.022382312598957,0.0175839243996649,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
31,31,106.0,1.5846427001753671,4.396889916991268,0.0,12.2,2.2988406417112297,0.35,0.0,171.04443349347804,372.02942807398887,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0218757676478912,0.28633,13.088912106250213,2.614188427350536,0.7017364861936419,0.079248878557992,0.1048659863404859,0.1485484627269554,0.0804471607601588,2.614188427350536,3.0,0.0,4.0,0.3084361797513761,3.0,1,1,Titan,171.04443349347804,87.26557071744386,0.0,52.2544,118.79003349347803,5.6699614167008985,7.736605197571824,0.1073269644648187,0.5120004366731651,0.3701392272409046,17.096260072203847,0.0175858967384129,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
32,32,107.0,1.6214059678410404,4.5911085351942535,0.0,13.0,2.394481283422459,0.35,0.0,169.49736245571728,363.3713030912301,LowAcc,45.0,119068.04349397456,119068.04349397456,0.020769895056858,0.28794,13.863334369853956,2.6002579598435003,0.6981877974121732,0.0829040229626999,0.1123344256570543,0.1507069750710389,0.0842039067279244,2.6002579598435003,3.0,0.0,4.0,0.3045901834249849,3.0,1,1,Titan,169.49736245571728,85.28769522333502,0.0,52.2544,117.24296245571728,6.3217076091434885,7.639552338162059,0.1083087807816956,0.5484645402856992,0.3631727654793527,16.94167165397355,0.0178059801161022,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
33,33,108.0,1.6436293492789875,4.762571261414366,0.0,13.8,2.49012192513369,0.35,0.0,179.62705357040173,365.5831649325512,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0204245638836004,0.29097,14.246081417367709,2.601624851164343,0.6985360033782193,0.0852329964387574,0.1198027508588089,0.1543402662780685,0.086573634391398,2.601624851164343,3.0,0.0,4.0,0.3049697080222647,3.0,1,1,Titan,179.62705357040173,85.48176917277277,0.0,52.2544,119.27845443454892,7.019338861886204,7.726744540664342,0.116191466576449,0.5849280867410792,0.3638580437382236,17.95325680140425,0.0177838963252829,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
34,34,109.0,1.465268920123041,4.625248775341322,0.0,14.6,2.58576256684492,0.35,0.0,171.4137082014709,347.9223215979393,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0216613491334101,0.30223,13.952501210270633,2.536146831343216,0.7608440494029648,0.070964431090138,0.1272709811832587,0.1518688232125715,0.0731709917964056,1.897477773806802,2.0,0.0,4.0,0.2943441354275862,3.0,1,1,Titan,171.4137082014709,80.13960063771498,0.0,52.2544,119.15930820147088,7.834300835868871,8.254889873485842,0.1099888442267403,0.6213911699650227,0.3448530246351229,17.13311408036519,4.7065861707688015,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
35,35,111.0,1.5974433891663866,5.087099655451569,0.0,16.200000000000003,2.77704385026738,0.35,0.0,186.0598807198868,360.4891310117533,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0204815345124753,0.30091,14.691770278087107,2.561819767011285,0.7685459301033856,0.0764726673010902,0.1422072147105958,0.1507702039295082,0.078778695887911,1.9176337253797773,2.0,0.0,4.0,0.300083013461898,3.0,1,1,Titan,186.0598807198868,83.00138274635563,0.0,52.2544,125.52552034403328,9.45280246288195,8.55668116980588,0.1241521731629516,0.6943162275086482,0.355071022346938,18.600403673826214,4.72612730370473,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
36,36,112.0,1.5487096473256687,5.1310879942305,0.0,17.0,2.872684491978609,0.35,0.0,180.61747910057005,337.6199458117123,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0194717991051016,0.3013,15.473660054404442,2.517235174843185,0.7551705524529555,0.077200736032311,0.1496752397541722,0.1499833528117166,0.079837176735263,1.882630136687785,2.0,0.0,4.0,0.2900440384380914,3.0,1,1,Titan,180.61747910057005,78.03150357720388,0.0,52.2544,120.46245541020932,10.280755456993193,8.20037186137172,0.120188884345238,0.7307783084638819,0.3372688541811298,18.052195662889428,4.694809240320514,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
37,37,120.0,1.681848074976849,4.222273036499961,0.0,10.6,2.107559358288769,0.35,0.0,183.7432332396233,431.3476461031439,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0245935723339561,0.28225,11.476575918590733,2.6988804432070133,0.7233111825488137,0.072461587266115,0.0899286583306887,0.1493987727795418,0.0733632774383839,2.6988804432070133,3.0,0.0,4.0,0.3308576597400087,3.0,1,1,Titan,183.7432332396233,99.29031164050416,0.0,52.2544,131.4888332396233,4.470594238305435,8.367919459501458,0.1130078173816763,0.4390700353997274,0.4117191945930649,18.36517475956407,0.0164525299333925,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
38,38,121.0,1.5468978668081068,4.199361342110538,0.0,11.4,2.2032,0.35,0.0,170.3051114979957,377.0107455931504,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0228161292473288,0.28443,12.46618113514145,2.614316443851982,0.7017690974984886,0.0763224144236418,0.097397408091618,0.1499690018739776,0.077414157150174,2.614316443851982,3.0,0.0,4.0,0.3084713008621528,3.0,1,1,Titan,170.3051114979957,87.28374675503375,0.0,52.2544,118.0507114979957,5.031034024230147,7.731457783946634,0.1041844094534672,0.4755356547339352,0.3702030691588261,17.022382312598957,0.0175839243996649,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
39,39,122.0,1.5846427001753671,4.396889916991268,0.0,12.2,2.2988406417112297,0.35,0.0,171.04443349347804,372.02942807398887,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0218757676478912,0.28633,13.088912106250213,2.614188427350536,0.7017364861936419,0.0792488929234427,0.1048659863404859,0.1485485779941933,0.0804471746494084,2.614188427350536,3.0,0.0,4.0,0.3084361797513761,3.0,1,1,Titan,171.04443349347804,87.26557071744386,0.0,52.2544,118.79003349347803,5.6699614167008985,7.736605197571824,0.1073269644648187,0.5120004366731651,0.3701392272409046,17.096260072203847,0.0175858967384129,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
