,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
227,715.0,1.5629964345541776,4.5076550055660105,0.0,13.0,2.394481283422459,0.35,0.0,171.68423308318387,363.84970415924136,LowAcc,45.0,119068.04349397456,119068.04349397456,0.021531495651088136,0.28378,13.179762548713544,2.606016116313661,0.6996546473407402,0.07345335277467484,0.26382493638070803,0.18096442395355253,0.07505248404281095,2.606016116313661,3.0,0.0,4.0,0.3061857827645671,3.0,1,1,Titan,171.68423308318387,86.10524973597593,0.0,52.254400000000004,119.42983308318388,6.673644514266171,7.691901163509339,0.10979740090985168,1.2881057752473777,0.3686398666999554,17.160197382824922,0.017713679310006364,0.0,0.014583564440330758,0.0,T-tail,yes,yes,0.0
228,716.0,1.7387645754711298,4.898464161500173,0.0,13.8,2.49012192513369,0.35,0.0,191.32091717711415,396.27312637902133,LowAcc,45.0,119068.04349397456,119068.04349397456,0.021191322489523955,0.28427,13.414453021538908,2.6587373636431475,0.7130850149036888,0.07532048461739867,0.278994009432744,0.18160204263598442,0.07689783371759579,2.6587373636431475,3.0,0.0,4.0,0.32042577013476986,3.0,1,1,Titan,191.32091717711415,93.59071733131566,0.0,52.254400000000004,130.2292035810769,7.425405753687595,8.17166791853645,0.12637175444216664,1.3621676545811834,0.39504267510743474,19.126297131111993,0.01694979785408366,0.0,0.014583564440330758,0.0,T-tail,yes,yes,2.0
229,717.0,1.6532922531803298,4.913050671063022,0.0,14.6,2.58576256684492,0.35,0.0,182.10815137829314,364.0533049914803,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02013812622930419,0.28457,14.130907551165569,2.6023363830389017,0.6987172611270801,0.07670421491328286,0.29956533876313635,0.18103575131147256,0.07855834149792162,2.6023363830389017,3.0,0.0,4.0,0.30516708180857344,3.0,1,1,Titan,182.10815137829314,85.58279388405803,0.0,52.254400000000004,121.69248526424265,8.176777827785683,7.749892396159969,0.12010072294654209,1.4626056513775005,0.36677734046276755,18.201181433439842,0.01777244357198992,0.0,0.014583564440330758,0.0,T-tail,yes,yes,2.0
230,718.0,1.724636209130415,5.153581048223496,0.0,15.4,2.68140320855615,0.35,0.0,183.18740221662281,366.611362294172,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0194611719665857,0.28483,14.635809214832763,2.6029011159062865,0.698861122859646,0.07844130229522799,0.3235287412056115,0.1497739994180737,0.08055485071218853,2.6029011159062865,3.0,0.0,4.0,0.305323643793552,3.0,1,1,Titan,183.18740221662281,85.66297578021866,0.0,52.254400000000004,122.77515295399424,8.93945185633927,7.761471892698919,0.12320982816024548,1.579605194726908,0.3670633590366731,18.309028103869963,0.017763374503265247,0.0,0.014583564440330758,0.0,T-tail,yes,yes,2.0
231,728.0,1.6717141397828927,4.2095332142291815,0.0,10.6,2.107559358288769,0.35,0.0,183.57434730633636,426.8929291914968,LowAcc,45.0,119068.04349397456,119068.04349397456,0.024424496316730486,0.2837,11.615387941722627,2.695640665967836,0.7224858720459666,0.04755126383064975,0.0999286583306887,0.14982515964221874,0.04912251800242378,2.695640665967836,3.0,0.0,4.0,0.33002797870931844,3.0,1,1,Titan,183.57434730633636,98.83032162189902,0.0,52.254400000000004,131.31994730633636,4.750564416806285,8.345845155925282,0.11271659421890445,0.4878942971589949,0.41323099143272685,18.348300359958483,0.016490304496364905,0.0,0.014583564440330758,0.0,T-tail,yes,no,0.0
232,729.0,1.5569910289433935,4.213039013580896,0.0,11.4,2.2032,0.35,0.0,171.42234086956205,379.2377731851156,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02281456315141806,0.28444,12.467475187326581,2.6186077266181416,0.702862271650949,0.04863055787003823,0.10739740809161799,0.14995765548300988,0.05060685890676993,2.6186077266181416,3.0,0.0,4.0,0.309646302158948,3.0,1,1,Titan,171.42234086956205,87.89303162054114,0.0,52.254400000000004,119.16794086956203,5.337807298115641,7.76663011810246,0.10499484996031204,0.5243599164932027,0.374993135115381,17.134022044930205,0.01751832186338906,0.0,0.014583564440330758,0.0,T-tail,yes,no,0.0
233,730.0,1.5811696814212635,4.392069001431946,0.0,12.2,2.2988406417112297,0.35,0.0,173.496829739879,379.31207598442575,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02242303139807965,0.28348,12.64235842903372,2.623437758895108,0.7040926884583352,0.06778481867030851,0.20968035629025664,0.14997031585439705,0.06939147688412936,2.623437758895108,3.0,0.0,4.0,0.31096350822381774,3.0,1,1,Titan,173.496829739879,88.57880921354312,0.0,52.254400000000004,121.24242973987899,5.967144650394015,7.812812092468596,0.10914645987567322,1.0237488601291957,0.3774220855990247,17.341317156373066,0.01744565705595319,0.0,0.014583564440330758,0.0,T-tail,yes,no,0.0
234,744.0,1.7722882128836577,4.334311370513979,0.0,10.6,2.107559358288769,0.35,0.0,192.54686771338925,463.8849200398171,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02537317797100508,0.28068,11.062075090504784,2.750768650625961,0.736529339043932,0.04775950664571999,0.0999286583306887,0.1498145841670772,0.049197367343773356,2.750768650625961,3.0,0.0,4.0,0.34387314763626564,3.0,1,1,Titan,192.54686771338925,106.65750257184563,0.0,52.254400000000004,140.29246771338924,4.535137111731476,8.775786559433064,0.12080023582077348,0.4878942971589949,0.43999650179724525,19.244869828780647,0.015897042381116118,0.0,0.014583564440330758,0.0,T-tail,no,yes,0.0
235,745.0,1.5899327388568743,4.257373982042025,0.0,11.4,2.2032,0.35,0.0,173.20292236456822,388.81000275511457,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02302784730092529,0.28144,12.221724259422695,2.6308870851457,0.7059903520135337,0.04907376264689952,0.10739740809161799,0.14997903991792472,0.050958890232055395,2.6308870851457,3.0,0.0,4.0,0.3129841585032764,3.0,1,1,Titan,173.20292236456822,89.63647937653127,0.0,52.254400000000004,120.9485223645682,5.099756764654934,7.856273057880923,0.10662965648697678,0.5243599164932027,0.3811595960865053,17.311944472136044,0.017335959858029847,0.0,0.014583564440330758,0.0,T-tail,no,yes,0.0
236,746.0,1.6063405447115555,4.426889951815041,0.0,12.2,2.2988406417112297,0.35,0.0,174.57375938124068,384.6172866798719,LowAcc,45.0,119068.04349397456,119068.04349397456,0.02244590889219013,0.28077,12.508738289394538,2.631437054294545,0.7061304527924684,0.0683366753326702,0.20822002360756664,0.17975705123441027,0.06981425478745376,2.631437054294545,3.0,0.0,4.0,0.3131328222831327,3.0,1,1,Titan,174.57375938124068,89.71456509055828,0.0,52.254400000000004,122.31935938124066,5.7450665105213865,7.870632431502524,0.11020211122525951,1.0166188936136686,0.3814351175713809,17.448927688853157,0.017327972954659314,0.0,0.014583564440330758,0.0,T-tail,no,yes,0.0
