,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,531.0,0.725183995,3.238989903646729,0.0,14.46675005,2.519504243,0.35,0.0,144.84219792892986,235.6584041238853,LowAcc,4318068.558587046,13.683133567150376,0.026866694970286126,0.540183349579512,20.10605882773973,1.5158807172092152,2.354207620299725,0.7062622860899175,0.10700575764401447,0.169380145,0.19249721504097483,0.10690848348906891,1.7546363794905682,2.0,0.0,5.0,0.24992582434755903,3.0,1,1,Titan,144.84219792892986,59.85869526108328,0.0,52.254400000000004,92.58779792892985,5.6489842121749545,6.695743829939606,0.08247423117930719,0.8269860536302679,0.269537394756043,14.478009162926478,4.71278421879958,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,summer
1,532.0,0.922296985,2.9629055633217973,0.0,9.518419251,2.632521923,0.35,0.0,160.21825176751418,300.9295194213828,LowAcc,4879864.153944761,15.463356383073368,0.01964911144959628,0.36787400425965716,18.722169966989306,0.5795648493743902,2.461982626173887,0.738594787852166,0.0705490411496893,0.126493407,0.14331739752823347,0.0738057254972737,1.8392510814188159,2.0,0.0,5.0,0.27709880280119664,3.0,1,1,Titan,160.21825176751418,71.40688027952658,0.0,52.254400000000004,107.96385176751416,6.837231139032761,7.991058806783871,0.09265423448426409,0.6175947214189558,0.31481264262972,16.014400310182396,4.674636069015294,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,spring
2,533.0,0.881695638,3.172678261394619,0.0,11.41651032,1.950001092,0.35,0.0,145.6235707951642,256.2563484289433,LowAcc,4443925.782994076,14.081951045054362,0.023054867480422805,0.42174772996828064,18.293218572017842,0.8514629375138345,2.3516436190156265,0.7054930857046879,0.07012227747520157,0.1049108,0.15179943031708906,0.0730204574378488,1.752623369121068,2.0,0.0,4.0,0.24924329610636858,3.0,1,1,Titan,145.6235707951642,59.572884043533605,0.0,52.254400000000004,93.36917079516418,6.803415521359751,6.844232194710045,0.08205912760691537,0.5122192360574158,0.2684331331508691,14.556078745143608,4.7152652291616475,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0,fall
3,537.0,0.977960122,3.4035002156578957,0.0,11.84487328,1.56415167,0.35,0.0,141.10539083128688,238.8508349324745,LowAcc,4256220.013560737,13.487147354554011,0.02070512802854591,0.40164992046646747,19.3985721755846,0.7591805295234801,2.3170718000235846,0.6951215400070754,0.06764363340392851,0.116916584,0.24528741982542918,0.07124766791907923,1.725480859265448,2.0,0.0,4.0,0.23985082458074194,3.0,1,1,Titan,141.10539083128688,55.358196504716396,0.0,52.254400000000004,88.85099083128688,7.195586313536465,6.515816729722573,0.08028161846935734,0.5708365901215383,0.2534035121771681,14.104611767588153,4.75767423051489,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,summer
4,538.0,0.710122205,2.846378896877588,0.0,11.40912475,1.836983413,0.35,0.0,156.2450927799863,298.10673039788867,LowAcc,4742228.756531181,15.027216127117336,0.02741908139245891,0.4933801336480279,17.994043147766526,1.244592242717005,2.4361092795927655,0.7308327838778296,0.08150611324254119,0.12932263100000002,0.15112863926041728,0.08280724876267481,1.8189377862249003,2.0,0.0,6.0,0.2708242448300286,3.0,1,1,Titan,156.2450927799863,68.98833692977348,0.0,52.254400000000004,103.9906927799863,5.9670352215914075,7.7063533630466425,0.08803014158157776,0.6314081987341158,0.3041325751284733,15.61739547754325,4.673417308147008,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,spring
5,539.0,0.865324127,3.4420026516289295,0.0,13.69126537,2.433858033,0.35,0.0,137.05190586760872,220.8306954153102,LowAcc,4192134.2905720985,13.28407195278506,0.023164677090448036,0.4544742253704029,19.619277384954593,1.0801590749042704,2.2911691178911995,0.6873507353673598,0.10220125878726183,0.174725463,0.15037335833719132,0.10321281263660168,1.7051445325819399,2.0,0.0,1.0,0.23256514163425598,3.0,1,1,Titan,137.05190586760872,52.285189284979204,0.0,52.254400000000004,84.79750586760872,6.58443964363045,6.239570526500367,0.07741161671155737,0.8530841741521203,0.24196042173664079,13.699576720167663,4.801689915290376,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,summer
6,543.0,0.548371677,2.8903909394251914,0.0,15.23484916,1.884662746,0.35,0.0,138.97173362591707,233.83610870225232,LowAcc,4295575.896640604,13.611858622457362,0.036050986527371556,0.6925992713972537,19.21165932231565,2.2292399499840334,2.316943277408873,0.6950829832226618,0.12002920620810636,0.16108799185136174,0.15465719460122282,0.11884012999243056,1.725379955510939,2.0,0.0,2.0,0.23981522124627125,3.0,1,1,Titan,138.97173362591707,55.343962793845904,0.0,52.254400000000004,86.71733362591708,5.112264862924675,6.4827684361223925,0.07463757973646791,0.7865002280425631,0.2533471334302431,13.891403931603305,4.757865095771172,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0,summer
7,544.0,0.43180652,2.430799975492505,0.0,13.68387981,2.263448563,0.35,0.0,151.0174096905534,284.49671203718765,LowAcc,4717847.25253365,14.949955803146151,0.04650439190935421,0.7923616249095953,17.038425670720667,2.681545596040967,2.410685704385724,0.7232057113157171,0.10221294785348431,0.143164089,0.14941926823909918,0.10153491105967308,1.7989776088104268,2.0,0.0,1.0,0.2645138200013058,3.0,1,1,Titan,151.0174096905534,66.15435122568886,0.0,52.254400000000004,98.76300969055339,4.276455887262704,7.47249083084159,0.07950302849644975,0.6989880955863065,0.2935272921083552,15.095025252465541,4.678084513663267,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,fall
8,546.0,0.630229232,2.715980112082549,0.0,11.70454748,2.703157973,0.35,0.0,150.93590859830894,282.091658589585,LowAcc,4700675.840546735,14.895542882052926,0.030541363571829804,0.5465712555880141,17.89609865658227,1.5172151424491416,2.406017775665867,0.72180533269976,0.10162061754815556,0.18067829100000002,0.16273990705431568,0.10178671816218648,1.79531279437549,2.0,0.0,4.0,0.2633387555997056,3.0,1,1,Titan,150.93590859830894,64.95501643859275,0.0,52.254400000000004,98.68150859830894,5.26384510167341,7.425278448199294,0.08256140784346507,0.88214841740011,0.2915676008654583,15.08688378490723,4.679623834386865,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,winter
9,549.0,1.062437118,3.058037250314133,0.0,8.802019118,2.210471526,0.35,0.0,172.15557528314343,374.55742789302116,LowAcc,5170346.799574339,16.38384034138952,0.018532207244760113,0.3056693354560109,16.493951930223385,0.46012058855034815,2.6070852625048566,0.6999270048256941,0.12217893329143328,0.19746884336624607,0.18402865456844666,0.12379437153003772,2.6070852625048566,3.0,0.0,6.0,0.3064811314148786,3.0,1,1,Titan,172.15557528314343,85.6982893602313,0.0,52.254400000000004,119.90117528314343,7.429832992373798,8.094368738017739,0.10842235198952394,0.9641270497813388,0.3665918323838748,17.207262643958682,0.017696749966846233,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,summer
10,553.0,0.722564553,3.163894300428966,0.0,13.85374788,1.941171586,0.35,0.0,134.33272159999302,222.65346061587093,LowAcc,4223888.054754628,13.384693559569255,0.025573486602940305,0.5254770176459622,20.547726862771448,1.4381024754240892,2.275904908275158,0.6827714724825473,0.07369747877429074,0.11052546599999999,0.24219630279892562,0.07529568452527666,1.6931605244498535,2.0,0.0,4.0,0.2281628396416977,3.0,1,1,Titan,134.33272159999302,50.601278465131315,0.0,52.254400000000004,82.07832159999302,6.181866183098462,6.1759719780822495,0.07306334647836528,0.5396324283049017,0.2351380514749478,13.423507524291905,4.833280058690545,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0,spring
11,556.0,1.288363968,3.64696532882704,0.0,10.3234462,1.937639784,0.35,0.0,151.55339566036875,254.4035039099897,LowAcc,4288964.699799268,13.590909003850951,0.01734651458702322,0.3224746068806567,18.590167221367757,0.13927036761328795,2.388265787073448,0.7164797361220343,0.09383747314830136,0.17789324556232627,0.208278048164363,0.09754970312122195,1.7813756183930087,2.0,0.0,4.0,0.2588213045079205,3.0,1,1,Titan,151.55339566036875,63.65518560353233,0.0,52.254400000000004,99.29899566036875,7.55036949669839,6.998700389152236,0.09135782187157096,0.8685506386540665,0.28407810468292216,15.148619828202127,4.687550213134763,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0,fall
12,562.0,0.443594008,2.3840084336399947,0.0,12.81238274,1.723082782,0.35,0.0,165.73104267926104,337.42936802156555,LowAcc,4816924.471137215,15.263912563494104,0.048854000686175146,0.8119922470821763,16.620793295889815,2.6963007352620867,2.5168744417437616,0.7550623325231285,0.10519954700516464,0.137635497,0.15780688276265142,0.10445965256286494,1.8823469233078751,2.0,0.0,6.0,0.28996139582713565,3.0,1,1,Titan,165.73104267926104,77.9912923780145,0.0,52.254400000000004,113.47664267926103,4.703095416323419,8.407852348568829,0.09084448727029772,0.6719951532894872,0.33712370251288976,16.565248381965123,4.694607246876153,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,spring
13,566.0,0.906580335,3.3923921446935603,0.0,12.69421365,2.747305504,0.35,0.0,145.25443448435377,238.9524291137998,LowAcc,4317217.409107322,13.680436437204737,0.022917718713502337,0.43349952961496,18.915474748346437,0.9671560592156541,2.3567427567312147,0.7070228270193644,0.09802932155807167,0.17188272789177658,0.1697183249199714,0.09919634028115906,1.7566267279183694,2.0,0.0,2.0,0.2505988412186176,3.0,1,1,Titan,145.25443448435377,59.75170288487174,0.0,52.254400000000004,93.00003448435376,6.057896047885268,6.752173520893639,0.08423237493751927,0.8392047298485042,0.27062786559700225,14.519198165750868,4.710415330128893,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,summer
14,571.0,0.966827495,3.403010348419537,0.0,11.97781351,1.801665388,0.35,0.0,149.8703311220784,257.2078541059165,LowAcc,4416842.191220467,13.996128321610218,0.02140110493202391,0.4006971683233312,18.723200021497075,0.7757872417390744,2.3925404293671058,0.7177621288101317,0.06897521170257873,0.112183394,0.14398257801970585,0.07179265690433698,1.7847316616666233,2.0,0.0,4.0,0.25991627437190473,3.0,1,1,Titan,149.8703311220784,63.4682280737717,0.0,52.254400000000004,97.6159311220784,6.483230684125006,7.062019224032419,0.08849204781996299,0.5477271393699037,0.2858869776119479,14.980430041732669,4.685333369174435,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,winter
15,572.0,0.926226148,3.685672428912008,0.0,14.6661604,1.886428647,0.35,0.0,137.51290384063282,204.7342672120533,LowAcc,4058135.8290688037,12.859456451278943,0.02210563818265079,0.4546179947177231,20.56570323649474,1.0820564981409468,2.2925726279249203,0.6877717883774761,0.11072248695060415,0.2018844384216947,0.13798380525049797,0.11121404807660495,1.7062464354043372,2.0,0.0,2.0,0.2329657473284365,3.0,1,1,Titan,137.51290384063282,52.98819471821778,0.0,52.254400000000004,85.25850384063281,6.251203161546221,6.151907267037988,0.07968964354949949,0.9856858666623537,0.24258470251929087,13.745649182848439,4.799005733810909,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,winter
16,573.0,1.196028646,3.80473061547922,0.0,12.10336818,1.867886684,0.35,0.0,142.06048016626264,222.71942591000496,LowAcc,4156553.4001565455,13.171322914786122,0.017335678031484045,0.34668761911312335,19.998503576467535,0.41415380507073374,2.319103617775122,0.6957310853325366,0.07825655154481526,0.149276874,0.1549612757984974,0.08259861573874924,1.7270760496532784,2.0,0.0,3.0,0.24041297817779253,3.0,1,1,Titan,142.06048016626264,55.36685599323401,0.0,52.254400000000004,89.80608016626263,8.02507196129416,6.377451798988279,0.0842363985003591,0.7288333170781188,0.2542942918330884,14.200061393183928,4.7546914477103535,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,fall
