,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
20,20,45.0,0.8131142547255066,3.3678264167774343,0.0,13.949152542372882,2.507953231215445,0.35,0.0,147.26186232179066,255.40943658317985,LowAcc,4211175.173746084,13.344408870592453,0.0248533904035667,0.514997906327646,20.72143470026274,1.3749286459672696,2.3909273437020677,0.7172782031106202,0.0661835256388971,0.1169311862916147,0.089903287090979,0.0673675662475637,1.7834652199566463,2.0,0.0,4.0,0.2595036176222374,3.0,1,1,Titan,147.26186232179066,63.95187139121924,0.0,52.2544,95.00746232179068,3.73096960423482,6.961167102381172,0.0868323228633018,0.5709078847323464,0.2852047875367166,14.71977923685315,4.686146427529608,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
21,21,46.0,0.8258856828102005,3.418827594531116,0.0,14.152542372881356,2.5322686485996564,0.35,0.0,148.09687819038768,257.5691544101694,LowAcc,4187419.682514024,13.269132261369764,0.0247320899169897,0.5157109475457884,20.851895221014868,1.3727341367293833,2.3969984953484333,0.71909954860453,0.0617420272553257,0.1187631199180433,0.1240174546595153,0.0630557199963985,1.788231711804657,2.0,0.0,4.0,0.2610533365135857,3.0,1,1,Titan,148.09687819038768,64.6286273876916,0.0,52.2544,95.84247819038768,3.770845047333714,6.986293419144143,0.0880559537695315,0.5798521654225823,0.2877697792714039,14.803218389321067,4.683232483993321,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
22,22,47.0,0.8386571108948944,3.469827751617923,0.0,14.35593220338983,2.556584065983867,0.35,0.0,144.74849753787842,251.3551476214442,LowAcc,4155505.493186336,13.16800229797683,0.0236502364135876,0.5040287085670623,21.31178309395188,1.3364119707293594,2.3475715044081773,0.7042714513224532,0.0701681009526598,0.1205950480983896,0.1504727521679068,0.0723103056033379,1.7494263313576992,2.0,0.0,4.0,0.248155455162221,3.0,1,1,Titan,144.74849753787842,59.11896226074247,0.0,52.2544,92.49409753787842,6.63215893857508,6.600684648591497,0.0841982215935264,0.5887964195227224,0.2666764926273585,14.468652730880102,4.719384260905336,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
23,23,48.0,0.8514285389795881,3.520826932391787,0.0,14.559322033898306,2.580899483368078,0.35,0.0,148.9899514174777,258.17142969432007,LowAcc,4130639.175130999,13.08920569096192,0.0240337402897592,0.5171870246174468,21.51920668119312,1.399743650469921,2.403084715706059,0.7209254147118177,0.0802854145728503,0.1324269710666923,0.1368635044806521,0.0811542577017595,1.7930100341740518,2.0,0.0,4.0,0.2625977222619807,3.0,1,1,Titan,148.9899514174777,65.3070631051293,0.0,52.2544,96.73555141747772,3.8239469981424152,6.9900935973797855,0.0897997936295743,0.6465649099347129,0.2903342045732011,14.892460648736655,4.680704595511729,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
24,24,49.0,0.8641999670642819,3.571825178672638,0.0,14.76271186440678,2.605214900752289,0.35,0.0,149.3897955608217,260.83507005384763,LowAcc,4105643.465327111,13.00999906623796,0.0240144707540014,0.5171512597888382,21.534984680129483,1.4032394315122865,2.4058557575194994,0.7217567272558498,0.080699557146098,0.1342588890437679,0.141754005495769,0.0815740032002082,1.7951855931097545,2.0,0.0,4.0,0.2632978763709687,3.0,1,1,Titan,149.3897955608217,65.6159532915314,0.0,52.2544,97.1353955608217,3.862548923886022,6.992569868024406,0.0906341972104791,0.6555091142181371,0.2914995109848385,14.932415859073329,4.679681231452771,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
25,25,50.0,0.8769713951489757,3.622822529924876,0.0,14.966101694915254,2.6295303181365,0.35,0.0,149.8355267382628,263.00554796886104,LowAcc,4081657.359505536,12.933991683478895,0.0239296200298001,0.5171656203696944,21.61194451586177,1.4068986010688416,2.408971289149161,0.7226913867447482,0.0811113283042321,0.136090802238129,0.1461443452276278,0.0819907191312762,1.7976316127416128,2.0,0.0,4.0,0.2640828553106837,3.0,1,1,Titan,149.8355267382628,65.96324402570941,0.0,52.2544,97.58112673826278,3.901042441384437,6.997903641705964,0.0915112247336199,0.6644532951503118,0.2928080064089888,14.976956236512422,4.678624302217296,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
26,26,51.0,0.8897428232336695,3.67381902342096,0.0,15.16949152542373,2.653845735520711,0.35,0.0,150.81376478657006,264.7365404749017,LowAcc,4070436.62518464,12.89843532202905,0.0237694860903939,0.5159027673756273,21.704414029553643,1.4047660343557982,2.4172742827596383,0.7251822848278915,0.0835981422996137,0.1267911351573817,0.0132630623873996,0.0844131851233777,1.8041503349978931,2.0,0.0,4.0,0.2661635438482363,3.0,1,1,Titan,150.81376478657006,66.88878518196195,0.0,52.2544,98.55936478657006,3.8824560063064975,7.014258250040756,0.0929570069003177,0.6190483571678665,0.2962866111875774,15.074707990491165,4.67628181807359,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
27,27,52.0,0.9025142513183636,3.7248146943915454,0.0,15.372881355932204,2.678161152904922,0.35,0.0,151.65642321140683,266.68104208954543,LowAcc,4051845.320302649,12.839523031861258,0.0236462625493567,0.516148167123574,21.82789631326389,1.4098228320205053,2.423565523361859,0.7270696570085577,0.0831080085819624,0.1263931825891151,-0.0010297711022435,0.0839463143379705,1.8090896197977235,2.0,0.0,4.0,0.2677293293590495,3.0,1,1,Titan,151.65642321140683,67.59007466553993,0.0,52.2544,99.40202321140684,3.911875630028465,7.041378056391852,0.0942263644303368,0.6171053831317846,0.2989141902730819,15.158910711025651,4.674954646145386,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
28,28,53.0,0.9152856794030572,3.775809576163451,0.0,15.576271186440678,2.7024765702891327,0.35,0.0,152.3424120360504,268.09093957293953,LowAcc,4031897.528356258,12.77631229357194,0.0234657873323692,0.5163195299916062,22.00307718971708,1.4144220627721742,2.4285941393784523,0.7285782418135357,0.083223748328458,0.1272342400406647,-0.0095381866925566,0.0840705831985801,1.813037611652648,2.0,0.0,4.0,0.2689743141031437,3.0,1,1,Titan,152.3424120360504,68.15061840442401,0.0,52.2544,100.0880120360504,3.942946839176209,7.060671389921942,0.09534843209726,0.6212117840486883,0.3010094322278809,15.227458406669284,4.674163783044787,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
29,29,54.0,0.9280571074877508,3.826803700286579,0.0,15.779661016949154,2.7267919876733435,0.35,0.0,152.78767311701358,269.6277191045832,LowAcc,4010833.080504153,12.70956308624278,0.0233151196535752,0.5160809206542342,22.13503204454263,1.4168891595382076,2.43181387493528,0.729544162480584,0.0832268601207517,0.1278728139428356,-0.019539545612597,0.0840863684913852,1.815565442314489,2.0,0.0,4.0,0.2697684390901574,3.0,1,1,Titan,152.78767311701358,68.50952483141842,0.0,52.2544,100.53327311701356,3.9735644646071866,7.0669456985708,0.096243749649494,0.6243295739839114,0.3023486770998983,15.271951745943433,4.673780811300085,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
30,30,55.0,0.940828535572445,3.877797096650815,0.0,15.983050847457628,2.751107405057555,0.35,0.0,151.3445407278291,270.89474349257114,LowAcc,3958953.873521252,12.54516779958315,0.023207045367045,0.5175695998339549,22.302261733366706,1.4130949563454809,2.3871261475945555,0.7161378442783667,0.1244855732108452,0.2101203567188694,0.3050044625169144,0.1242046653827688,1.780480881677107,2.0,0.0,4.0,0.2585285974373666,3.0,1,1,Titan,151.3445407278291,63.5281491043504,0.0,52.2544,99.09014072782908,7.561991857638798,6.766690667144605,0.093290450784318,1.0258971297392736,0.2835952609569456,15.127767497398567,4.688175195375845,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
31,31,85.0,0.5576856930316302,2.3474860662298,0.0,9.881355932203393,2.0216448835312244,0.35,0.0,185.5830530704901,424.4800278611924,LowAcc,5714430.90509951,18.10793883279942,0.0318703404373088,0.5138971445786785,16.124620494391927,1.3568609125519049,2.686881939544896,0.7202546479911138,0.0661170537185976,0.0802908324809917,0.1507465396245078,0.0674682835676671,2.686881939544896,3.0,0.0,4.0,0.3277744254301467,3.0,1,1,Titan,185.5830530704901,97.58674021712643,0.0,52.2544,133.32865307049013,6.8613438954178765,9.393218771061148,0.1093226991746936,0.3920140621921434,0.4059041773322011,18.54893126809524,0.0165944156500505,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
32,32,86.0,0.570457121116324,2.398523511451713,0.0,10.084745762711863,2.045960300915436,0.35,0.0,170.2617880561648,350.44894981258506,LowAcc,5135747.2280560825,16.27420091532969,0.0346721368945666,0.5706374465368195,16.458098566928594,1.5273172308314535,2.541784851751652,0.7625354555254956,0.0588812271384666,0.0821229580565101,0.1511958901991021,0.0603229402547641,1.9019042121303795,2.0,0.0,4.0,0.2956139945761211,3.0,1,1,Titan,170.2617880561648,80.76807515818363,0.0,52.2544,118.0073880561648,5.758270375012931,8.895453196880403,0.0944526054378987,0.4009592800596392,0.3471045307020001,17.017953357550073,4.710535987897896,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
33,33,87.0,0.5832285492010179,2.449558000133341,0.0,10.28813559322034,2.070275718299647,0.35,0.0,166.8642205887674,338.00422160670155,LowAcc,5065325.263358158,16.051047175191265,0.0339138658678631,0.5623194913603543,16.580813686982488,1.4961004331110777,2.5166885683401534,0.755006570502046,0.0597931137617906,0.083955068085892,0.150491936046975,0.0612833049129247,1.8822009931590884,2.0,0.0,4.0,0.2899188037254364,3.0,1,1,Titan,166.8642205887674,77.97057292513246,0.0,52.2544,114.6098205887674,5.787007211324687,8.62548063061795,0.0922542058990061,0.4099044220242714,0.3370489036291231,16.67846522098871,4.694503504710845,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
34,34,88.0,0.5959999772857117,2.5005897132946138,0.0,10.491525423728811,2.094591135683858,0.35,0.0,160.59914356218712,313.8623837690261,LowAcc,4977438.24512271,15.772550020035458,0.0320032246587694,0.5484772081364777,17.138185729236692,1.4361483569503102,2.470940863427789,0.7412822590283367,0.0608095807134412,0.0857871635059836,0.1506577911133182,0.0623649583288873,1.84628423877189,2.0,0.0,4.0,0.2792384124459159,3.0,1,1,Titan,160.59914356218712,72.87104067364905,0.0,52.2544,108.34474356218712,5.733221687539303,8.172106925584721,0.0876554716292803,0.4188494926601221,0.318485154935208,16.052448483786225,4.676352107962892,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
35,35,89.0,0.6087714053704055,2.5516188174645955,0.0,10.694915254237287,2.1189065530680686,0.35,0.0,155.93472873398625,298.3772742693097,LowAcc,4899187.564391582,15.524588575783904,0.030959719777085,0.5381629994783605,17.382683155830264,1.391642350342576,2.4370753759623094,0.7311226127886927,0.0615938438150881,0.0876192451798059,0.1508830818747847,0.0631830942809188,1.81969627336837,2.0,0.0,4.0,0.2710611437649374,3.0,1,1,Titan,155.93472873398625,69.09602844356563,0.0,52.2544,103.68032873398624,5.662060235144529,7.831149588710282,0.0844483377414491,0.4277944961808278,0.3045333654367455,15.586372207688356,4.67335849507811,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
36,36,90.0,0.6215428334550993,2.602645466103864,0.0,10.898305084745765,2.14322197045228,0.35,0.0,151.70037360940495,282.9198194488572,LowAcc,4823677.135866469,15.285310466786031,0.0297937902885881,0.5289717619066191,17.75442992593092,1.351026227117656,2.405580472694883,0.7216741418084648,0.0623367250900634,0.0894513139036885,0.1502519746945398,0.0639888492962403,1.7949694656023485,2.0,0.0,4.0,0.2632284039685991,3.0,1,1,Titan,151.70037360940495,65.58526707800077,0.0,52.2544,99.44597360940496,5.665870303495441,7.5275104586853185,0.0815722869656138,0.436739436474409,0.2913838085288012,15.163267302912638,4.679779369901643,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
37,37,91.0,0.6343142615397932,2.6536698008624904,0.0,11.10169491525424,2.1675373878364907,0.35,0.0,148.8040765456231,272.1972376670748,LowAcc,4757657.8664588295,15.0761080261453,0.0290415432386159,0.5226335699364342,17.996067414265312,1.3247814224071708,2.384324750015931,0.7152974250047792,0.0632445992536627,0.0912833704135928,0.1505855952330371,0.0649246526807528,1.7782814902767052,2.0,0.0,4.0,0.2578076688987302,3.0,1,1,Titan,148.8040765456231,63.2158751371909,0.0,52.2544,96.54967654562309,5.63357010660439,7.314109601496737,0.0798096095191794,0.4456843171341426,0.2824072987611398,14.87386388241988,4.689773028056394,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
