,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
0,197.0,0.423915452,2.589582731260352,0.0,15.81904762,2.872684492,0.35,0.0,154.68460737404106,297.3952198786558,LowAcc,400000.0,14.423052914948348,0.049836903329088696,0.8882166065138397,17.822467833698795,3.1234590678247884,2.4442666123889345,0.7332799837166804,0.14514842278252402,0.17926997800000002,0.169444843,0.009825135,0.15883549644681053,0.14308007489567762,1.8253421494395337,2.0,0.0,4.0,0.2728180606335662,3.0,1,1,Titan,154.68460737404106,69.0002851003241,0.0,52.254400000000004,102.43020737404106,4.423842957236261,7.589310354834553,0.08475020835594567,0.8752724331450121,0.3075117387269796,15.461469963732426,4.673181053245452,0.0,0.014583564440330758,0.0,0.0,V-tail,no,no,0.0,summer,0.029293925496348298,30.0,4.25
1,203.0,0.68569591,2.607332960068819,0.0,9.914285714,2.872684492,0.35,0.0,167.77193813901704,340.61518728168716,LowAcc,400000.0,15.92628256607099,0.02903988861715167,0.48845477479301513,16.82013251609105,1.1333340034272132,2.5269652598135868,0.7580895779440759,0.05991234073902436,0.081799657,0.063138376,0.018661281000000002,0.15016976250979522,0.062050958809243766,1.890269275584871,2.0,0.0,3.0,0.2922643488028529,3.0,1,1,Titan,167.77193813901704,78.14403742334197,0.0,52.254400000000004,115.51753813901703,6.3769522082078245,8.676238681028412,0.09542150019459401,0.39938078651862957,0.34117713082822565,16.769166154514494,4.70058068994255,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,fall,0.07958690342851651,10.0,5.0
2,223.0,0.423915452,2.684504178428486,0.0,17.0,2.378541176,0.35,0.0,140.24357991669817,245.7141813822038,LowAcc,400000.0,13.821332029238599,0.04697423329010276,0.8769389740981065,18.668510642469034,3.1678956054765792,2.3370863241198343,0.7011258972359503,0.09762121088418682,0.113836705,0.081898341,0.031938364,0.1595272884297456,0.09678020732972172,1.7411943633093931,2.0,0.0,6.0,0.24533220276350276,3.0,1,1,Titan,140.24357991669817,57.20698791058818,0.0,52.254400000000004,87.98917991669816,4.477963800770284,6.64806502190557,0.074129238308231,0.5557993082732512,0.2621369101132657,14.018484583544396,4.731029578754658,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,fall,0.030569256033107648,30.0,4.25
3,231.0,1.313969011,4.726253610101769,0.0,17.0,1.460846448,0.35,0.0,167.1906756177667,215.33053624368395,LowAcc,400000.0,11.987643692687818,0.019703857731290436,0.4483577780217581,22.754822133624614,1.043092672445556,2.72796549623121,0.818389648869363,0.06348555734859875,0.10551079099999999,0.069391698,0.036119093,0.1503412934122571,0.06779719382982513,1.024037788639129,1.0,0.0,1.0,0.22719597652025617,3.0,1,1,Titan,167.1906756177667,50.15176271850529,0.0,52.254400000000004,114.93627561776668,9.478743069406946,8.895265575149738,0.1334544184892955,0.5151486478211362,0.23364901203820052,16.711047919671188,28.802620692244552,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,spring,0.1057358347524391,10.0,5.0
4,240.0,0.68569591,3.4142100799452866,0.0,17.0,1.460846448,0.35,0.0,139.66129403402368,238.66140669362778,LowAcc,400000.0,12.982017774651807,0.029065652300240497,0.6119635200725998,21.054525587493394,1.938909507615897,2.32049226731823,0.696147680195469,0.06789850983888711,0.084203546,0.044378411,0.039825135000000005,0.15236716966442074,0.06918302088320227,1.7281662854293736,2.0,0.0,3.0,0.24079642809341284,3.0,1,1,Titan,139.66129403402368,55.36815007132996,0.0,52.254400000000004,87.4068940340237,6.221077652276178,6.3441557704525495,0.07989759657852966,0.41111759709625195,0.25490254304433085,13.960319167616241,4.752690071189321,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,summer,0.00976368646664524,100.0,5.0
5,242.0,0.528627635,2.945255127006231,0.0,16.40952381,2.096173568,0.35,0.0,138.83532873729297,239.90178956558543,LowAcc,400000.0,13.90982242776497,0.03574983219511202,0.6873412186267727,19.226418039544,2.3366651582751925,2.3218688972763335,0.6965606691829,0.05611274569191867,0.068603847,0.050631733,0.017972114,0.15135269014960642,0.05715755880674519,1.7292470845685215,2.0,0.0,6.0,0.24117595726218977,3.0,1,1,Titan,138.83532873729297,55.53228202826812,0.0,52.254400000000004,86.58092873729295,5.167688767209669,6.572067803739992,0.07534642341423026,0.3349532183620736,0.2555050878112079,13.877766262011395,4.750735582035944,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,spring,0.030374782979043002,30.0,4.25
6,253.0,0.68569591,2.9702896678526693,0.0,12.86666667,2.519724981,0.35,0.0,154.35218152763616,290.21339328486846,LowAcc,400000.0,14.177817747419095,0.028679157849997732,0.5670584997719074,19.77249481096434,1.5771617046450284,2.430257556599443,0.7290772669798329,0.10207300934931592,0.16196962,0.138178235,0.023791385,0.1390184801387619,0.1022497640359609,1.8143435689216345,2.0,0.0,6.0,0.2693848764911301,3.0,1,1,Titan,154.35218152763616,67.4434462053113,0.0,52.254400000000004,102.09778152763614,5.926374952350292,7.4304145353877935,0.08823880324750168,0.7908047123929085,0.3017015516839836,15.428263192853272,4.673954009968736,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,spring,0.008940187658935705,100.0,2.9
7,256.0,0.37155936,2.5132666233410257,0.0,17.0,2.80209259,0.35,0.0,168.0825142485637,351.33846577848857,LowAcc,400000.0,14.310507335926692,0.06483452296203776,1.1185353103616469,17.25215609308296,3.811453774529966,2.5475202706377074,0.7642560811913122,0.18761931643398225,0.205563936,0.169444843,0.036119093,0.1640873676576468,0.18458076260209158,1.9064071184910976,2.0,0.0,5.0,0.2969002181607121,3.0,1,1,Titan,168.0825142485637,80.34397499939996,0.0,52.254400000000004,115.8281142485637,4.118681278993465,8.387402538678108,0.09544935986102508,1.0036507419529306,0.3493905382155807,16.800226985625553,4.714754241396745,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,summer,0.008857292636851704,100.0,4.85
8,257.0,0.423915452,2.637470512256187,0.0,16.40952381,1.460846448,0.35,0.0,153.50513172726198,295.3745592496195,LowAcc,400000.0,14.566254905968126,0.04791862573260316,0.8641980265891895,18.034699730572644,3.145414217437609,2.437658799840598,0.7312976399521793,0.05159109232680301,0.058858962,0.044378411,0.014480551,0.15582367275294387,0.0522130571261553,1.8201543224044971,2.0,0.0,6.0,0.27120410639336245,3.0,1,1,Titan,153.50513172726198,68.25748224930845,0.0,52.254400000000004,101.25073172726199,4.700107006096461,7.585018764594361,0.08445564390395903,0.28737453675667773,0.3047753253033336,15.34360761082748,4.673327026030932,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,summer,0.008701780387227912,100.0,5.0
9,261.0,0.37155936,2.5132666233410257,0.0,17.0,2.307949274,0.35,0.0,141.62085623712022,254.29452599083368,LowAcc,400000.0,14.41829379710995,0.05192486268250496,0.9284033489165636,17.879745866508966,3.417167156703076,2.3508339484308327,0.7052501845292498,0.061491652332135334,0.065152921,0.044378411,0.020774510000000003,0.15487519633906494,0.0616199480134703,1.751987692651958,2.0,0.0,2.0,0.24902737597538205,3.0,1,1,Titan,141.62085623712022,58.75718455170372,0.0,52.254400000000004,89.36645623712023,4.175503075364112,6.887269321486487,0.07356578673742752,0.3181043269284875,0.26808413617967664,14.156094815122765,4.7160666591572085,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,winter,0.0879107840634531,10.0,3.2
