,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,298.0,0.932081931,3.902532960153349,0.0,16.33951158,2.248586677,0.35,0.0,137.09756214495053,191.07303436644534,LowAcc,3895881.763528108,12.345304343575265,0.021832136270923192,0.4886945230457219,22.384182517978438,1.3013783547272608,2.285510418758258,0.6856531256274775,0.06542183009121603,0.08629617,0.17856998022953322,0.06809832543587353,1.70070185928722,2.0,0.0,2.0,0.23094292291829938,3.0,Power Unconverged,1,Titan,137.09756214495053,52.200964769062864,0.0,52.254400000000004,84.84316214495051,7.364693342001005,6.004292970178539,0.08081747790549469,0.4213346792902245,0.23943832789637215,13.704155530907324,4.812881483268359,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
1,299.0,1.35024241,2.784777828587942,0.0,5.743403923,2.220618196,0.35,0.0,293.10133488238114,774.0925375500997,LowAcc,6833669.243844438,21.654591109097137,0.015037469231100052,0.188083486359242,12.507655608049609,-0.2999647492791545,4.584473279362902,0.7365077666422088,0.12628172797532963,0.16645399100000002,0.21392622141799636,0.13043123852006938,4.584473279362902,5.0,0.0,2.0,0.4505380303514234,3.0,Fuselage greater than aeroshell diameter,1,Titan,293.10133488238114,177.74246518307447,0.0,52.254400000000004,240.8469348823811,12.84395369960167,19.07760258769537,0.3815408379568059,0.8126993227458753,0.660638851462208,29.304500621760013,0.008950213644375116,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
2,300.0,0.655261015,3.1304254046526814,0.0,14.95520562,2.706998471,0.35,0.0,135.9578263584518,222.7208222126909,LowAcc,4161626.936005039,13.187399979735591,0.02982775365251507,0.6041391152085487,20.254261257706474,1.807591417026405,2.29216857474351,0.6876505724230529,0.13629586387570933,0.195853946595579,0.15389367826731823,0.13481914456686717,1.7059292112090714,2.0,0.0,4.0,0.2328504885512057,3.0,1,1,Titan,135.9578263584518,52.395446956349765,0.0,52.254400000000004,83.7034263584518,5.417125499794295,6.217761080882977,0.07428676025475334,0.9562424355168142,0.24240503103221334,13.585800238326676,4.79977479185396,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
3,301.0,1.352572859,4.778530565550907,0.0,16.88216218,1.515100732,0.35,0.0,146.68780743461315,193.73835842807674,LowAcc,3740210.2964875526,11.852011231803282,0.016803243340248516,0.39094410614228786,23.265990870099838,0.7452119033565385,2.2879101765659655,0.6863730529697897,0.10517629400290529,0.22288445592840647,0.13229438822163464,0.10759431859173932,1.7025859212731338,2.0,0.0,1.0,0.23163226561335679,3.0,Power Unconverged,1,Titan,146.68780743461315,52.46846763854222,0.0,52.254400000000004,88.73454009382382,9.356420248828217,6.004119091228249,0.09211024505822771,1.0882169018320433,0.24050890926918603,14.66205112668048,4.808062367944887,0.0,0.014583564440330758,0.0,V-tail,no,yes,2.0
4,302.0,0.372457092,1.5368211089217683,0.0,6.341184452,2.145868511,0.35,0.0,147.47875543997813,476.3491666456039,LowAcc,5953410.029699164,18.865217981402782,0.048786480866047754,0.5633716526724825,11.54770015528119,1.294973946703207,2.5723972823271777,0.7717191846981533,0.11387489759671267,0.166245199,0.07423886134973524,0.11376313000000897,0.9629690930624889,1.0,0.0,4.0,0.19677814806662106,3.0,Tail sizing failure,1,Titan,147.47875543997813,41.817579254775396,0.0,52.254400000000004,95.22435543997813,1.3449478929357255,8.768560283538713,0.07270709815171507,0.8116799112197511,0.19749347958977093,14.741130929951794,27.455673025374928,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
5,303.0,0.617223696,2.673495736855138,0.0,11.58020909,2.188431214,0.35,0.0,149.76501327946698,275.2783983051524,LowAcc,4755516.1318767555,15.069321278794192,0.03032349789989113,0.5410604936654709,17.842944618450943,1.473990422801133,2.392526782189413,0.7177580346568239,0.0879869591834902,0.138079915,0.15019952447674512,0.08860430408299932,1.7847209471984282,2.0,0.0,1.0,0.2599127859228031,3.0,1,1,Titan,149.76501327946698,64.13016204352866,0.0,52.254400000000004,97.51061327946698,5.297068212196972,7.3726610062131686,0.08086879429023175,0.6741649913657404,0.28588120815573204,14.969883330059554,4.685340129216591,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
6,304.0,0.840566743,3.7624060617385218,0.0,16.84066077,1.566236553,0.35,0.0,140.69750251030848,200.15906385872495,LowAcc,4043011.4611022496,12.811530221253358,0.023621496635792567,0.5163897399316874,21.86100855054314,1.4310626077773236,2.315528114490948,0.6946584343472844,0.09879600199973203,0.166905312,0.17925659820606568,0.09922599679258039,1.7242689039502468,2.0,0.0,2.0,0.2394228427179702,3.0,Power Unconverged,1,Titan,140.69750251030848,55.187235358339784,0.0,52.254400000000004,88.44310251030849,6.991619207899142,6.275135390266449,0.08304620789187088,0.8149028642100207,0.2527260903281863,14.063869774292469,4.7599840526402355,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
7,305.0,0.461165351,2.3614786265753813,0.0,12.09236837,2.003204198,0.35,0.0,163.43290382354556,332.3821659206646,LowAcc,4925370.870526677,15.607558466190955,0.04485570612910675,0.7366790454738765,16.42330729012529,2.4015976586368586,2.50650517624253,0.751951552872759,0.09252707586921483,0.135764991,0.16316043579347994,0.09228973105702618,1.8742059605448946,2.0,0.0,3.0,0.28757568269118716,3.0,1,1,Titan,163.43290382354556,76.04054430710464,0.0,52.254400000000004,111.17850382354555,4.608544629083165,8.405295703491625,0.0889537816669535,0.6628625458328592,0.332943375402003,16.33560038836104,4.68917552816293,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
8,306.0,1.324266594,4.198633540608287,0.0,13.31191445,2.508054418,0.35,0.0,145.4238362699552,246.65794713724395,LowAcc,3983812.842901477,12.623941120051834,-0.021080097221000686,0.3489278891566512,-16.552480071535808,0.34556331658983647,2.3384282697965615,0.7015284809389684,0.0717083687736395,0.144932492,-0.09621113400316374,0.0763383294805987,1.7422479316438986,2.0,0.0,5.0,0.2456953470159822,3.0,Negative aerodynamic coefficient,1,Titan,145.4238362699552,57.72339749789338,0.0,52.254400000000004,93.16943626995518,8.686144205131027,6.419200996941518,0.09016450708814519,0.7076221926830939,0.2627192481486229,14.536150360127834,4.729453697501238,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
9,307.0,0.609802028,2.836968627492799,0.0,13.19836705,1.640930614,0.35,0.0,142.28947966028733,250.55838274659934,LowAcc,4448201.5000428865,14.09549997478543,0.031420832926033655,0.5946869205770929,18.926516746930872,1.7429864101011456,2.340868150642194,0.7022604451926581,0.08603422121231247,0.133943998,0.15151108981390268,0.08652103759076087,1.7441634944297144,2.0,0.0,6.0,0.24635423236639623,3.0,1,1,Titan,142.28947966028733,57.99361109876786,0.0,52.254400000000004,90.03507966028734,5.3272489426555225,6.755579792247645,0.07673591665196593,0.6539716819434799,0.26377702177836887,14.222918151039394,4.726653490762776,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
