,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
10,10,40.0,1.6517224028815984,4.184286972776239,0.0,10.6,2.107559358288769,0.35,0.0,180.4455863826344,419.9976929112993,LowAcc,45.0,119068.04349397456,119068.04349397456,0.024285648125956,0.28224,11.621678718895176,2.679193077919936,0.7182959644812472,0.0726513161780748,0.0899286583306887,0.1496054822547037,0.0735689802292767,2.679193077919936,3.0,0.0,3.0,0.3257832917289959,3.0,1,1,Titan,180.4455863826344,96.49506034508182,0.0,52.2544,128.19118638263438,4.463708385586136,8.216078115416275,0.110137231069309,0.4390700353997274,0.4002001796132295,18.035660255049645,0.0166882709778964,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
11,11,41.0,1.5477126637729746,4.200467160568204,0.0,11.4,2.2032,0.35,0.0,170.3350766743289,377.1897663713934,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0228173762275173,0.28443,12.46549985256333,2.6145009167033293,0.7018160906620513,0.0763178103016248,0.097397408091618,0.1499803257438692,0.0774088543810417,2.6145009167033293,3.0,0.0,3.0,0.3085219036454587,3.0,1,1,Titan,170.3350766743289,87.30993857751386,0.0,52.2544,118.08067667432888,5.032061847582233,7.732823454389926,0.1042103638090088,0.4755356547339352,0.3685655684498655,17.025376559597344,0.017581083812366,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
12,12,42.0,1.581797631875126,4.392941054564304,0.0,12.2,2.2988406417112297,0.35,0.0,169.57167032804455,369.4310673787554,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0217509941963571,0.28635,13.164915470758451,2.60543575417445,0.6995068041609213,0.0793212176378762,0.1048659863404859,0.150496906376995,0.0805341345714494,2.60543575417445,3.0,0.0,3.0,0.3060253399831019,3.0,1,1,Titan,169.57167032804455,86.02284876470392,0.0,52.2544,117.31727032804454,5.659366592836545,7.671543549460526,0.1060395692647265,0.5120004366731651,0.3640697854870858,16.949095169025814,0.0177228961524263,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
13,13,43.0,1.61648956568413,4.584142706536707,0.0,13.0,2.394481283422459,0.35,0.0,169.40242230644452,365.9336284947845,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0210266995814824,0.28795,13.694493464565785,2.599708360638677,0.6980477908738802,0.08292429970342,0.1123344256570543,0.1507523241891697,0.0842248676144201,2.599708360638677,3.0,0.0,3.0,0.3044374509385792,3.0,1,1,Titan,169.40242230644452,85.20966203469622,0.0,52.2544,117.14802230644452,6.320399773196109,7.635466711468577,0.1082251131081523,0.5484645402856992,0.3612208679682,16.932184811026815,0.0178148902544157,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
14,14,44.0,1.6977575172205166,4.840356777928991,0.0,13.8,2.49012192513369,0.35,0.0,182.72784421960444,376.88150584999033,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0205099571915496,0.29053,14.165314792548733,2.619086961087659,0.7029843532670047,0.0840123874067324,0.1198027508588089,0.1071719023806168,0.0853624535290735,2.619086961087659,3.0,0.0,3.0,0.30977724527204,3.0,1,1,Titan,182.72784421960444,87.96107428405634,0.0,52.2544,122.18219794459183,6.993353988641072,7.857819014379347,0.1190094378064508,0.5849280867410792,0.3708338112251754,18.26308470034625,0.0175110569557971,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
15,15,45.0,1.3834927970279345,4.494329186498007,0.0,14.6,2.58576256684492,0.35,0.0,163.34778090763334,314.1849376083239,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0202108940508305,0.30796,15.237326920099546,2.476095366873001,0.7428286100619004,0.0523147669015666,0.1272709811832587,0.0719630067146816,0.0555502489068532,1.8503310654834009,2.0,0.0,3.0,0.2804621300431444,3.0,1,1,Titan,163.34778090763334,73.44561718212302,0.0,52.2544,111.09338090763332,7.806620103841585,7.779184333866405,0.1020052606189929,0.6213911699650227,0.3192097509044989,16.327143539699232,4.677626002174231,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
16,16,47.0,1.5869365529458748,5.070342410303586,0.0,16.200000000000003,2.77704385026738,0.35,0.0,184.87296777668016,356.0745983304253,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0203086729443988,0.30097,14.81977679309707,2.553712629909837,0.7661137889729511,0.0762773138671982,0.1422072147105958,0.1507279434491786,0.0786124284400158,1.9112687710588157,2.0,0.0,3.0,0.2982826884114564,3.0,1,1,Titan,184.87296777668016,82.09767386751179,0.0,52.2544,124.41205425880636,9.446040643057986,8.48937274555714,0.1228950698149218,0.6943162275086482,0.3502559233557596,18.47738509079519,4.719531126764573,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
17,17,48.0,1.5485555219884874,5.130832668661519,0.0,17.0,2.872684491978609,0.35,0.0,180.59950431109596,337.7078707662019,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0194810232101588,0.3013,15.466333403005246,2.517108038293314,0.7551324114879943,0.0771974301102327,0.1496752397541722,0.1499791532584441,0.0798336456540501,1.8825303211397888,2.0,0.0,3.0,0.2900149146148725,3.0,1,1,Titan,180.59950431109596,78.01733156709645,0.0,52.2544,120.44558695168752,10.282515027964347,8.199349033199931,0.1201699951412139,0.7307783084638819,0.3357218366996036,18.05039966759936,4.694737951082397,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
18,18,56.0,1.6517224028815984,4.184286972776239,0.0,10.6,2.107559358288769,0.35,0.0,180.4455863826344,419.9976929112993,LowAcc,45.0,119068.04349397456,119068.04349397456,0.024285648125956,0.28224,11.621678718895176,2.679193077919936,0.7182959644812472,0.0726513105492937,0.0899286583306887,0.1496054822547037,0.0735689747397356,2.679193077919936,3.0,0.0,3.0,0.3257832917289959,3.0,1,1,Titan,180.4455863826344,96.49506034508182,0.0,52.2544,128.19118638263438,4.463708385586136,8.216078115416275,0.110137231069309,0.4390700353997274,0.4002001796132295,18.035660255049645,0.0166882709778964,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
19,19,57.0,1.5477126637729746,4.200467160568204,0.0,11.4,2.2032,0.35,0.0,170.3350766743289,377.1897663713934,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0228173762275173,0.28443,12.46549985256333,2.6145009167033293,0.7018160906620513,0.0763178046449741,0.097397408091618,0.1499803257438692,0.0774088488915006,2.6145009167033293,3.0,0.0,3.0,0.3085219036454587,3.0,1,1,Titan,170.3350766743289,87.30993857751386,0.0,52.2544,118.08067667432888,5.032061847582233,7.732823454389926,0.1042103638090088,0.4755356547339352,0.3685655684498655,17.025376559597344,0.017581083812366,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
20,20,58.0,1.581797631875126,4.392941054564304,0.0,12.2,2.2988406417112297,0.35,0.0,169.57167032804455,369.4310673787554,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0217509941963571,0.28635,13.164915470758451,2.60543575417445,0.6995068041609213,0.0793212119587988,0.1048659863404859,0.150496906376995,0.0805341290819083,2.60543575417445,3.0,0.0,3.0,0.3060253399831019,3.0,1,1,Titan,169.57167032804455,86.02284876470392,0.0,52.2544,117.31727032804454,5.659366592836545,7.671543549460526,0.1060395692647265,0.5120004366731651,0.3640697854870858,16.949095169025814,0.0177228961524263,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
21,21,61.0,1.3834927970279345,4.494329186498007,0.0,14.6,2.58576256684492,0.35,0.0,163.34778090763334,314.1849376083239,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0202108940508305,0.30796,15.237326920099546,2.476095366873001,0.7428286100619004,0.0523147770456784,0.1272709811832587,0.0719631245967695,0.0555502585661636,1.8503310654834009,2.0,0.0,3.0,0.2804621300431444,3.0,1,1,Titan,163.34778090763334,73.44561718212302,0.0,52.2544,111.09338090763332,7.806620103841585,7.779184333866405,0.1020052606189929,0.6213911699650227,0.3192097509044989,16.327143539699232,4.677626002174231,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
22,22,72.0,1.6917484264579083,4.234682198282869,0.0,10.6,2.107559358288769,0.35,0.0,188.7341702624377,449.88019778924286,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0256642053376977,0.28822,11.230427601693084,2.726351872717402,0.7303093363196902,0.084642739255678,0.0999286583306887,0.1493389982547179,0.0852218499629123,2.726351872717402,3.0,0.0,4.0,0.3378109862746785,3.0,1,1,Titan,188.7341702624377,103.19075986230992,0.0,52.2544,136.4797702624377,4.778991109460789,8.58529066716331,0.1172662897350494,0.4878942971589949,0.4249462091437683,18.863890947189475,0.0161473158360807,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
23,23,73.0,1.615698260444718,4.29173160496667,0.0,11.4,2.2032,0.35,0.0,181.0191212963823,409.3022186664184,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0240144349936904,0.28945,12.053167191984716,2.676200562760773,0.7175336422570767,0.0872718085016482,0.1073974080916179,0.2260839840550428,0.0879204296728239,2.676200562760773,3.0,0.0,4.0,0.32500504209481,3.0,1,1,Titan,181.0191212963823,96.07017708857455,0.0,52.2544,128.7647212963823,5.330038694398566,8.201759451109734,0.1133968370385105,0.5243599164932027,0.4007074069776582,18.09297289782637,0.0167254395233785,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
24,24,74.0,1.520580326867975,4.307096468363495,0.0,12.2,2.2988406417112297,0.35,0.0,170.50946967559332,367.6105087958385,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0224593265882612,0.2897,12.89887294089294,2.60839729901476,0.7002612369138291,0.0947484705595755,0.1148659863404859,0.2073055873800179,0.0953559931088755,2.60839729901476,3.0,0.0,4.0,0.3068431893405897,3.0,1,1,Titan,170.50946967559332,86.44333479371879,0.0,52.2544,118.25506967559332,6.004861346311267,7.697041399324549,0.1066943530471888,0.5608246984324327,0.3672478264526855,17.042805631179966,0.0176760626861342,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
25,25,75.0,1.5421439963527406,4.477485003055357,0.0,13.0,2.394481283422459,0.35,0.0,170.05759738804886,363.43204347969817,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0218287843412842,0.29303,13.424018278736652,2.6009999680412066,0.6983768187903593,0.0929908906108087,0.1223344256570543,0.1532059259674945,0.0939042390604581,2.6009999680412066,3.0,0.0,4.0,0.3047962645596068,3.0,1,1,Titan,170.05759738804886,85.39304702361949,0.0,52.2544,117.80319738804884,6.662130116519722,7.648512262058637,0.1086426074703406,0.5972888020449666,0.3635448111100083,16.997654222196765,0.0177939785885792,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0
26,26,76.0,1.6750121908019564,4.807823648291085,0.0,13.8,2.49012192513369,0.35,0.0,187.27477145435307,387.9500880684239,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0214866637828569,0.29429,13.696402707003712,2.641419042745554,0.7086732942595592,0.0953787670722129,0.1286684313656446,0.1522451603275997,0.0962670210788138,2.641419042745554,3.0,0.0,4.0,0.3158189215768534,3.0,1,1,Titan,187.27477145435307,91.13182767200134,0.0,52.2544,126.44017984089749,7.388054863819427,8.031813414216813,0.1229886905050547,0.6282141173150574,0.383648627175219,18.72186328399548,0.0171856074287762,0.0,0.0145835644403307,0.0,V-tail,yes,yes,2.0
27,27,77.0,1.6898049616958764,4.96700638622096,0.0,14.6,2.58576256684492,0.35,0.0,183.9258015796373,376.5225712892,LowAcc,45.0,119068.04349397456,119068.04349397456,0.020554704864196,0.28838,14.029877923585529,2.6171840922630296,0.702499610795357,0.1223399597443698,0.1731414685217071,0.1496433686859905,0.1222334058002644,2.6171840922630296,3.0,0.0,4.0,0.3092569899780896,3.0,1,1,Titan,183.9258015796373,87.69090118219621,0.0,52.2544,123.39589674057524,8.09584196952201,7.855130019216539,0.1221210205365578,0.8453504380487801,0.3716323309229413,18.382796240038385,0.0175399756534963,0.0,0.0145835644403307,0.0,V-tail,yes,yes,2.0
28,28,78.0,1.720510613127506,5.147413276798706,0.0,15.4,2.68140320855615,0.35,0.0,183.99169580291183,371.32199056817433,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0198213371809682,0.28913,14.586805993977643,2.612720105739605,0.7013624415734121,0.110820730421627,0.1644197768508359,0.1495218026371428,0.1113337556531651,2.612720105739605,3.0,0.0,4.0,0.3080330618323247,3.0,1,1,Titan,183.99169580291183,87.05709549360363,0.0,52.2544,123.529334607243,8.92609892314074,7.828025628911227,0.1243594091494097,0.8027674223365558,0.3694067451955563,18.38938883743073,0.017608583034808,0.0,0.0145835644403307,0.0,V-tail,yes,yes,2.0
29,29,88.0,1.6672407015016986,4.203897172376842,0.0,10.6,2.107559358288769,0.35,0.0,185.9290616645505,438.86911106361936,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0253056816687822,0.28811,11.385190241898112,2.709786219633528,0.7260893525160768,0.0715192111434535,0.0899286583306887,0.1496514867648524,0.0724520059616895,2.709786219633528,3.0,0.0,4.0,0.3336353798259762,3.0,1,1,Titan,185.9290616645505,100.83873547677096,0.0,52.2544,133.6746616645505,4.795046238012926,8.455530158823343,0.1147905953990442,0.4390700353997274,0.4169843867373731,18.583593012288983,0.0163281966778317,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
30,30,89.0,1.5446009760066577,4.196242500913871,0.0,11.4,2.2032,0.35,0.0,173.17311893308866,386.4059639311865,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0235163876666909,0.28965,12.31694272544527,2.629257185464502,0.7055751465144601,0.0754568326037719,0.097397408091618,0.1500218625326067,0.0765771139992242,2.629257185464502,3.0,0.0,4.0,0.3125431601999482,3.0,1,1,Titan,173.17311893308866,89.40506297678239,0.0,52.2544,120.91871893308866,5.367063861414661,7.846000078643114,0.1065135490554444,0.4755356547339352,0.3776323105285392,17.308967218006313,0.0173597194839211,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
31,31,90.0,1.5121413328102218,4.295127967859014,0.0,12.2,2.2988406417112297,0.35,0.0,170.4294205249326,367.5982617988897,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0225856401323618,0.29118,12.892262441691113,2.608054456270198,0.7001739001320001,0.0784687767179802,0.1048659863404859,0.185599010476832,0.0796565338623764,2.608054456270198,3.0,0.0,4.0,0.3067486227497907,3.0,1,1,Titan,170.4294205249326,86.39465729869141,0.0,52.2544,118.17502052493258,6.033265596787446,7.694316269888007,0.1066327585440631,0.5120004366731651,0.3670764443289735,17.03480669652513,0.0176814590540538,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
32,32,91.0,1.5421439963527406,4.477485003055357,0.0,13.0,2.394481283422459,0.35,0.0,170.05759738804886,363.43204347969817,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0218287843412842,0.29303,13.424018278736652,2.6009999680412066,0.6983768187903593,0.092990873924253,0.1223344256570543,0.1532059259674945,0.0939042230276104,2.6009999680412066,3.0,0.0,4.0,0.3047962645596068,3.0,1,1,Titan,170.05759738804886,85.39304702361949,0.0,52.2544,117.80319738804884,6.662130116519722,7.648512262058637,0.1086426074703406,0.5972888020449666,0.3635448111100083,16.997654222196765,0.0177939785885792,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
33,33,104.0,1.681848074976849,4.222273036499961,0.0,10.6,2.107559358288769,0.35,0.0,183.7432332396233,431.3476461031439,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0245935723339561,0.28225,11.476575918590733,2.6988804432070133,0.7233111825488137,0.0724616031051325,0.0899286583306887,0.1493987727795418,0.0733632928920277,2.6988804432070133,3.0,0.0,4.0,0.3308576597400087,3.0,1,1,Titan,183.7432332396233,99.29031164050416,0.0,52.2544,131.4888332396233,4.470594238305435,8.367919459501458,0.1130078173816763,0.4390700353997274,0.4117191945930649,18.36517475956407,0.0164525299333925,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
34,34,105.0,1.5468978668081068,4.199361342110538,0.0,11.4,2.2032,0.35,0.0,170.3051114979957,377.0107455931504,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0228161292473288,0.28443,12.46618113514145,2.614316443851982,0.7017690974984886,0.0763224265390925,0.097397408091618,0.1499691155034718,0.0774141689077185,2.614316443851982,3.0,0.0,4.0,0.3084713008621528,3.0,1,1,Titan,170.3051114979957,87.28374675503375,0.0,52.2544,118.0507114979957,5.031034024230147,7.731457783946634,0.1041844094534672,0.4755356547339352,0.3702030691588261,17.022382312598957,0.0175839243996649,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
35,35,106.0,1.5846427001753671,4.396889916991268,0.0,12.2,2.2988406417112297,0.35,0.0,171.04443349347804,372.02942807398887,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0218757676478912,0.28633,13.088912106250213,2.614188427350536,0.7017364861936419,0.0792488749757932,0.1048659863404859,0.1485484627269554,0.0804471572967065,2.614188427350536,3.0,0.0,4.0,0.3084361797513761,3.0,1,1,Titan,171.04443349347804,87.26557071744386,0.0,52.2544,118.79003349347803,5.6699614167008985,7.736605197571824,0.1073269644648187,0.5120004366731651,0.3701392272409046,17.096260072203847,0.0175858967384129,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
36,36,107.0,1.6214059678410404,4.5911085351942535,0.0,13.0,2.394481283422459,0.35,0.0,169.49736245571728,363.3713030912301,LowAcc,45.0,119068.04349397456,119068.04349397456,0.020769895056858,0.28794,13.863334369853956,2.6002579598435003,0.6981877974121732,0.082904020774613,0.1123344256570543,0.1507069750710389,0.0842039046214462,2.6002579598435003,3.0,0.0,4.0,0.3045901834249849,3.0,1,1,Titan,169.49736245571728,85.28769522333502,0.0,52.2544,117.24296245571728,6.3217076091434885,7.639552338162059,0.1083087807816956,0.5484645402856992,0.3631727654793527,16.94167165397355,0.0178059801161022,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
37,37,108.0,1.6436293492789875,4.762571261414366,0.0,13.8,2.49012192513369,0.35,0.0,179.62705357040173,365.5831649325512,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0204245638836004,0.29097,14.246081417367709,2.601624851164343,0.6985360033782193,0.0852329942466162,0.1198027508588089,0.1543402662780685,0.0865736322849198,2.601624851164343,3.0,0.0,4.0,0.3049697080222647,3.0,1,1,Titan,179.62705357040173,85.48176917277277,0.0,52.2544,119.27845443454892,7.019338861886204,7.726744540664342,0.116191466576449,0.5849280867410792,0.3638580437382236,17.95325680140425,0.0177838963252829,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
38,38,109.0,1.465268920123041,4.625248775341322,0.0,14.6,2.58576256684492,0.35,0.0,171.4137082014709,347.9223215979393,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0216613491334101,0.30223,13.952501210270633,2.536146831343216,0.7608440494029648,0.0709644288827743,0.1272709811832587,0.1518688232125715,0.0731709896899274,1.897477773806802,2.0,0.0,4.0,0.2943441354275862,3.0,1,1,Titan,171.4137082014709,80.13960063771498,0.0,52.2544,119.15930820147088,7.834300835868871,8.254889873485842,0.1099888442267403,0.6213911699650227,0.3448530246351229,17.13311408036519,4.7065861707688015,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
39,39,111.0,1.5974433891663866,5.087099655451569,0.0,16.200000000000003,2.77704385026738,0.35,0.0,186.0598807198868,360.4891310117533,LowAcc,45.0,119068.04349397456,119068.04349397456,0.0204815345124753,0.30091,14.691770278087107,2.561819767011285,0.7685459301033856,0.0764726652040847,0.1422072147105958,0.1507702039295082,0.0787786938974443,1.9176337253797773,2.0,0.0,4.0,0.300083013461898,3.0,1,1,Titan,186.0598807198868,83.00138274635563,0.0,52.2544,125.52552034403328,9.45280246288195,8.55668116980588,0.1241521731629516,0.6943162275086482,0.355071022346938,18.600403673826214,4.72612730370473,0.0,0.0145835644403307,0.0,V-tail,no,yes,2.0
