,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
0,0,714.0,0.904935288,3.655792101846079,30.0,14.76880841,2.509696073,0.35,0.0,64.44754936863788,495.8002618541434,LowAcc,400000.0,24.2557942026227,0.0106112738074638,0.0612947553286216,5.776380521394838,-1.838084855167173,1.8172176,0.54516528,0.4082414218308712,0.1909218339999999,0.159114873,0.02,0.6465869435414805,0.3920627280837507,0.6665213999999999,1.0,0.0,4.0,0.0,3.0,1,1,Titan,64.44754936863788,0.0,0.0,52.2544,12.193149368637876,3.293754287253108,1.5020014489199756,0.0302960664439179,0.9321617598775412,0.0,6.434935806143334,0.0,0.0,0.0,0.0,0.0,No_tail,no,yes,0.0,fall,0.0522565248522806,10.0,3.645659702
