,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
0,877.0,0.68639014,2.844379368551835,0.0,11.78701954,2.650221783,0.35,0.0,142.58076178551906,250.98477485579295,LowAcc,400000.0,14.242880828195453,0.02784313390095487,0.5185129932679142,18.622652001473586,1.3221110077692189,2.3421697883770225,0.7026509365131067,0.11940816632176587,0.188928748,0.1616812,0.027247548000000003,0.15145902721606,0.11910387843616785,1.745185416795274,2.0,0.0,4.0,0.24670501745088852,3.0,1,1,Titan,142.58076178551906,57.76578602686079,0.0,52.254400000000004,90.32636178551905,5.507076676698812,6.797926739168938,0.07700165628562666,0.9224306646202682,0.26434079469780436,14.252022027218255,4.725193635528226,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,fall,0.029664492922245208,30.0,3.60630256
1,878.0,0.52569455,1.813721540373451,0.0,6.257599258,1.603272743,0.35,0.0,256.92178417878495,682.0528546763669,LowAcc,400000.0,22.101067682030504,0.031606989074997864,0.38327172177460583,12.12616997035589,0.5609069776052463,4.437425159622854,0.714032081059048,0.09294984804321185,0.12570722299999998,0.105047252,0.010659970999999999,0.15398237088438718,0.09326505171547736,4.437425159622854,5.0,0.0,3.0,0.42201538661982785,3.0,Fuselage greater than aeroshell diameter,1,Titan,256.92178417878495,154.89844054961804,0.0,52.254400000000004,204.66738417878497,5.02354777695666,17.596928101352137,0.2785373588033365,0.5649319743189934,0.5972862438320088,25.683605422690732,0.00952318677273136,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,winter,0.05735123437460584,10.0,3.557811888
2,879.0,1.352105939,3.6900696508672963,0.0,10.07067097,2.214870035,0.35,0.0,155.00737864674142,261.1661835635607,LowAcc,400000.0,13.805595510911711,0.0159794874961776,0.30457678071382566,19.060484936496398,0.0031151858421830532,2.364629164542784,0.7093887493628352,0.07675573176896312,0.151170829,0.111005474,0.040165355,0.15006464221914287,0.08259987936021086,1.7628183865580334,2.0,0.0,5.0,0.2526810284082571,3.0,1,1,Titan,155.00737864674142,60.27902660247688,0.0,52.254400000000004,97.21922343331869,8.69765766754719,6.926940582507058,0.09200717841191959,0.7380804125461463,0.2740116094355188,15.49334581826422,4.703569997689439,0.0,0.014583564440330758,0.0,5.533755213422728,V-tail,yes,yes,2.0,summer,0.09181230259566338,10.0,2.752491446
3,880.0,0.66794243,1.869991064163089,0.0,5.2352814,1.481690156,0.35,0.0,357.1005893276241,1030.4458819316337,LowAcc,400000.0,25.5213456662616,0.024852013189429725,0.2527254295253489,10.169213560245504,0.4084747281216962,6.3270815635475035,0.726553026703903,0.09701975004037611,0.104269026,0.086101038,0.008167988,0.22028027486044122,0.09784665835728784,6.3270815635475035,7.0,0.0,5.0,0.5218260832056087,3.0,Fuselage greater than aeroshell diameter,1,Titan,357.1005893276241,232.91728028341856,0.0,52.254400000000004,304.84618932762413,5.576101284115336,28.707146577762106,0.6322607130967647,0.4602615601215191,0.8296725417072821,35.70256882851381,0.006313974448434925,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,fall,0.049665230397188,10.0,4.019141433
4,881.0,0.702625128,2.96633970544695,0.0,12.52328005,2.607997456,0.35,0.0,146.60463728169225,243.5457387363022,LowAcc,400000.0,14.17571501963001,0.027389036637044593,0.525774492616865,19.19653106402937,1.3891782526450827,2.3766712988778855,0.7130013896633656,0.0708606039532294,0.114659959,0.086452452,0.028207507,0.12319223336656525,0.0721938645912518,1.7722727270990508,2.0,0.0,1.0,0.2558277268980925,3.0,1,1,Titan,146.60463728169225,61.562864936914174,0.0,52.254400000000004,94.35023728169223,5.543544713625663,6.959785803396797,0.08178726077307127,0.5598187851522877,0.2791539889845127,14.654105810365962,4.694592418039428,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,spring,0.0298050459490271,30.0,3.328098302
5,882.0,0.962290763,2.4412867017852906,0.0,6.193430291,1.814765321,0.35,0.0,279.0788229687872,746.9977875764151,LowAcc,400000.0,21.930186883023612,0.019827826815309695,0.24501305438715892,12.35703018133972,0.28619806111261986,4.541185081119945,0.729891347915535,0.162802773996383,0.189828356,0.15813989,0.031688466,0.252974262578993,0.16308908566877772,4.541185081119945,5.0,0.0,1.0,0.4423325631242355,3.0,Fuselage greater than aeroshell diameter,1,Titan,279.0788229687872,169.374273878224,0.0,52.254400000000004,226.82442296878722,8.955994710035826,18.658854985475365,0.3442840600199757,0.9268229342675411,0.6421600567312684,27.89834608658227,0.009102693010631427,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,spring,0.019266039080015944,30.0,4.584737902
6,883.0,0.45676181,2.5345474654851134,0.0,14.06407172,2.258567794,0.35,0.0,148.39588928671702,278.00473449070546,LowAcc,400000.0,14.430223519093246,0.04464247150684832,0.7900442184924877,17.697143366520198,2.622141643179784,2.3970654553808677,0.7191196366142603,0.1291228616242235,0.155618181,0.123944033,0.031674148,0.1757873370257007,0.12763285394825413,1.7882842824646126,2.0,0.0,6.0,0.2610703774060445,3.0,1,1,Titan,148.39588928671702,63.79169794557317,0.0,52.254400000000004,96.14148928671702,4.455555962558845,7.23684335636582,0.07893255415800936,0.7597942803645064,0.2877980304055566,14.833081043023805,4.683202549826966,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,winter,0.008783810665746399,100.0,2.739169262
7,884.0,0.934599809,2.2509995249353145,0.0,5.421570615,1.611138129,0.35,0.0,270.8194215410751,730.0635837477216,LowAcc,400000.0,21.79344549247673,0.019618349456961934,0.22491805812632082,11.46467793428486,-0.1206964106140499,4.514129981030995,0.7257560898510649,0.1120497876539951,0.177992332,0.146686053,0.031306279,0.1802996788162072,0.11391709522907449,4.514129981030995,5.0,0.0,5.0,0.43712594030185065,3.0,Fuselage greater than aeroshell diameter,1,Titan,270.8194215410751,165.58290146587578,0.0,52.254400000000004,218.56502154107508,5.785617923984926,18.277215349611105,0.32316087922831965,0.8690344208710441,0.6305405673189374,27.072762960749515,0.009204408995138505,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,winter,0.019386922442632536,30.0,4.243568013
8,885.0,1.401082037,4.794753971231573,0.0,16.40850788,2.582768893,0.35,0.0,128.44767117066476,101.9636101086479,LowAcc,400000.0,11.673943655099883,0.006759605361735222,0.1703125608517675,25.195636688477844,-1.05071564288908,2.2707435988047853,0.6812230796414356,0.04326776001301935,0.057314085,0.046083542,0.07123054300000001,-0.05884439679356397,0.04806803929453756,0.844554177146792,1.0,0.0,3.0,0.1366755580686554,3.0,Fuselage greater than aeroshell diameter,1,Titan,128.44767117066476,24.94779663984316,0.0,52.254400000000004,71.91792214619421,0.003885376761902012,5.683979537580122,0.08195822338678276,0.5727773594088953,0.12061602685978536,12.83506076144532,27.657264656467927,0.0,0.014583564440330758,0.0,4.275349024470548,V-tail,yes,yes,2.0,spring,0.010857714839213117,100.0,2.454914284
9,886.0,0.616112849,2.6916655250410586,0.0,11.75931213,2.147541345,0.35,0.0,152.23100074397956,287.0829842769447,LowAcc,400000.0,14.823095251888144,0.0315356028086772,0.5694170510311581,18.056323656970967,1.5842003561242648,2.4172894111356586,0.7251868233406976,0.0845859972875465,0.128150387,0.104815119,0.023335268,0.1520577614894326,0.0852563825309842,1.804162212362383,2.0,0.0,6.0,0.2661673200984477,3.0,1,1,Titan,152.23100074397956,66.01645345569804,0.0,52.254400000000004,99.97660074397957,5.549142822031905,7.498423884605515,0.0834475172107055,0.6256848039439429,0.29629293806259394,15.216293588840836,4.676278169145708,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,no,0.0,winter,0.008551004301208297,100.0,2.827141147
