,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,1.0,0.354670298,1.3316724409553575,0.0,5.0,1.438074866,0.35,0.0,451.91496860068344,1325.0577017103305,LowAcc,9064508.62876226,28.72369454192416,0.043619007982203466,0.395447950746081,9.065954707347393,1.324593837785388,8.130813883535135,0.7262129219352305,0.05426984768959218,0.050645579,0.18575509272720475,0.054860372503402074,8.130813883535135,9.0,0.0,4.0,0.5932668010110346,3.0,Fuselage greater than aeroshell diameter,1,Titan,451.91496860068344,302.7228221193881,0.0,52.254400000000004,399.66056860068346,9.18233136169976,40.318706637131484,0.9893608377181432,0.2280933016437791,1.0140794661231707,45.185820125756145,0.004771186782515093,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,spring
1,2.0,1.418681194,2.7136011052949125,0.0,5.19047619,2.872684492,0.35,0.0,352.78938489297116,980.6516735015335,LowAcc,7287446.93005031,23.09252582595099,0.014603382575081439,0.1668479167628678,11.425292455706096,-0.24328000681537232,6.247527348507069,0.7178676505581076,0.08608878180275828,0.0943063,0.1762962885118956,0.09120623267233229,6.247527348507069,7.0,0.0,6.0,0.5087613459709845,3.0,Fuselage greater than aeroshell diameter,1,Titan,352.78938489297116,224.59812179979482,0.0,52.254400000000004,300.5349848929711,12.087200140456906,26.593906888325026,0.7050653564214926,0.46044354767480056,0.797564021195924,35.271625416083516,0.0064741585783386945,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,winter
2,3.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.872684492,0.35,0.0,176.29798209561903,359.35230059294247,LowAcc,4826292.893860978,15.293599303689057,0.01630229968596277,0.26903485261040594,16.50287737269734,-0.023901173673333664,2.5604265234233363,0.7681279570270009,0.07289542171136447,0.138849991,0.15042706702888461,0.07923160940432848,1.9165398827958542,2.0,0.0,6.0,0.29977438986485644,3.0,1,1,Titan,176.29798209561903,82.84607679987093,0.0,52.254400000000004,124.04358209561904,8.872474792849266,8.820119095403806,0.11177748777876227,0.6779248305855932,0.3545187314460078,17.62114031974421,4.724966473500133,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0,spring
3,4.0,1.418681194,2.7136011052949125,0.0,5.19047619,2.872684492,0.35,0.0,258.6640944852432,676.7480802380695,LowAcc,6546970.079601051,20.74609627982182,0.013619779012388233,0.1606896867731823,11.798259474476254,-0.7318001652782404,4.428949933693764,0.7127366784822232,0.07012782987859904,0.076316775,0.1577431753573484,0.07647729766929869,4.428949933693764,5.0,0.0,6.0,0.4203124736856701,3.0,Fuselage greater than aeroshell diameter,1,Titan,258.6640944852432,154.65260345435664,0.0,52.254400000000004,206.4096944852432,7.563136044467659,17.02157815420191,0.32424434975860006,0.37261101992231205,0.5935823386438064,25.857794111176567,0.009561448275376432,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,summer
4,5.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.16676547,0.35,0.0,173.86673352201376,352.1851310000197,LowAcc,4920712.956548939,15.592798427475282,0.015600603563273769,0.2552401458440536,16.360914807484008,-0.07820328580547742,2.5475514417115326,0.7642654325134597,0.057947474934908386,0.07188576510488359,0.15019339902350867,0.06501747322881847,1.9064315910587313,2.0,0.0,3.0,0.2969071933540323,3.0,1,1,Titan,173.86673352201376,81.41088142655978,0.0,52.254400000000004,121.61233352201377,8.5004142838752,8.783412719021905,0.10969024184736816,0.3509769412246052,0.3494029502811633,17.37819368273861,4.714777712024796,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0,summer
5,6.0,1.418681194,4.910965312237503,0.0,17.0,2.872684492,0.35,0.0,133.71355836052348,208.7276815063611,LowAcc,3410186.650033169,10.806229402848027,0.017254165208697235,0.40870288099865587,23.68720109348685,0.8466297802340358,2.339255231345285,0.7017765694035855,0.10034689382535607,0.23144422827466216,0.3257055906302276,0.10036713152941457,0.871448591668099,1.0,0.0,6.0,0.1524205407880114,3.0,Tail sizing failure,1,Titan,133.71355836052348,28.907491201939898,0.0,52.254400000000004,76.55934341641846,0.051567465179027334,5.764839279099931,0.08940247675086174,1.1300093583953759,0.13924211379979315,13.365483889761023,27.09672406705221,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0,spring
6,7.0,1.418681194,2.7136011052949125,0.0,5.19047619,2.16676547,0.35,0.0,260.9111884420509,687.0634972831992,LowAcc,6510751.499507381,20.631326525171055,0.014063439403908029,0.16647845236007275,11.83767694222871,-0.6548362531853089,4.445430462890085,0.715255657936809,0.0974209865025153,0.19189066954812325,0.10126059583958164,0.1028502115991173,4.445430462890085,5.0,0.0,6.0,0.42361759206242866,3.0,Fuselage greater than aeroshell diameter,1,Titan,260.9111884420509,156.36633829744798,0.0,52.254400000000004,208.6567884420509,7.18503049164898,17.132907214195804,0.32836360091547967,0.9368920279178666,0.6007792163321548,26.08240639273512,0.009487636417181864,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,summer
7,8.0,0.37155936,1.739412196296355,0.0,8.142857143,1.813805959,0.35,0.0,335.107167347056,957.0967213312055,LowAcc,7502011.432320021,23.772439704920593,0.05213632489434105,0.5996285603596986,11.5011666352567,2.3027994468977404,5.543373143622622,0.7418580325859552,0.05724115246648342,0.050497504,0.2113310294661401,0.05756150724952721,5.543373143622622,6.0,0.0,2.0,0.5024627827882888,3.0,Fuselage greater than aeroshell diameter,1,Titan,335.107167347056,216.98670458316968,0.0,52.254400000000004,282.85276734705604,6.092715801415813,24.74136527964384,0.4774616260170248,0.2465503353485656,0.782264458491694,33.50391219384991,0.007209504679233446,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0,spring
8,9.0,1.418681194,4.910965312237503,0.0,17.0,1.813805959,0.35,0.0,176.87117522089068,245.6184169771156,LowAcc,3669324.2928468552,11.627387040988083,0.020660455465550523,0.46695327083171223,22.60130574615431,1.1492074477729708,2.732123603386429,0.8196370810159286,0.10819114255129929,0.231383207,0.1643446696412417,0.11041254733682943,1.0256700641127916,1.0,0.0,5.0,0.2278031394213428,3.0,Power Unconverged,1,Titan,176.87117522089068,50.46511273754851,0.0,52.254400000000004,117.12100495020975,9.792417313749745,8.817969385130551,0.14192717552590028,1.129711426526677,0.23458369341142787,17.677793225538316,28.8469064283383,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0,summer
9,10.0,0.37155936,2.030403794195533,0.0,11.0952381,1.460846448,0.35,0.0,234.11226341259166,658.6402774775097,LowAcc,6556858.468195534,20.777430692433942,0.05169508268590335,0.7390566060095939,14.296458533591359,2.7321269324047925,3.6338781548107058,0.7300690483217432,0.037999031562830916,0.04631677499999999,0.07901534708640576,0.03892310451675423,3.6338781548107058,4.0,0.0,1.0,0.3935806678886587,3.0,Power Unconverged,1,Titan,234.11226341259166,137.40911254948378,0.0,52.254400000000004,181.85786341259166,5.975041910891993,14.082509783546776,0.19838409308381544,0.22613823464450958,0.5366096898969399,23.40380722332514,0.011676363278341038,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0,spring
