,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
10,37,0.68569591,2.970289668,0,12.86666667,2.519724981,0.35,0,154.3521815,290.2133933,LowAcc,400000,14.17781775,0.028679158,0.5670585,19.77249481,1.577161705,2.430257557,0.729077267,0.102073009,0.16196962,0.138178235,0.023791385,0.13901848,0.102249764,1.814343569,2,0,6,0.269384876,3,1,1,Titan,154.3521815,67.44344621,0,52.2544,102.0977815,5.926374952,7.430414535,0.088238803,0.790804712,0.301701552,15.42826319,4.67395401,0,0.014583564,0,0.0,V-tail,yes,yes,0,spring,0.008940188,100,2.9
11,38,0.37155936,2.513266623,0,17.0,2.80209259,0.35,0,168.0825142,351.3384658,LowAcc,400000,14.31050734,0.064834523,1.11853531,17.25215609,3.811453775,2.547520271,0.764256081,0.187619316,0.205563936,0.169444843,0.036119093,0.164087368,0.184580763,1.906407118,2,0,5,0.296900218,3,1,1,Titan,168.0825142,80.343975,0,52.2544,115.8281142,4.118681279,8.387402539,0.09544936,1.003650742,0.349390538,16.80022699,4.714754241,0,0.014583564,0,0.0,V-tail,yes,yes,0,summer,0.008857293,100,4.85
12,39,0.423915452,2.637470512,0,16.40952381,1.460846448,0.35,0,153.5051317,295.3745592,LowAcc,400000,14.56625491,0.047918626,0.864198027,18.03469973,3.145414217,2.4376588,0.73129764,0.051591092,0.058858962,0.044378411,0.014480551,0.155823673,0.052213057,1.820154322,2,0,6,0.271204106,3,1,1,Titan,153.5051317,68.25748225,0,52.2544,101.2507317,4.700107006,7.585018765,0.084455644,0.287374537,0.304775325,15.34360761,4.673327026,0,0.014583564,0,0.0,V-tail,no,yes,0,summer,0.00870178,100,5.0
13,42,1.418681194,3.51991701,0,8.733333333,1.672622154,0.35,0,158.6609305,302.3663081,LowAcc,400000,14.74901279,0.015257506,0.260330295,17.06244109,-0.031230516,2.446918352,0.734075506,0.064546989,0.095546336,0.056885055,0.038661281,0.150249542,0.071284613,1.827424043,2,0,4,0.273463068,3,1,1,Titan,158.6609305,69.27609863,0,52.2544,106.4065305,7.982623996,7.729006958,0.097081171,0.466497932,0.308607818,15.85880063,4.673229785,0,0.014583564,0,0.0,V-tail,no,no,0,spring,0.008593955,100,3.95
14,49,0.423915452,2.684504178,0,17.0,2.872684492,0.35,0,137.0267564,235.6366462,LowAcc,400000,13.87719975,0.046105457,0.849939242,18.43467773,3.123371953,2.313276096,0.693982829,0.05359658,0.061186671,0.044378411,0.01680826,0.15314256,0.054196034,1.722500832,2,0,2,0.238797102,3,1,1,Titan,137.0267564,54.57385748,0,52.2544,84.77235638,4.605427453,6.495912628,0.0716307,0.298739404,0.25173682,13.69704627,4.763422061,0,0.014583564,0,0.0,V-tail,yes,yes,0,fall,0.009133857,100,4.7
15,50,0.528627635,2.891778991,0,15.81904762,2.872684492,0.35,0,145.4454444,264.5041963,LowAcc,400000,14.13350545,0.037027621,0.697454545,18.83606137,2.351410692,2.371442462,0.711432739,0.07066798,0.081406243,0.050631733,0.03077451,0.151523993,0.071180957,1.768167541,2,0,6,0.254466173,3,1,1,Titan,145.4454444,60.97292967,0,52.2544,93.19104443,5.238757902,6.973608701,0.080233816,0.397459972,0.276924684,14.53826932,4.698276803,0,0.014583564,0,0.0,V-tail,no,no,0,spring,0.008968218,100,3.35
16,51,0.842764185,2.803171906,0,9.323809524,1.460846448,0.35,0,172.40293,381.7699043,LowAcc,400000,16.66923311,0.022634519,0.372797303,16.47029925,0.830810632,2.617654241,0.702619378,0.124006993,0.188876564,0.1569382,0.031938364,0.148437749,0.124531609,2.617654241,3,0,6,0.309385613,3,1,1,Titan,172.40293,86.61004969,0,52.2544,120.14853,6.422688672,8.45192992,0.105753446,0.92217588,0.371866505,17.23194947,0.017532813,0,0.014583564,0,0.0,V-tail,yes,yes,0,spring,0.00760397,100,5.0
17,55,0.476271544,2.845455367,0,17.0,2.590316883,0.35,0,134.7453628,225.6962012,LowAcc,400000,13.66489458,0.040981168,0.76720611,18.72094316,2.683917446,2.291460681,0.687438204,0.108152942,0.168876564,0.1569382,0.011938364,0.157990961,0.107122695,1.70537344,2,0,2,0.23264842,3,1,1,Titan,134.7453628,52.17392372,0,52.2544,82.49096278,4.60185822,6.296989556,0.071156751,0.824527357,0.24209015,13.46470411,4.801129346,0,0.014583564,0,0.0,V-tail,no,no,0,winter,0.009275765,100,4.25
18,58,1.418681194,3.967443211,0,11.0952381,2.096173568,0.35,0,155.5619619,287.1007747,LowAcc,400000,13.38805505,0.016057488,0.309776916,19.29174202,0.373795457,2.422710184,0.726813055,0.080123029,0.161315998,0.125671592,0.035644406,0.150416754,0.085274292,1.808418089,2,0,2,0.267516988,3,1,1,Titan,155.5619619,66.61353856,0,52.2544,103.3075619,8.091670229,7.178927599,0.098386615,0.787613451,0.298557362,15.5491717,4.675112852,0,0.014583564,0,0.0,V-tail,no,no,0,summer,0.00946757,100,4.85
19,60,0.37155936,2.513266623,0,17.0,1.602030252,0.35,0,142.3446356,256.8016665,LowAcc,400000,14.13934566,0.054392757,0.970330552,17.8393337,3.434828538,2.354817938,0.706445381,0.122274268,0.183925394,0.169444843,0.014480551,0.159215092,0.120726992,1.755115543,2,0,3,0.250088014,3,1,1,Titan,142.3446356,59.1439763,0,52.2544,90.0902356,3.899456724,6.84972843,0.0740587,0.898002158,0.269800042,14.22842337,4.712206314,0,0.014583564,0,0.0,V-tail,no,no,0,fall,0.008964513,100,5.0
20,62,1.418681194,3.273288992,0,7.552380952,2.660908785,0.35,0,180.8389113,396.997369,LowAcc,400000,16.85905725,0.013725942,0.227094142,16.54488535,-0.172729765,2.65575128,0.712324331,0.102369478,0.195129886,0.163191522,0.031938364,0.149306394,0.107400854,2.65575128,3,0,5,0.319636179,3,1,1,Titan,180.8389113,91.94833734,0,52.2544,128.5845113,8.246667722,8.820627225,0.118989203,0.952707263,0.390703853,18.07490563,0.016989482,0,0.014583564,0,0.0,V-tail,no,yes,0,winter,0.007518353,100,4.55
21,68,0.633339819,2.919408232,0,13.45714286,2.025581665,0.35,0,173.4230258,362.809807,LowAcc,400000,14.67052995,0.034973436,0.644234222,18.42067302,1.983389902,2.574143171,0.772242951,0.06416112,0.076316775,0.044378411,0.031938364,0.151991838,0.065378252,1.927308892,2,0,1,0.30279913,3,1,1,Titan,173.4230258,83.27268465,0,52.2544,121.1686258,6.248280334,8.724656209,0.105125519,0.37261102,0.359945236,17.33386174,4.736877485,0,0.014583564,0,0.0,V-tail,yes,yes,0,summer,0.00863993,100,5.0
22,73,0.387342985,2.451981793,0,15.5216822,2.80023841,0.35,0,143.1231603,259.8321148,LowAcc,400000,14.48247674,0.051213439,0.89205981,17.41847116,3.15701355,2.36113713,0.708341139,0.095314192,0.137169967,0.116568678,0.010601289,0.068650004,0.094606096,1.760076773,2,0,1,0.251761178,3,1,1,Titan,143.1231603,59.83904831,0,52.2544,90.86876031,4.015674322,6.970493921,0.074008303,0.669722237,0.2725149,14.3062104,4.706504348,0,0.014583564,0,0.0,V-tail,no,yes,0,winter,0.008752118,100,4.670608875
23,74,0.781078301,3.421509177,0,14.98790202,1.725155614,0.35,0,136.934235,224.490323,LowAcc,400000,13.24894309,0.023970915,0.505731993,21.09773401,1.360622128,2.295655788,0.688696736,0.087331656,0.137897781,0.106131057,0.031766724,0.152533387,0.0884413,1.70866704,2,0,6,0.233843368,3,1,1,Titan,136.934235,52.63559271,0,52.2544,84.67983498,6.293385802,6.260572129,0.077419541,0.673275736,0.243954343,13.68781653,4.793234621,0,0.014583564,0,0.0,V-tail,no,yes,0,winter,0.009566978,100,4.345833484
24,78,1.237193824,3.92692604,0,12.46429446,1.983309366,0.35,0,138.8790727,228.9152911,LowAcc,400000,12.44742433,0.01836684,0.366864345,19.97427728,0.779171561,2.302252564,0.690675769,0.104563054,0.217088042,0.163493363,0.053594679,0.150996528,0.10721241,1.713846202,2,0,3,0.235710163,3,1,1,Titan,138.8790727,53.3617441,0,52.2544,86.62467267,7.087451599,6.107708964,0.08276793,1.059916339,0.24687687,13.88217021,4.781453096,0,0.014583564,0,0.0,V-tail,yes,no,0,spring,0.010183018,100,4.525757746
25,84,1.386513402,3.286901048,0,7.79200438,2.633687284,0.35,0,172.102635,348.6959072,LowAcc,400000,15.48443727,0.016371034,0.262142855,16.01260202,-0.076112606,2.539654743,0.761896423,0.081586004,0.15604141,0.107344444,0.048696966,0.150181343,0.087452267,1.900231853,2,0,2,0.295134869,3,1,1,Titan,172.102635,79.47806769,0,52.2544,119.848235,8.542935335,8.68664817,0.106944627,0.761860665,0.346254392,17.20191998,4.709020578,0,0.014583564,0,0.0,V-tail,yes,yes,0,winter,0.00818579,100,3.922489202
26,87,0.562556102,2.802316836,0,13.95946044,2.864933741,0.35,0,141.8859466,249.1762416,LowAcc,400000,14.14143558,0.033639882,0.638633908,18.98442752,1.983990764,2.343675656,0.703102697,0.061390707,0.072969547,0.048359195,0.024610352,0.15086522,0.062538802,1.746367681,2,0,3,0.24711022,3,1,1,Titan,141.8859466,57.91816713,0,52.2544,89.63154662,5.321349146,6.773705209,0.076353976,0.356268426,0.264992565,14.18259262,4.723533984,0,0.014583564,0,0.0,V-tail,yes,yes,0,spring,0.008963188,100,3.068487067
27,92,0.663001831,3.280545436,0,16.23220006,1.848087489,0.35,0,134.7994937,219.3017018,LowAcc,400000,13.26138519,0.029168862,0.585411411,20.06973744,1.704820606,2.282628715,0.684788615,0.075473439,0.149684524,0.135555778,0.014128746,0.158527138,0.076432483,1.698439419,2,0,3,0.23011241,3,1,1,Titan,134.7994937,51.20241562,0,52.2544,82.54509373,5.828842386,6.166746499,0.074594282,0.730823638,0.238150768,13.47012414,4.818812837,0,0.014583564,0,0.0,V-tail,no,yes,0,fall,0.009558002,100,4.368049621
28,94,1.343245521,3.680515057,0,10.08467244,2.73987427,0.35,0,145.5836515,251.89479,LowAcc,400000,13.7612462,0.015942181,0.289805823,18.17855562,0.222439849,2.351558928,0.705467678,0.065997075,0.120530565,0.094677859,0.025852706,0.149325451,0.071917654,1.752556878,2,0,1,0.24922072,3,1,1,Titan,145.5836515,58.78550891,0,52.2544,93.32925151,7.501431206,6.816728309,0.086682353,0.588481586,0.268396635,14.55209029,4.715348653,0,0.014583564,0,0.0,V-tail,no,no,0,fall,0.009210819,100,3.868890072
29,96,1.182605358,3.507502836,0,10.40294301,2.751008738,0.35,0,157.5202597,273.8906743,LowAcc,400000,14.04449345,0.018965876,0.341939953,18.02922014,0.560039951,2.38910754,0.716732262,0.087856084,0.173775504,0.144551682,0.029223822,0.150164459,0.091428614,1.782036483,2,0,3,0.259037289,3,1,1,Titan,157.5202597,62.91637868,0,52.2544,99.22661003,7.469546123,7.168816057,0.092918168,0.848446069,0.284434579,15.74438896,4.687097821,0,0.014583564,0,6.039249679,V-tail,yes,yes,2,summer,0.009025057,100,3.35000428
30,99,0.58845535,3.11053279,0,16.44205331,2.307343399,0.35,0,172.6631267,361.7180126,LowAcc,400000,14.19568533,0.03921352,0.737290754,18.80195287,2.554297766,2.568797917,0.770639375,0.096921027,0.141978062,0.116090999,0.025887063,0.15556186,0.096597726,1.923112306,2,0,3,0.301624023,3,1,1,Titan,172.6631267,82.68489619,0,52.2544,120.4087267,6.018664208,8.542592079,0.10690888,0.693197406,0.357833439,17.25794195,4.732109024,0,0.014583564,0,0.0,V-tail,no,no,0,summer,0.008928935,100,3.470386096
31,101,0.892657274,3.178412509,0,11.31711618,1.504753791,0.35,0,141.4658385,240.6606074,LowAcc,400000,13.93615479,0.022295814,0.413186703,18.53203065,0.817103147,2.326202142,0.697860643,0.079819388,0.124721587,0.079191306,0.045530281,0.150808062,0.082407143,1.732649137,2,0,2,0.242366729,3,1,1,Titan,141.4658385,55.9959141,0,52.2544,89.21143851,6.758897061,6.61139978,0.078904365,0.608943941,0.257398879,14.14062372,4.744773105,0,0.014583564,0,0.0,V-tail,yes,yes,0,spring,0.009095217,100,4.58844916
32,105,0.55168093,2.516909674,0,11.48278645,2.83536251,0.35,0,160.1643362,317.0269188,LowAcc,400000,15.14750465,0.037254238,0.640709388,17.1982952,1.836646462,2.477957593,0.743387278,0.146185823,0.203906472,0.168764003,0.035142469,0.15309581,0.14460189,1.851793108,2,0,6,0.280902925,3,1,1,Titan,160.1643362,72.69066561,0,52.2544,107.9099362,5.051625964,8.060945075,0.088059721,0.995558296,0.32135293,16.00900833,4.678136679,0,0.014583564,0,0.0,V-tail,yes,yes,0,spring,0.00836787,100,2.950579051
33,111,0.549699072,2.805155777,0,14.31492126,2.115925063,0.35,0,142.0176907,252.5505351,LowAcc,400000,14.01382542,0.035955194,0.666146065,18.52711642,2.081917675,2.345792351,0.703737705,0.080763929,0.103960442,0.079441419,0.024519023,0.155782417,0.081086666,1.748029509,2,0,6,0.247678665,3,1,1,Titan,142.0176907,58.15107384,0,52.2544,89.76329068,5.06467619,6.765912746,0.076545448,0.507579183,0.265907883,14.19575808,4.721253747,0,0.014583564,0,0.0,V-tail,yes,yes,0,fall,0.009044807,100,4.83960631
34,112,0.827450833,3.628205417,0,15.90895075,2.487830795,0.35,0,137.4657361,225.9403321,LowAcc,400000,12.54097271,0.024445694,0.534878633,21.88027993,1.500153829,2.297636773,0.689291032,0.111104244,0.190497666,0.15937581,0.031121856,0.152157923,0.111130294,1.710222322,2,0,6,0.234405521,3,1,1,Titan,137.4657361,52.85388763,0,52.2544,85.21133609,6.465370399,6.092540363,0.07947357,0.930090791,0.244833102,13.74094031,4.789616357,0,0.014583564,0,0.0,V-tail,yes,yes,0,spring,0.010107059,100,4.466925563
35,117,0.726812929,3.109263633,0,13.30124982,2.808657123,0.35,0,137.9272495,231.8404126,LowAcc,400000,13.79744845,0.025737801,0.504772052,19.61208955,1.322149206,2.305964481,0.691789344,0.105814459,0.16690419,0.138750707,0.028153483,0.150529537,0.106072703,1.716760447,2,0,3,0.236754113,3,1,1,Titan,137.9272495,53.76951163,0,52.2544,85.67284946,5.750895535,6.436585164,0.075671078,0.814897386,0.248516626,13.78703386,4.775154615,0,0.014583564,0,0.0,V-tail,no,no,0,summer,0.009186652,100,3.784143176
36,118,0.830232934,2.868863308,0,9.913334369,2.415895986,0.35,0,169.540685,361.5002941,LowAcc,400000,16.61778456,0.02229635,0.374449416,16.7942026,0.620216068,2.599563646,0.698010926,0.104159931,0.188404098,0.164315307,0.024088791,0.140700554,0.10529883,2.599563646,3,0,4,0.304397222,3,1,1,Titan,169.540685,84.07557098,0,52.2544,117.286285,6.792008058,8.053513216,0.104132478,0.9198691,0.362824533,16.94596587,0.017817239,0,0.014583564,0,0.0,V-tail,no,yes,0,spring,0.007627512,100,4.935189144
37,119,0.547287474,3.047388441,0,16.96836992,1.723334811,0.35,0,135.5091315,225.1585959,LowAcc,400000,13.43737285,0.03537477,0.69436808,19.62890713,2.288464946,2.294104463,0.688231339,0.133204145,0.180450059,0.158372955,0.022077104,0.155163689,0.131442511,1.707449087,2,0,6,0.233402196,3,1,1,Titan,135.5091315,52.46487321,0,52.2544,83.25473154,4.973600687,6.266823199,0.073450531,0.881034092,0.243265493,13.54098375,4.796117005,0,0.014583564,0,0.0,V-tail,no,no,0,fall,0.009432822,100,3.241717207
38,120,0.398003863,2.436312379,0,14.91346833,2.527573952,0.35,0,168.1653749,346.2546338,LowAcc,400000,14.78366234,0.056486933,0.978927781,17.33016331,3.416655478,2.546533449,0.763960035,0.111898024,0.14584746,0.123295545,0.022551915,0.15638076,0.110771458,1.90563236,2,0,1,0.296679311,3,1,1,Titan,168.1653749,80.23515706,0,52.2544,115.9109749,4.469344778,8.513956499,0.094335459,0.712089456,0.348997527,16.80849636,4.714014234,0,0.014583564,0,0.0,V-tail,yes,yes,0,summer,0.008573813,100,3.979979839
39,121,0.503362388,2.84243943,0,16.05098455,2.101356124,0.35,0,140.1564991,244.6756208,LowAcc,400000,13.86440906,0.038963702,0.733491664,18.82499944,2.517264835,2.331983878,0.699595163,0.120804739,0.165532296,0.15469931,0.010832986,0.164086498,0.119502237,1.737188407,2,0,6,0.243946493,3,1,1,Titan,140.1564991,56.6319965,0,52.2544,87.90209908,4.732328076,6.632605383,0.075426977,0.808199215,0.259919056,14.00978352,4.737256791,0,0.014583564,0,0.0,V-tail,no,yes,0,fall,0.009142283,100,4.578661397
40,122,0.620421027,3.012439213,0,14.62682536,2.293606423,0.35,0,146.2955175,263.2237367,LowAcc,400000,13.61825492,0.032846092,0.643823794,19.60122982,1.969947582,2.372480439,0.711744132,0.133557225,0.197611603,0.168473681,0.029137922,0.153698347,0.132161595,1.768982462,2,0,1,0.254737034,3,1,1,Titan,146.2955175,61.08735906,0,52.2544,94.04111753,5.434077164,6.860266957,0.081895517,0.964824063,0.277367657,14.62322391,4.697519639,0,0.014583564,0,0.0,V-tail,yes,no,0,spring,0.009307533,100,4.78576342
41,124,0.93621391,3.014363118,0,9.705458241,2.158596773,0.35,0,155.4338793,296.2756984,LowAcc,400000,15.15735742,0.021560459,0.36592244,16.97192238,0.813840666,2.434484841,0.730345452,0.075627666,0.135535632,0.115235733,0.020299899,0.150079191,0.078485784,1.817662431,2,0,1,0.270425444,3,1,1,Titan,155.4338793,67.90806041,0,52.2544,103.1794793,6.273658877,7.718651787,0.089457607,0.661742717,0.30345831,15.53633087,4.673535124,0,0.014583564,0,0.0,V-tail,no,yes,0,winter,0.008362431,100,4.352428543
42,125,1.389939712,3.451270774,0,8.569630647,1.531552372,0.35,0,154.1046238,285.4972217,LowAcc,400000,14.41055619,0.015827696,0.270348304,17.08071155,0.001791089,2.410717455,0.723215237,0.08263076,0.175501552,0.147996971,0.027504581,0.150061132,0.088344873,1.799002537,2,0,3,0.264521795,3,1,1,Titan,154.1046238,65.29361469,0,52.2544,101.8502238,7.843346677,7.374638121,0.092023514,0.856873371,0.293540608,15.40352847,4.678074795,0,0.014583564,0,0.0,V-tail,yes,no,0,summer,0.008795799,100,4.46055503
43,127,1.329537825,3.690695737,0,10.24509026,1.55745516,0.35,0,139.6715479,233.0028377,LowAcc,400000,13.56783688,0.015632379,0.288969131,18.48529513,0.21687383,2.309370349,0.692811105,0.066363279,0.119577061,0.090577857,0.028999204,0.150171232,0.072229596,1.719434411,2,0,2,0.237707954,3,1,1,Titan,139.6715479,54.14431137,0,52.2544,87.41714792,7.198028379,6.41382304,0.081639554,0.583826173,0.25001824,13.96133795,4.769579646,0,0.014583564,0,0.0,V-tail,no,no,0,spring,0.009342119,100,4.210203501
44,128,1.109831266,3.217203681,0,9.326101941,2.403742418,0.35,0,173.979229,359.1794075,LowAcc,400000,15.47151416,0.020123067,0.331619636,16.47957746,0.581295774,2.565392971,0.769617891,0.058481229,0.079715043,0.056427058,0.023287985,0.149678779,0.063033448,1.920439066,2,0,6,0.300873083,3,1,1,Titan,173.979229,82.30963578,0,52.2544,121.724829,7.540392004,8.887254456,0.108692311,0.389202813,0.356486317,17.38942617,4.72915554,0,0.014583564,0,0.0,V-tail,no,no,0,fall,0.008192627,100,3.758646443
45,130,1.188266051,3.105408366,0,8.115658198,2.390671044,0.35,0,203.7852981,485.107183,LowAcc,400000,17.89140715,0.017667792,0.271291129,15.35512358,0.282975645,2.786666743,0.745674126,0.072890198,0.094648933,0.063274119,0.031374814,0.150031145,0.078013041,2.786666743,3,0,3,0.352596661,3,1,1,Titan,203.7852981,110.2923783,0,52.2544,151.5308981,9.553040333,10.22881,0.138260715,0.462116428,0.453589438,20.37255832,0.01556098,0,0.014583564,0,0.0,V-tail,no,no,0,spring,0.007084538,100,4.337875833
46,133,0.443395495,2.272309973,0,11.64511744,1.75636542,0.35,0,165.7610441,342.3394602,LowAcc,400000,15.84076358,0.046793483,0.75440473,16.12200433,2.406147677,2.526166838,0.757850051,0.061808925,0.074229854,0.05494521,0.019284644,0.152869747,0.062372509,1.88964243,2,0,2,0.292082792,3,1,1,Titan,165.7610441,77.99404215,0,52.2544,113.5066441,4.804430645,8.632237001,0.089760996,0.362421782,0.340856928,16.56822711,4.700083877,0,0.014583564,0,0.0,V-tail,yes,no,0,spring,0.008001657,100,4.670163372
47,137,0.941515063,3.387907351,0,12.19090025,2.718293135,0.35,0,150.4927336,261.2264458,LowAcc,400000,14.05898987,0.021803551,0.40949203,18.78097903,0.829743075,2.39999127,0.719997381,0.057570403,0.078928793,0.054915339,0.024013454,0.149196811,0.060720504,1.790581354,2,0,5,0.261813895,3,1,1,Titan,150.4927336,64.11385208,0,52.2544,98.23833363,6.495852369,7.126025071,0.089063778,0.385364005,0.289031644,15.04262021,4.681940904,0,0.014583564,0,0.0,V-tail,no,yes,0,winter,0.009015751,100,3.596799674
48,140,0.788141383,2.704033094,0,9.277263106,2.170498724,0.35,0,185.7432906,426.9376814,LowAcc,400000,17.4951764,0.024356042,0.389886127,16.00777827,0.928343716,2.692912561,0.721790906,0.081368978,0.106577331,0.082269548,0.024307783,0.150473297,0.08336709,2.692912561,3,0,4,0.329327712,3,1,1,Titan,185.7432906,97.15528243,0,52.2544,133.4888906,7.413112379,9.27956428,0.11568807,0.520355951,0.408829839,18.56495171,0.016522418,0,0.014583564,0,0.0,V-tail,yes,no,0,spring,0.007244988,100,4.402573305
