,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
137,5,480.0,1.3374785,3.639277280212476,0.0,9.902468804,2.511557688,0.35,0.0,154.50025868124834,268.3120556248677,LowAcc,4364542.832800332,13.83040165538676,0.016958654752529,0.3058005386021867,18.03212242153721,0.2833993939105492,2.4225515142928584,0.7267654542878574,0.069318335545317,0.12791012,0.1473747921469792,0.0741001404466883,1.808293516151705,2.0,0.0,4.0,0.2674775789252414,3.0,1,1,Titan,154.50025868124834,66.77897863950945,0.0,52.2544,102.24585868124836,7.055347098253559,7.260976440278283,0.0947551059802879,0.6245117180539315,0.2984911542880126,15.443071996812392,4.675142963632092,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0,fall
138,6,481.0,0.519557818,2.931650500768268,0.0,16.54209476,2.027700747,0.35,0.0,135.1227429556144,224.16179056420285,LowAcc,4188195.281247182,13.271589985446235,0.0386245564385066,0.7476771127758844,19.35755855128705,2.480601622861663,2.2914334631046924,0.6874300389314077,0.1478397353604768,0.1991142827888326,0.1597921986763359,0.1455505064415899,1.7053520713453525,2.0,0.0,1.0,0.2326406467608527,3.0,1,1,Titan,135.1227429556144,52.31435121189016,0.0,52.2544,82.86834295561438,4.737434086006006,6.212042234130041,0.0721087375025807,0.9721607862890772,0.2420780406287051,13.502402685240671,4.801181609486815,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0,summer
139,7,482.0,0.956349728,3.419813888469223,0.0,12.22892284,2.662542244,0.35,0.0,141.53679400536893,240.79545337199065,LowAcc,4353426.758068627,13.7951769401622,0.020612695490934,0.3937889226264275,19.104193471427592,0.7400367555889182,2.324691709691486,0.6974075129074458,0.0569817087083357,0.078500951,0.1497129298299231,0.0610004917814538,1.7314632888653356,2.0,0.0,5.0,0.2419523288839474,3.0,1,1,Titan,141.53679400536893,55.98332082678695,0.0,52.2544,89.28239400536893,7.098041297176264,6.570870066596924,0.0810283297340427,0.3832750979975429,0.2567392525237816,14.147716577902646,4.74681899221045,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0,summer
140,8,486.0,0.797218642,2.5939595222898,0.0,8.44012627,1.91821487,0.35,0.0,212.43951448759515,517.6231220263385,LowAcc,5866312.865134991,18.589223721496538,0.0254574223039025,0.3904817818855098,15.33862215993684,0.6975929468568615,2.834222863128198,0.7577887136861285,0.1286385851016199,0.196893715,0.1499021932558711,0.1289422243760137,2.834222863128198,3.0,0.0,2.0,0.3638312253514757,3.0,1,1,Titan,212.43951448759515,117.73883087257124,0.0,52.2544,160.18511448759514,8.729166069619033,10.875399909339132,0.1372268280648191,0.9613190279914609,0.475819975274899,21.237601541418087,0.0151666988761216,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0,winter
141,9,487.0,0.837165129,3.35526644471645,0.0,13.44754162,2.294351835,0.35,0.0,140.8886713382734,235.3631861944946,LowAcc,4304749.555749208,13.6409281939983,0.0226353067462476,0.4579757979927966,20.23280723017887,1.1187661622238725,2.323195005956404,0.6969585017869212,0.0687633936503167,0.113270748,0.1546402882810063,0.0712311161010435,1.730288219196894,2.0,0.0,5.0,0.2415409940773235,3.0,1,1,Titan,140.8886713382734,55.81820807761698,0.0,52.2544,88.63427133827341,6.564031397837407,6.516407754698259,0.0800834977702023,0.5530360650020022,0.2560851055143744,14.08295542471688,4.748880450676957,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0,fall
142,10,490.0,1.168524508,3.0313919934961104,0.0,7.864051935,2.25903381,0.35,0.0,227.0332768754735,611.5435229896938,LowAcc,6275531.898530636,19.88596058803786,0.0173247193850802,0.2487848749701133,14.360109935423369,0.3341083420097187,3.6044337296412334,0.7244434779008508,0.1015674124223025,0.119079815,0.05394816158323,0.1038953817963824,3.6044337296412334,4.0,0.0,1.0,0.387198070843966,3.0,1,1,Titan,227.0332768754735,131.8502583502329,0.0,52.2544,174.7788768754735,6.587074764372642,12.29226419206406,0.2218148294866997,0.5813984057805145,0.5233340461276641,22.69629486823508,0.011853854733582,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0,summer
143,11,492.0,0.79328948,3.108064282434164,0.0,12.17722386,2.050657463,0.35,0.0,140.81551146428797,242.43704409024323,LowAcc,4392305.61968857,13.918376618274422,0.0251353122284823,0.4639883372206915,18.459620990699992,1.0753523890935808,2.325262810836765,0.6975788432510294,0.0643853018291523,0.0944372008046731,0.1494049703503165,0.0669060656268305,1.7319116632614828,2.0,0.0,3.0,0.2421090987736004,3.0,1,1,Titan,140.81551146428797,56.04632332884579,0.0,52.2544,88.56111146428798,6.275699602425434,6.606838022336907,0.0779157074116542,0.4610826611899867,0.2569887216895459,14.075638480072955,4.746041375875375,0.0,0.0145835644403307,0.0,V-tail,yes,yes,0.0,winter
144,12,493.0,0.657078509,3.276953876964265,0.0,16.34268442,2.8135268,0.35,0.0,147.08698618936228,243.33975096576447,LowAcc,4309364.222650851,13.655551190999477,0.0307071776654855,0.6078605340997624,19.795389231846897,1.876544239621147,2.378192891073807,0.7134578673221421,0.0725049817099079,0.101720361,0.1614237190116965,0.0732800788981667,1.7734673368239124,2.0,0.0,6.0,0.2562225801691314,3.0,1,1,Titan,147.08698618936228,62.127277106182255,0.0,52.2544,94.83258618936227,5.587976889299176,6.845237738634149,0.0851724699885726,0.4966421531711182,0.2798016983282508,14.702313990742043,4.693580578576374,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0,fall
145,13,494.0,0.388585731,2.291582886749817,0.0,13.51401173,2.100985648,0.35,0.0,158.62137896891514,314.9644809581472,LowAcc,4766796.927387515,15.105067962669894,0.0545690983075992,0.9059306118014238,16.601531634164186,3.136490388431545,2.472033701419227,0.7416101104257681,0.1034556708221787,0.129911012,0.1727043264639863,0.102590634770593,1.847142231403404,2.0,0.0,4.0,0.2794983078915548,3.0,1,1,Titan,158.62137896891514,72.52002366911694,0.0,52.2544,106.36697896891512,4.270096152339952,7.993544064513159,0.0840827304563576,0.6342809255299339,0.318932307975039,15.854830622088071,4.676604932455359,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0,fall
146,14,495.0,0.723874274,3.104528533414637,0.0,13.31460139,2.666956997,0.35,0.0,147.1894135526883,260.8235150772907,LowAcc,4448215.18343195,14.095543334828854,0.0264274184622764,0.5182212536774062,19.609227228044865,1.4017805022310956,2.371611105042458,0.7114833315127373,0.0729318174032152,0.132841068,0.1500050231085723,0.0745000858172858,1.7682999433389297,2.0,0.0,5.0,0.2545102002534525,3.0,1,1,Titan,147.1894135526883,61.39835294297979,0.0,52.2544,94.9350135526883,6.101673811322764,7.000956192632645,0.083173106291424,0.648586707641265,0.2769966697559736,14.71253764885562,4.698152908768496,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0,fall
