,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,1875.0,1.107622488,3.7508101682915167,0.0,12.70159921,2.674903553,0.35,0.0,137.42842055578575,214.54967466077403,LowAcc,3967265.8748889826,12.571506942508247,0.01938864155920527,0.39753515624741004,20.503507429001374,0.8638759882970195,2.2766196020751512,0.6829858806225453,0.14909038315309894,0.5293521227639798,0.14706299948998655,0.14902483949121537,1.6937216341650967,2.0,0.0,5.0,0.22837085589812778,3.0,1,1,Titan,137.42842055578575,50.68012176281651,0.0,52.254400000000004,85.17402055578573,7.008689592202893,6.002411469843167,0.07931462826658173,2.5845226604652445,0.2354588519535374,13.737218227186288,4.831699798611182,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
1,1878.0,0.471098146,2.5141986023588556,0.0,13.41799934,2.578661935,0.35,0.0,147.282825107519,271.7215220510499,LowAcc,4617779.955963782,14.632861675044305,0.04249423159001932,0.739345794225477,17.39873311179318,2.2464052124527987,2.3843160824200345,0.7152948247260104,0.22992851614330467,0.23131132003163873,0.1573795670464973,0.22584457880846423,1.7782746853033515,2.0,0.0,2.0,0.25780543519891685,3.0,1,1,Titan,147.282825107519,62.8054125099949,0.0,52.254400000000004,95.02842510751897,4.112091706662688,7.19535039689527,0.07758627133468661,1.1293604437106417,0.2824036208225208,14.721858485280118,4.68977810837782,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0,fall
2,1879.0,0.531345306,2.96273379560023,0.0,16.51993806,1.593289041,0.35,0.0,135.80821331553415,225.24619602853633,LowAcc,4229204.859427122,13.401541496904464,0.037363429810286106,0.7206180012446597,19.286719792685478,2.3480933098294257,2.294075489335916,0.6882226468007748,0.1940335399385964,0.28533512731776356,0.15421433794405598,0.19032916888746404,1.7074263394952667,2.0,0.0,5.0,0.23339394866799687,3.0,1,1,Titan,135.80821331553415,52.60581317873867,0.0,52.254400000000004,83.55381331553414,4.594991950473001,6.26220560413509,0.07281365365712004,1.3931276945276398,0.24325262179585452,13.570853797703283,4.796171250063158,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0,fall
3,1880.0,0.489434238,2.3120213618479704,0.0,10.92167724,1.793718832,0.35,0.0,183.15596546683827,422.86090753516197,LowAcc,5590775.8368145265,17.71609956655299,0.03836001810677849,0.6037483084755466,15.73899956968112,1.8369002791480291,2.682734675619691,0.7191981616271254,0.18204700256548514,0.1631377132328581,0.15460635574086645,0.17927745221405456,2.682734675619691,3.0,0.0,2.0,0.32670194338763076,3.0,1,1,Titan,183.15596546683827,96.3695659548513,0.0,52.254400000000004,130.90156546683826,5.645327074896529,9.241323006514186,0.10731356148836513,0.7965078413689378,0.40388869756663226,18.306411017062455,0.01664474864955794,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,fall
4,1884.0,0.822103339,2.9607833095449307,0.0,10.66318234,2.696977318,0.35,0.0,160.83570111703477,312.58489517133916,LowAcc,4657365.533877436,14.758300801954004,0.0266474019281129,0.454829640335401,17.068442227966607,1.015490772253435,2.4654115089181117,0.7396234526754335,0.10483113636435662,0.3765925048744916,0.15026101888768217,0.1057953592604966,1.841943114594748,2.0,0.0,6.0,0.2779197122637527,3.0,1,1,Titan,160.83570111703477,71.50718995889802,0.0,52.254400000000004,108.58130111703477,6.1834313455173415,7.876749650524038,0.09311389147266656,1.8386851034570386,0.31621984717548535,16.076110530260035,4.675217225289794,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0,winter
5,1885.0,0.425257916,2.3071489601357253,0.0,12.51696,1.49263267,0.35,0.0,165.64681172568459,342.8755822838908,LowAcc,4896607.375861796,15.516412451713043,0.04940178491321215,0.8192443864539996,16.5832952775538,2.3033778323266305,2.5274561785301124,0.7582368535590337,0.25065324752515666,0.168539767,0.16181079229309464,0.24653157551899457,1.8906546983508723,2.0,0.0,6.0,0.29237592484708647,3.0,1,1,Titan,165.64681172568459,78.35180838995907,0.0,52.254400000000004,113.39241172568458,3.9605217378825697,8.55324394799847,0.09029013983462139,0.822882970085395,0.34137396717695334,16.556818809377035,4.700888198930136,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0,fall
6,1888.0,0.585698722,2.53687679359871,0.0,10.98814736,2.787038282,0.35,0.0,154.68943827673374,293.08678998084895,LowAcc,4696701.4495178005,14.882948796859711,0.03506599384195988,0.6037732127431343,17.21819764938933,1.6354491322685294,2.427556062776723,0.7282668188330169,0.2025308326420274,0.37654236602942925,0.15445558376825338,0.19936350953260368,1.81222261246502,2.0,0.0,3.0,0.2687177795611548,3.0,1,1,Titan,154.68943827673374,67.59418357430259,0.0,52.254400000000004,102.43503827673374,4.866189520153126,7.601577527146073,0.08322661128272923,1.8384403042474755,0.30057726369058246,15.461952230413235,4.674307681057603,0.0,0.014583564440330758,0.0,Conventional,yes,yes,0.0,fall
7,1890.0,1.164595346,3.5808586772338424,0.0,11.01030406,1.670105745,0.35,0.0,149.41956466551778,243.35778006557905,LowAcc,4210061.263040124,13.34087910056571,0.019743402552271045,0.36503032898136917,18.488724424016795,0.5701070244861994,2.3697097514338283,0.7109129254301485,0.1465702767770615,0.5438753362840468,0.09591769665281272,0.14699829476417572,1.7668071810092092,2.0,0.0,2.0,0.2540133770179704,3.0,1,1,Titan,149.41956466551778,61.18778052669021,0.0,52.254400000000004,97.16516466551778,6.51505096302096,6.792508461451751,0.08864828710823913,2.6554311783141924,0.27618474049288,14.93540742922778,4.699569514771432,0.0,0.014583564440330758,0.0,Conventional,no,no,0.0,spring
8,1891.0,0.49139882,2.670340701331783,0.0,14.51106346,2.526567848,0.35,0.0,140.8968874409041,241.75225399480465,LowAcc,4187221.5877162945,13.268504536835167,0.04520133121286621,0.8246862727754514,18.244734184746992,2.4961232173859065,2.3241162305383023,0.6972348691614907,0.2597334339413769,0.6407903949859177,0.1552405742893708,0.25504218047561605,1.7310114772730503,2.0,0.0,6.0,0.241794254395817,3.0,1,1,Titan,140.8968874409041,56.13835793714843,0.0,52.254400000000004,88.6424874409041,3.748205972922164,6.451221825228413,0.07362739649809656,3.128611797761684,0.2564877953592288,14.083783572817527,4.747607578728235,0.0,0.014583564440330758,0.0,Conventional,yes,no,0.0,summer
9,1898.0,0.836510268,3.2529634857980905,0.0,12.64990024,2.781740578,0.35,0.0,148.6248809032483,245.71569953677152,LowAcc,4258695.5957744215,13.494992001211822,0.026507358043686598,0.4940153126911956,18.63691250848207,1.292366215279205,2.3712369124969936,0.711371073749098,0.16036456433325078,0.5084657249596829,0.06272222029676958,0.15889364583077567,1.7680061628798946,2.0,0.0,3.0,0.2544125005136599,3.0,1,1,Titan,148.6248809032483,61.756963708566325,0.0,52.254400000000004,96.37048090324832,5.3907654577251245,6.809095027953348,0.08526566815363676,2.482546365104726,0.27683693683092425,14.855995902949955,4.698428271523956,0.0,0.014583564440330758,0.0,Conventional,no,yes,0.0,spring
