,Unnamed: 0,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
10,10,24.0,0.6253778324404325,2.574685422312517,0.0,10.6,2.107559358288769,0.35,0.0,139.8166223728171,260.6160063634419,LowAcc,45.0,127466.45932364368,127466.45932364368,0.0286841199339827,0.5041873342810713,17.577228635268284,2.362961841420514,0.7088885524261542,0.0644795254996453,0.0899286583306887,0.1501660784427508,0.0645379726038924,1.7615093627462075,2.0,0.0,4.0,0.2522422507784637,3.0,1,1,Titan,139.8166223728171,60.8345350988981,0.0,52.2544,87.56222237281712,0.1685090976732505,7.0774350897172695,0.0740533773800847,0.4390700353997274,0.2732972959076777,13.975786744652964,4.704952068747711,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
11,11,25.0,0.6774926518104687,2.779103494049717,0.0,11.4,2.2032,0.35,0.0,134.74146758244285,239.2712644626208,LowAcc,45.0,121554.4513454336,121554.4513454336,0.027177747442729,0.4930679688608592,18.142341262824974,2.325333957340547,0.697600187202164,0.0691462999443624,0.097397408091618,0.1545822412507272,0.0691945319562518,1.7319675207412568,2.0,0.0,4.0,0.2421286217057822,3.0,1,1,Titan,134.74146758244285,56.64012559161341,0.0,52.2544,82.48706758244283,0.1576162492698317,6.659828752806341,0.0721426467080281,0.4755356547339352,0.2570197947720711,13.46427047980732,4.745944848291561,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
12,12,26.0,0.7296074711805047,2.983489760063231,0.0,12.2,2.2988406417112297,0.35,0.0,132.46266292014192,229.5001532907056,LowAcc,45.0,116791.50322518162,116791.50322518162,0.0258634469323908,0.4874520615066011,18.847142176402112,2.3085464876187647,0.6925639462856293,0.0667581755516698,0.1048659863404859,0.1374311595046085,0.0668142534899344,1.7187875933998784,2.0,0.0,4.0,0.2374775765697956,3.0,1,1,Titan,132.46266292014192,54.76881328357472,0.0,52.2544,80.20826292014192,0.164354596234203,6.418972550057204,0.0722554906701145,0.5120004366731651,0.2496552642586626,13.236717239626548,4.77091049460696,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
13,13,27.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,137.344905204018,235.18409223092,LowAcc,45.0,114101.2768083738,114101.2768083738,0.0247874128943281,0.4941605758068992,19.93594805208462,2.3466211055468125,0.7039863316640437,0.0667035503175262,0.1123344256570543,0.1218053281705849,0.0667460732724166,1.748680168407254,2.0,0.0,4.0,0.2479008747353046,3.0,1,1,Titan,137.344905204018,59.01302056039734,0.0,52.2544,85.09050520401799,0.1177239321938706,6.603052886481869,0.0781880880611364,0.5484645402856992,0.2662659969065533,13.72882804955001,4.720377585701168,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
14,14,28.0,0.8338371099205768,3.392189870408784,0.0,13.8,2.49012192513369,0.35,0.0,139.3217771985813,239.55964315860197,LowAcc,45.0,111096.72014377496,111096.72014377496,0.0237847142402179,0.4956242651159465,20.83793230014455,2.3621363445337606,0.7086409033601282,0.0726331983403114,0.1198027508588089,0.1426584128231406,0.0726664000981487,1.760861260967425,2.0,0.0,4.0,0.2520247278663334,3.0,1,1,Titan,139.3217771985813,60.74251631881803,0.0,52.2544,87.06737719858127,0.1126557622912025,6.625976717497867,0.0817542961808402,0.5849280867410792,0.2729434260579639,13.9263698747938,4.705649151760139,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
15,15,29.0,0.8859519292906128,3.5965119445989537,0.0,14.6,2.58576256684492,0.35,0.0,140.8171501543029,248.12139690439776,LowAcc,45.0,108167.88708736857,108167.88708736857,0.0234907607241981,0.4972698533477956,21.1687420082378,2.373357962017131,0.7120073886051392,0.0822707173528498,0.1372709811832587,0.1547733128899678,0.0823037294960988,1.7696714095803308,2.0,0.0,4.0,0.2549658002543698,3.0,1,1,Titan,140.8171501543029,61.99339874843666,0.0,52.2544,88.56275015430292,0.1270154139291443,6.622226977253157,0.0848797533597938,0.6702154317242902,0.2777419860816949,14.07579874711886,4.696889531958973,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
16,16,30.0,0.9380667486606488,3.8008193760522206,0.0,15.4,2.68140320855615,0.35,0.0,143.57630296724034,253.34424155256636,LowAcc,45.0,106217.57214285708,106217.57214285708,0.0227498901027465,0.4965332144982454,21.825741234604894,2.395322876906416,0.7185968630719247,0.084630376092471,0.1300861709201043,-0.0132078758508404,0.0846703896585006,1.7869161752953633,2.0,0.0,4.0,0.2606265397216525,3.0,1,1,Titan,143.57630296724034,64.44184489657829,0.0,52.2544,91.32190296724036,0.1444582048962964,6.674063898379818,0.0892465461847458,0.635136126026398,0.2870625444664727,14.35151006857958,4.683997117688434,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
17,17,31.0,0.9901815680306848,4.005114405619032,0.0,16.200000000000003,2.77704385026738,0.35,0.0,140.02494017808064,257.6175043610834,LowAcc,45.0,101844.15590964325,101844.15590964325,0.0222059620562559,0.4988706164209122,22.46561599795076,2.3647669917655647,0.7094300975296693,0.1181632822602342,0.2053547346375326,0.2834867350572986,0.1181586426433438,1.7629265954073725,2.0,0.0,4.0,0.2527172653328905,3.0,1,1,Titan,140.02494017808064,61.03575661199901,0.0,52.2544,87.77054017808064,0.2014311841714889,6.45451398419625,0.0874508303320908,1.0026293317447803,0.2740706318399803,13.996646746080136,4.70345729327657,0.0,0.0145835644403307,0.0,V-tail,yes,no,0.0
18,18,39.0,0.5732630130703965,2.3702273156998857,0.0,9.8,2.01191871657754,0.35,0.0,163.68551938013866,349.42718601372644,LowAcc,45.0,138986.868057552,138986.868057552,0.0342623032866246,0.5418428162180161,15.814547308310722,2.5388967814760983,0.7616690344428295,0.061005453274575,0.0824596934216747,0.1497586876020289,0.0610777686175672,1.8996367735574773,2.0,0.0,4.0,0.2949641934605301,3.0,1,1,Titan,163.68551938013866,80.44613971807905,0.0,52.2544,111.43111938013868,0.2280596646800851,8.833525174137273,0.0909622753911061,0.4026033656208796,0.3459517370796007,16.3608057798666,4.70848810084374,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
19,19,40.0,0.6253778324404325,2.574685422312517,0.0,10.6,2.107559358288769,0.35,0.0,143.60134221654994,275.8311247348915,LowAcc,45.0,130162.67649097528,130162.67649097528,0.0288649985335113,0.496660672227609,17.20632937677101,2.390884630872501,0.7172653892617503,0.0649756912148021,0.0899286583306887,0.149814306964141,0.065040046121867,1.7834316858982358,2.0,0.0,4.0,0.2594926819828562,3.0,1,1,Titan,143.60134221654994,63.947110158883305,0.0,52.2544,91.34694221654992,0.180200900508915,7.363630545850489,0.077029634337482,0.4390700353997274,0.2851867171309987,14.353962318068978,4.686168341929712,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
20,20,41.0,0.6774926518104687,2.779103494049717,0.0,11.4,2.2032,0.35,0.0,136.71396226216433,247.8607582792276,LowAcc,45.0,124091.70936072536,124091.70936072536,0.0268112545982263,0.4800931979060773,17.906405541269855,2.3398072892168376,0.7019421867650513,0.0687843270851159,0.097397408091618,0.1521058875061803,0.0688387113379775,1.7433306067618777,2.0,0.0,4.0,0.246067965466585,3.0,1,1,Titan,136.71396226216433,58.25347915396056,0.0,52.2544,84.45956226216433,0.1580594834510769,6.827258312029298,0.073704174225384,0.4755356547339352,0.263317261605158,13.665763893961476,4.727860763757113,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
21,21,42.0,0.7296074711805047,2.983489760063231,0.0,12.2,2.2988406417112297,0.35,0.0,131.72260424323815,227.80127404176133,LowAcc,45.0,118867.08746958096,118867.08746958096,0.0252034367823775,0.4679972325980914,18.56878633811238,2.3023715675335263,0.6907114702600579,0.0672963921476314,0.1048659863404859,0.1404366232814663,0.0673602320281364,1.7139396324259473,2.0,0.0,4.0,0.2357437040086764,3.0,1,1,Titan,131.72260424323815,54.080490138504935,0.0,52.2544,79.46820424323813,0.1665998838563085,6.43190897847076,0.0716372226631807,0.5120004366731651,0.2469294931111983,13.162807007410814,4.781247518107453,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
22,22,43.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,136.04684855546697,229.3529218680164,LowAcc,45.0,116215.48382649192,116215.48382649192,0.0239475473593583,0.4718949652366021,19.705356801484434,2.336330284186432,0.7008990852559296,0.0652904503304755,0.1123344256570543,0.1483596343684101,0.0653316323023386,1.7406007925358005,2.0,0.0,4.0,0.2451273736830377,3.0,1,1,Titan,136.04684855546697,57.8658946986291,0.0,52.2544,83.79244855546695,0.1092796066850079,6.58429656051097,0.0770744782771004,0.5484645402856992,0.2618086511167001,13.599117776434388,4.731928679087674,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
23,23,44.0,0.8338371099205768,3.392189870408784,0.0,13.8,2.49012192513369,0.35,0.0,137.72885706977456,232.9908622881443,LowAcc,45.0,113299.77238031116,113299.77238031116,0.0229035151987368,0.4711464398100355,20.570922660641195,2.3495182804097325,0.7048554841229198,0.0730203908471911,0.1198027508588089,0.1337057806940682,0.0730555883832642,1.750954755037722,2.0,0.0,4.0,0.2486761183769104,3.0,1,1,Titan,137.72885706977456,59.33597089593768,0.0,52.2544,85.47445706977457,0.1112600914788231,6.595272584044058,0.0803421935332333,0.5849280867410792,0.2675167392497283,13.767195440303812,4.71738747404585,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
24,24,45.0,0.8859519292906128,3.5965119445989537,0.0,14.6,2.58576256684492,0.35,0.0,140.33920990209032,239.06441462829645,LowAcc,45.0,110907.71850831177,110907.71850831177,0.0222757832602578,0.4714741972001768,21.165325218500055,2.369752347737754,0.7109257043213261,0.074478940569545,0.1272709811832587,0.1112386847512222,0.0745089233714322,1.7668406235827503,2.0,0.0,4.0,0.2540245180624471,3.0,1,1,Titan,140.33920990209032,61.591478120083536,0.0,52.2544,88.08480990209033,0.1069740159114987,6.6621547663230585,0.0844518129564395,0.6213911699650227,0.2762029382245074,14.028036212198632,4.69953730198731,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
25,25,46.0,0.9380667486606488,3.8008193760522206,0.0,15.4,2.68140320855615,0.35,0.0,139.36220936485626,242.6223660111272,LowAcc,45.0,107991.07081654228,107991.07081654228,0.0215347609528782,0.4663096818847518,21.653812777635068,2.3623921976095907,0.7087176592828772,0.0763159617109327,0.1347391317730396,0.1543922116337709,0.0763566197256194,1.7610621325106293,2.0,0.0,4.0,0.252092166612789,3.0,1,1,Titan,139.36220936485626,60.77103646019641,0.0,52.2544,87.10780936485627,0.1278839354104161,6.542238861694515,0.0853119881358337,0.6578538638903318,0.2730531188407449,13.930415384153395,4.705432188094282,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
26,26,47.0,0.9901815680306848,4.005114405619032,0.0,16.200000000000003,2.77704385026738,0.35,0.0,140.7561433988435,246.34867040346097,LowAcc,45.0,105857.63283934984,105857.63283934984,0.0208040627533431,0.4642912420017679,22.317335200652465,2.3732377341783306,0.7119713202534992,0.0785786192018272,0.1422072147105958,0.1737839308944902,0.0786143271462428,1.7695770180963222,2.0,0.0,4.0,0.2549344695688452,3.0,1,1,Titan,140.7561433988435,61.97999685772631,0.0,52.2544,88.5017433988435,0.1254451850418419,6.554729571545125,0.0882994515286795,0.6943162275086482,0.2776907090493735,14.06970651109843,4.696975320904758,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
27,27,48.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,141.3278280953331,247.58658563361348,LowAcc,45.0,103766.63625087196,103766.63625087196,0.0198871158648135,0.4608352105672303,23.172551198466625,2.377644591731631,0.7132933775194893,0.0798503774188914,0.1496752397541722,0.1448335270737538,0.0798908044973631,1.7730368642386467,2.0,0.0,4.0,0.2560803666216987,3.0,1,1,Titan,141.3278280953331,62.47123269707162,0.0,52.2544,89.0734280953331,0.1374228842739076,6.528571245476292,0.0904938219927938,0.7307783084638819,0.2795683516260011,14.126835134486424,4.693942087501853,0.0,0.0145835644403307,0.0,V-tail,no,yes,0.0
28,28,55.0,0.5732630130703965,2.3702273156998857,0.0,9.8,2.01191871657754,0.35,0.0,163.68551938013866,349.42718601372644,LowAcc,45.0,138986.868057552,138986.868057552,0.0342623032866246,0.5418428162180161,15.814547308310722,2.5388967814760983,0.7616690344428295,0.0610054539334548,0.0824596934216747,0.1497586876020289,0.061077769275529,1.8996367735574773,2.0,0.0,4.0,0.2949641934605301,3.0,1,1,Titan,163.68551938013866,80.44613971807905,0.0,52.2544,111.43111938013868,0.2280596646800851,8.833525174137273,0.0909622753911061,0.4026033656208796,0.3459517370796007,16.3608057798666,4.70848810084374,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
29,29,56.0,0.6253778324404325,2.574685422312517,0.0,10.6,2.107559358288769,0.35,0.0,143.60134221654994,275.8311247348915,LowAcc,45.0,130162.67649097528,130162.67649097528,0.0288649985335113,0.496660672227609,17.20632937677101,2.390884630872501,0.7172653892617503,0.0649756918735906,0.0899286583306887,0.149814306964141,0.0650400467798289,1.7834316858982358,2.0,0.0,4.0,0.2594926819828562,3.0,1,1,Titan,143.60134221654994,63.947110158883305,0.0,52.2544,91.34694221654992,0.180200900508915,7.363630545850489,0.077029634337482,0.4390700353997274,0.2851867171309987,14.353962318068978,4.686168341929712,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
30,30,57.0,0.6774926518104687,2.779103494049717,0.0,11.4,2.2032,0.35,0.0,136.71396226216433,247.8607582792276,LowAcc,45.0,124091.70936072536,124091.70936072536,0.0268112545982263,0.4800931979060773,17.906405541269855,2.3398072892168376,0.7019421867650513,0.0687843277438393,0.097397408091618,0.1521058875061803,0.0688387119959393,1.7433306067618777,2.0,0.0,4.0,0.246067965466585,3.0,1,1,Titan,136.71396226216433,58.25347915396056,0.0,52.2544,84.45956226216433,0.1580594834510769,6.827258312029298,0.073704174225384,0.4755356547339352,0.263317261605158,13.665763893961476,4.727860763757113,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
31,31,58.0,0.7296074711805047,2.983489760063231,0.0,12.2,2.2988406417112297,0.35,0.0,131.72260424323815,227.80127404176133,LowAcc,45.0,118867.08746958096,118867.08746958096,0.0252034367823775,0.4679972325980914,18.56878633811238,2.3023715675335263,0.6907114702600579,0.0672963928064265,0.1048659863404859,0.1404366232814663,0.0673602326860983,1.7139396324259473,2.0,0.0,4.0,0.2357437040086764,3.0,1,1,Titan,131.72260424323815,54.080490138504935,0.0,52.2544,79.46820424323813,0.1665998838563085,6.43190897847076,0.0716372226631807,0.5120004366731651,0.2469294931111983,13.162807007410814,4.781247518107453,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
32,32,59.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,136.04684855546697,229.3529218680164,LowAcc,45.0,116215.48382649192,116215.48382649192,0.0239475473593583,0.4718949652366021,19.705356801484434,2.336330284186432,0.7008990852559296,0.0652904509889663,0.1123344256570543,0.1483596343684101,0.0653316329603005,1.7406007925358005,2.0,0.0,4.0,0.2451273736830377,3.0,1,1,Titan,136.04684855546697,57.8658946986291,0.0,52.2544,83.79244855546695,0.1092796066850079,6.58429656051097,0.0770744782771004,0.5484645402856992,0.2618086511167001,13.599117776434388,4.731928679087674,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
33,33,60.0,0.8338371099205768,3.392189870408784,0.0,13.8,2.49012192513369,0.35,0.0,137.72885706977456,232.9908622881443,LowAcc,45.0,113299.77238031116,113299.77238031116,0.0229035151987368,0.4711464398100355,20.570922660641195,2.3495182804097325,0.7048554841229198,0.0730203915056849,0.1198027508588089,0.1337057806940682,0.073055589041226,1.750954755037722,2.0,0.0,4.0,0.2486761183769104,3.0,1,1,Titan,137.72885706977456,59.33597089593768,0.0,52.2544,85.47445706977457,0.1112600914788231,6.595272584044058,0.0803421935332333,0.5849280867410792,0.2675167392497283,13.767195440303812,4.71738747404585,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
34,34,61.0,0.8859519292906128,3.5965119445989537,0.0,14.6,2.58576256684492,0.35,0.0,140.33920990209032,239.06441462829645,LowAcc,45.0,110907.71850831177,110907.71850831177,0.0222757832602578,0.4714741972001768,21.165325218500055,2.369752347737754,0.7109257043213261,0.0744789412280088,0.1272709811832587,0.1112386847512222,0.0745089240293941,1.7668406235827503,2.0,0.0,4.0,0.2540245180624471,3.0,1,1,Titan,140.33920990209032,61.591478120083536,0.0,52.2544,88.08480990209033,0.1069740159114987,6.6621547663230585,0.0844518129564395,0.6213911699650227,0.2762029382245074,14.028036212198632,4.69953730198731,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
35,35,62.0,0.9380667486606488,3.8008193760522206,0.0,15.4,2.68140320855615,0.35,0.0,139.36220936485626,242.6223660111272,LowAcc,45.0,107991.07081654228,107991.07081654228,0.0215347609528782,0.4663096818847518,21.653812777635068,2.3623921976095907,0.7087176592828772,0.0763159623694988,0.1347391317730396,0.1543922116337709,0.0763566203835812,1.7610621325106293,2.0,0.0,4.0,0.252092166612789,3.0,1,1,Titan,139.36220936485626,60.77103646019641,0.0,52.2544,87.10780936485627,0.1278839354104161,6.542238861694515,0.0853119881358337,0.6578538638903318,0.2730531188407449,13.930415384153395,4.705432188094282,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
36,36,63.0,0.9901815680306848,4.005114405619032,0.0,16.200000000000003,2.77704385026738,0.35,0.0,140.7561433988435,246.34867040346097,LowAcc,45.0,105857.63283934984,105857.63283934984,0.0208040627533431,0.4642912420017679,22.317335200652465,2.3732377341783306,0.7119713202534992,0.078578619860376,0.1422072147105958,0.1737839308944902,0.0786143278042046,1.7695770180963222,2.0,0.0,4.0,0.2549344695688452,3.0,1,1,Titan,140.7561433988435,61.97999685772631,0.0,52.2544,88.5017433988435,0.1254451850418419,6.554729571545125,0.0882994515286795,0.6943162275086482,0.2776907090493735,14.06970651109843,4.696975320904758,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
37,37,64.0,1.042296387400721,4.209398839004479,0.0,17.0,2.872684491978609,0.35,0.0,141.3278280953331,247.58658563361348,LowAcc,45.0,103766.63625087196,103766.63625087196,0.0198871158648135,0.4608352105672303,23.172551198466625,2.377644591731631,0.7132933775194893,0.0798503780774937,0.1496752397541722,0.1448335270737538,0.0798908051553249,1.7730368642386467,2.0,0.0,4.0,0.2560803666216987,3.0,1,1,Titan,141.3278280953331,62.47123269707162,0.0,52.2544,89.0734280953331,0.1374228842739076,6.528571245476292,0.0904938219927938,0.7307783084638819,0.2795683516260011,14.126835134486424,4.693942087501853,0.0,0.0145835644403307,0.0,V-tail,no,no,0.0
38,38,70.0,0.5211481937003605,2.1657178355693625,0.0,9.0,1.91627807486631,0.35,0.0,196.5461413708268,489.2935707800825,LowAcc,45.0,158791.1703732594,158791.1703732594,0.036875472131209,0.5486395564077858,14.878170358216314,2.7892182122194704,0.7463240948775302,0.2006814871724544,0.2212401390376313,0.1538722323643464,0.2004670412133271,2.7892182122194704,3.0,0.0,4.0,0.3532084862843205,3.0,1,1,Titan,196.5461413708268,112.11664783000911,0.0,52.2544,144.2917413708268,0.4505456011020872,10.392851882684525,0.117672799782592,1.0801886460030043,0.4547897585536198,19.648922863551537,0.0155384246999712,0.0,0.0145835644403307,0.0,Conventional,yes,yes,0.0
