,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,5.0,2.720314182039784,3.9767710358855717,0.0,5.813559322033898,1.5353365358470046,0.35,0.0,174.9229567137719,323.9284388836564,LowAcc,14032615.818217827,14.82222541027394,0.00877661594266379,0.14820619144551742,16.886484769724966,-1.085792063206904,2.512006217880364,0.7536018653641091,0.11727938465363966,0.4367897913133705,0.14593187433682034,0.13319444569570782,1.8785248561432273,2.0,0.0,4.0,0.2888437911119328,3.0,1,1,Titan,174.9229567137719,77.44862767720834,0.0,52.254400000000004,122.66855671377189,12.173575118730643,8.273921438461361,0.11434092526039177,2.1325939104859812,0.3351630173772863,17.483784623004706,4.691966438802856,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
1,7.0,2.9501998875642728,4.283835123859026,0.0,6.220338983050848,1.5839673706154267,0.35,0.0,184.4801525525242,362.55699474407874,LowAcc,13530689.720613014,14.292056135038802,0.010477001452959246,0.15501517344711685,14.795757559366622,-1.021044376792826,2.5662730730212693,0.7698819219063807,0.1293008910470461,0.4975192142497349,0.1498858104021998,0.14602704004052908,1.9211300384402472,2.0,0.0,4.0,0.3010673633902407,3.0,1,1,Titan,184.4801525525242,83.49779623129747,0.0,52.254400000000004,132.2257525525242,13.985005628719055,8.646994154083174,0.12674202387668346,2.429100834679413,0.3568346601380403,18.438782822583164,4.72991263270686,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
2,8.0,3.065142740326517,4.437301628096475,0.0,6.423728813559322,1.6082827879996378,0.35,0.0,168.30203769102286,305.0711623173286,LowAcc,12697435.263080599,13.411914787648193,0.009996257036116712,0.15456904707648841,15.462692337544624,-0.967799836589957,2.451529260905758,0.7354587782717275,0.1438035113869294,0.6218897136758976,0.1496862013235152,0.16005169275915643,1.8310440915037094,2.0,0.0,4.0,0.2745810149793509,3.0,1,1,Titan,168.30203769102286,70.70721424118207,0.0,52.254400000000004,116.04763769102287,12.883573983529807,7.488505276849864,0.11122416782743415,3.036330616590793,0.3105109378785101,16.82223671534548,4.673458187378598,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
3,9.0,3.1800855930887613,4.590730282176239,0.0,6.627118644067797,1.6325982053838484,0.35,0.0,162.0032221707243,280.6255646220791,LowAcc,12192641.495952835,12.878716480290892,0.009870699783167541,0.1555267542001542,15.756406092440704,-0.9621950338084894,2.4076281765012864,0.7222884529503859,0.14832288253722864,0.685747392347039,0.150522058103763,0.16440784773530026,1.79657712821216,2.0,0.0,4.0,0.26374473563050566,3.0,1,1,Titan,162.0032221707243,65.8135262141092,0.0,52.254400000000004,109.74882217072431,12.295411609179792,7.006768314848238,0.10626096890145129,3.348111018468692,0.29224412825070134,16.192848481848227,4.679067870677676,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
4,10.0,3.2950284458510053,4.744124758409624,0.0,6.830508474576272,1.6569136227680594,0.35,0.0,174.75258950451519,295.67347694156047,LowAcc,12235938.54201867,12.924449833551632,0.00995196111927001,0.16077027388274162,16.154632434349217,-0.9060629001288932,2.4368302048089805,0.7310490614426941,0.16353063629192813,0.7939498085682799,0.1492290778137598,0.1784799299716892,1.81950378825652,2.0,0.0,4.0,0.27100104433465094,3.0,1,1,Titan,174.75258950451519,69.06869902439743,0.0,52.254400000000004,116.00762035352875,13.177393163870125,7.30998597855568,0.11641653530619064,3.8764013277257994,0.30443166986009274,17.466336461351442,4.673372628021662,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
5,11.0,3.40997129861325,4.897488268255818,0.0,7.033898305084746,1.6812290401522705,0.35,0.0,170.89762959417067,282.1322063369272,LowAcc,11887162.85793422,12.556048683396096,0.009943760910828195,0.16096993317914607,16.18803334298383,-0.9076915673035046,2.410057387283188,0.7230172161849563,0.15481717458374544,0.7747961311112463,0.1493246966593539,0.17119216548692867,1.7984843138770021,2.0,0.0,4.0,0.26435595704532644,3.0,1,1,Titan,170.89762959417067,66.084312229532,0.0,52.254400000000004,112.39249185076285,13.328119850941189,7.016115728322211,0.11376897590632436,3.7828849115443206,0.2932637425138218,17.081163931733734,4.678278915828918,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
6,12.0,3.5249141513754942,5.050823632511286,0.0,7.237288135593221,1.705544457536482,0.35,0.0,166.95742727086642,268.44860065486625,LowAcc,11510139.158012733,12.15781001302669,0.009999913678248875,0.16226016931198445,16.226156998227058,-0.9064641850925594,2.382277159461249,0.7146831478383746,0.15476259785028923,0.8200925555913051,0.14762617598043917,0.1715533490021245,1.776673916581392,2.0,0.0,4.0,0.25727945171468103,3.0,1,1,Titan,166.95742727086642,62.987628625339944,0.0,52.254400000000004,108.68785311074865,13.196584305445079,6.714049995451543,0.1109572490842104,4.004041360101649,0.28153803541695416,16.687473208916057,4.690996766552871,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
7,15.0,3.869742709662228,5.510684344246695,0.0,7.847457627118644,1.7784907096891145,0.35,0.0,157.0561263361401,231.57838889204814,LowAcc,10536014.0940256,11.128871327377665,0.009550418481023126,0.16593422795351037,17.374550474748833,-0.853331389995649,2.310088430295545,0.6930265290886635,0.15218960327217687,0.9244296466468775,0.147231393789873,0.17062823820844858,1.7199981803901367,2.0,0.0,4.0,0.2379085711460641,3.0,1,1,Titan,157.0561263361401,54.94069483315729,0.0,52.254400000000004,99.35499604311252,13.0984918817224,5.96674100293563,0.1040963737507115,4.513459504591429,0.2503344790156251,15.698165586144672,4.768428817354446,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
8,16.0,3.984685562424472,5.663929345400466,0.0,8.05084745762712,1.802806127073325,0.35,0.0,161.53284147031985,245.6860529438906,LowAcc,10603936.907150822,11.20061612960726,0.009227110100706598,0.16362451798552274,17.733018919216388,-0.910014731253085,2.3404191006773156,0.7021257302031947,0.11519408256849342,0.6379817798114775,0.14956858934096426,0.13888266676866354,1.743810943032284,2.0,0.0,4.0,0.24623309963033116,3.0,1,1,Titan,161.53284147031985,58.321678253358286,0.0,52.254400000000004,103.60870906458184,14.751499245789114,6.160094832131107,0.10972818894185839,3.1148989415158925,0.26358244084309507,16.14548100239814,4.72716259516401,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
9,18.0,4.214571267948961,5.970366173800669,0.0,8.457627118644067,1.851436961841748,0.35,0.0,160.66424568477294,230.84626973533506,LowAcc,9969883.35069878,10.530884637085604,0.009598079197771826,0.17406103318531818,18.134986136155877,-0.7836972121839586,2.330499276235329,0.6991497828705986,0.15963714034011733,1.054124351979624,0.11693907646705194,0.17695452639618525,1.7360228387168983,2.0,0.0,4.0,0.24354182798360957,3.0,1,1,Titan,160.66424568477294,57.21590770666373,0.0,52.254400000000004,102.79612215719439,13.195481066291865,6.0556678835816795,0.11068834886523576,5.146684328787135,0.2592726596319604,16.05869699477596,4.739139604156506,0.0,0.014583564440330758,0.0,V-tail,yes,yes,2.0
