,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
0,700.0,0.372344478,2.0684783133459788,0.0,11.49097888,2.728181374,0.35,0.0,196.67853327635626,478.170024786643,LowAcc,400000.0,18.384001173224256,0.05251178402048189,0.7914024593302439,15.07094977046604,2.756710230903327,2.771872459902967,0.741905386272049,0.07906094846928048,0.098320932,0.089266711,0.009054221000000003,0.15367737095115072,0.07891149706513817,2.771872459902967,3.0,0.0,1.0,0.3490279489425213,3.0,1,1,Titan,196.67853327635626,108.23845752140421,0.0,52.254400000000004,144.42413327635626,5.259241777976985,10.19268646734226,0.11464286835432955,0.48004469203831385,0.44661191321082927,19.662169322371717,0.015695149217300183,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,summer,0.022982365674331876,30.0,4.254355982
1,703.0,0.785618581,3.238274453590397,0.0,13.34798042,2.801550587,0.35,0.0,135.66935130260148,219.46894621601504,LowAcc,400000.0,13.210486109548885,0.025506920012796967,0.5010693459397043,19.644447298549373,1.2856731438704332,2.2856218464238576,0.6856865539271573,0.11458386218013976,0.196775657,0.165332618,0.031443039,0.14361125221456025,0.11463480058495848,1.7007893417107633,2.0,0.0,2.0,0.23097497663095434,3.0,1,1,Titan,135.66935130260148,51.58042108838634,0.0,52.254400000000004,83.41495130260148,5.959517246234745,6.2157837323938665,0.07476931570320342,0.9607426185219833,0.23948807101773756,13.556990353054502,4.8126553128487926,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,winter,0.09594828699338769,10.0,3.172434557
2,704.0,0.483372258,2.7500039390900652,0.0,15.64533657,1.697573095,0.35,0.0,146.92137431807,270.8783388462014,LowAcc,400000.0,14.294769962889204,0.04202601816601279,0.7532070026685596,17.92239749417164,2.5815815564297036,2.385266808238385,0.7155800424715155,0.07481087829437501,0.099982919,0.083652979,0.01632994,0.15006340366174,0.07499188008264036,1.7790211049493792,2.0,0.0,6.0,0.25805032860942967,3.0,1,1,Titan,146.92137431807,62.49372571913757,0.0,52.254400000000004,94.66697431807,4.812152220194935,7.120474483119136,0.08010173054201523,0.4881592208711637,0.2828069575736694,14.68574452394018,4.689225898251001,0.0,0.014583564440330758,0.0,0.0,V-tail,no,no,0.0,winter,0.008867043791902833,100.0,4.940432267
3,705.0,1.299331908,3.9154732398686476,0.0,11.79908736,2.468216421,0.35,0.0,145.6695953737875,239.4593569328486,LowAcc,400000.0,13.19707753883144,0.017005615893295332,0.32595579287700777,19.167538236913828,0.5129608137955346,2.3601636658943326,0.7080490997682998,0.05813377164104248,0.09451338100000001,0.06594239,0.028570991,0.14047794528852336,0.06305178092727091,1.7593125009954673,2.0,0.0,6.0,0.25150415436885676,3.0,1,1,Titan,145.6695953737875,59.732525916812335,0.0,52.254400000000004,93.41519537378751,6.900118069465697,6.677141109383924,0.08923665343612316,0.4614546053697377,0.2720972198115498,14.560688645822854,4.707349589244969,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,winter,0.00960457729244647,100.0,4.860095069
4,708.0,0.695065265,3.2225987012565307,0.0,14.94124784,2.556683833,0.35,0.0,135.78844654305186,220.68087469934045,LowAcc,400000.0,13.643924967672225,0.026098316765140985,0.5314030216653266,20.3615821835342,1.5217187900817954,2.289943967599217,0.686983190279765,0.0451151441258022,0.05901312,0.047565713,0.011447407,0.14967074263445304,0.047791969022395964,1.7041826608944128,2.0,0.0,2.0,0.23221488044773647,3.0,1,1,Titan,135.78844654305186,52.055277268596285,0.0,52.254400000000004,83.53404654305184,6.184080638161699,6.302722442682975,0.07490420746737225,0.2881272018111063,0.24141506577410493,13.568873653992956,4.80406250012501,0.0,0.014583564440330758,0.0,0.0,V-tail,no,no,0.0,fall,0.09290021130755374,10.0,4.250824393
5,711.0,0.770459353,2.982741566527857,0.0,11.54732851,2.474533424,0.35,0.0,171.56625728801467,353.8280954935721,LowAcc,400000.0,14.809349679429383,0.027801686682200254,0.5141331419357191,18.492875911190225,1.2971717582795348,2.551669026640746,0.7655007079922238,0.08621604950669728,0.151891454,0.129402826,0.022488628,0.15035288198302055,0.08749323487495064,1.9096643278015757,2.0,0.0,1.0,0.2978271548339241,3.0,1,1,Titan,171.56625728801467,80.80018038843384,0.0,52.254400000000004,119.31185728801466,6.873303302358719,8.56123529320161,0.1036520274631324,0.7415988109091735,0.3510414043991447,17.14833312562838,4.7179293711803405,0.0,0.014583564440330758,0.0,0.0,V-tail,yes,yes,0.0,summer,0.008558941074379416,100.0,4.554402417
6,712.0,0.521641619,2.830726848002219,0.0,15.36114872,2.448865917,0.35,0.0,136.8774073437948,230.45708290172456,LowAcc,400000.0,13.869727625899076,0.03668042449923234,0.6906994363573256,18.830192010776234,2.310821793355228,2.306123629420424,0.6918370888261272,0.10968117351611917,0.167201016,0.158075248,0.009125768,0.1624147206345121,0.1088479708642601,1.7168853951805032,2.0,0.0,2.0,0.23679876907137187,3.0,1,1,Titan,136.8774073437948,53.78698795125111,0.0,52.254400000000004,84.62300734379481,4.779694516528221,6.4471485044984425,0.07264409810451526,0.8163466171599468,0.24858685528030716,13.682125447207268,4.7748897893246625,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,winter,0.009138777247465906,100.0,2.828760065
7,714.0,0.904935288,3.655792101846079,0.0,14.76880841,2.509696073,0.35,0.0,138.7647576660937,211.33151743290136,LowAcc,400000.0,12.933654505084581,0.022584573071136493,0.4641780255935298,20.552880239598508,1.136125046444043,2.3072711812224243,0.6921813543667272,0.10767618801932469,0.19092183399999998,0.159114873,0.031806961,0.14417857281506513,0.1082010603216574,1.7177863439012746,2.0,0.0,4.0,0.2371205186701754,3.0,1,1,Titan,138.7647576660937,53.966754281085876,0.0,52.254400000000004,86.51035766609368,6.37798442905253,6.245233881830988,0.08081667270196753,0.9321617598775412,0.2490930685821058,13.87073718085248,4.772992827669842,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,fall,0.09800196163140582,10.0,3.645659702
8,715.0,0.481777783,2.4846836420999767,0.0,12.8143161,2.089939607,0.35,0.0,161.8395863125891,328.1055955926095,LowAcc,400000.0,15.265226964505148,0.04546566699837104,0.7299563475775646,16.05511137896025,2.2797198021635263,2.5001727019838222,0.7500518105951466,0.09765069279746395,0.117244975,0.095623469,0.021621506,0.1609519678307337,0.09731059066386047,1.869234302992915,2.0,0.0,1.0,0.28610895222265464,3.0,1,1,Titan,161.8395863125891,75.1345213850015,0.0,52.254400000000004,109.58518631258909,4.28312405206385,8.297929113840382,0.08959185538291131,0.5724399349358771,0.3303828197109042,16.17639212971844,4.686221457494893,0.0,0.014583564440330758,0.0,0.0,V-tail,no,no,0.0,winter,0.008303338794165432,100.0,3.717900187
9,716.0,0.474845253,2.581519338515143,0.0,14.03455558,2.634897863,0.35,0.0,144.2386680460667,261.8652012229793,LowAcc,400000.0,14.728205292225871,0.039918352552418754,0.7090802264167169,17.763263789145324,2.362546477197977,2.366199017804321,0.7098597053412963,0.059694322261524164,0.070061369,0.050932909,0.01912846,0.15122004097670738,0.060445116190184944,1.764050886289475,2.0,0.0,1.0,0.25309346029866814,3.0,1,1,Titan,144.2386680460667,60.409287730401665,0.0,52.254400000000004,91.98426804606669,4.669671161465931,7.077845280986351,0.07615533076782179,0.3420694619268628,0.27468364587560096,14.417671709671641,4.702300160530476,0.0,0.014583564440330758,0.0,0.0,V-tail,no,yes,0.0,fall,0.0286869872559016,30.0,4.89473342
